tid,id,title,authors,venue,year
69611,conf/vldb/RusinkiewiczKTWM95,Towards a Cooperative Transaction Model - The Cooperative Activity Model,"M Rusinkiewicz, W Klas, T Tesch, J Wäsch, P Muth",VLDB,1995
69612,journals/sigmod/EisenbergM02,SQL/XML is Making Good Progress,"A Eisenberg, J Melton",SIGMOD Record,2002
69614,journals/sigmod/Liu02,Editor's Notes,L Liu,SIGMOD Record,2002
69617,conf/vldb/SubietaKL95,Procedures in Object-Oriented Query Languages,"K Subieta, Y Kambayashi, J Leszczylowski",VLDB,1995
69620,conf/vldb/MoserKK95,L/MRP: A Buffer Management Strategy for Interactive Continuous Data Flows in a Multimedia DBMS,"F Moser, A Kraiss, W Klas",VLDB,1995
69627,journals/sigmod/Geller02,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,J Geller,SIGMOD Record,2002
69633,conf/vldb/FlodinR95,Processing Object-Oriented Queries with Invertible Late Bound Functions,"S Flodin, T Risch",VLDB,1995
69634,journals/sigmod/Kemper02,Databases and Transaction Processing: An Application-Oriented Approach - Book Review,A Kemper,SIGMOD Record,2002
69638,journals/sigmod/ErdurD02,A Multi-Agent System Infrastructure for Software Component Market-Place: An Ontological Perspective,"R Erdur, O Dikenelli",SIGMOD Record,2002
69639,conf/vldb/GallersdorferN95,Improving Performance in Replicated Databases through Relaxed Coherency,"R Gallersdörfer, M Nicola",VLDB,1995
69641,journals/sigmod/HummerLW02,Contracting in the Days of eBusiness,"W Hümmer, W Lehner, H Wedekind",SIGMOD Record,2002
69645,conf/vldb/SumiyaYTSI95,A Product Specification Database for Visual Prototyping,"K Sumiya, K Yasutake, H Tanaka, N Sanada, Y Imai",VLDB,1995
69653,journals/sigmod/Liu02a,Editor's Notes,L Liu,SIGMOD Record,2002
69657,journals/sigmod/LuoI02,Interviewing During a Tight Job Market,,,2002
69661,journals/sigmod/OrlandicLS02,The Design of a Retrieval Technique for High-Dimensional Data on Tertiary Storage,"R Orlandic, J Lukaszuk, C Swietlik",SIGMOD Record,2002
69668,journals/sigmod/LaenderRST02,A Brief Survey of Web Data Extraction Tools,"A Laender, B Ribeiro-Neto, A Silva, J Teixeira",SIGMOD Record,2002
69671,journals/sigmod/BerzalM02,Data Mining: Concepts and Techniques - Book Review,"F Galiano, N Marín",SIGMOD Record,2002
69673,conf/vldb/MogiK95,Hot Block Clustering for Disk Arrays with Dynamic Striping,"K Mogi, M Kitsuregawa",VLDB,1995
69675,journals/sigmod/Snodgrass02a,TODS Perceptions and Misconceptions,R Snodgrass,SIGMOD Record,2002
69676,conf/vldb/JonscherD94,An Approach for Building Secure Database Federations,"D Jonscher, K Dittrich",VLDB,1994
69678,conf/vldb/JagadishLRSS94,Dalí: A High Performance Main Memory Storage Manager,"H Jagadish, D Lieuwen, R Rastogi, A Silberschatz, S Sudarshan",VLDB,1994
69686,conf/vldb/BrownCC94,Fast Incremental Indexing for Full-Text Information Retrieval,"E Brown, J Callan, W Croft",VLDB,1994
69690,conf/vldb/OuzzaniAB94,A Top-Down Approach for Two Level Serializability,"M Ouzzani, M Atroun, N Belkhodja",VLDB,1994
69691,conf/vldb/FrohnLU94,Access to Objects by Path Expressions and Rules,"J Frohn, G Lausen, H Uphoff",VLDB,1994
69699,journals/sigmod/Winslett02b,Hector Garcia-Molina Speaks Out,M Winslett,,2002
69711,journals/sigmod/Winslett02c,Interview with David Maier,,,2002
69723,journals/sigmod/HalkidiBV02a,Clustering Validity Checking Methods: Part II,"M Halkidi, Y Batistakis, M Vazirgiannis",SIGMOD Record,2002
69730,conf/vldb/SimonD95,Promises and Realities of Active Database Systems,"E Simon, A Dittrich",VLDB,1995
69731,conf/vldb/CatozziR95,OS Support for VLDBs: Unix Enhancements for the Teradata Data Base,"J Catozzi, S Rabinovici",VLDB,1995
69733,journals/sigmod/Grohe02,Parameterized Complexity for the Database Theorist,M Grohe,SIGMOD Record,2002
69734,conf/vldb/Fecteau95,Managing a DB2 Parallel Edition Database,G Fecteau,VLDB,1995
69739,conf/vldb/AmielBDS94,Supporting Exceptions to Schema Consistency to Ease Schema Evolution in OODBMS,"E Amiel, M Bellosta, E Dujardin, E Simon",VLDB,1994
69740,journals/sigmod/HanBP01,Wrapping Web Data into XML,"W Han, D Buttler, C Pu",SIGMOD Record,2001
69744,conf/vldb/BrownMCL94,Towards Automated Performance Tuning for Complex Workloads,"K Brown, M Mehta, M Carey, M Livny",VLDB,1994
69745,journals/sigmod/SchmidtWKFCMB01,Why And How To Benchmark XML Databases,"A Schmidt, F Waas, M Kersten, D Florescu, M Carey, I Manolescu, R Busse",SIGMOD Record,2001
69747,journals/sigmod/Lomet01,The Evolution of Effective B-tree: Page Organization and Techniques: A Personal Account,D Lomet,SIGMOD Record,2001
69750,conf/vldb/MohaniaS94,Some Issues in Design of Distributed Deductive Databases,"M Mohania, N Sarda",VLDB,1994
69751,conf/vldb/LiC94,Semantic Integration in Heterogeneous Databases Using Neural Networks,"W Li, C Clifton",VLDB,1994
69752,journals/sigmod/ChienTZ01,XML Document Versioning,"S Chien, V Tsotras, C Zaniolo",SIGMOD Record,2001
69754,journals/sigmod/LudascherMM01,"Preservation of Digital Data with Self-Validating, Self-Instantiating Knowledge-Based Archives","B Ludäscher, R Marciano, R Moore",SIGMOD Record,2001
69756,conf/vldb/FerrandinaMZ94,Implementing Lazy Database Updates for an Object Database System,"F Ferrandina, T Meyer, R Zicari",VLDB,1994
69763,journals/sigmod/BunemanFSW01,Constraints for Semi-structured Data and XML,"P Buneman, W Fan, J Siméon, S Weinstein",SIGMOD Record,2001
69764,conf/vldb/KilgerM94,Indexing Multiple Sets,"C Kilger, G Moerkotte",VLDB,1994
69766,conf/vldb/SreenathS94,The hcC-tree: An Efficient Index Structure for Object Oriented Databases,"B Sreenath, S Seshadri",VLDB,1994
69768,journals/sigmod/EisenbergM01,SQL/XML and the SQLX Informal Group of Companies,"A Eisenberg, J Melton",SIGMOD Record,2001
69769,journals/sigmod/BiancheriPP01,EIHA?!?: Deploying Web and WAP services using XML Technology,"C Biancheri, J Pazzaglia, G Paddeu",SIGMOD Record,2001
69770,conf/vldb/BrinkhoffK94,The Impact of Global Clustering on Spatial Database Systems,"T Brinkhoff, H Kriegel",VLDB,1994
69776,conf/vldb/ChakravarthyKAK94,"Composite Events for Active Databases: Semantics, Contexts and Detection","S Chakravarthy, V Krishnaprasad, E Anwar, S Kim",VLDB,1994
69779,journals/sigmod/Liu01a,Editor's Notes,L Liu,SIGMOD Record,2001
69780,conf/vldb/Chiueh94,Content-Based Image Indexing,T Chiueh,VLDB,1994
69787,conf/vldb/LevySSZ94,Challenges for Global Information Systems,"A Levy, A Silberschatz, D Srivastava, M Zemankova",VLDB,1994
69790,conf/vldb/GoodmanRS94,Building a Laboratory Information System Around a C++-Based Object-Oriented DBMS,"N Goodman, S Rozen, L Stein",VLDB,1994
69801,journals/sigmod/LabrinidisM01,Career-Enhancing Services at SIGMOD Online,"A Labrinidis, A Mendelzon",SIGMOD Record,2001
69803,conf/vldb/Bernstein94,PC Database Systems - Present and Future,P Bernstein,VLDB,1994
69806,conf/sigmod/BabcockO03,Distributed Top-K Monitoring,"B Babcock, C Olston",SIGMOD Conference,2003
69810,conf/sigmod/WangJLY03,Containment Join Size Estimation: Models and Methods,"W Wang, H Jiang, H Lu, J Yu",SIGMOD Conference,2003
