sample,sub_sample,result_id,test_precision,test_recall,test_f1
1,1,1,0.8931750741839762,0.9073097211755841,0.9001869158878504
1,1,2,0.8998505231689088,0.9073097211755841,0.9035647279549719
1,1,3,0.8941176470588236,0.9122280570142536,0.9030820646119571
1,1,4,0.8931750741839762,0.9073097211755841,0.9001869158878504
1,1,5,0.8931750741839762,0.9073097211755841,0.9001869158878504
1,1,6,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,7,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,8,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,9,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,10,0.8931750741839762,0.9073097211755841,0.9001869158878504
1,1,11,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,12,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,13,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,14,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,15,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,16,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,17,0.8912386706948641,0.8973384030418251,0.894278135657446
1,1,18,0.8931750741839762,0.9073097211755841,0.9001869158878504
1,1,19,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,20,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,21,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,22,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,23,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,24,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,25,0.8912386706948641,0.8973384030418251,0.894278135657446
1,1,26,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,27,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,28,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,29,0.8912386706948641,0.8973384030418251,0.894278135657446
1,1,30,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,31,0.8912386706948641,0.8973384030418251,0.894278135657446
1,1,32,0.8912386706948641,0.8973384030418251,0.894278135657446
1,1,33,0.8909090909090909,0.8956587966488957,0.8932776300797569
1,1,34,0.8931750741839762,0.9073097211755841,0.9001869158878504
1,1,35,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,36,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,37,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,38,0.8923766816143498,0.903177004538578,0.8977443609022557
1,1,39,0.8917293233082707,0.8998482549317147,0.8957703927492447
1,1,40,0.8917293233082707,0.8998482549317147,0.8957703927492447
