idDBLP,idScholar
conf/sigmod/AbadiC02,f2Lea-RN8dsJ
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,gBVNSFeS4P8J
conf/sigmod/AbiteboulBCMM03,Rjb06zlxbLIJ
conf/sigmod/AcharyaGP00,smzeHDQ3zbMJ
conf/sigmod/AcharyaGP00,WGWZ2cNZW2YJ
conf/sigmod/AcharyaGPR99,5vntH4boqdgJ
conf/sigmod/AcharyaGPR99,mOngiXbKrNkJ
conf/sigmod/AcharyaGPR99,t8KDgCSg9RIJ
conf/sigmod/AcharyaPR99,2RuI2vzDUW8J
conf/sigmod/AcharyaPR99,gKOsM57uFB4J
conf/sigmod/AcharyaPR99,KrVgTXcNPPUJ
conf/sigmod/AdaliBSS98,rYC-j_j4Yv0J
conf/sigmod/AdaliBSS98,YQ90BYSVqbsJ
conf/sigmod/AdamY98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276350%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/Adelberg98,5I0ArBmDRcEJ
conf/sigmod/Adelberg98,lyTJMJmpo8IJ
conf/sigmod/Adelberg98,UT0h0HcwLyUJ
conf/sigmod/AdelbergD99,s40fqzss4woJ
conf/sigmod/AdelbergGK95,NbLabaGWoh4J
conf/sigmod/AdiBEY01,3jUi_Yf4DfIJ
conf/sigmod/AfratiLU01,U8adXFUIr3EJ
conf/sigmod/Agarwal96,ALk7huiKjWAJ
conf/sigmod/Agarwal96,Ca-BABwlsQAJ
conf/sigmod/Aggarwal03,qbubaA6mQawJ
conf/sigmod/AggarwalPWYP99,5uimonC4q_QJ
conf/sigmod/AggarwalWY99,s9hhR-EdDGgJ
conf/sigmod/AggarwalY00,dfSPs7YoyWsJ
conf/sigmod/AggarwalY00,OV5GSHDaYNMJ
conf/sigmod/AggarwalY00,x5jeMyauzWgJ
conf/sigmod/AgrawalASY97,bDiNQAdf8nEJ
conf/sigmod/AgrawalASY97,C85vtVHZmjUJ
conf/sigmod/AgrawalCFGHIIMMSS94,bXnzC8MN_joJ
conf/sigmod/Al-KhalifaYJ03,boJKiPCpIxkJ
conf/sigmod/AmbiteABKMMMPT98,iE-UE2bDGZ8J
conf/sigmod/AmbiteABKMMMPT98,L7XmLpQLXBIJ
conf/sigmod/Amer-YahiaCLS01,wGxcAPsmHgIJ
conf/sigmod/Amer-YahiaCLS01,WsCqveNDjjUJ
conf/sigmod/Amer-YahiaFSX03,7-b5YXuGJS0J
conf/sigmod/Amer-YahiaFSX03,fm69LHjS4T0J
conf/sigmod/Amer-YahiaFSX03,IgRat6Xyu2EJ
conf/sigmod/AndersonBKW98,zabWzVjkZNYJ
conf/sigmod/AntonJLPZZ02,89P3EdEDuOEJ
conf/sigmod/ArasuBBDIRW03,7D59wPTtkdcJ
conf/sigmod/Arpaci-DusseauACHP97,6_FvrRYnxHYJ
conf/sigmod/Arpaci-DusseauACHP97,aCCAyNhJFtsJ
conf/sigmod/Arpaci-DusseauACHP97,E_eOZJYat6IJ
conf/sigmod/Arpaci-DusseauACHP97,OaNzji_-7tsJ
conf/sigmod/AshleyFHLNP95,ZkK-ilu3tY0J
conf/sigmod/Atkinson95,url:http://portal.acm.org/citation.cfm%3Fid%3D223874
conf/sigmod/Aulakh98,xFK4CkKj14EJ
conf/sigmod/AvnurHLORRRW98,bEu_llku9NMJ
conf/sigmod/BabuGR01,h_oXQ6ntHEUJ
conf/sigmod/Ballinger94,xGGBIZmLvmgJ
conf/sigmod/Bampahl95,MbgdgwgZCIUJ
conf/sigmod/BarbaraI94,fMuom_ogj4MJ
conf/sigmod/BarbaraI94,GXhaGGajWZkJ
conf/sigmod/BarbaraI94,kooQijVBMscJ
conf/sigmod/BarbaraI94,XfvqAOX1qo4J
conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,wgRWDYY7q_8J
conf/sigmod/BaumannDFRW98,k3WA-AE7Sh4J
conf/sigmod/BenediktCFFR03,T5ZdpquqfJ0J
conf/sigmod/BerchtoldK98,PKMN5Cdy7KcJ
conf/sigmod/BerchtoldK98,VuMPPr6k95AJ
conf/sigmod/BerensonBGMOO95,-CQaLTpGJLQJ
conf/sigmod/BerensonBGMOO95,FIpzjIEyMgMJ
conf/sigmod/BerensonBGMOO95,gWmqoNZHKAAJ
conf/sigmod/BerensonBGMOO95,w9IzqrZAa74J
conf/sigmod/BerensonBGMOO95,xvAw7wQgenoJ
conf/sigmod/BilirisDGJR94,3Lzo6p8X-n4J
conf/sigmod/BilirisDGJR94,lG6uSYhEGnQJ
conf/sigmod/BilirisFOP96,VakyeJZNPM0J
conf/sigmod/BlakeleyD00,url:http://portal.acm.org/citation.cfm%3Fid%3D335191.335480%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/BlakeleyD00,ZSR-MThg9UEJ
conf/sigmod/BlakeleyP98,yotsUgKBK44J
conf/sigmod/BohlenBD99,X2odIfnOC88J
conf/sigmod/BohmA96,978pJCGhaGoJ
conf/sigmod/BohmBKK01,C4XcBh6anhAJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,JntLVX4TPi0J
conf/sigmod/BornhovdAKMPR03,7lPu8hBgKksJ
conf/sigmod/BouguettayaBH99,ER8571wXl6EJ
conf/sigmod/BouguettayaBH99,siO8kr7vvLEJ
conf/sigmod/BressanGFJHKLMPQSS97,1akMDtKXUFAJ
conf/sigmod/BressanGFJHKLMPQSS97,jJuSPh63bZ0J
conf/sigmod/BressanGFJHKLMPQSS97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI
conf/sigmod/BreunigKKS01,3ET_IEkoGjYJ
conf/sigmod/BreunigKNS00,KILdAgEb2OsJ
conf/sigmod/BreunigKNS00,vezxTIGxNywJ
conf/sigmod/BrownCL96,H4A7nUWyXtQJ
conf/sigmod/BrunoKS02,2VpRW4Tf08EJ
conf/sigmod/BunemanDHS96,BQltSXRqmSEJ
conf/sigmod/BunemanDHS96,ngbxnQMSWfkJ
conf/sigmod/BunemanDHS96,R128Of6zyGgJ
conf/sigmod/BunemanDHS96,rNVPCLfguuMJ
conf/sigmod/BunemanDHS96,ZTBiopwBpLgJ
conf/sigmod/BunemanM95,V9DIFmU3vi8J
conf/sigmod/CarinoKKB01,a9HFF_bwiH4J
conf/sigmod/CarinoKKB01,p5XsTaZaGcIJ
conf/sigmod/CatarciS01,frbExwv4DiwJ
conf/sigmod/CatarciS94,yaaZKZCP3soJ
conf/sigmod/CeriFP98,iUGa3pKj-20J
conf/sigmod/ChaudhuriD97,4zZ7Lxt4PPIJ
conf/sigmod/ChaudhuriD97,ClO4zHQ7RYsJ
conf/sigmod/ChaudhuriD97,gY652XXjHB8J
conf/sigmod/ChaudhuriDN01,qfohkpyTawoJ
conf/sigmod/ChaudhuriDY95,aaQEdfkjWN8J
conf/sigmod/ChaudhuriKN03,ES6QyfgebIcJ
conf/sigmod/ChaudhuriN98,eHM4OCdJA9YJ
conf/sigmod/ChaudhuriN98,qGTxTpQXTDsJ
conf/sigmod/ChawatheRGW96,vBlDkLyxeQkJ
conf/sigmod/ChawatheRGW96,xPkLZK36UBUJ
conf/sigmod/ChawatheRGW96,Xz0ZPMLOwcgJ
conf/sigmod/ChengKP03,kSt-Pqp2ilYJ
conf/sigmod/ChenJDTW00,fg5EE6R7xYwJ
conf/sigmod/ChenJDTW00,JcnZJ-eE2XsJ
conf/sigmod/ChenJDTW00,KlxPr0YoE_sJ
conf/sigmod/ChenJDTW00,OsfWKJek9L8J
conf/sigmod/ChoALS03,MAdjH9lCsysJ
conf/sigmod/ChoG00,7TNK4262ozwJ
conf/sigmod/ChoG00,yUZCropW2lQJ
conf/sigmod/ChoiC02,D8a4umAppIcJ
conf/sigmod/ChristophidesACS94,dGbuUkhWNhMJ
conf/sigmod/ChristophidesACS94,wOEzWDOEIjwJ
conf/sigmod/Cohen98,PSQ-qYD4aiAJ
conf/sigmod/CohenM03,bQv5hYB-JIEJ
conf/sigmod/ColbyKLMR97,fDiU6std8e0J
conf/sigmod/ColeG94,_6wwPJEGUiAJ
conf/sigmod/ColeG94,Lg8yEjB8jmAJ
conf/sigmod/ColeG94,qpYRj0BgQz4J
conf/sigmod/CookWZ94,BYAEfUWtxgUJ
conf/sigmod/CorralMTV00,TsShfxPwF6YJ
conf/sigmod/Cotton02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564792%26type%3Dpdf
conf/sigmod/CranorJSS03,gya0M9b1KrgJ
conf/sigmod/CranorJSS03,nHesT9ADTdEJ
conf/sigmod/CrescenziMM02,pI0WktymowwJ
conf/sigmod/DasGR03,JaJKfzmaEBYJ
conf/sigmod/DasuJMS02,POt1WbTBB4cJ
conf/sigmod/DasuJMS02,Qywc8AsElxEJ
conf/sigmod/DasuJMS02,zTF5z0v_nh0J
conf/sigmod/DattaDRTV01,1ivmtE5W6FsJ
conf/sigmod/DattaDRTV01,qK-N8yVLSWUJ
conf/sigmod/DattaDTVSR02,5N2k30IYlWoJ
conf/sigmod/DeshpandeNGS03,aBiqHXGXoJEJ
conf/sigmod/DeshpandeNGS03a,sfB17Fi4MZsJ
conf/sigmod/DeshpandeNGS03a,Thoke4oYLt4J
conf/sigmod/Deutsch95,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223880
conf/sigmod/DeutschFS99,2lypQEgzfb8J
conf/sigmod/DeutschFS99,9WLtxnKtm_EJ
conf/sigmod/DeutschFS99,kDYpG4mLjLkJ
conf/sigmod/DeutschFS99,SYaXErlVlcAJ
conf/sigmod/DeutschFS99,XrybyHOI16kJ
conf/sigmod/DogacTPPLKTK02,VAOk1X8Ja30J
conf/sigmod/DogacTPPLKTK02,wi8177RdPBYJ
conf/sigmod/DraperHW01,sURGDemFSsUJ
conf/sigmod/DreyerDS95,Qf8OS1o2YM4J
conf/sigmod/DuSD95,Vl7gY6FsOOYJ
conf/sigmod/Dyreson03,l7KC1qG6OGEJ
conf/sigmod/Dyreson03,UIDFB3gRjlUJ
conf/sigmod/EmbleyJN99,54w4cIKL11UJ
conf/sigmod/EmbleyJN99,x8uC_9_IzUEJ
conf/sigmod/FaginKS03,tQZWeE_nsa0J
conf/sigmod/FaloutsosL95,dRjSn10qk9wJ
conf/sigmod/FaloutsosL95,dyDxQvd8OHoJ
conf/sigmod/FaloutsosL95,I0Kn3dzF4TgJ
conf/sigmod/FaloutsosL95,Tpb-LwPZJNMJ
conf/sigmod/FegarasM95,MHubEDlndWYJ
conf/sigmod/FegarasSRM00,4_4Jg_EQ8EkJ
conf/sigmod/Fernandez94,PmrthJYk66cJ
conf/sigmod/FernandezFKLS97,ek26aiEheesJ
conf/sigmod/FlorescuLMS99,h0uuqAstOPUJ
conf/sigmod/FlorescuLMS99,mH0XY3h8UlcJ
conf/sigmod/FranklinZ98,5Cj9Wx8llkwJ
conf/sigmod/FranklinZ98,K_qOxjIJWpQJ
conf/sigmod/FreireHRRS02,YKkMxZntSUQJ
conf/sigmod/FreireHRRS02,z8IglVK-XnEJ
conf/sigmod/FukudaMMT96,sOBRaiLLvZgJ
conf/sigmod/FukudaMMT96a,fSKep047pbgJ
conf/sigmod/FukudaMMT96a,WOCgxlV_LgoJ
conf/sigmod/Gal00,i6QOOOYvOqQJ
conf/sigmod/Gal00,SudUID_rEy0J
conf/sigmod/Galindo-Legaria94,iEs59H5EFHwJ
conf/sigmod/GangulyGR03,Di-EjDZ_abYJ
conf/sigmod/GarofalakisGR02,Hz7TBeGZRz8J
conf/sigmod/GarofalakisGR02,ImADir74KWIJ
conf/sigmod/GarofalakisGR02,S6PWjHRFORYJ
conf/sigmod/GeneserethKD97,2Nl65Vp7bxUJ
conf/sigmod/Gerber95,Cha3zvFBfDsJ
conf/sigmod/Gerber95,wlxZ0FqTy_MJ
conf/sigmod/GionisGK01,cy_Fe935WMAJ
conf/sigmod/GodfreyGXZ01,LNnvt5TpBhkJ
conf/sigmod/GodfreySE98,f5cqkpUXl0kJ
conf/sigmod/Golding95,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223865%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3D223784%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/GravanoCGP97,1xxRTUP64bwJ
conf/sigmod/GravanoCGP97,IVXOHTW5Lt0J
conf/sigmod/GravanoGT94,81oh7EDAYeoJ
conf/sigmod/GravanoGT94,iwS7dFGYcyEJ
conf/sigmod/GravanoGT94,mO77XJl45iEJ
conf/sigmod/GravanoGT94,VxiP2MuiMM0J
conf/sigmod/GravanoGT94,z26H2tQo7bkJ
conf/sigmod/GrayHOS96,_pjwP11t_y8J
conf/sigmod/GrayHOS96,3mFpWorR_ucJ
conf/sigmod/GrayHOS96,imwZsCcZvFQJ
conf/sigmod/GrayHOS96,J_QkWJ4HlOUJ
conf/sigmod/GrayHOS96,OLt5pqtQf3YJ
conf/sigmod/GraySEBW94,bbWXEbBUueYJ
conf/sigmod/GraySEBW94,SG9kpHg_arUJ
conf/sigmod/GreenwaldK01,8but_7FuryIJ
conf/sigmod/GreenwaldK01,zlHamuvyxIwJ
conf/sigmod/Greer99,oNPjyBZrURgJ
conf/sigmod/GriffinH97,UwOPyY_jchkJ
conf/sigmod/Grust02,-3LAxRNpDJIJ
conf/sigmod/GuoSBS03,p_PDgjVRUS4J
conf/sigmod/GuptaMR95,2GUwicKtWTUJ
conf/sigmod/GuptaMR95,ELtcV7mOQDgJ
conf/sigmod/GuptaS03,darWCYZjZHcJ
conf/sigmod/HaasH99,bsfsN1NtuOMJ
conf/sigmod/HaasH99,UHF2uPETWC8J
