tid,titleId,ordering,title,region,isOriginalTitle
6901,tt12540984,1,Back to OZ,US,0
6903,tt12538541,4,Vera,PL,0
6905,tt0285073,1,Eunice,US,0
6906,tt12531453,1,Сердце мира,RU,0
6913,tt3142914,3,Ask aglatir,TR,0
6914,tt1334247,2,Johnny Cash ja Folsom Prison,FI,0
6918,tt0055719,4,300 Spartanere,NO,0
6923,tt0457121,3,Соловей,RU,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6928,tt1863203,4,Работодатель,RU,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6930,tt12537650,6,El diablo blanco,ES,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6934,tt5078214,17,В легло с Виктория,BG,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6938,tt0247196,6,Antes que anochezca,PE,0
6939,tt12545484,4,The Prodigals Mother,US,0
6943,tt2080042,1,Peter Punk,AR,0
6948,tt12538381,2,Killing Jesus,XEU,1
6951,tt5078214,5,Na Cama Com Victoria,PT,0
6954,tt1663660,5,On the Ice,FR,0
6955,tt0068972,12,Smrt se osmehuje ubici,XYU,0
6957,tt0202181,9,Koara bôi kokkî,JP,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6964,tt12533379,24,Smiertelny weekend,PL,0
6966,tt5742374,4,Você Nunca Esteve Realmente Aqui,BR,0
6967,tt12532884,5,Motín,AR,0
6970,tt12533446,6,Double Bang,US,1
6972,tt0203189,1,Radar,US,0
6978,tt1145500,11,Puissance planète,FR,0
6980,tt0047434,5,The Runaway Bus,GB,0
6986,tt12538247,2,Последний вздох,RU,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6993,tt12534909,2,Les bouchers verts,FR,0
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6996,tt12534013,10,See Plum Run,CA,1
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
6998,tt12541100,7,Yojimbo,NZ,1
6999,tt3212614,1,Dominican,US,0
7000,tt12532330,1,Een lied in de wind,BE,0
7002,tt5014322,3,1000 oczu dr Maddina,PL,0
7003,tt12538662,2,6 sullautobus,IT,1
7005,tt12532052,1,Sal Santen rebel,NL,0
7006,tt12544263,1,Inside Out,GB,0
7007,tt0090825,3,Melody of Passion,CH,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7011,tt12539619,9,The Big Swell,US,1
7012,tt7773250,1,Khotat Alshaitan,EG,0
7015,tt12542324,1,The Demonology of Desire,CA,0
7016,tt12541592,31,Невероятният Хълк,BG,0
7017,tt12540494,1,Wicked Conclusions,US,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7020,tt12542250,5,Psykos i Stockholm,SE,1
7021,tt12538282,8,Dealuri canibale,RO,0
