idDBLP,idScholar
conf/sigmod/AboulnagaC99,WWaxLMIptTMJ
conf/sigmod/AdaliBSS98,YQ90BYSVqbsJ
conf/sigmod/AdaliCPS96,pw234_REfHUJ
conf/sigmod/AdaliCPS96,zE4iM0h4W2sJ
conf/sigmod/AgrawalASY97,bDiNQAdf8nEJ
conf/sigmod/AgrawalASY97,-XBy73K2jq0J
conf/sigmod/AndersonBKW98,H6eMdbXATmkJ
conf/sigmod/AnkerstBKS99,jSUcrxtXhw4J
conf/sigmod/AnkerstBKS99,K1ZdQsRoNloJ
conf/sigmod/BabyCY01,rNoNn5hWsroJ
conf/sigmod/BarbaraI94,UI4WYndJlyIJ
conf/sigmod/BerchtoldK98,VuMPPr6k95AJ
conf/sigmod/BreitbartKRSS99,XV2lpkhWCsYJ
conf/sigmod/BressanGFJHKLMPQSS97,_1drQdYrtmsJ
conf/sigmod/CallanCD99,eWVreKOw_QgJ
conf/sigmod/CallanCD99,hqItKlvGzJIJ
conf/sigmod/CandanLLHA01,efYVCK07AwMJ
conf/sigmod/CareyK97,G2RzED0JGvoJ
conf/sigmod/CareyMN97,6YXYnLb8CyYJ
conf/sigmod/Chaudhuri97,QkyXMep2bWsJ
conf/sigmod/ChaudhuriD97,4zZ7Lxt4PPIJ
conf/sigmod/ChaudhuriD97,jsapF3OoWXcJ
conf/sigmod/ChawatheG97,5O88Bum19wAJ
conf/sigmod/ChenDLT00,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.336560
conf/sigmod/CookKWZ96,5MTgNlhnyTgJ
conf/sigmod/DeshpandeNGS03,aBiqHXGXoJEJ
conf/sigmod/DogacHKOONDMAKE96,fsa72WmA67kJ
conf/sigmod/DogacHKOONDMAKE96,SYV3r4_a5EsJ
conf/sigmod/DoppelhammerHKK97,LUfRqM48JaEJ
conf/sigmod/DoppelhammerHKK97,q_A8Y8KY9WkJ
conf/sigmod/FreireHRRS02,Pg-vbrBME1cJ
conf/sigmod/GillmannWSWW00,3bYCefUMXr8J
conf/sigmod/GillmannWSWW00,L61_1TEGBLYJ
conf/sigmod/GravanoGT94,OYFpMlm5yCQJ
conf/sigmod/GriffinL95,6QZGeKna5lgJ
conf/sigmod/GunopulosKTD00,ASfROcKWFmgJ
conf/sigmod/HanFHCC94,dvmROCT52KoJ
conf/sigmod/HanPLJ01,H_tzR6yoJLEJ
conf/sigmod/JagatheesanR03,InqySB8bkKkJ
conf/sigmod/JohnsonD03,5OYgUpRggiMJ
conf/sigmod/KementsietsidisAM03,A3TmzWOtgmYJ
conf/sigmod/KementsietsidisAM03,vO7aBWspoyMJ
conf/sigmod/KemperKM98,Z0oCigN4pVMJ
conf/sigmod/KiesslingHFE01,tNzM8E3W2K4J
conf/sigmod/KotidisR99,qzjtGDo7OuMJ
conf/sigmod/KotidisR99,ZknlFLRnqLYJ
conf/sigmod/Larson01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375792%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/LeeKOTM00,C8RLbWKCgicJ
conf/sigmod/LiefkeS00,epCsER2LDJgJ
conf/sigmod/Maguire01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375742%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/NatsevRS99,r2jkzqMSE0gJ
conf/sigmod/Nori00,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335474
conf/sigmod/ParkKKLPC98,F8CacVSkztEJ
conf/sigmod/PatelD96,Goan1fI4O_oJ
conf/sigmod/PatelYKTNBHRLEKGDN97,0inuMFZSQ50J
conf/sigmod/RaoZML02,c2PgXbSSAFcJ
conf/sigmod/RiedewaldAA02,nQvBo5KHITYJ
conf/sigmod/RundensteinerKRCJM96,38HoFGLnxkQJ
conf/sigmod/RundensteinerKRCJM96,CXih3vmijaoJ
conf/sigmod/RundensteinerKRCJM96,nyHFfFtClVsJ
conf/sigmod/ShashaB02,DEl2TsijDYEJ
conf/sigmod/ShashaB02a,DEl2TsijDYEJ
conf/sigmod/SistlaW95,gLjn4f4f63wJ
conf/sigmod/TatarinovIHW01,zEHD3Nn_9nsJ
conf/sigmod/Ubell94,lphlTARDI9YJ
conf/sigmod/YangM97,d2tXju_pTkYJ
