tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6901,tt12540984,1,Back to OZ,US,0
6904,tt12541101,2,Garda personală,RO,1
6905,tt0285073,1,Eunice,US,0
6906,tt12531453,1,Сердце мира,RU,0
6908,tt0059205,8,Frankenstein vs Baragon,XWW,0
6909,tt3089896,1,Ali AlZibaq,EG,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6913,tt3142914,3,Ask aglatir,TR,0
6914,tt1334247,2,Johnny Cash ja Folsom Prison,FI,0
6916,tt12543129,7,Supa Modo,IT,0
6917,tt4213788,1,Kokhon Tomar Asbe Telephone,IN,0
6919,tt0071449,8,Monsieur Dupont,XWG,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6928,tt1863203,4,Работодатель,RU,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6932,tt12541101,3,Yojimbo Livvakten,SE,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6940,tt12538616,6,Kwelling,BE,1
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6944,tt6957448,1,Rampage 91,US,0
6945,tt12534801,2,Les clichés de la haine,CM,0
6946,tt0071449,3,The Common Man,US,0
6947,tt12543922,1,Kiusaus,FI,0
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6954,tt1663660,5,On the Ice,FR,0
6956,tt12541654,8,The Mystery of St Pauls Hospital,XWW,0
6957,tt0202181,9,Koara bôi kokkî,JP,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6961,tt3399368,7,Убийствен финал,BG,0
6962,tt0085273,2,Brandende liefde,NL,0
6963,tt12531412,2,Пятница вечер,RU,1
6965,tt12535109,2,SNAP,GB,0
6968,tt0055630,17,大鏢客,TW,0
6969,tt0071449,14,Это случилось в праздник,SUHH,0
6971,tt1268161,3,21 and a WakeUp,GB,0
6973,tt12545482,3,La madre pródiga,MX,0
6976,tt12544519,1,Naga zemsta,PL,0
6978,tt1145500,11,Puissance planète,FR,0
6980,tt0047434,5,The Runaway Bus,GB,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6982,tt0075922,25,The House by the Lake,US,0
6983,tt12538616,1,Domanda di grazia,IT,0
6984,tt12532883,7,Meuterei im Morgengrauen,AT,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6988,tt12537617,13,De fordømtes øy,NO,0
6989,tt12539289,2,Létang tragique,FR,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6991,tt12539476,3,Ensam Tillsammans,SE,0
6992,tt12544519,3,Naked Vengeance,GB,1
6993,tt12534909,2,Les bouchers verts,FR,0
