idDBLP,idScholar
conf/sigmod/AbadiC02,f2Lea-RN8dsJ
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,eBnT7lhV2LwJ
conf/sigmod/AbiteboulBCMM03,AxpQwgyRyLgJ
conf/sigmod/AbiteboulBCMM03,Rjb06zlxbLIJ
conf/sigmod/AcharyaFZ97,9OEjtHuRUzsJ
conf/sigmod/AcharyaFZ97,umGxlKvzLoUJ
conf/sigmod/AcharyaGP00,q_bQLiJ-KZAJ
conf/sigmod/AcharyaGP00,WGWZ2cNZW2YJ
conf/sigmod/AcharyaGPR99,5vntH4boqdgJ
conf/sigmod/AcharyaGPR99,mOngiXbKrNkJ
conf/sigmod/AcharyaGPR99,t8KDgCSg9RIJ
conf/sigmod/AcharyaGPR99a,ahfoveFQC2sJ
conf/sigmod/AcharyaGPR99a,IkNOhDqEY18J
conf/sigmod/AcharyaGPR99a,mYFf63cZ4lUJ
conf/sigmod/AdaliCPS96,_CkpzhLiR30J
conf/sigmod/AdaliCPS96,I8qFyTX4FhoJ
conf/sigmod/AdaliCPS96,npAaKsmFlpcJ
conf/sigmod/AdaliCPS96,rmtEGXAXHKIJ
conf/sigmod/AdaliCPS96,uMmcsye0YCkJ
conf/sigmod/AdaliSS99,c2dH5RxNj6kJ
conf/sigmod/Adelberg98,lyTJMJmpo8IJ
conf/sigmod/Agarwal96,Ca-BABwlsQAJ
conf/sigmod/Agarwal96,Fd0jPlSwFWcJ
conf/sigmod/Aggarwal03,qbubaA6mQawJ
conf/sigmod/AggarwalPWYP99,5uimonC4q_QJ
conf/sigmod/AggarwalPWYP99,G3dX_RTA26MJ
conf/sigmod/AgrawalASY97,7Of1HyK-VnkJ
conf/sigmod/AgrawalCFGHIIMMSS94,bXnzC8MN_joJ
conf/sigmod/AgrawalCN01,2Ua-pWTof_YJ
conf/sigmod/AgrawalGGR98,5E5gcM0xPFAJ
conf/sigmod/AgrawalGGR98,rSTewQ1dQkYJ
conf/sigmod/AgrawalGGR98,x8fDHaNkSUIJ
conf/sigmod/AgrawalGGR98,x92Yw8H9uH4J
conf/sigmod/AgrawalGGR98,y55xkFQJvxAJ
conf/sigmod/AgrawalS00,ufPUBsN4eg0J
conf/sigmod/Amer-YahiaFSX03,fm69LHjS4T0J
conf/sigmod/ArasuBBDIRW03,1DKKwROqEeYJ
conf/sigmod/ArasuBBDIRW03,7D59wPTtkdcJ
conf/sigmod/ArasuBBDIRW03,eXulm3jwflAJ
conf/sigmod/Arpaci-DusseauACHP97,6_FvrRYnxHYJ
conf/sigmod/Arpaci-DusseauACHP97,aCCAyNhJFtsJ
conf/sigmod/Arpaci-DusseauACHP97,OaNzji_-7tsJ
conf/sigmod/AshleyFHLNP95,t0Wd_YW4n3cJ
conf/sigmod/AtzeniT97,i2LI1TWifbYJ
conf/sigmod/AtzeniT97,XaKiz5S-cqUJ
