idDBLP,idScholar
conf/sigmod/AbiteboulCM95,4GT0Krd9RP0J
conf/sigmod/AbiteboulCM95,DakOA4Ew-poJ
conf/sigmod/AboulnagaC99,xnDzelm2t1QJ
conf/sigmod/AcharyaAFZ95,_-yXA5HLnqoJ
conf/sigmod/AcharyaAFZ95,0lAHCM-lcjIJ
conf/sigmod/AcharyaAFZ95,2fO9nM2FoGYJ
conf/sigmod/AcharyaAFZ95,cHxtmO9talkJ
conf/sigmod/AcharyaAFZ95,clF04MGcPSUJ
conf/sigmod/AcharyaAFZ95,GOguWgH6D_UJ
conf/sigmod/AcharyaAFZ95,h2z51QPXcSkJ
conf/sigmod/AcharyaAFZ95,rO4-yA3tlfoJ
conf/sigmod/AcharyaAFZ95,y74PIIvb_GMJ
conf/sigmod/AcharyaAFZ95,ZdWKBKSoMUQJ
conf/sigmod/AcharyaFZ97,9OEjtHuRUzsJ
conf/sigmod/AcharyaFZ97,FDPwbRQbfIAJ
conf/sigmod/AcharyaFZ97,NDzryNtTyL8J
conf/sigmod/AcharyaFZ97,QCAu6wPhnAAJ
conf/sigmod/AcharyaGP00,q_bQLiJ-KZAJ
conf/sigmod/AcharyaGP00,smzeHDQ3zbMJ
conf/sigmod/AcharyaGP00,WGWZ2cNZW2YJ
conf/sigmod/AcharyaGPR99,5vntH4boqdgJ
conf/sigmod/AcharyaGPR99,mOngiXbKrNkJ
conf/sigmod/AcharyaGPR99,s064OghlyIUJ
conf/sigmod/AcharyaGPR99,t8KDgCSg9RIJ
conf/sigmod/AcharyaPR99,0dY1brFaEzgJ
conf/sigmod/AcharyaPR99,KrVgTXcNPPUJ
conf/sigmod/AchyutuniON96,eRSkDzxP1JcJ
conf/sigmod/AdaliBSS98,69JsZwNpla0J
conf/sigmod/AdaliBSS98,rYC-j_j4Yv0J
conf/sigmod/AdaliBSS98,YQ90BYSVqbsJ
conf/sigmod/AdaliSS99,7OvO0Y3IU8gJ
conf/sigmod/AdaliSS99,c2dH5RxNj6kJ
conf/sigmod/AdaliSS99,Cbwq3JSxrSAJ
conf/sigmod/AdelbergGK95,NbLabaGWoh4J
conf/sigmod/AdiBEY01,url:http://portal.acm.org/citation.cfm%3Fdoid%3D375663.375759
conf/sigmod/AdyaGLM95,7YMi5qKSe2EJ
conf/sigmod/Aggarwal02,tK1_3wGUIHsJ
conf/sigmod/AggarwalWY99,s9hhR-EdDGgJ
conf/sigmod/AggarwalWY99,wjKnsQWl5ZoJ
conf/sigmod/AggarwalY00,dfSPs7YoyWsJ
conf/sigmod/AggarwalY00,x5jeMyauzWgJ
conf/sigmod/AgichteinGV01,GDoFPiEzEhQJ
conf/sigmod/AgrawalASY97,7Of1HyK-VnkJ
conf/sigmod/AgrawalASY97,bDiNQAdf8nEJ
conf/sigmod/AgrawalASY97,C85vtVHZmjUJ
conf/sigmod/AgrawalASY97,-XBy73K2jq0J
conf/sigmod/AgrawalCD02,iABZEL2Zoz8J
conf/sigmod/AgrawalCFGHIIMMSS94,bXnzC8MN_joJ
conf/sigmod/AgrawalES03,HypA8oN4PqsJ
conf/sigmod/AgrawalES03,Wrue2IkpGyEJ
conf/sigmod/AgrawalGGR98,_LE5T2vKPUcJ
conf/sigmod/AgrawalGGR98,1rW7ao6gK-QJ
conf/sigmod/AgrawalGGR98,5E5gcM0xPFAJ
conf/sigmod/AgrawalGGR98,DHbEJyv20WMJ
conf/sigmod/AgrawalGGR98,EQ0ys8s10vcJ
conf/sigmod/AgrawalGGR98,rSTewQ1dQkYJ
conf/sigmod/AgrawalGGR98,v9JW-UJCD-YJ
conf/sigmod/AgrawalGGR98,x8fDHaNkSUIJ
conf/sigmod/AgrawalGGR98,x92Yw8H9uH4J
conf/sigmod/AgrawalGGR98,y55xkFQJvxAJ
conf/sigmod/AgrawalW00,wivJNEQEWzMJ
conf/sigmod/Al-KhalifaYJ03,boJKiPCpIxkJ
conf/sigmod/AmbiteABKMMMPT98,YAkpVC1qgaIJ
conf/sigmod/Amer-YahiaCLS01,DFubU20j1OIJ
conf/sigmod/Amer-YahiaCLS01,WsCqveNDjjUJ
conf/sigmod/Amer-YahiaFSX03,fm69LHjS4T0J
conf/sigmod/Amer-YahiaFSX03,IgRat6Xyu2EJ
conf/sigmod/AndersonBKW98,H6eMdbXATmkJ
conf/sigmod/AndersonBKW98,zabWzVjkZNYJ
conf/sigmod/AnkerstBKS99,GFTU2PvKY_gJ
conf/sigmod/AnkerstBKS99,jSUcrxtXhw4J
conf/sigmod/AnkerstBKS99,K1ZdQsRoNloJ
conf/sigmod/AnkerstBKS99,rgEDmTFPFY4J
conf/sigmod/ArasuG03,jp9ptMpdoGwJ
conf/sigmod/ArefBV95,K7mfVCHc3noJ
conf/sigmod/Atkinson95,url:http://portal.acm.org/citation.cfm%3Fid%3D223874
conf/sigmod/Aulakh98,xFK4CkKj14EJ
conf/sigmod/BabcockBDM03,a2wqpKma5J4J
conf/sigmod/BabcockBDM03,RIDEvTXNpaAJ
conf/sigmod/BabcockBDM03,rnakKC_M9-kJ
conf/sigmod/BabcockCD03,mbhZ3gSR3NMJ
conf/sigmod/BabuGR01,h_oXQ6ntHEUJ
conf/sigmod/BabuGR01,zQCRmiH6jo4J
conf/sigmod/BabyCY01,rNoNn5hWsroJ
conf/sigmod/BarclaySG00,JTEJ-q3T1vsJ
conf/sigmod/BarclaySG00,tKeGALC3uFMJ
conf/sigmod/BarclaySG00,v6Rokk9Eht8J
conf/sigmod/BargaL99,QGxyK7bJQOMJ
conf/sigmod/BaruFGHJPW95,mFOSML8c0s4J
conf/sigmod/BaruGLMPVC99,3SHIgRrrL5QJ
conf/sigmod/BaruGLMPVC99,arQIThq-W4gJ
conf/sigmod/BaruGLMPVC99,JYHcz-HpKjEJ
conf/sigmod/BaruGLMPVC99,mXKKjAJUm-oJ
conf/sigmod/BaruGLMPVC99,nTC3FQGaT_YJ
conf/sigmod/BaruGLMPVC99,wTXunETZhPwJ
conf/sigmod/Bayardo98,htTH8PrZ0dYJ
conf/sigmod/Bayardo98,mvD-z59XDYoJ
conf/sigmod/Bayardo98,O05yYxasf6UJ
conf/sigmod/Bayardo98,t7cKx4raSM0J
conf/sigmod/BenediktCFFR03,T5ZdpquqfJ0J
conf/sigmod/BerchtoldBK98,1tZ74y0DNLIJ
conf/sigmod/BerchtoldBK98,5bjtbk4ZdZIJ
conf/sigmod/BerchtoldBK98,fTYVIbi40sAJ
conf/sigmod/BerchtoldBK98,j46yGNUAS-IJ
conf/sigmod/BerchtoldBK98,rivzCRXhoAkJ
conf/sigmod/BerchtoldBK98,vrlNTuVexE4J
conf/sigmod/BerchtoldK98,VuMPPr6k95AJ
conf/sigmod/BerckenDS00,3IFlpeKgLlAJ
conf/sigmod/BerckenDS00,-3JQfRZsy8wJ
conf/sigmod/BerckenDS00,Dy5Eeh8JzmgJ
conf/sigmod/BerckenDS00,KO6M4Fc8-80J
conf/sigmod/BerensonBGMOO95,-CQaLTpGJLQJ
conf/sigmod/BerensonBGMOO95,-lYgZoLNtioJ
conf/sigmod/BerensonBGMOO95,MOGnM6t6l3MJ
conf/sigmod/BerensonBGMOO95,zguNkU2zLY0J
conf/sigmod/BergstraesserBPS99,4Ha7Bs5Vq3MJ
conf/sigmod/BersonGM95,AdvsjAZhCc8J
conf/sigmod/BersonGM95,YkPqPzGFnZIJ
conf/sigmod/BersonGM95,-A4ypXVd348J
conf/sigmod/BertinoCF01,JSzfxAgs4pgJ
conf/sigmod/BettiniWBJ95,c57d3rgd3IcJ
conf/sigmod/BettiniWBJ95,wZkNJJn90yAJ
conf/sigmod/BeyerR99,6Cdfxiuibd0J
conf/sigmod/BhargavaGI95,TXvfEP4WTD0J
conf/sigmod/BhattacharyaMBNHS02,2J_9scP1caYJ
conf/sigmod/BilirisDGJR94,3Lzo6p8X-n4J
conf/sigmod/BilirisDGJR94,lG6uSYhEGnQJ
