tid,titleId,ordering,title,region,isOriginalTitle
6906,tt12531453,1,Сердце мира,RU,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6911,tt12537037,8,I kravgi tou thanatou,GR,1
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6931,tt12541706,10,El médico alemán,MX,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6939,tt12545484,4,The Prodigals Mother,US,0
6942,tt0019035,10,Paixão Sem Freio,BR,0
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6971,tt1268161,3,21 and a WakeUp,GB,0
6974,tt12535121,3,Tainted in Red,XWW,1
6975,tt0387937,3,Cipriano,DE,0
6977,tt12539291,11,Sumpfwasser,AT,0
6984,tt12532883,7,Meuterei im Morgengrauen,AT,0
6989,tt12539289,2,Létang tragique,FR,0
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
7010,tt0105597,5,Timebomb,CA,0
7013,tt0105597,22,Időzített bomba,HU,0
7017,tt12540494,1,Wicked Conclusions,US,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7021,tt12538282,8,Dealuri canibale,RO,0
7031,tt12535644,1,Részletkérdések,HU,0
7033,tt12537037,4,Вой Банши,RU,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7042,tt12537415,9,A Föld ostroma,HU,0
7047,tt12544455,3,Living Legacy,DE,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7056,tt12531863,6,The Wiccan,US,0
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7061,tt0437803,7,Alien Siege  Tod aus dem All,DE,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7076,tt12537070,13,バッフィ ザ・バンパイア・キラー,JP,0
7080,tt8485166,3,Un Entretien,FR,0
7082,tt12545536,3,Tormimurdja,EE,1
7088,tt12544326,3,Ein oraio n agapas,GR,0
7094,tt1871373,1,Somewhere to Disappear,FR,0
7101,tt0103893,24,Buffy Caçadora de Vampiros,PT,0
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7117,tt12533381,9,Death weekend,SE,1
7127,tt12541356,4,WWE Vengeance,US,0
7133,tt12541706,17,Den tyske læge,DK,0
7134,tt4730224,3,Час до убийства,RU,0
7135,tt12532885,12,Inside the Walls of Folsom Prison,GB,0
7137,tt12545835,7,Chrysalis,US,1
7146,tt5421602,13,Anna zo Zeleného domu,SK,0
7148,tt12537070,6,Buffy la caza vampiros,AR,0
7160,tt12545536,10,Alex Rider Stormbreaker,IT,1
7161,tt1693592,10,Вера,RU,0
7173,tt12534574,2,Der Löwe von Sparta,AT,0
7180,tt0015156,1,The Price They Pay,US,0
7183,tt12538282,5,Tromos stous lofous,GR,0
7187,tt12544326,4,Alle lieben Peter,XWG,0
7188,tt12532136,14,Tre Draaber Gift,DK,0
7191,tt12532138,8,Der Skandal,AT,0
7194,tt0066461,10,Който пее зло не мисли,BG,0
7216,tt12540108,4,Victoria,FR,0
7218,tt12541732,3,Erotic Tales II,US,0
7234,tt1255975,3,Обреченные,RU,0
7239,tt4730224,6,Cuatro Stinkos,US,0
7247,tt0457495,15,Громобой,RU,0
7250,tt12535437,1,Trick Shooting with Kenne Duncan,US,1
7255,tt12531699,9,Aswang,PH,0
7256,tt12540281,9,Shanks Mare,GB,1
7260,tt12545484,9,Ik had een zoon,BE,1
7266,tt5421602,4,Anne with an E,AR,0
7271,tt0017883,5,指紋名探偵,JP,0
7277,tt12545394,2,Пекло у піднебессі,UA,1
7279,tt12537070,5,Buffy Caçadora de Vampiros,PT,0
7280,tt12541801,2,Topsy and Tim,GB,0
7293,tt12535243,1,Waco II the Big Lie Continues,US,0
7297,tt0303418,1,Agua y aceite,MX,0
7315,tt12537070,9,Buffy der Vampir Killer,DE,1
7329,tt12544867,10,Melody of Passion,CH,0
7342,tt0471839,1,Night Pastor,GB,0
7345,tt12545536,2,Pērkondārds,LV,0
7346,tt0019035,14,Tre Draaber Gift,DK,0
7347,tt0015156,5,Fiskaren på Stormskär,FI,0
7349,tt12544710,1,Kissa ja Varjo,FI,0
7356,tt0103893,13,バッフィ ザ・バンパイア・キラー,JP,0
7362,tt0030861,1,Crime Does Not Pay No 19 Think It Over,US,0
7370,tt0077932,8,Dark Rider,XWG,0
7384,tt12542011,10,Myungwol the Spy,XWW,1
7385,tt12541953,5,Ché Guevara  Aufstieg und Fall eines großen Revolutionärs,DE,0
7392,tt12533381,3,Trágico fin de semana,MX,1
7393,tt0977637,1,Искусство кражи,RU,0
7397,tt12537070,9,Buffy la cazavampiros,ES,0
7398,tt5660288,1,The Sideling Hill,US,0
7405,tt3487334,1,Holly,HR,0
7408,tt5421602,17,Anne With an E,CA,0
7448,tt12532350,4,Airpocalypse,GB,0
7454,tt12545335,6,The Veteran,GR,0
7463,tt1693592,1,Vera,US,0
7466,tt12541706,16,Den tyske läkaren,FI,0
7474,tt12532350,7,Airpocalypse,CA,0
7476,tt0015156,3,Fiskaren på Stormskär,SE,0
7483,tt5421602,10,Anne Evel a végén,HU,0
7492,tt12540107,10,Los casos de Victoria,ES,0
7496,tt12534574,10,Der Löwe von Sparta,XWG,1
7506,tt1865769,8,ジェシー,JP,0
7507,tt12540215,2,Oh My God,XWW,0
7511,tt9409854,1,Airpocalypse,US,0
7514,tt0210959,1,Sal Santen rebel,NL,0
7521,tt0106989,4,Gatica the Monkey,XWW,0
7533,tt0437803,9,A Föld ostroma,HU,0
7540,tt7090140,3,Coda,US,0
7545,tt5421602,2,Ania nie Anna,PL,0
7550,tt12532883,6,Inside the Walls of Folsom Prison,US,0
7556,tt12541275,13,Jessie,MX,0
7558,tt12540773,1,Estranged,CA,0
7561,tt12533506,2,Behçet Cezayirde,TR,0
