tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239588,id-71,1,id-70,29,5,5,2,4,45,70,0,20,0,4,0,0,0,
239591,id-74,1,,31,3,4,4,4,255,70,0,15,0,4,0,0,0,
239593,id-76,1,id-75,31,3,12,4,4,45,70,0,15,0,4,0,0,0,
239595,id-78,1,id-77,32,10,8,3,4,60,50,0,20,0,2,0,0,0,
239596,id-79,1,,33,6,8,9,4,190,50,0,20,0,2,0,0,0,
239599,id-112,1,id-111,50,4,6,6,4,60,50,0,20,1,1,0,0,0,161
239600,id-64,1,id-63,27,3,6,8,2,100,50,0,20,1,4,0,0,0,128
239601,id-113,1,id-440,51,6,6,8,8,30,140,0,40,0,3,0,0,0,
239602,id-788,7,,412,7,4,,-1,3,50,0,15,0,1,0,1,0,
239603,id-114,1,,52,2,7,3,4,45,50,0,20,0,2,0,0,0,
239604,id-115,1,,53,3,6,3,8,45,50,0,20,0,2,1,0,0,
239606,id-5,1,id-4,2,8,6,4,1,45,50,0,20,0,4,0,0,0,110
239610,id-2,1,id-1,1,5,8,3,1,45,50,0,20,0,4,0,0,0,
239611,id-3,1,id-2,1,5,8,3,1,45,50,0,20,1,4,1,0,0,
239614,id-8,1,id-7,3,2,6,9,1,45,50,0,20,0,4,0,0,0,
239615,id-9,1,id-8,3,2,6,9,1,45,50,0,20,0,4,1,0,0,
239618,id-206,2,,103,10,2,1,4,190,50,0,20,0,2,0,0,0,
239619,id-207,2,,104,7,9,4,4,60,70,0,20,1,4,0,0,0,
239620,id-200,2,,98,4,1,1,4,45,35,0,25,0,3,0,0,0,183
239623,id-119,1,id-118,55,8,3,9,4,60,50,0,20,1,2,0,0,0,
239627,id-614,5,id-613,310,9,8,,4,60,50,0,20,0,2,0,0,0,105
239629,id-209,2,,105,6,12,8,6,190,70,0,20,0,3,0,0,0,
239635,id-589,5,id-588,299,4,4,,4,75,50,0,15,0,2,0,0,0,
239636,id-588,5,,299,2,12,,4,200,50,0,15,0,2,0,0,0,
239638,id-820,8,id-819,433,3,,,4,90,50,0,20,0,2,0,0,0,
239641,id-813,8,,431,9,,,1,45,50,0,20,0,4,0,0,0,
239643,id-770,7,id-769,397,3,2,,4,60,50,0,15,0,2,0,0,0,
239644,id-879,8,id-878,460,5,,,4,90,50,0,25,0,2,0,0,0,
239649,id-870,8,,453,10,,,-1,45,50,0,25,0,2,0,0,0,
239650,id-877,8,,459,10,,,4,180,50,0,10,0,2,0,0,0,
239651,id-876,8,,458,7,,,0,30,140,0,40,0,3,0,0,0,
239653,id-874,8,,456,4,,,4,60,50,0,25,0,1,0,0,0,
239656,id-508,5,id-507,260,4,8,,4,45,50,0,15,0,4,0,0,0,
239657,id-627,5,,319,9,9,,0,190,50,0,20,0,1,0,0,0,169
239659,id-502,5,id-501,258,2,6,,1,45,70,0,20,0,4,0,0,0,107
239663,id-506,5,,260,3,8,,4,255,50,0,15,0,4,0,0,0,
239668,id-756,7,id-755,389,7,12,,4,75,50,0,20,0,2,0,0,0,
239669,id-804,7,id-803,424,7,9,,-1,45,0,0,120,0,1,0,0,0,
239673,id-488,4,,249,10,2,,8,3,100,0,120,0,1,0,1,0,
239678,id-480,4,,241,10,6,,-1,3,140,0,80,0,1,0,1,0,
239679,id-481,4,,242,6,6,,-1,3,140,0,80,0,1,0,1,0,
239680,id-486,4,,247,9,12,,-1,3,0,0,120,0,1,0,1,0,
239682,id-484,4,,245,7,6,,-1,3,0,0,120,0,1,0,1,0,
239686,id-476,4,id-299,147,4,11,,4,60,70,0,20,0,2,0,0,0,
239690,id-379,3,,195,4,12,1,-1,3,35,0,80,0,1,0,1,0,193
239694,id-375,3,id-374,192,2,4,6,-1,3,35,0,40,0,1,0,0,0,83
239695,id-376,3,id-375,192,2,11,6,-1,3,35,0,40,0,1,1,0,0,84
239696,id-377,3,,193,3,12,1,-1,3,35,0,80,0,1,0,1,0,
239713,id-394,4,id-393,205,2,6,,1,45,70,0,20,0,4,0,0,0,134
239722,id-254,3,id-253,130,5,6,2,1,45,50,0,20,0,4,1,0,0,132
239723,id-253,3,id-252,130,5,6,2,1,45,50,0,20,0,4,0,0,0,131
239730,id-651,6,id-650,337,5,6,,1,45,70,0,20,0,4,0,0,0,
239735,id-205,2,id-204,102,7,1,2,4,75,70,0,20,0,2,0,0,0,57
239737,id-658,6,id-657,339,2,12,,1,45,70,0,20,0,4,0,0,0,
239740,id-895,8,,473,5,,,-1,3,35,0,120,0,1,0,1,0,
239746,id-893,8,,471,5,,,-1,3,0,0,120,0,1,0,0,1,
239747,id-892,8,id-891,470,4,,,1,3,50,0,120,0,1,0,1,0,
239749,id-713,6,id-712,366,2,8,,4,55,50,0,20,0,2,0,0,0,
239750,id-710,6,,365,3,1,,4,120,50,0,20,0,2,0,0,0,
239753,id-717,6,,369,8,9,,-1,45,0,0,120,0,1,0,1,0,
239755,id-715,6,id-714,367,7,9,,4,45,50,0,20,0,2,0,0,0,
239756,id-619,5,,314,10,6,,4,180,50,0,25,0,4,0,0,0,
239757,id-203,2,,101,10,8,3,4,60,70,0,20,1,2,0,0,0,
239759,id-48,1,,20,7,12,2,4,190,70,0,20,0,2,0,0,0,
239761,id-647,5,,334,10,8,,-1,3,35,0,80,0,1,1,0,1,
239762,id-41,1,,17,7,9,1,4,255,50,0,15,1,2,0,0,0,23
239763,id-40,1,id-39,16,6,12,3,6,50,50,0,10,0,3,0,0,0,22
239764,id-43,1,,18,2,7,3,4,255,50,0,20,0,4,0,0,0,
239767,id-44,1,id-43,18,2,12,3,4,120,50,0,20,1,4,0,0,0,
239771,id-612,5,id-611,309,10,6,,4,45,35,0,40,0,1,0,0,0,146
239773,id-155,2,,80,10,12,3,1,45,70,0,20,0,4,0,0,0,
239775,id-157,2,id-156,80,10,8,3,1,45,70,0,20,0,4,0,0,0,
239776,id-150,1,,77,7,6,5,-1,3,0,0,120,0,1,1,1,0,196
239781,id-158,2,,81,2,6,9,1,45,70,0,20,0,4,0,0,0,
239783,id-628,5,id-627,319,8,9,,0,60,50,0,20,0,1,0,0,0,170
239786,id-747,7,,385,2,5,,4,190,50,0,20,0,2,0,0,0,
239798,id-845,8,,444,2,,,4,45,50,0,20,0,2,0,0,0,
239801,id-731,7,,377,1,9,,4,255,70,0,15,0,2,0,0,0,
239804,id-439,4,,57,6,12,,4,145,50,1,25,0,2,0,0,0,
239805,id-438,4,,91,3,7,,4,255,50,1,20,0,2,0,0,0,
239806,id-536,5,id-535,273,2,6,,4,120,50,0,20,0,4,0,0,0,
239808,id-534,5,id-533,272,3,12,,2,45,50,0,20,0,4,0,0,0,103
239824,id-696,6,,357,3,6,,1,45,50,0,30,0,2,0,0,0,
239826,id-694,6,,356,10,6,,4,190,50,0,20,0,2,0,0,0,
239827,id-693,6,id-692,355,2,2,,4,55,50,0,15,0,1,0,0,0,
239833,id-327,3,,165,3,6,4,4,255,70,0,15,0,3,0,0,0,
239834,id-326,3,id-325,164,7,6,4,4,60,70,0,20,0,3,0,0,0,
239837,id-288,3,id-287,143,9,6,2,4,120,70,0,15,0,1,0,0,0,
239842,id-285,3,,142,3,7,2,4,255,70,0,15,0,6,0,0,0,
239843,id-286,3,id-285,142,5,6,2,4,90,70,0,15,0,6,0,0,0,
239845,id-280,3,,140,9,12,8,4,235,35,0,20,0,1,0,0,0,9
239847,id-329,3,id-328,166,5,13,6,4,120,50,0,20,0,4,0,0,0,
239852,id-446,4,,72,1,12,,1,50,50,1,40,0,1,0,0,0,178
239854,id-444,4,id-443,230,2,6,,4,45,50,0,40,1,1,0,0,0,86
239856,id-442,4,,229,7,5,,4,100,50,0,30,0,2,0,0,0,187
239858,id-440,4,,51,6,12,,8,130,140,1,40,0,3,0,0,0,
