tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6902,tt12537455,10,Anthropos stis rages,GR,0
6909,tt3089896,1,Ali AlZibaq,EG,0
6913,tt3142914,3,Ask aglatir,TR,0
6915,tt12539505,6,Se 52 milia o tromos,GR,0
6917,tt4213788,1,Kokhon Tomar Asbe Telephone,IN,0
6918,tt0055719,4,300 Spartanere,NO,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6923,tt0457121,3,Соловей,RU,0
6924,tt12538519,8,Frankenstein vs Baragon,XWW,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6928,tt1863203,4,Работодатель,RU,0
6934,tt5078214,17,В легло с Виктория,BG,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6939,tt12545484,4,The Prodigals Mother,US,0
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6943,tt2080042,1,Peter Punk,AR,0
6945,tt12534801,2,Les clichés de la haine,CM,0
6948,tt12538381,2,Killing Jesus,XEU,1
6951,tt5078214,5,Na Cama Com Victoria,PT,0
6954,tt1663660,5,On the Ice,FR,0
6961,tt3399368,7,Убийствен финал,BG,0
6968,tt0055630,17,大鏢客,TW,0
6970,tt12533446,6,Double Bang,US,1
6973,tt12545482,3,La madre pródiga,MX,0
6975,tt0387937,3,Cipriano,DE,0
6976,tt12544519,1,Naga zemsta,PL,0
6977,tt12539291,11,Sumpfwasser,AT,0
6978,tt1145500,11,Puissance planète,FR,0
6979,tt12541067,9,Oni dani,RS,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6992,tt12544519,3,Naked Vengeance,GB,1
6993,tt12534909,2,Les bouchers verts,FR,0
6996,tt12534013,10,See Plum Run,CA,1
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
7000,tt12532330,1,Een lied in de wind,BE,0
7003,tt12538662,2,6 sullautobus,IT,1
7005,tt12532052,1,Sal Santen rebel,NL,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7010,tt0105597,5,Timebomb,CA,0
7013,tt0105597,22,Időzített bomba,HU,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7024,tt12538381,9,Matar a Jesús,IT,0
7034,tt1613875,1,The Boy Who Saw Through,US,0
7035,tt0045540,2,Aventuras no Oeste,BR,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7038,tt12532475,3,Vánocní príbeh,CZ,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7043,tt5078214,6,Victoria  Männer und andere Missgeschicke,AT,0
7047,tt12544455,3,Living Legacy,DE,0
7048,tt12534909,8,De grønne slagtere,IN,0
7051,tt12544460,10,El Zebaq,EG,0
7054,tt12536309,1,68 Kill,US,0
7057,tt12542310,5,I Am Tiger Woods,GB,1
7058,tt12538283,1,Tromos stous lofous,GR,0
7059,tt12538864,5,Impulsion,CA,1
7061,tt0437803,7,Alien Siege  Tod aus dem All,DE,0
7064,tt4852398,4,Hopomythumb,XWW,0
7066,tt0055719,11,De tappra 300,SE,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7071,tt12539959,11,Crvene podvezice,XYU,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7088,tt12544326,3,Ein oraio n agapas,GR,0
7091,tt12544866,1,La chica que cayó del cielo,ES,0
7092,tt12545092,9,Il pane,IT,0
7093,tt12534504,5,Mahkumlar,AZ,0
7094,tt1871373,1,Somewhere to Disappear,FR,0
7096,tt12538614,8,Kwelling,BE,0
7097,tt6355698,1,The Last Astronaut,US,0
7098,tt12532295,7,Ghost Story for Christmas The Ash Tree,GB,1
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7101,tt0103893,24,Buffy Caçadora de Vampiros,PT,0
7103,tt0076210,22,Острів доктора Моро,UA,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7107,tt0035040,3,Um Marido a Preço Fixo,PT,0
7125,tt12536597,1,Race 2 Race,US,0
7129,tt12544846,8,Directors Commentary Terror of Frankenstein,US,1
7130,tt12544031,1,Fuck Sasha Grey,US,0
7131,tt0350750,1,Le czar en France  défilé des troupes,FR,0
7132,tt12545461,9,Klodens kræfter,DK,0
7134,tt4730224,3,Час до убийства,RU,0
7135,tt12532885,12,Inside the Walls of Folsom Prison,GB,0
7137,tt12545835,7,Chrysalis,US,1
7150,tt12538614,19,Mennesker i trapez,DK,0
7152,tt12539978,4,Bruine,FR,1
7153,tt0055630,36,The Bodyguard,XWW,0
7156,tt12544632,8,TiM,TR,1
7158,tt12542548,6,The Damned of the Sea,XWW,1
7159,tt12542569,3,Tom Thumb,XWW,0
7161,tt1693592,10,Вера,RU,0
7171,tt0055630,5,Yojimbo o GuardaCostas,BR,0
7172,tt2390480,1,Wings,ES,0
7174,tt0076210,30,La isla infernal del Dr Moreau,MX,0
7177,tt0342492,11,Jeongyukjeomui bimil,KR,0
7181,tt2180561,4,Маркетинг безумия Мы сошли с ума,RU,0
7187,tt12544326,4,Alle lieben Peter,XWG,0
7200,tt0074294,6,Ketjujengi,FI,0
7202,tt12534801,14,Squilli di sangue,IT,0
7203,tt12535744,3,Wild Things,US,0
7204,tt12534801,11,Nattens bøddel,NO,0
7205,tt5447520,2,Video kontsert DIF,UA,0
7206,tt12541065,1,Beyond Black Mesa,GB,0
7211,tt0169268,5,ステイト・オブ・ドッグス,JP,0
7220,tt1863203,6,The Employer,US,0
7226,tt5644396,1,Marry Me,AU,0
7229,tt12538176,1,Agua y aceite,MX,0
7234,tt1255975,3,Обреченные,RU,0
7236,tt12542968,10,Bichinhos de Estimação,BR,1
7239,tt4730224,6,Cuatro Stinkos,US,0
7241,tt0023398,7,Rytteren fra Dødsdalen,DK,0
7243,tt12535245,8,Waco II the Big Lie Continues,US,1
