tid,species,local_language,name,genus
231227,id-538,4,投摔,柔k道寶可夢
234368,id-852,5,Poulaf,Pokémon Caorice
229316,id-360,6,Iss0,Strahlelcind-Pokémon
233507,id-766,,投擲m猴,配合寶可夢
238184,rec-10-dup-0,,Catepbie,
227246,id-172,,皮丘t,小鼠寶可夢
234894,rec-118-dup-0,,Tosaksito,
233205,id-736,,アゴムシ,ようちゅうポケモン
230056,id-427,9,Bunewry,Rabbit Poémon
229966,id-419,,,Pokémon Nutria Mar.
229319,id-360,,Wynavyt,Bright Pokémon
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
234549,id-870,,Le9iors,Formations-Pokémon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
231463,id-561,11,シンボー,とりもどきポvケモン
234402,id-855,9,Polteagelsot,Black Tea nPokémon
232389,id-654,6,Rutemrna,Fucbs
231587,id-574,,哥德寶,凝視寶可夢
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
234173,id-832,11,バイウルー,ひつじケモ
230654,id-482,,Agn0m,
233506,id-766,,내던숭,연계포켓몬
236080,rec-364-dup-1,,,滾球寶可夢
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
230057,id-427,11,ミミロル,うさぎポケモン
230050,id-427,3,이어롤,토끼포켓몬
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
228640,id-299,1,ノズパ,
231778,id-593,5,Mohade,Pokémon Flottais0n
231941,id-609,,Chandelure,Pokémon Artiranime
226702,id-122,11,バリヤーyド,バリアーポモン
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
239362,rec-328-dup-1,,톱,개미지옥포켓몬
227399,id-186,3,,개구리켓몬
231932,id-608,9,Lanpet,Lamp Ppkémon
229790,id-403,7,Shjnx,Pojémon Fla5h
227578,id-202,,Woin9enav,Gedulds-Pokémon
228217,id-260,7,,Pokémon Psz Lodo
227431,id-189,,Wa5accvo,
233494,id-764,12,花疗环j,摘花宝d可梦
227904,id-232,2,Donfan,
227907,id-232,5,Donphan,Pokémon Armure
227906,id-232,4,頓甲,鎧甲寶可夢
226826,id-134,,Sbowees,
235126,rec-205-dup-0,1,フォレトス,みのむしポケモン
226757,id-127,,カイス,くわがたポケモン
231455,id-561,,シンボラvー,とりもどきポケモン
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
227985,id-239,6,E1ekid,Elektro-Pokéiiion
227770,id-219,12,熔岩牛,熔岩宝可c梦
227245,id-172,,피츄,아기쥐포p켓몬
233492,id-764,9,Comfev,Posy Picier Pokémon
227288,id-176,2,Togechick,
227289,id-176,3,토게틱,행복포켓몬
233765,id-792,1,ルナアーラ,がちりんポケモン
233766,id-792,3,루나아라,월륜포켓몬
233767,id-792,4,露奈雅拉,月輪寶可夢
226427,id-97,11,スリーパー,さいみんポケモン
226420,id-97,3,슬리퍼,최면포켓몬
226423,id-97,6,Hypno,Hypnose
226422,id-97,5,Hypnomade,Pokémon Hypnose
237918,rec-42-dup-1,6,G0lba,Fledermaus-Pojémon
232122,id-627,9,,Eaglet okémon
234231,id-838,8,Carkol,Pokémon Carbone
235284,rec-746-dup-0,11,,こざかポケモン
235331,rec-309-dup-0,11,ラクvライ,いなずまポケモsン
228475,id-284,1,アメモース,めだまポケモン
228476,id-284,2,Amemoth,
228470,id-283,7,Surskit,Pokémon Zapatero
228472,id-283,9,Surskit,Pond Skater Pokémon
228473,id-283,11,アメタマ,あめんぼポケモン
231211,id-536,8,Palpitoady,Pokémonn Vibrazione
228478,id-284,4,雨翅蛾,眼珠寶可夢
237247,rec-179-dup-1,9,Marzep,Wool Pokérnon
236254,rec-150-dup-0,,超梦d,基因宝可梦
232961,id-711,8,Gourgeist,Pokémon Zucca
232963,id-711,11,パンプジン,かぼちゃポケモン
236747,rec-375-dup-0,9,Metanh,
233383,id-753,11,カリリ,かまくさケモン
231353,id-550,11,バスラ,らんぼうポcケモン
230924,id-507,,哈约克,忠f犬宝可梦
225910,id-50,11,ディcグ,もぐらrポケモン
227374,id-183,,玛力,水鼠宝可梦
228924,id-324,11,コータdス,
235501,rec-784-dup-0,11,ジャランガ,ろこポケモン
230434,id-462,,Jibacol,
234354,id-850,,火蚣g,发热宝可梦
226098,id-67,,豪力,怪b力宝可梦
230080,id-429,,梦妖魔,魔法宝可
230828,id-498,,Gruikuv,Pokémon Cochon Feu
227247,id-172,,Picu,Pokémon Minisouris
237401,rec-3-dup-1,,妙蛙花,種子寶y可夢
232446,id-660,3,,땅구멍파기포켓몬a
226379,id-93,6,Alpoloo,Gas-Polcénon
230541,id-471,11,グレイシeア,
239566,rec-326-dup-1,3,피그킹,조작포켓몬
239568,rec-326-dup-1,7,Grumpig,Pokémon Manipulador
225767,id-37,11,ロコンm,きつねポモン
233204,id-735,,猫鼬探b长,蹲守宝可梦
232933,id-708,11,ボクー,
225367,id-1,6,Bisasaii,
233345,id-750,1,バンバロ,ばんばポケモzン
228482,id-284,8,Masqueran,Pokémon Ocpchi
236566,rec-738-dup-0,,Vikavplt,Pokémon Escarabajo
233774,id-792,12,露奈拉,月轮宝可
227503,id-195,,Quagsire,P0kémon Acquapesce
234939,rec-311-dup-0,,Plus|e,Pokémon Ánimo
238336,rec-313-dup-0,,Volbeat,Glühwü4mchen
236922,rec-214-dup-0,,헤라크로7스,외뿔포켓몬
232063,id-621,,クリムガzoン,ほらあなポケモン
238331,rec-734-dup-0,,Mangun'lor,Patrouille
235491,rec-240-dup-1,,Buoby,
238460,rec-37-dup-1,3,식스z테일,여우포켓
233377,id-753,4,偽螳j草,
238601,rec-894-dup-0,,레지레키,일렉트론포켓몬
