tid,tconst,averageRating,numVotes
1,tt0374594,4.4,10
3,tt12543237,6.0,10
7,tt12535755,6.3,150
11,tt12534868,6.3,922
13,tt0040146,5.6,14
15,tt12534907,7.3,18812
22,tt12540390,6.6,60
23,tt12531237,7.7,7
24,tt12531412,6.5,1811
31,tt12541831,4.4,9
49,tt8181336,6.4,19
53,tt0031799,6.2,128
59,tt12542918,7.0,14
75,tt12539123,4.0,-1
78,tt12532254,7.4,61
85,tt4708408,2.2,8
89,tt6620638,6.5,8
90,tt12535633,4.5,11
94,tt12542350,6.7,20
97,tt12531800,5.0,755
101,tt1337354,7.2,847
109,tt12534926,6.4,126
120,tt12531195,7.9,11
126,tt12533194,7.3,7
143,tt12540779,5.9,6
147,tt12543668,6.3,2400
148,tt12531194,7.5,17
153,tt0865634,8.4,52
169,tt12532474,7.0,7
171,tt12541929,6.9,0
179,tt12536033,7.1,9
192,tt12537971,5.9,5
203,tt1879071,5.5,10
212,tt12535451,8.7,6
223,tt12544082,6.8,7
227,tt12544403,5.9,5
234,tt5815434,6.6,69
241,tt2513610,8.0,5
257,tt12541697,8.8,18
261,tt0189439,6.9,29
264,tt12544636,7.9,981
270,tt12544050,6.4,92
272,tt0954423,7.8,9
278,tt12543861,4.7,28
297,tt12533508,1.7,22
315,tt12536433,8.5,13
321,tt12540368,6.7,217
322,tt0448136,4.0,27
326,tt12542380,6.8,11
327,tt12540460,5.8,145
342,tt12531526,5.0,835
349,tt12538413,5.6,21
354,tt12543216,8.7,7
361,tt1296418,6.4,5
364,tt12533973,6.8,-5
372,tt12541426,7.7,14
387,tt12532955,6.2,86
402,tt2309949,4.3,7
403,tt12531574,7.9,8
417,tt12541324,6.7,5
418,tt3554298,6.0,94
425,tt12543416,4.5,6
428,tt12534073,5.6,68
430,tt12538548,7.3,109
435,tt0175904,6.8,41
438,tt12533534,7.3,137
440,tt12545147,9.0,7610
445,tt12545092,7.2,44
448,tt12533348,7.6,353
453,tt12541777,6.2,25
455,tt12537206,7.7,8
456,tt12538013,8.4,5
460,tt12534972,6.4,14
461,tt5533118,7.7,6
480,tt12535340,7.4,8
487,tt8305258,7.5,167
488,tt12541356,6.1,116
490,tt12535121,8.0,7
515,tt12535341,7.4,8
521,tt12540773,7.5,11
522,tt0063241,5.7,74
523,tt12532925,6.3,29
555,tt5937980,10.0,6
612,tt12535275,3.9,-4
676,tt12531639,8.1,-4
677,tt0212254,6.1,18
681,tt12537803,7.1,17
689,tt12535632,4.4,13
692,tt4213788,6.0,6
698,tt12539758,5.4,150
700,tt0441517,7.8,12
701,tt12532422,6.8,9
702,tt12543762,4.5,10
708,tt12535878,7.1,23
720,tt5784568,6.1,231
721,tt12541633,5.3,13
724,tt0205872,5.5,62
725,tt12538659,7.8,48
735,tt12540400,6.0,-1
740,tt12544586,7.4,13
752,tt12539244,6.6,6
756,tt12540215,6.5,21
759,tt12538806,6.6,0
772,tt12537290,4.9,20
776,tt0250341,6.3,36
777,tt12544297,5.1,5
779,tt12543128,7.4,236
784,tt12537516,7.7,55
800,tt12539789,7.8,-3
801,tt12533399,7.9,-3
810,tt12541338,7.7,-3
813,tt12531848,6.6,9
815,tt4026034,7.1,1688
829,tt3782864,8.1,18
844,tt12539218,8.2,15
850,tt0762082,7.9,20
854,tt12539804,3.3,225
859,tt12532409,8.8,10
860,tt12538743,6.8,20
872,tt9168706,7.0,7
875,tt12541833,4.4,-1
878,tt6272216,6.7,20
893,tt1865769,5.9,11910
894,tt12531854,8.4,16
895,tt12536072,3.7,14
898,tt12542565,5.2,64
908,tt12544094,7.0,872
910,tt12532885,6.6,221
911,tt2173450,7.6,23
915,tt0246057,6.0,37
919,tt12532519,7.1,209
922,tt12534961,8.9,20
923,tt3399706,7.1,248
927,tt12541069,6.1,231
928,tt12533075,9.3,22
929,tt0210824,5.7,181
934,tt12540863,7.8,13
935,tt0024542,1.6,10
936,tt12538658,7.8,52
971,tt2196603,6.9,33
984,tt7493294,6.1,12
991,tt12544010,5.0,5
992,tt12539216,8.5,10
994,tt12545397,5.2,17
997,tt5044186,6.4,143
1016,tt12544410,8.1,516
1017,tt12540499,6.7,10
1019,tt12541359,7.2,94413
1027,tt12543087,3.6,21
1042,tt12542882,5.4,172
1047,tt12538540,7.6,8209
1061,tt12536947,6.6,32
1071,tt12533643,6.2,23
1075,tt12533077,9.3,21
1076,tt12543266,7.7,55
1080,tt12534199,6.0,83
1088,tt12541687,7.2,14
1107,tt11428420,7.2,43
1110,tt12535784,8.7,28004
1112,tt1202151,5.6,9
1116,tt12540377,5.5,38
1118,tt12544907,8.5,11
1121,tt1047812,6.2,122
1124,tt12540202,5.5,16
1129,tt0258172,3.0,33
1130,tt0227853,6.8,53
1131,tt7980288,7.0,6
1144,tt1198083,7.5,1153
1152,tt0161597,6.8,6
1163,tt12543718,8.5,1998
1173,tt12533065,7.5,119
1174,tt12538900,2.1,22
1184,tt2339956,6.6,8
1188,tt12534346,7.4,564
1192,tt3352564,8.5,17
1195,tt0218277,5.2,250
