id1,id2
1818,7075
1823,9257
1828,2110
1838,7934
1884,9542
2026,4601
2187,2418
2188,8063
2317,4988
2427,8640
2427,10314
2440,5443
2571,9019
2577,2581
2619,4520
2771,5458
2781,9669
2807,7064
2813,3155
2819,10064
2823,4684
2950,8135
2957,3106
3096,3123
3185,4631
3192,7923
3356,6955
3395,4563
3395,5122
3517,10061
3529,4114
3539,4190
3670,4441
3670,7515
3670,7769
3670,8151
3722,6719
3722,8453
3757,6377
3851,6855
3976,6776
3990,9601
4124,7722
4145,4886
4178,8683
4179,4732
4179,4911
4184,6950
4266,6690
4282,7549
4292,8795
4297,8636
4348,7170
4395,8725
4419,7644
4441,7515
4441,7769
4441,8151
4481,6716
4490,7121
4563,5122
4586,7633
4588,4774
4676,5746
4676,8097
4709,4710
4732,4911
4843,8794
4851,7708
4876,6762
4975,5889
5025,9863
5052,7347
5185,7072
5204,7514
5238,8297
5324,7847
5360,8430
5371,5959
5392,9486
5394,5418
5426,6761
5426,10361
5477,8368
5477,9076
5542,6695
5549,10133
5577,8990
5657,5681
5746,8097
5776,9008
5780,5782
5830,8888
5835,9278
5912,8949
5988,8859
6102,9115
6246,10301
6272,7460
6272,8578
6316,7311
6339,7517
6354,8424
6358,9694
6374,9777
6382,7920
6413,7975
6506,6952
6547,6741
6562,8870
6620,8349
6663,6665
6719,8453
6722,7707
6756,8537
6761,10361
6771,8507
6788,7563
6798,9068
6802,7794
6802,8890
6802,9063
6811,7429
6858,7653
6858,7852
6858,8029
6858,10230
6858,10383
6922,9161
6925,6926
6944,7731
6944,9868
6948,7365
7008,8831
7094,9189
7123,9038
7161,8131
7223,9793
7288,7483
7344,8291
7350,8473
7363,8118
7404,7405
7460,8578
7515,7769
7515,8151
7599,10293
7604,7980
7604,9790
7606,8538
7653,7852
7653,8029
7653,10230
7653,10383
7664,10119
7731,9868
7769,8151
7794,8890
7794,9063
7852,8029
7852,10230
7852,10383
7859,9798
7918,9172
7980,9790
8029,10230
8029,10383
8043,8234
8114,8659
8260,8445
8265,9149
8274,8630
8274,8805
8306,8663
8344,9229
8368,9076
8370,9876
8559,8917
8609,9130
8630,8805
8640,10314
8668,8843
8778,9060
8890,9063
9348,9485
9588,9811
9614,9678
9807,10312
9838,11388
10230,10383
10578,10628
10714,10715
10785,10833
10938,11125
10983,11174
11006,11008
11088,11190
11423,11538
