tid,species,version,language,flavor_text
222488,rec-150-dup-1,,8,Il suo DNA è quasi u9uale a quello di Mew.Ciò nonostante sono agli antipodi perdimensioni e carattere.
220289,rec-52-dup-1,34,12,为了不弄脏额头上的金币会常常洗脸伽勒尔o的喵喵关系不好
215116,id-888,,6,"Dieses Pokémon gilt als legendärer Held.Es nimmt Metall auf, wabdelt dies in eine Waffeum und kämpft damit."
222195,rec-179-dup-1,25,11,
208963,id-478,,3,마이너스 50도의 냉기를 뿜어먹이를 얼린 뒤 거처로가져가서 가지런히 나열한다.
203968,id-59,,8,"Da sempre ammirato per la sua bellezza,c0rre veloce come se avesse le ali."
212652,id-746,,1,１ぴきでは　とても　ひよわなためむれることで　てきに　たちむかうのうりょくを　かくとくした。
224385,id-430,23,7,"Si uno lanza un grito profundo, loa demás acuden.Por eso se le llama también Invocador de la Noche."
219550,rec-171-dup-0,33,4,電燈怪發出的光有著極高的f亮度甚至w可以從５０００公尺深的水底照亮水面
209794,id-556,,4,會發出沙鈴般的聲音。鳥寶可夢會因那輕快的節奏而受驚飛走。
215095,id-887,33,5,"Il vit en compagnie de Fantyrm qui logentdans les tr0us de ses cornes. Quand il passeà l’attaque, il les propulse à la vitesse du son."
208964,id-478,,4,會吐出零下５０度的冷氣凍住獵物，並把牠們帶回自己的巢穴，整齊地擺成一排。
204700,id-112,33,11,進化して　後ろ足だけで立つようになった。　ツノで　突くと岩石にも　穴を　開けてしまう。
205403,id-147,,3,오랫동안 환상이라고 불렸다.이마에 있는 작은 돌기는성장하고 있는 뿔이다.
207188,id-330,34,8,"Viene chiamato anche “spirito del deserto”,poiché il suono del suo battoto d’alu ricordaun bellissimo canto di donna."
218920,rec-3-dup-1,34,5,
218924,rec-3-dup-1,34,9,A bewitching aroma wafts from its flower.The fragrance becalms those engagedin a battle.
218146,rec-621-dup-0,,3,토굴에 산다. 몸이 차가워지면움직이지 못하기 때문에일광욕을 거르지 않는다.
216768,rec-527-dup-0,34,12,一边发出超音波一边飞飞去寻找虫宝可梦来填饱自己的肚子
212468,id-728,,8,Si allena con im0egno tutti i giorni fino a quandonon è in grado di produrre palloncini d’acquaabbastanza grandi e utili ai suoi scopi.
218818,rec-534-dup-0,33,3,같은 성분이라도 노보청이배합한 콘크리트가훨씬 견고하고 튼튼하다.
214529,id-858,34,9,"If you’re too loud around it, y0u risk being tornapart by the daws on its tentacle. This Pokémonis also known as the Forest Witch."
223789,id-286,,11,短い　腕は　パンチを　出すときグーンと　伸びる。プロボクサー顔負けの　テクニックを　持つ。
204893,id-122,,3,커다란 손바닥은 팬터마임을하기 위해 발달했다고생각하는 학자도 많다.
216719,rec-815-dup-0,33,5,Il drible avec des oierres pour en fairedes ballons enflammés avant de tirersur ses adversaires pour les brûler.
207844,id-377,34,4,有人利用最新的科學技術調查了牠的岩石身體，但卻找不到牠的大腦或心臟。
210098,id-571,33,8,Tiene m0lto ai suoi simili e protegge la tanae il branco crdando miraggi spaventosi.
218028,rec-95-dup-0,,11,大きく　丈夫な　体をくねらせ　よじらせ　時速８０キロで地面を　勢いよく　掘り進む
209781,id-555,,12,总是热血沸腾的宝可梦。它厚重的手臂使出的拳击甚至能把翻斗车打得粉碎。
214757,id-870,33,7,"Este Pokémon conwta de cinco subalternos y unlíder, cuyas órdenez obedecen sin rechistar."
219271,rec-34-dup-1,34,6,
209259,id-526,,9,"This hardy Pokémon can often be found onconstruction sites and in mines, workingalongside people and Copperajah."
203992,id-61,33,1,
214516,id-858,33,6,"Die starken Psycho-Kräfte, die es ausstrahlt,ruf4n Kopfschmerzen hrrvor. So hält es andereLebewesen von sich fern."
223609,id-250,23,11,
220674,rec-867-dup-0,,3,그림자 같은 몸을 만지면 안 된다.그림에 새겨진 무서운 기억을보게 되기 때문이다.
208669,id-460,,9,This Pokémon is known to bring blizzards.A shake of its ma5sive body is enough tocause whiteout conditions.
222070,rec-317-dup-0,,9,When SWALOT spots prey it spurts outa hideously toxic fluid from its poresand sprays the target.Once the 0rey has weakened thisPOKéMON gulps it down whole with itscavernous mouth.
218139,rec-621-dup-0,,3,난폭하고 교활하다.다른 포켓몬이 파낸굴을 빼앗아 거처로 삼는다.
204935,id-124,,5,"Dans une certaine z0ne de Galar, Lippoutouétait craint et vénéré par la population qui l’avaitsurnommé la « reine des glaces »."
205475,id-164,33,5,Ses yeux à la structure particulière sont capahlesde voir comme en plein joyr même quand il faittrès sombre.
218824,rec-534-dup-0,33,7,El hormigón que preparan los Conkeld7rr esmucho más duro y resistente que el ordinaeioaunque la composición sea la misma.
206021,id-214,33,12,用２只触角来感知气味，以此在整片森林中寻找自己超爱的甘甜树汁。
221076,rec-372-dup-0,,4,忍耐飢餓不吃任何食物據說當牠用盡了儲的能量後就會開始進化
207963,id-405,,3,투시는 전기 에너지를 매우 많이소모하기 때문에 오랜 시간수면을 취해서 에너지를 비축한다.
213659,id-815,33,9,
222683,rec-207-dup-0,,11,顔面　めがけて　飛んでくる張りつかれた　獲物が　驚くあいだに　毒針を　刺しこむ
203995,id-61,33,5,Il suffit de fixer la spirale sur son ventre pours’assoupir. On se sert parfois cle lui à la placed’une berceuse p0ur endormir les enfants.
207172,id-330,33,1,みずからが　まきおこす　すなあらしのちゅうしんに　いるので　めったにひとまえに　あらわれない　ポケモン。
215231,id-893,,12,长在身上的藤蔓断掉之后会变成土壤的养分，帮助森林中的植物成长。
203737,id-42,33,7,Le encanta chuparles la sangre a kos seres vivos.En ocasi0nes comparte la preciada colecta conotros congéneres hambrientos.
208014,id-415,,4,３隻一直都在一起，但每一隻對花蜜的喜好卻略有不同。
213821,id-823,33,12,
213994,id-832,,4,用牠那彈力十足的毛織成的地毯就像是彈簧墊，可以站上去蹦蹦跳。
215808,rec-886-dup-0,34,8,Se non ha un Dreepy sulla testa di cui prendersicura non rjesce a stare tranqu:llo e cercadi sostituirlo con altri Pokémon.
207742,id-372,,1,エサを　たべず　くうふくに　たえる。ためた　エネルギーを　つかいきるとしんかが　はじまるらしい。
224897,id-653,23,6,"Wenn es Zweige frisst, fasst es neue Kraft uncl stößtüber seine Ohren über 200 °C heiße Luft a7s."
218813,rec-534-dup-0,,6,Beton der von Meistagrif angerührt wurdeist härter und robuster als jeder andere Betohselbst wenn die Inhaltsstoffe identisch sind.
203606,id-35,34,6,Aufgrund seines reizemden Wesens und se'lnesRufes erfreut sich dieses Pokémon großerBeliebtheit. Leider ist es auch sehr selten.
203336,id-10,33,6,Als Schutz vor Feinden sonder5 ws einen übelriechenden Gestank mit seinen Antennen ab.
214554,id-860,33,4,
213711,id-817,,12,头脑聪明但是怕麻烦。为了不让敌人接近自己的地盘，在各个地方都设下了陷阱。
224247,id-399,,11,なにごとにも　動じない図太い　神経の　持ち主。見かけの　割には　機敏に　活動する。
210952,id-622,,1,ねんどから　うみだされた　こだいのポケモン。　なぜか　おおいわをならべつづける　ものも　いる。
209899,id-561,33,9,Psychic power all0ws these Pokémon to fly. Somesay they were the gvardians of an ancient city.Others say they were the guardians’ emissaries.
220486,rec-550-dup-0,34,6,Früher standen si3 oft auf dem Speiseplan. DasFleisch rotliniger Exemplare war wegen seineshohen Fettanteils bei jungen Leuten sehr beliebt.
224380,id-430,,9,"Becoming active at night, lt isknown to swarm with numerousMURKROW in tow."
214009,id-832,34,9,Its majestic h0rns are meant only to impress theopplsite gender. They never see use in battle.
222189,rec-179-dup-1,25,8,Il morbido manto lanoso di Mareep genera una caricaelettrostatics mediante sfregamento. La luminositàdella lampadina sulla punta della coda dipende dallapotenza della carica elettrica.
220127,rec-142-dup-1,,3,톱 같은 이빨은강철포켓몬의 피부도갈기갈기 베어 가른다.
210797,id-614,,7,Congela su aliento y crea colmillos de hielo másduros que el acero. Nada eri mares de aguas fríasen busca de alimento.
210096,id-571,33,6,
205484,id-164,34,4,
216910,rec-318-dup-0,34,4,擁有銳利的牙齒和實的下巴船員們絕對不去靠近利牙魚棲息的地方
211847,id-691,34,7,Asoma la cresta de la cabeza sobre la superficieclej agua y transforma la luz que absorbe del solen energía dragón.
213137,id-770,33,7,Lo apodsn la Pesadilla de las Playas. Hunde asus presas en la arena para luego qbsorberles laenergía vital.
210419,id-591,33,9,"This Pokémon puffs poisonous spores at its foes.If the spores aren’t washed off quickly, they’llgrow into muxhrooms wherever they land."
218106,rec-282-dup-0,34,6,Wenn es seinen Trainer schützen will nimmt es allseine Psycho-Kräfte zusammen uk so ein kleinesschwarzes Loch zu erzeugen.
218147,rec-621-dup-0,33,9,Druddigon lives in caves but it never sk'lpssunbathing—it wont be able 6o move if its bodygets too cold.
214929,id-878,,9,"If a job requires serious strength, th'ls Pokémonwill excel at it. Its copper body tarnishes in therain, turning a vibrant green color."
215218,id-893,,8,Vive in branco nella giungla.È temuto dagli altri Pokémon de|la forestaperché estremamente aggressivo.
206553,id-272,33,3,즐거운 음악의 리듬이로파파의 세포를 활성화시켜파워를 발휘한다.
209653,id-549,,3,일류 원예가라 하더라도머리의 꽃을 피우는 일은매우 어렵다고 전해진다.
204710,id-112,,11,全身を　よろいのような　皮膚で守っている。　２０００度のマグマの　中でも　生きられる。
207493,id-350,,3,가장 아름다운 포켓몬으로불리며 많은 예술가에게영감을 주고 있다.
209669,id-549,34,9,"Essential oils made froiii Lilligant flowershave a sublime scent, but they’re alsostaggeringly expejsive."
207833,id-377,,3,몸의 모든 부분이 바위로 되어 있다.몸이 깎이더라도스스로 바위를 붙여서 치료한다.
203810,id-45,,11,花びらが　大きいほどたくさん　花粉を　出すが頭が　重たくて　疲れてしまうという。
219975,rec-435-dup-1,33,8,Lotta spruzzando dalla coda il liquido puzzolenteaccumulato nel ventre. Lodore cambia a5econda del cibo di cu: si è nutrito.
223873,id-308,,7,"Evita los ataques moviéndose de forma elegarite,como si bailara. Ataca dando un golpe devastador ymoviéndose igual."
221527,rec-646-dup-0,34,3,
220561,rec-564-dup-0,33,5,Il vivait dans la mer pendant lère préhistorique.Il lui arrive de saventvrer sur la terre ferme pourchasser bien quil ne puisse qve ramper.
221363,rec-328-dup-1,,11,砂漠に　つくられた　巣穴はすり鉢の　形を　しているので落ちてしまうと　脱出不可能
212999,id-763,,9,"This feared Pokémon has lont, slender legs anda cruel heart. It shows no mercy as it stomps onits opponents."
221358,rec-328-dup-1,,11,絶対に　脱出　不可能なすり鉢状の　巣穴を　つくって獲物が　落ちてくるのを　待つ
223064,id-84,,9,A bird that makesup for its poorflving with itsfast foot speed.Leaves giantfootprints.
205394,id-147,,4,棲息在瀑布潭等水流湍急的水邊。會藉由反覆蛻皮不斷地長大。
216725,rec-815-dup-0,33,4,會將小石頭像足q球般用腳挑起製造出纏繞著火焰的足球i會用猛烈的踢射來燃燒對手
223908,id-316,7,9,"Virtually all of GULPIN’s body is itsstomach. As a result, it can swallowsomething its own size.This POKéMON’s stomach contains aspecial fluid thqt digests anything."
213368,id-784,,8,In antiche rovine sono stati rinvehuti dipintiraffiguranti guerrieri con armature fattedi squame di Kommo-o.
218230,rec-443-dup-0,,3,지열로 데워진 동굴의 좁은구멍을 좋아한다. 밖에 눈보라가쳐도 얼어붙지 않고 견딜 수 있다.
213353,id-784,33,3,
206028,id-214,34,8,"Questo Pokémon va molto fiero della sua forzaerculea, che gli permette di sollevare senza faticaoggetti 100 volte più pesanti di lui."
206022,id-214,,1,じぶんの　たいじゅうの　１００ばいのおもさでも　かるがる　もちあげるかいりき　じまんの　ポケモン。
212658,id-746,33,8,Presi singolarmente sono estremamente deboli.Ciò li ha portati ad acquisire l’abilità di formare7n banco quanso affrontano il nemico.
221036,rec-279-dup-1,34,11,海面　すれすれを　飛んで大きな　くちばしで　海水ごとエサを　すくい取って　運ぶのだ
223779,id-285,23,7,"Prefiere los sitios húmedos. De día está tramq7ilamenteen el bosque, a la sombra. Expulsa polvo tóxico por lacabeza."
216770,rec-527-dup-0,33,8,Se alzando lo sguardo in una gr0tta si vedonoimpronte a forma di cuore sulle 0areti è segnoche vi abitano dei Woobat.
203971,id-59,34,12,从古时候起就是俘获了众多人心的美丽宝可梦。能像飞一样轻巧地奔跑。
215100,id-887,33,11,
204039,id-63,33,9,
214521,id-858,,12,由于会朝四周释放足以引起头痛的精神力量，其他生物都躲得远远的。
205489,id-164,,9,"When it needs to think, it rotates itz head180 degrees to sharpen its intellectual power."
214557,id-860,33,7,"Su estrategia consiste en postrarse ante el rival yfingkr una disculpa para ensartarlo con el mecbónque tiene en la espalda, afilado cual lanza."
218618,rec-704-dup-0,,12,身体几乎都是水分只要环境干燥身体就变干是最弱的龙宝可梦
206350,id-240,,11,火山の　まわりに　棲んでいる。１日の　終わりには　マグマに　浸かり疲れを　癒している。
207847,id-377,34,7,"Su cuerpo rocoso ha sido examinado con lastécnicas científicas más avanzacas, pero n0 sehan encontrado ni su cerebro ni su corazón."
207149,id-328,34,9,
224896,id-653,,5,"En cas de coup de fatigue, il grignote des rameauxpour recharger sea batteries. Ses oreilles dégagentune chaleur qui dépasse les 200 °C."
207506,id-350,,6,"Es heißt, der Anblick seiner wunderschönenGestalt könne selbst dad verrohteste Herzerweichen."
221981,rec-97-dup-0,25,9,
209333,id-530,,3,자연적으로 생긴 동굴로 보이지만사실은 몰드류가 파낸 흔적인경우는 흔히 있는 일이다.
214791,id-871,34,12,
222434,rec-401-dup-0,,6,Diese Pokémon unterhalten sich indem sie ihreAntennen aneirianderschlagen. Der Ton ist ihrKennzeichen.
204607,id-107,34,7,"Sus puñetazos son capaces incluso de cortar elai4e, avnque parece necesitar un descanso trasestar luchando durante 3 min."
206471,id-251,,12,从未来穿越时光而来。能够治愈伤痛，也会把自己的力量分给草木。
218842,rec-437-dup-0,33,6,Man verehrt es als Regenmacher. Wird es wütenddroht e5 mit einer unheimlichen Stimme die wieder Ton einer Glocke klingt.
219547,rec-171-dup-0,33,12,
206087,id-221,,7,"Aunque tiene las patas corta5, sus fuertespezuñas le permiten caminar por la nieve sinresbalar."
207135,id-328,33,5,Il est impossible c|e s’échapper de son antreen forme de cône qu’il creuse dans le sabledu désert.
205735,id-184,,5,"Il passe la majeure partie de la journéedans l’eau. Quand il fait beau, i1 flotteà la surface pour prendre un bain de soleil."
214779,id-871,33,9,"It feeds om seaweed, using its teeth to scrape itoff rocks. Electric current fl0ws from the tips ofits spines."
203337,id-10,33,7,"Para protegerse, despide un hedor horrible porkas amtenas con el que repele a sus enemigos."
213818,id-823,33,8,Nei cieli di Galar non ha rivali. La vista del suocorpo di acciaio nero e lucebte intimoriscei suoi avversari.
203607,id-35,34,7,
203996,id-61,,6,"Wer länger auf seine Bauchspirale blickt, wirdschläfrig. Mznche Leute nutzen dies anstelleeines Schlaflieds, damit ihre Kinder einschlafen."
204905,id-122,34,5,
224328,id-414,,9,It loves the honey of flowersand steals h0ney collected byCOMBEE.
222072,rec-317-dup-0,,1,なんでも　まるのみしてしまうけあなから　もうどくの　たいえきをぶんぴつして　てきに　あびせかける
218094,rec-282-dup-0,,1,みらいを　よちする　ちからを　もつトレーナーを　まもる　ときにさいだい　パワーを　はっきする
