tid,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,genres
12681,tt12542934,movie,He matado a un hombreb,He matado a un hombrem,0,1961,Crime-Drama-Mystery
12682,tt2279927,tvSeries,The Detective,Karagah,0,1995,Crime
12690,tt12540239,tvMovie,Du Mahe Shamsi,Du Mahe Shamsi,0,2025,History
12693,tt12536432,video,A primera vista,A primera vista,0,2002,Drama-Romance-Short
12695,tt1358894,short,This Is This,This Is This,0,2008,Drama-Short
12698,tt12537840,movie,Kornblumenblau,Kornblumenblau,0,1982,Drama-Music
12700,tt12542021,videoGame,Star Wars The Clone Wars,Star Wars The Clone Wars,1,2002,Adventure
12708,tt12533393,tvSeries,Sleeping with the Family,Sleeping with the FamilyG,0,2010,RealityTV
12710,tt12531574,short,The Van JobR,The Van JobG,0,2010,Crime
12712,tt12542503,movie,Familien JulK,Familien JulO,0,2023,Fantasy
12714,tt12535724,movie,In Their Room BerlinE,In Their Room BerlinA,0,2010,Documentary-Drama
12715,tt12535614,tvMovie,Catching a Killer Crocodile Tearsd,Catching a Killer Crocodile Tears,1,2013,Documentary
12718,tt12531057,short,MousetrapF,Mousetrap\\,0,2012,Horror
12719,tt12544051,movie,El séptimo arcángel,El séptimo arcángelY,1,2003,Thriller
12722,tt12536010,movie,Pop Aye,Pop Ayet,0,2011,Drama
12726,tt0277359,tvSpecial,Superstunt II,Superstunt II,0,1979,Documentary
12727,tt12535449,movie,Golova,Golova,0,1996,Drama
12729,tt12531670,video,Town Bizzness Pt 2r,Town Bizzness Pt 2,0,2022,Music-RealityTV
12732,tt12533194,tvSpecial,The 36th Annual Golden Globes Awardsm,The 36th Annual Golden Globes Awards,1,1979,News
12734,tt12538951,movie,Los años de Greta,Los años de Greta,1,1991,Drama
12736,tt6002956,short,Caged,Caged,0,2016,Comedy-Drama-Mystery
12740,tt0050282,movie,Czlowiek na torze,Czlowiek na torze,0,1957,Drama
12742,tt12541331,tvSeries,Too Stupid to DieE,Too Stupid to Die,0,2027,RealityTV
12744,tt3105448,movie,From Gulf to Gulf to Gulf,From Gulf to Gulf to Gulf,0,2013,Documentary-History-Music
12747,tt12536927,tvMovie,Elf Sparkle Meets Christmas the HorseY,Elf Sparkle Meets Christmas the HorseY,1,2008,Animation
12755,tt0862799,tvMovie,El pallasso i el Führer,El pallasso i el Führer,0,2007,Drama
12759,tt0420389,tvMiniSeries,Dombey and Son,Dombey and Son,0,1969,Drama
12763,tt0094926,movie,Curse of the Crystal Eye,Curse of the Crystal Eye,0,1991,Action
12765,tt12532925,movie,Un marido a precio fijo,Un marido a precio fijo,1,1942,Comedy
12766,tt12541427,tvMovie,Frank Skinner on George Formbye,Frank Skinner on George FormbyB,1,2012,Documentary
12767,tt12544736,short,Your Little Boyp,Your Little Boy,0,2021,Short
12768,tt12532389,tvMiniSeries,Dombey and SonT,Dombey and Son,0,1969,Drama
12769,tt5950092,movie,Valentine DayZ,Valentine DayZ,0,2018,Horror
12770,tt0266342,tvMovie,Blown in with the Wind,Zanesennye vetrom,0,2000,Documentary
12779,tt1545323,tvMovie,Stacja,Stacja,0,1981,Drama
12787,tt12539411,tvSeries,Busted Babysitters,Busted BabysittersQ,1,2015,Adult
12788,tt12544186,tvMovie,Eine ungeliebte frau,Eine ungeliebte frauk,1,1970,Drama
12789,tt0437803,tvMovie,Alien Siege,Alien Siege,0,2005,Action-Adventure-Drama
12792,tt12542710,movie,Cover Girl Culture Awakening the Media Generation,Cover Girl Culture Awakening the Media Generation,0,2008,Documentary
12793,tt7252092,tvMiniSeries,The Cars That Made America,The Cars That Made America,0,2017,Documentary-History
12794,tt12541182,short,Bad Owl and the Fox Boy,Bad Owl and the Fox Boyl,0,2012,Fantasy-Short
12799,tt12533534,movie,State of Dogs,State of Dogs,0,1998,Documentary
12806,tt12100536,movie,Goodbye Shirazi Girl,Khodahafez Dokhtar Shirazi,0,2019,Comedy-Drama-Romance
12809,tt0816629,movie,Rock podvratáku,Rock podvratáku,0,2006,Comedy-Crime
12810,tt12541688,short,American Made,American Made,0,2003,Family
12814,tt12532967,movie,The Wedding RingC,Zinnaariya,1,2007,Drama-Romance
12817,tt12544586,movie,Servants QuartersB,Servants Quarters,1,2016,Fantasy
12819,tt12533508,video,Video kontsert DIFH,Video kontsert DIF,0,2015,Comedy-Music-News
12821,tt12543659,tvSeries,Sonic Cinema,Sonic Cinemal,1,2000,Music
12826,tt12541732,short,Caramelle,CaramelleU,0,1995,Drama-Short
12831,tt12538563,video,Pi  IQ,Pi  IQ,0,2026,Music-Short
12832,tt2308048,short,Zwölf Explosionen,Zwölf Explosionen,0,2008,Short
12839,tt12544466,short,O Trabalho dos Homens,O Trabalho dos Homens,0,1997,Short
12841,tt12542968,movie,Pet Shop,Pet Shopq,0,1994,Family
12843,tt12538413,movie,It Is What It Is,It Is What It Is,0,2014,Comedy-Drama-Romance
12847,tt12535806,tvSeries,Amor Eterno AmorR,Amor Eterno AmorY,0,2017,Drama-Romance
12849,tt12532775,movie,TheWhat Is ASMR,What Is ASMRJ,0,2017,Documentary
12854,tt12544632,movie,TiM,Timk,1,2018,War
12855,tt0216553,tvShort,The Ash Tree,The Ash Tree,0,1975,Drama-Horror-Mystery
12858,tt12533088,movie,Nana et Kaoru,Nana to KaoruR,1,2011,Drama-Romance
12875,tt12541306,video,Bad Girls 6,Bad Girls 6,1,2009,Adult
12877,tt12538663,movie,6 sullautobusV,6 sullautobusc,0,2012,Comedy
12879,tt1339463,video,Detective Conan Conan vs Kid vs Yaiba  The Grand Battle for the Treasure Sword,Meitantei Conan Conan vs Kid vs Yaiba,0,2000,Animation-Comedy-Crime
12891,tt8061420,movie,Zie mij doen,Zie mij doen,0,2018,Documentary
12893,tt9129708,video,Emma Smetana  Jordan Haj Lost and Found,Emma Smetana  Jordan Haj Lost and Found,0,2018,Music-SciFi-Short
12895,tt12532316,short,Dalsza Modlitwa,Dalsza Modlitwa,0,2014,Short
12897,tt12538317,movie,TapasyaC,Tapasyaf,0,1976,Drama-Family
12905,tt0927634,tvSpecial,Reaching for the Stars,Reaching for the Stars,0,1985,Music-RealityTV
12915,tt1337354,short,Miracle Fish,Miracle Fish,0,2009,Drama-Short
12917,tt0484802,tvSeries,Fifi and the Flowertots,Fifi and the Flowertots,0,2005,Animation-Family
12919,tt1612615,short,Soul Fire Rising,Soul Fire Rising,0,2009,SciFi-Short
12920,tt12533077,short,The Squirrel Hunters,The Squirrel Hunters,0,1993,Action-Short
12923,tt12532968,movie,The Wedding Ring,Zinnaariya,0,2015,Drama-Romance
12926,tt5643380,movie,Taekwondo,Taekwondo,0,2016,Comedy-Drama
12932,tt12537206,tvMovie,American Redsk,American Reds,0,2016,Documentary
12941,tt12541357,tvSpecial,WWE Vengeance,WWE Vengeance,0,2000,Sport
12948,tt12536443,tvSpecial,Survivor Series,Survivor Series\\,0,1996,Sport
12949,tt1558859,short,Spud,Spud,0,2009,Comedy-Short
12951,tt0066461,movie,One Song a Day Takes Mischief Away,Tko pjeva zlo ne misli,0,1970,Comedy-Drama-Musical
12958,tt12542723,movie,Who Is Dayani Cristal,Who Is Dayani Cristalf,0,2005,Documentary
12961,tt12532919,movie,Cat on a Hot Tin RoofH,National Theatre Live Cat on a Hot Tin RoofI,0,2018,Drama
12963,tt12540864,movie,MerrickH,Merricku,0,2012,Drama
12966,tt12538658,tvSeries,Wapos Bay The SeriesF,Wapos Bay The SeriesB,1,2005,Animation
12969,tt12544389,movie,Taekwondo,TaekwondoU,1,2008,Drama
12970,tt12539387,short,Agootha Chhaapm,Agootha Chhaap,0,1990,Short
12974,tt4288750,movie,The Last Summer of the Rich,Der letzte Sommer der Reichen,0,2014,Drama
12975,tt12545749,short,Marry Me,Marry Mei,0,2009,Music-Romance-Short
12980,tt12533614,movie,Fourteens Good Eighteens Better,Fourteens Good Eighteens BetterS,0,1981,Documentary
12984,tt0051755,movie,I Bury the Living,I Bury the Living,0,1958,Horror
12985,tt3651810,tvSeries,Sleeping with the Family,Sleeping with the Family,0,2014,RealityTV
12987,tt12531193,movie,Brocéliande,Brocéliande,0,2003,Horror-Thriller
12990,tt12542540,short,Cannibals and Carpet Fittersd,Cannibals and Carpet FittersE,0,2020,Horror
12994,tt12536431,video,The Formula,The Formula,0,2001,SciFi
12995,tt12531999,tvMovie,Né con te né senza di teL,Né con te né senza di te,0,2012,Drama
13002,tt12535372,short,The Postman Dreamsy,The Postman Dreams\\,0,2014,Short
13012,tt12541931,tvSeries,Half Sistersb,Half SistersR,0,2014,Comedy
13016,tt12541410,movie,City of Lost MenN,City of Lost MenJ,1,1940,SciFi
13017,tt12545686,short,Shark Out of Water,Shark Out of Water,0,2008,Drama
13018,tt0431579,tvSeries,Új Gálvölgyishow,Új Gálvölgyishow,0,1991,Comedy
13020,tt0342492,movie,The Green Butchers,De grønne slagtere,0,2003,Comedy-Drama
13021,tt12532590,short,Vanessa Rising,Vanessa Rising\\,0,2009,Short
13022,tt10036886,short,The Last Honey Hunter,The Last Honey Hunter,0,2018,Documentary-Short
13025,tt5974454,movie,The Wedding Ring,Zinnaariya,0,2016,Drama-Romance
13027,tt0069639,tvMiniSeries,The Strauss Family,The Strauss Family,0,1972,Drama-Romance
13028,tt1715726,video,This Is Hamlet,This Is Hamlet,0,2010,Comedy-Documentary-Drama
13031,tt12533596,tvMovie,Holiday for Heroeso,Holiday for Heroes,0,2019,Romance
13032,tt12545611,video,Salmon Fishing in the Yemen The Fisherman in the Middle East,Salmon Fishing in the Yemen The Fisherman in the Middle East,1,2016,Documentary-Short
13034,tt8917420,video,Pi  IQ,Pi  IQ,0,2017,Music-Short
13039,tt12539789,short,Krychle,Krychlef,0,1975,Short
13040,tt12532629,tvMiniSeries,Degrassis 40 Most Go Thereest Moments,Degrassis 40 Most Go Thereest MomentsU,1,2006,Drama
13041,tt12545668,movie,The Coming of Amos,The Coming of Amos,0,1925,Drama
