idDBLP,idScholar
conf/sigmod/AdelbergGW97,zZo47Z-jVX4J
conf/sigmod/Aggarwal02,tK1_3wGUIHsJ
conf/sigmod/AgrawalGGR98,5E5gcM0xPFAJ
conf/sigmod/Amer-YahiaFSX03,7-b5YXuGJS0J
conf/sigmod/Amer-YahiaFSX03,IgRat6Xyu2EJ
conf/sigmod/BabcockCD03,mbhZ3gSR3NMJ
conf/sigmod/BerchtoldK98,9UYo0M1RV7oJ
conf/sigmod/BertinoCF01,JSzfxAgs4pgJ
conf/sigmod/BhattacharyaMBNHS02,2J_9scP1caYJ
conf/sigmod/BrodskySCE99,jnBo-gBTmAcJ
conf/sigmod/CareyK97,2OPEy9_6BlEJ
conf/sigmod/CareyK97,ucdmk8xwaTsJ
conf/sigmod/Chamberlin03,_F5D4QMbZ0sJ
conf/sigmod/ChandrasekaranCDFHHKMRS03,MNuT46WJZaQJ
conf/sigmod/ChandrasekaranCDFHHKMRS03,onlybp6SAAsJ
conf/sigmod/ChawatheRGW96,xPkLZK36UBUJ
conf/sigmod/ChristophidesCM96,nDl2k1YSi8AJ
conf/sigmod/ChristophidesCM96,q3Y-Mlx2sUsJ
conf/sigmod/ColbyGLMT96,tGBhWHHU7hsJ
conf/sigmod/CranorGJSS02,Up9QQITiHzAJ
conf/sigmod/DeshpandeGR01,knAoAIpo7hYJ
conf/sigmod/Deutsch95,url:http://portal.acm.org/citation.cfm%3Fid%3D223784.223880
conf/sigmod/DobraGGR02,v7A9Otp7OjsJ
conf/sigmod/FaloutsosRM94,6WIF-_hBZZgJ
conf/sigmod/GardarinMP95,9-bSCnqVrlkJ
conf/sigmod/GardarinMP95,l-9pykkOVrkJ
conf/sigmod/GravanoCGP97,hs8rOlHD4K4J
conf/sigmod/GrayHOS96,dRwl6kpDBjEJ
conf/sigmod/GrayHOS96,imwZsCcZvFQJ
conf/sigmod/GunopulosKTD00,ASfROcKWFmgJ
conf/sigmod/HaasH99,UHF2uPETWC8J
conf/sigmod/HanPY00,R-ERjYdCskcJ
conf/sigmod/HellersteinN96,PrDCERVl9dUJ
conf/sigmod/HillyerS96,zonW-W8gJ3oJ
conf/sigmod/HinneburgK99,OMqN9nFAR88J
conf/sigmod/IlyasRLGL03,qCnvlNwYp6cJ
conf/sigmod/JaedickeM98,9eSx_Gd0JoQJ
conf/sigmod/KornJF97,QLMiox_WLF4J
conf/sigmod/LarsonG98,QmBz3hMOFh4J
conf/sigmod/LarsonG98,tPG--ikWjGcJ
conf/sigmod/LuWYBLY02,JKQ1qE-naxQJ
conf/sigmod/MogiK96,hxWB8uQMCdgJ
conf/sigmod/Ojjeh99,url:http://portal.acm.org/citation.cfm%3Fid%3D304245%26coll%3Dportal%26dl%3DACM
conf/sigmod/OriaOILY00,9SbEzfHLSooJ
conf/sigmod/ParkCY95,hLrdara3zskJ
conf/sigmod/PossSKL02,c3QptREmhgAJ
conf/sigmod/ShanmugasundaramNSR99,DZI4GwpYBOcJ
conf/sigmod/SrikantA96,ZBuWjiVOE94J
conf/sigmod/TheodoulidisAACKS94,JFOg1ntEUvMJ
conf/sigmod/WilschutFA95,vgoFTdXYHZ0J
conf/sigmod/WodtkeWWDM97,tnXqwH3BXW0J
conf/sigmod/WodtkeWWDM97,XoAeyeaR-yAJ
conf/sigmod/YangM97,WcA1L5srKj4J
conf/sigmod/ZhangNBB94,bymQ_6SSse4J
conf/sigmod/ZhaoDNS98,I5JNUp7RoGgJ
conf/sigmod/ZhaoDNS98,mBC03oUT8yAJ
conf/sigmod/ZhaoDNS98,Wg8o4cj8Cq4J
conf/sigmod/ZhaoDNS98,XurM_pCyadcJ
conf/vldb/AgarwalADGNRS96,xjlz3nY-EZsJ
conf/vldb/BamfordAP99,2y9m1qzVu4EJ
conf/vldb/BaumannFRW97,7BgXVuviUvoJ
conf/vldb/BouganimFV96,TiffIV1Y6AMJ
conf/vldb/BridgeJKLLM97,8SYZpKAeTwQJ
conf/vldb/BridgeJKLLM97,JO9Jnx_gGIUJ
conf/vldb/ChaudhuriS94,bd-Lu1jeg-AJ
conf/vldb/ChengGKLLQS99,ZK5GllDDjuEJ
conf/vldb/ChienVZTZ02,SgUc7R0GR6QJ
conf/vldb/DeWittKLPY94,MbQoYPHe0V0J
conf/vldb/DeWittKLPY94,WbnSYesbN8QJ
conf/vldb/DillKMRST01,_dtqcPU4NdkJ
conf/vldb/DillKMRST01,eZoS-yciSRsJ
conf/vldb/DillKMRST01,XagphbDrGQMJ
conf/vldb/DonjerkovicR99,Eq1w4LPv_igJ
conf/vldb/Fecteau95,LhjvKpDcJKUJ
conf/vldb/GuptaM96,I0Kfdt6sh0gJ
conf/vldb/HammadFAE03,vfCFumS9QtkJ
conf/vldb/HelmerM97,vInYFLVq0uIJ
conf/vldb/HinneburgAK00,wQy061nMBCgJ
conf/vldb/Huyn97,9OYLimeDdj0J
conf/vldb/JarkeKL00,6c3XQZ-_HDUJ
conf/vldb/KnorrN99,7J-gi_InWY0J
conf/vldb/LitwinNS94,Nag68vKZFLgJ
conf/vldb/MankuM02,dkoIJqatfrsJ
conf/vldb/MeekPK03,cR1ikuFsE1wJ
conf/vldb/NgY94,Uny-rlVr5-MJ
conf/vldb/PapakonstantinouAG96,Aiy1CuDyBNQJ
conf/vldb/PapakonstantinouAG96,BIF2jRwmL0EJ
conf/vldb/Sarawagi99,gz92a8BdTLUJ
conf/vldb/Schoning98,HEJ1Z4Q_xXMJ
conf/vldb/ShiSZ03,-OjqoDQTIxMJ
conf/vldb/Sripada02,UXm0EWCXxpIJ
conf/vldb/StaudtJ96,que4v9cvspwJ
conf/vldb/Suciu96,D45fvUWVon0J
conf/vldb/TaoPS02,c-rJ2AIMUjwJ
conf/vldb/YuSLJ02,Pdhfb0V9jM8J
journals/sigmod/Ahlberg96,4bBje8qkHVgJ
journals/sigmod/FrewD97,5jMT1PENhSIJ
journals/sigmod/GobleR02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507366%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/HalkidiBV02,SFs0XOMPphIJ
journals/sigmod/HalkidiBV02a,SFs0XOMPphIJ
journals/sigmod/Ioannidis96,IgQsVaud8BIJ
journals/sigmod/KoksalAD98,enYoi4XT7n0J
journals/sigmod/LeeC00,Knzz_bkGA00J
journals/sigmod/NascimentoSP03,G3QWq2T08SEJ
journals/sigmod/Richey95,2p2A5_qGf5cJ
journals/sigmod/Vassilakis00,nZO8ZA4eYzYJ
journals/sigmod/Wong95,7F9iCGggYVgJ
journals/sigmod/YeungHL94,yQv94p3tE1IJ
journals/tods/CeriFPT95,DoS7NkmUyYgJ
journals/tods/DiaoAFZF03,fREDZIbZVdEJ
journals/tods/Galindo-LegariaR97,Vjga5yC23KIJ
journals/tods/HjaltasonS99,xuoJNqOArTsJ
journals/tods/TaoP03,faqaX7J_Kl8J
journals/tods/ZaharioudakisCF97,naUCkadkOekJ
journals/vldb/AilamakiDH02,J9MeFW0vDJAJ
journals/vldb/AlbanoGO95,_tswCGHoswMJ
journals/vldb/AlbanoGO95,vrD2aAK6G-wJ
journals/vldb/ChakrabartiGRS01,Sd2EpYgsgYEJ
journals/vldb/DiazJ97,RKAY1aZAeCoJ
journals/vldb/DoanMDDH03,1WC2vYc_k3gJ
journals/vldb/Guting94,url:http://www.springerlink.com/index/P4Q0445827654287.pdf
journals/vldb/HarderST99,KGyKFmRfspAJ
journals/vldb/IshakbeyogluO98,O9A-15rmzOsJ
journals/vldb/JagadishACLNPPSWWY02,B10xHVasKUoJ
journals/vldb/KashyapS96,yWyvTMAVVzwJ
journals/vldb/Li03,HlXyqUIDobMJ
journals/vldb/Li03,nsFFKjYz19cJ
journals/vldb/Li03,XkdLpQ5x-YIJ
