tid,tconst,averageRating,numVotes
3,tt12543237,6.0,10
16,tt12543213,4.9,5
18,tt12540399,6.0,6
25,tt12533523,8.5,10
37,tt12531849,6.8,2
38,tt12533952,7.8,258
43,tt12533076,9.3,6
44,tt12535785,9.1,28006
47,tt12534667,7.6,7
51,tt12541653,6.5,24
54,tt12540418,7.2,842
58,tt12541427,8.3,12
59,tt12542918,7.0,14
61,tt0311234,6.8,11
62,tt12537280,7.8,25
63,tt12538434,8.6,21
73,tt12531999,5.9,13
81,tt2083932,5.9,15
86,tt0499179,8.6,16
90,tt12535633,4.5,11
93,tt12532992,5.3,17
96,tt12542144,5.7,1172
99,tt12539478,8.2,11
102,tt12538281,2.5,803
105,tt12531413,6.7,1811
108,tt12535644,4.9,8
112,tt12537316,6.6,7
113,tt12540297,6.1,10
114,tt12541775,6.1,18
117,tt0074004,8.4,690
118,tt0234528,8.6,9
123,tt1459073,7.4,11
128,tt12536078,5.3,14
129,tt12542733,7.5,66
130,tt12539070,6.0,8
133,tt12533597,7.2,673
141,tt12534020,1.5,11
142,tt12541380,4.4,1189
145,tt12545636,7.2,439
146,tt12533448,4.5,386
148,tt12531194,7.5,17
150,tt1124107,7.3,21
154,tt12535270,8.0,12
157,tt12534827,7.4,6
164,tt5421602,8.7,28009
169,tt12532474,7.0,7
172,tt12531231,5.0,7
173,tt8667604,8.3,12
174,tt12544455,4.2,1
176,tt12536968,9.1,2113
179,tt12536033,7.1,9
181,tt12544812,6.4,114
186,tt12539885,7.0,6
191,tt12535271,8.2,15
196,tt0350037,6.3,149
202,tt12545683,5.4,188
204,tt12545482,7.8,53
209,tt0350750,3.8,13
211,tt12543923,5.6,15
214,tt12536429,7.6,83
216,tt12536445,7.0,256
217,tt12537273,6.7,149
219,tt12543760,4.6,12
220,tt12542760,7.5,167
221,tt12543412,8.0,45
222,tt12534923,6.7,348
237,tt12545129,5.3,95
238,tt12536238,7.9,17
239,tt2302511,6.8,20
241,tt2513610,8.0,5
243,tt12542065,7.2,17
246,tt12532013,6.4,7
247,tt6876646,8.5,8
250,tt12542735,7.0,66
253,tt12541832,4.0,11
258,tt0457121,7.4,43
259,tt0835031,7.0,8
262,tt12536044,6.5,335
268,tt12539664,6.1,116
278,tt12543861,4.7,28
282,tt12542127,5.5,21
284,tt12543389,7.1,19
285,tt0314490,6.0,5
287,tt12544049,6.5,84
288,tt12532319,8.0,13
291,tt12537760,7.3,88
295,tt12538176,8.0,4
297,tt12533508,1.7,22
298,tt12536597,6.1,5
301,tt12542555,6.6,29
304,tt12539679,4.3,5
314,tt12539242,7.0,6
315,tt12536433,8.5,13
323,tt12535434,7.2,24
330,tt0210959,7.4,7
336,tt0036374,7.8,44
341,tt12539456,7.1,30
345,tt12532225,6.2,940
351,tt12544011,5.6,5
352,tt12543390,7.1,13
355,tt1144924,6.2,23
361,tt1296418,6.4,5
365,tt12545395,5.3,16
368,tt12539290,7.5,1483
370,tt6829094,7.4,89
378,tt12533587,4.7,1710
381,tt1107906,5.0,6
382,tt12545743,7.4,6
386,tt2180561,7.6,68
398,tt0956193,7.1,30
401,tt4288938,9.2,9
402,tt2309949,4.3,7
404,tt12540214,6.8,19
406,tt12543236,5.8,6
411,tt12543380,7.3,450
416,tt12534909,7.2,18816
424,tt12536712,8.6,15
431,tt12540629,6.8,3
434,tt12535619,5.7,123
436,tt12533482,8.1,5
442,tt0395657,7.0,5
446,tt3542816,9.3,14
448,tt12533348,7.6,353
453,tt12541777,6.2,25
455,tt12537206,7.7,8
457,tt12541436,5.5,12
461,tt5533118,7.7,6
462,tt12545568,7.5,13
464,tt12538167,6.9,573
465,tt12544496,6.9,8
467,tt12536414,5.6,119
468,tt12532782,6.2,39
473,tt12541583,6.4,5
475,tt12542067,7.1,2
476,tt1545097,4.7,1710
482,tt12535161,7.0,76
485,tt12531181,7.8,68
486,tt12538130,6.6,63
487,tt8305258,7.5,167
492,tt12539050,5.9,10
493,tt1773466,5.6,8
495,tt12536921,8.8,15
496,tt2836540,8.5,10
499,tt12537392,6.0,231
502,tt12533476,6.6,13
503,tt7510284,7.7,175
505,tt0246906,6.6,256
507,tt12534800,5.3,358
508,tt12535436,5.4,64
511,tt6488386,7.9,38
521,tt12540773,7.5,11
522,tt0063241,5.7,74
527,tt12533525,8.8,10
531,tt12542683,5.8,39
534,tt12540719,4.6,71
542,tt12538943,8.0,11
543,tt12533596,6.9,672
544,tt12538616,7.0,91
547,tt12543927,5.0,250
550,tt12531251,7.4,4
553,tt12542568,5.8,127
557,tt1113723,8.1,54
558,tt12542003,6.2,13
559,tt5950092,1.9,103
572,tt12537718,7.6,8
575,tt12533404,7.2,37
576,tt12541182,9.3,17
579,tt12533821,7.7,13
586,tt12538451,6.2,13
588,tt0441958,6.0,7
589,tt12536910,7.1,13
592,tt12543129,7.7,236
594,tt1145500,8.7,1892
599,tt12537279,7.8,25
601,tt12542280,6.2,128
604,tt2099698,7.3,76
609,tt0023465,6.4,114
610,tt0249008,9.0,7602
611,tt12540201,5.5,17
618,tt12535666,6.5,40
619,tt1934293,7.7,15
624,tt12534902,6.0,51
626,tt12539958,6.1,304
630,tt12536518,4.3,6
635,tt7838260,7.0,27
636,tt0019924,6.4,8
637,tt2234551,7.7,62
640,tt12532622,3.6,178
641,tt12534776,10.4,0
644,tt1151649,5.8,96
652,tt12537839,7.1,101
654,tt0340422,6.5,10
655,tt1693592,7.9,8206
656,tt12535724,5.5,122
660,tt12541136,6.5,30
662,tt12537608,6.6,6
667,tt12534867,6.0,926
675,tt0058975,8.3,37
683,tt2613788,3.6,21
685,tt12542548,7.6,7
686,tt12535643,3.9,47
691,tt2574518,7.1,12
695,tt12539057,8.2,20
705,tt12534480,7.8,19
708,tt12535878,7.1,23
713,tt12536074,3.4,9
715,tt12541725,6.8,22
716,tt12535326,5.0,79
717,tt12540985,4.6,8
718,tt0092451,7.7,107
719,tt0266921,6.1,11
720,tt5784568,6.1,231
721,tt12541633,5.3,13
724,tt0205872,5.5,62
730,tt3142914,5.0,20
731,tt0212651,7.2,5
734,tt0047291,6.6,101
735,tt12540400,6.0,-1
736,tt12533098,6.4,873
737,tt12537274,6.6,149
739,tt12544846,7.2,38
742,tt12540412,6.7,138
743,tt12536862,6.8,73
744,tt0087915,6.0,55
752,tt12539244,6.6,6
756,tt12540215,6.5,21
757,tt12536909,7.0,13
762,tt12539429,5.0,192
766,tt1213609,5.9,30
767,tt12535368,6.7,84
770,tt12532401,5.3,41
772,tt12537290,4.9,20
773,tt12534409,6.8,5
778,tt12542406,7.4,8
783,tt12541763,6.0,150
785,tt12534302,9.0,30
786,tt12540106,6.2,2823
787,tt0265743,6.2,17
791,tt12538791,6.7,11
794,tt12545320,7.2,5
795,tt12538663,7.6,5
797,tt12536339,7.0,184
810,tt12541338,7.7,-3
811,tt12542249,7.2,40
812,tt12541916,4.5,299
813,tt12531848,6.6,9
818,tt0397843,8.2,19
821,tt12541776,6.1,18
822,tt12534149,6.7,10
825,tt12539095,8.1,49
826,tt12533393,4.6,12
831,tt12531865,4.8,2142
835,tt0029768,5.8,35
836,tt12537405,7.8,13
840,tt12539054,7.0,6
841,tt12538606,8.3,45
842,tt12544565,7.7,163
843,tt12532309,6.1,359
845,tt0393824,5.1,11
847,tt0813734,8.0,742
849,tt2907394,4.3,299
850,tt0762082,7.9,20
852,tt1883368,8.2,13
853,tt0955242,3.6,9
869,tt12542789,6.1,11
877,tt12537671,6.4,3
878,tt6272216,6.7,20
879,tt3364206,6.6,129
881,tt12531365,4.2,169
883,tt12541077,6.9,29
888,tt12543527,7.0,7
893,tt1865769,5.9,11910
895,tt12536072,3.7,14
897,tt12536992,5.8,9666
898,tt12542565,5.2,64
901,tt12539576,6.8,18
902,tt2080042,3.7,43
907,tt12542409,6.8,28
909,tt0285073,8.2,165
912,tt12538565,5.0,13
917,tt12540872,6.4,19
920,tt12539279,6.0,96
921,tt12531474,4.1,88
922,tt12534961,8.9,20
925,tt12543648,7.4,22
930,tt0180492,5.9,16
931,tt12531625,6.5,10
933,tt6002956,7.2,5
937,tt12532458,6.1,13
939,tt1374943,7.6,8
943,tt12542143,6.2,1172
946,tt0077206,5.8,47
947,tt12537165,6.7,15
952,tt12542103,9.1,14
953,tt12538614,6.9,101
958,tt12539094,8.1,46
960,tt1591903,7.1,9
961,tt2279927,5.6,73
963,tt12534721,6.9,50
965,tt12534311,7.6,23
969,tt12544734,9.1,9
970,tt12536018,6.0,45
971,tt2196603,6.9,33
974,tt10011176,6.6,9
980,tt2257246,5.5,131
982,tt12538236,6.9,11047
984,tt7493294,6.1,12
989,tt12544185,6.7,5
994,tt12545397,5.2,17
997,tt5044186,6.4,143
999,tt12543703,7.1,164
1001,tt12543430,6.8,16
1002,tt12531669,10.0,8
1004,tt2035561,6.5,10
1005,tt12539178,6.8,6
1009,tt12535450,8.1,6
1010,tt12537877,3.4,252
1017,tt12540499,6.7,10
1020,tt0393068,6.3,6
1021,tt0072308,7.0,37873
1022,tt12542026,4.2,64
1026,tt12539407,5.6,433
1030,tt12534374,8.6,15
1033,tt12541591,6.2,423128
1035,tt12545328,6.8,14
1037,tt12541086,8.2,10
1038,tt12542021,6.7,333
1040,tt12534045,6.2,13
1044,tt12533063,7.5,110
1051,tt12533515,8.8,2
1054,tt12545686,7.7,25
1056,tt12531864,4.8,2141
1062,tt12545312,3.0,33
1064,tt12539476,8.2,10
1065,tt12541275,5.9,11911
1067,tt12540108,6.2,2823
1068,tt12543660,7.1,11
1072,tt12535691,7.8,13
1082,tt12542736,6.6,3
1085,tt12536209,7.3,3042
1091,tt1545323,4.9,10
1092,tt12537609,6.1,3
1098,tt12542310,6.9,24
1099,tt12541654,6.5,24
1100,tt0207280,5.7,9
1101,tt12540081,7.3,52
1105,tt12545808,5.4,130
1106,tt2164682,7.7,7
1108,tt3796272,6.5,8
1110,tt12535784,8.7,28004
1111,tt0055630,8.2,105759
1113,tt12536863,7.6,76
1114,tt1461698,5.1,94
1118,tt12544907,8.5,11
1123,tt3778126,5.3,313
1127,tt10097954,6.4,5
1129,tt0258172,3.0,33
1132,tt12545175,7.6,5
1133,tt0008915,7.2,6
1136,tt12535858,6.9,343
1141,tt12531364,4.0,175
1146,tt0264845,4.8,11
1147,tt2017708,6.4,8
1149,tt12534211,6.8,37
1151,tt12538564,5.0,3
1154,tt5535270,8.4,487
1160,tt12538878,7.7,3
1164,tt12544460,8.0,140
1167,tt12541632,5.3,8
1170,tt0407961,6.4,7
1173,tt12533065,7.5,119
1174,tt12538900,2.1,22
1180,tt12542253,6.2,156
1186,tt1373383,7.6,8
1187,tt12540403,7.4,50
1197,tt12543484,7.1,456
1199,tt12531396,5.8,28
1200,tt12543235,5.8,14
1203,tt2294965,6.2,2469
1207,tt1575622,5.5,15
1210,tt1505891,7.3,6
1214,tt12533927,7.3,11
1219,tt12545653,5.1,56
1222,tt12532332,6.9,371
1225,tt12542919,7.1,14
1227,tt12533427,6.2,4070
1231,tt12536814,6.8,24
1233,tt12532718,6.1,26
1238,tt12537617,5.9,5459
1239,tt12541331,3.5,125
1242,tt12541796,7.1,28
1243,tt0420389,7.0,8
1244,tt12544633,6.4,19
1250,tt12541797,7.1,28
1251,tt12543860,5.2,31
1259,tt12531159,7.4,215
1275,tt12541067,6.1,238
1280,tt6416520,7.5,66
1281,tt12532348,4.5,86
1289,tt12531262,4.8,8
1293,tt1100032,6.0,5
1294,tt12537039,5.0,313
1298,tt2235356,8.3,7
1299,tt12536103,4.2,9
1300,tt4839424,1.1,122
1303,tt12532525,6.2,23
1307,tt3114132,6.7,4077
1310,tt12533309,7.9,66
1312,tt0077460,5.8,32
1315,tt12531624,6.7,3
1319,tt0298835,7.2,5
1321,tt0484916,4.3,15
1322,tt12531521,7.5,1
1326,tt12536928,7.5,8
1332,tt8594582,3.9,83
1335,tt12544715,7.1,17
1339,tt12540259,8.4,747
1340,tt6000488,7.7,6
1342,tt0888682,7.3,9
1348,tt12532054,7.4,7
1349,tt12531394,6.0,37
1350,tt12541552,7.5,17
1351,tt12540369,7.4,215
1357,tt12543407,5.1,22
1358,tt12536598,6.4,10
1367,tt0351716,6.5,24
1376,tt3281770,9.1,10
1379,tt12543031,5.4,6
1380,tt12532586,5.8,14
1383,tt12536079,5.3,6
1387,tt12541620,7.2,8
1388,tt12543922,5.6,14
1390,tt12537199,4.6,60
1391,tt1984239,4.9,8
1392,tt0413366,3.1,37
1397,tt12543817,6.5,38
1402,tt1708505,4.2,11
1404,tt0261562,6.4,48
1407,tt0402526,6.7,27
1412,tt12534427,7.5,27
1414,tt12537962,6.9,56
1415,tt12545165,8.7,15
1417,tt12533244,6.2,11
1419,tt7379228,6.9,12
1421,tt12531056,9.0,10
1422,tt12545160,7.8,16
1424,tt1844092,7.1,17
1425,tt12544945,8.0,25
1430,tt12534722,6.9,50
1431,tt12534638,5.5,9
1434,tt12533179,5.5,11
1437,tt12531847,6.6,9
1441,tt1372681,5.0,835
1445,tt7651698,7.0,53
1448,tt0303076,5.9,102
1450,tt12532687,5.8,14
1453,tt1781772,8.9,17
1456,tt0808256,6.7,9
1459,tt5592768,6.2,13
1461,tt12534974,6.4,24
1463,tt12535579,7.8,38
1464,tt12542909,5.6,191
1468,tt0316481,7.7,15
1474,tt12531454,7.4,3118
1476,tt5635916,3.6,7
1481,tt12535370,5.0,16
1492,tt12539334,7.1,78
1494,tt12543408,5.2,29
1495,tt12539759,5.7,144
1497,tt12532646,6.7,6
1499,tt6064440,7.7,91
1502,tt12538018,7.2,15
1505,tt12538168,6.6,578
1513,tt12543343,7.7,65
1515,tt0251057,5.0,390
1520,tt12532431,6.7,5
1521,tt12538868,8.1,32
1524,tt12535443,5.9,19
1530,tt12535809,5.2,250
1531,tt12535153,6.9,17
1532,tt12538729,6.6,116
1534,tt12544618,6.4,41
1536,tt12543466,8.4,2371
1541,tt2091127,7.8,562
1544,tt12531261,4.6,8
1547,tt12538317,6.4,42
1551,tt12537230,7.0,17
1557,tt12538382,7.4,867
1562,tt12532629,8.4,60
1563,tt0061784,5.3,868
