tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239589,id-72,1,,30,2,10,7,4,190,50,0,20,0,1,0,0,0,
239597,id-748,7,id-747,385,2,10,,4,75,50,0,20,0,2,0,0,0,
239599,id-112,1,id-111,50,4,6,6,4,60,50,0,20,1,1,0,0,0,161
239602,id-788,7,,412,7,4,,-1,3,50,0,15,0,1,0,1,0,
239604,id-115,1,,53,3,6,3,8,45,50,0,20,0,2,1,0,0,
239606,id-5,1,id-4,2,8,6,4,1,45,50,0,20,0,4,0,0,0,110
239614,id-8,1,id-7,3,2,6,9,1,45,50,0,20,0,4,0,0,0,
239624,id-617,5,id-616,312,8,4,,4,75,50,0,15,0,2,0,0,0,
239627,id-614,5,id-613,310,9,8,,4,60,50,0,20,0,2,0,0,0,105
239629,id-209,2,,105,6,12,8,6,190,70,0,20,0,3,0,0,0,
239630,id-611,5,id-610,309,5,6,,4,60,35,0,40,0,1,0,0,0,145
239634,id-811,8,id-810,430,5,,,1,45,50,0,20,0,4,0,0,0,
239646,id-873,8,id-872,455,9,,,4,75,50,0,20,0,2,0,0,0,
239650,id-877,8,,459,10,,,4,180,50,0,10,0,2,0,0,0,
239652,id-875,8,,457,2,,,4,60,50,0,25,0,1,0,0,0,
239658,id-503,5,id-502,258,2,8,,1,45,70,0,20,0,4,0,0,0,108
239675,id-620,5,id-619,314,7,6,,4,45,50,0,25,0,4,0,0,0,
239680,id-486,4,,247,9,12,,-1,3,0,0,120,0,1,0,1,0,
239688,id-474,4,id-233,68,8,4,,-1,30,50,0,20,0,2,0,0,0,
239696,id-377,3,,193,3,12,1,-1,3,35,0,80,0,1,0,1,0,
239703,id-576,5,id-575,293,7,12,,6,50,50,0,20,0,4,0,0,0,65
239710,id-571,5,id-570,291,4,6,,1,45,50,0,20,0,4,0,0,0,155
239721,id-255,3,,131,8,7,3,1,45,50,0,20,1,4,0,0,0,
239724,id-252,3,,130,5,6,2,1,45,50,0,20,0,4,0,0,0,130
239725,id-251,2,,129,5,12,2,-1,45,100,0,120,0,4,0,0,1,
239727,id-618,5,,313,3,3,,4,75,70,0,20,0,2,0,0,0,
239730,id-651,6,id-650,337,5,6,,1,45,70,0,20,0,4,0,0,0,
239740,id-895,8,,473,5,,,-1,3,35,0,120,0,1,0,1,0,
239748,id-712,6,,366,2,8,,4,190,50,0,20,0,2,0,0,0,
239749,id-713,6,id-712,366,2,8,,4,55,50,0,20,0,2,0,0,0,
239752,id-716,6,,368,2,8,,-1,45,0,0,120,0,1,1,1,0,
239754,id-714,6,,367,7,9,,4,190,50,0,20,0,2,0,0,0,
239761,id-647,5,,334,10,8,,-1,3,35,0,80,0,1,1,0,1,
239763,id-40,1,id-39,16,6,12,3,6,50,50,0,10,0,3,0,0,0,22
239783,id-628,5,id-627,319,8,9,,0,60,50,0,20,0,1,0,0,0,170
239784,id-629,5,,320,3,9,,8,190,35,0,20,0,1,0,0,0,
239790,id-881,8,,462,2,,,-1,45,50,0,35,0,1,0,0,0,
239792,id-843,8,,443,5,,,4,255,50,0,20,0,2,0,0,0,
239793,id-279,3,id-278,139,10,9,7,4,45,50,0,20,0,2,0,0,0,
