tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239592,id-75,1,id-74,31,3,12,4,4,120,70,0,15,0,4,0,0,0,
239593,id-76,1,id-75,31,3,12,4,4,45,70,0,15,0,4,0,0,0,
239595,id-78,1,id-77,32,10,8,3,4,60,50,0,20,0,2,0,0,0,
239598,id-817,8,id-816,432,2,,,1,45,50,0,20,0,4,0,0,0,
239607,id-6,1,id-5,2,8,6,4,1,45,50,0,20,0,4,1,0,0,111
239614,id-8,1,id-7,3,2,6,9,1,45,50,0,20,0,4,0,0,0,
239621,id-201,2,,99,1,1,5,-1,225,70,0,40,0,2,0,0,0,
239622,id-202,2,id-360,100,2,5,1,4,45,50,0,20,1,2,0,0,0,
239627,id-614,5,id-613,310,9,8,,4,60,50,0,20,0,2,0,0,0,105
239630,id-611,5,id-610,309,5,6,,4,60,35,0,40,0,1,0,0,0,145
239634,id-811,8,id-810,430,5,,,1,45,50,0,20,0,4,0,0,0,
239643,id-770,7,id-769,397,3,2,,4,60,50,0,15,0,2,0,0,0,
239648,id-871,8,,454,7,,,4,75,50,0,20,0,2,0,0,0,
239650,id-877,8,,459,10,,,4,180,50,0,10,0,2,0,0,0,
239651,id-876,8,,458,7,,,0,30,140,0,40,0,3,0,0,0,
239653,id-874,8,,456,4,,,4,60,50,0,25,0,1,0,0,0,
239668,id-756,7,id-755,389,7,12,,4,75,50,0,20,0,2,0,0,0,
239669,id-804,7,id-803,424,7,9,,-1,45,0,0,120,0,1,0,0,0,
239673,id-488,4,,249,10,2,,8,3,100,0,120,0,1,0,1,0,
239681,id-487,4,,248,1,10,,-1,3,0,0,120,0,1,1,1,0,
239687,id-475,4,id-281,140,9,12,,0,45,35,0,20,0,1,1,0,0,12
239693,id-374,3,,192,2,5,6,-1,3,35,0,40,0,1,0,0,0,82
239713,id-394,4,id-393,205,2,6,,1,45,70,0,20,0,4,0,0,0,134
239714,id-395,4,id-394,205,2,6,,1,45,70,0,20,0,4,0,0,0,135
239715,id-392,4,id-391,204,3,6,,1,45,70,0,20,0,4,0,0,0,117
239719,id-257,3,id-256,131,8,6,3,1,45,50,0,20,1,4,1,0,0,
239731,id-650,6,,337,5,6,,1,45,70,0,20,0,4,0,0,0,
239741,id-894,8,,472,10,,,-1,3,35,0,120,0,1,0,1,0,
239751,id-711,6,id-710,365,3,5,,4,60,50,0,20,0,2,0,0,0,
239759,id-48,1,,20,7,12,2,4,190,70,0,20,0,2,0,0,0,
239764,id-43,1,,18,2,7,3,4,255,50,0,20,0,4,0,0,0,
239768,id-47,1,id-46,19,8,14,2,4,75,70,0,20,0,2,0,0,0,
239776,id-150,1,,77,7,6,5,-1,3,0,0,120,0,1,1,1,0,196
239777,id-151,1,,78,6,6,5,-1,45,100,0,120,0,4,0,0,1,
239788,id-883,8,,464,2,,,-1,45,50,0,35,0,1,0,0,0,
239791,id-842,8,id-840,442,5,,,4,45,50,0,20,0,5,0,0,0,
239795,id-846,8,,445,3,,,4,255,50,0,20,0,1,0,0,0,
239807,id-537,5,id-536,273,2,12,,4,45,50,0,20,0,4,0,0,0,
239839,id-321,3,id-320,161,2,3,7,4,60,50,0,40,0,6,0,0,0,
239849,id-701,6,,359,5,12,,4,100,50,0,20,0,2,0,0,0,
239850,id-448,4,id-447,232,2,6,,1,45,50,0,25,0,4,1,0,0,51
239864,id-89,1,id-88,38,7,4,8,4,75,70,0,20,0,2,0,0,0,
239876,id-351,3,,179,4,1,3,4,45,70,0,25,0,2,1,0,0,
239881,id-211,2,,106,4,3,7,4,45,50,0,20,0,2,0,0,0,
239907,id-10,1,,4,5,14,2,4,255,50,0,15,0,2,0,0,0,
239910,id-583,5,id-582,296,9,5,,4,120,50,0,20,0,1,0,0,0,
239913,id-19,1,,7,7,8,3,4,255,70,0,15,1,2,0,0,0,
239917,id-802,7,,423,4,12,,-1,3,0,0,120,0,1,0,0,1,
239918,id-582,5,,296,9,5,,4,255,50,0,20,0,1,0,0,0,
239925,id-598,5,id-597,304,4,10,,4,90,50,0,20,0,2,0,0,0,
239927,id-599,5,,305,4,11,,-1,130,50,0,20,0,4,0,0,0,
239932,id-499,5,id-498,257,8,6,,1,45,70,0,20,0,4,0,0,0,122
239944,id-793,7,,414,9,10,,-1,45,0,0,120,0,1,0,0,0,
239947,id-796,7,,417,1,6,,-1,45,0,0,120,0,1,0,0,0,
239949,id-794,7,,415,8,10,,-1,45,0,0,120,0,1,0,0,0,
239957,id-406,4,,158,5,12,,4,255,50,1,20,0,4,0,0,0,
239968,id-364,3,id-363,187,2,3,7,4,120,50,0,20,0,4,0,0,0,61
239986,id-380,3,,196,8,9,9,8,3,90,0,120,0,1,1,1,0,
239987,id-383,3,,199,8,6,6,-1,3,0,0,120,0,1,1,1,0,194
239991,id-220,2,,112,3,8,1,4,225,50,0,20,0,1,0,0,0,
239995,id-224,2,id-223,114,8,10,7,4,75,50,0,20,1,2,0,0,0,
239996,id-225,2,,115,8,9,4,4,45,50,0,20,0,3,0,0,0,
240003,id-708,6,,364,3,4,,4,120,50,0,20,0,2,0,0,0,
240009,id-315,3,id-406,158,5,12,3,4,150,50,0,20,1,4,0,0,0,
240011,id-313,3,,156,4,6,2,0,150,70,0,15,0,5,0,0,0,
240013,id-311,3,,154,10,6,3,4,200,70,0,20,0,2,0,0,0,
240016,id-134,1,id-133,67,2,8,8,1,45,50,0,35,0,2,0,0,0,2
240022,id-105,1,id-104,46,3,6,4,4,75,50,0,20,0,2,0,0,0,
240031,id-51,1,id-50,21,3,11,1,4,50,50,0,20,0,2,0,0,0,
240039,id-143,1,id-446,72,1,12,4,1,25,50,0,40,0,1,0,0,0,179
240043,id-147,1,,76,2,2,9,4,45,35,0,40,0,1,0,0,0,76
240054,id-742,7,,382,10,14,,4,190,50,0,20,0,2,0,0,0,
240087,id-299,3,,147,4,12,1,4,255,70,0,20,0,2,0,0,0,
240098,id-296,3,,146,10,12,4,2,180,70,0,20,0,6,0,0,0,
240099,id-295,3,id-294,145,2,6,1,4,45,50,0,20,0,4,0,0,0,
240103,id-596,5,id-595,303,10,14,,4,75,50,0,20,0,2,0,0,0,148
240105,id-459,4,,239,9,6,,4,120,50,0,20,1,1,0,0,0,
240111,id-457,4,id-456,237,2,3,,4,75,70,0,20,1,5,0,0,0,
240125,id-96,1,,42,10,12,3,4,190,70,0,20,0,2,0,0,0,
240144,id-679,6,,349,3,5,,4,180,50,0,20,0,2,0,0,0,
240148,id-774,7,,400,3,1,,-1,30,70,0,25,0,4,0,0,0,
240151,id-777,7,,403,4,6,,4,180,50,0,10,0,2,0,0,0,
240153,id-670,6,id-669,344,9,4,,8,120,70,0,20,0,2,0,0,0,
240154,id-673,6,id-672,345,3,8,,4,45,70,0,20,0,2,0,0,0,
240157,id-674,6,,346,9,6,,4,220,50,0,25,0,2,0,0,0,
240160,id-110,1,id-109,49,7,11,8,4,60,50,0,20,0,2,0,0,0,
240161,id-23,1,,9,7,2,3,4,255,70,0,20,0,2,0,0,0,54
240168,id-24,1,id-23,9,7,2,3,4,90,70,0,20,0,2,0,0,0,55
240181,id-177,2,,88,5,9,2,4,190,50,0,20,0,2,0,0,0,
240200,id-413,4,id-412,213,5,5,,8,45,70,0,15,0,2,0,0,0,
240210,id-824,8,,435,2,,,4,255,50,0,15,0,2,0,0,0,
240214,id-558,5,id-557,284,8,14,,4,75,50,0,20,0,2,0,0,0,
240215,id-559,5,,285,10,6,,4,180,35,0,15,0,2,0,0,0,165
240217,id-550,5,,280,5,3,,4,25,50,0,40,0,2,0,0,0,
240221,id-554,5,,282,8,12,,4,120,50,0,20,0,4,0,0,0,142
240224,id-557,5,,284,8,14,,4,190,50,0,20,0,2,0,0,0,
240234,id-234,2,,120,3,8,2,4,45,70,0,20,0,1,0,0,0,
240237,id-479,4,,240,8,1,,-1,45,50,0,20,0,2,1,0,0,
240245,id-730,7,id-729,376,2,3,,1,45,50,0,15,0,4,0,0,0,
240252,id-107,1,id-236,47,3,12,8,0,45,50,0,25,0,2,0,0,0,
240253,id-309,3,,153,5,8,3,4,120,50,0,20,0,1,0,0,0,
240273,id-129,1,,64,8,3,9,4,255,50,0,5,1,1,0,0,0,13
240275,id-69,1,,29,5,12,2,4,255,70,0,20,0,4,0,0,0,
240278,id-543,5,,277,8,14,,4,255,50,0,15,0,4,0,0,0,31
240285,id-604,5,id-603,306,2,3,,4,30,70,0,20,0,1,0,0,0,
240288,id-607,5,,308,9,5,,4,190,50,0,20,0,4,0,0,0,37
240298,id-634,5,id-633,323,2,8,,4,45,35,0,40,0,1,0,0,0,91
240301,id-636,5,,324,9,14,,4,45,50,0,40,0,1,0,0,0,173
240315,id-863,8,id-52,22,3,,,4,90,50,0,20,0,2,0,0,0,
240324,id-511,5,,262,5,6,,1,190,70,0,20,0,2,0,0,0,136
240329,id-213,2,,107,10,14,4,4,190,50,0,20,0,4,0,0,0,
240335,id-212,2,id-123,58,8,13,3,4,25,50,0,25,1,2,1,0,0,189
240336,id-349,3,,178,3,3,9,4,255,50,0,20,0,5,0,0,0,
240337,id-348,3,id-347,177,4,6,9,1,45,50,0,30,0,5,0,0,0,172
240340,id-469,4,id-193,95,5,13,,4,30,70,0,20,0,2,0,0,0,
240343,id-587,5,,298,9,8,,4,200,50,0,20,0,2,0,0,0,180
240346,id-584,5,id-583,296,9,11,,4,45,50,0,20,0,1,0,0,0,
