tid,species,local_language,name,genus
229898,id-413,5,Chniselle,Pokémon Ver Cacbé
238206,rec-865-dup-0,4,,黃嘴鴨寶可h夢
237329,rec-534-dup-0,3,노보,골포켓몬
229188,id-348,,アーマルドc,かっちゅうポケモン
230622,id-479,,로토무,플라스마포몬
237597,rec-226-dup-0,8,Matine,Pokémon Aqu8lone
226120,id-69,12,喇叭,花宝可f梦
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
230719,id-488,1,クレセリア,みかづきポケモン
235865,rec-563-dup-0,6,Echnato|l,Sarkophag-Pol<émon
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
230720,id-488,,Crece:a,
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
233962,id-811,,Thwackey,
232346,id-650,,도치lp마론,밤송이포켓몬
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
225618,id-24,4,阿柏,眼鏡蛇寶夢
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
235024,rec-825-dup-0,7,Dottler,Pokémon Radomo
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
228640,id-299,1,ノズパ,
230578,id-475,3,,검포켓n몬
227568,id-201,7,,Pokémon Símvolo
237333,rec-534-dup-0,,修建老,筋骨宝可梦
229187,id-348,9,Armwldo,Platd Pokémon
235812,rec-463-dup-0,9,Lickilicky,Licking Pokémon
235813,rec-463-dup-0,3,내룸벨트,핥기포켓몬
235815,rec-463-dup-0,4,大舌舔,舔舔寶可夢
235816,rec-463-dup-0,12,大舌舔,舔舔宝可梦
230839,id-499,6,Ferkockel,Feuerferkecl
226569,id-110,9,Weezibg,Poison Gaz Pokémon
227578,id-202,,Woin9enav,Gedulds-Pokémon
229195,id-349,,Barscbwa,Fisch-Pokémon
229474,id-374,,ダンバル,てっきゅうポケモ
229666,id-392,4,烈焰猴x,火焰寶可夢a
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
226826,id-134,,Sbowees,
231813,id-596,,デンュラ,でんきグモポケモン
228181,id-257,,火焰雞r,猛火寶可夢
238033,rec-800-dup-1,,ネクロズマ,プリズムポケモqン
228032,id-243,9,Raikfou,Thunder okémon
234556,id-871,,찌르성게,
230841,id-499,8,P:gnitr,Pokérnon Suinfuoco
238802,rec-809-dup-1,,,螺帽寶可夢
230520,id-469,12,远古巨蜓,勾蜓宝可梦
234239,id-839,6,Montecarbo,Kohle-Pokémon
232961,id-711,8,Gourgeist,Pokémon Zucca
232963,id-711,11,パンプジン,かぼちゃポケモン
236747,rec-375-dup-0,9,Metanh,
231353,id-550,11,バスラ,らんぼうポcケモン
231811,id-596,8,Galvwntula,Pokémom Elettroragno
227567,id-201,6,Iconitl,Symboul
231678,id-583,,Sorboul,Pokéjon Grêle
229465,id-374,1,ダンバル,てっきゅうポケモン
235263,rec-571-dup-1,8,Zorark,Pokémon Muteyolpe
239566,rec-326-dup-1,3,피그킹,조작포켓몬
239568,rec-326-dup-1,7,Grumpig,Pokémon Manipulador
225767,id-37,11,ロコンm,きつねポモン
234266,id-842,3,,
232933,id-708,11,ボクー,
234235,id-839,1,,せきたんポケモンw
236566,rec-738-dup-0,,Vikavplt,Pokémon Escarabajo
235194,rec-886-dup-0,,D'lsparrptil,Pokémon Baby-sitter
232206,id-636,3,활화바,횃불포몬
228773,id-311,,Pradleu,
230723,id-488,5,Cresseia,Pokémon Lubaire
238474,rec-27-dup-0,7,Sandhrew,Pokémon Ratóri
231685,id-584,,,ブリザードポケモン
237957,rec-260-dup-0,11,ラグラージ,ぬまうおポケモン
237956,rec-260-dup-0,9,Swampert,Mud Fish Pokémon
237954,rec-260-dup-0,6,Sumpex,Lehmhüpfer-Pokémon
230287,id-448,,Lucario,
231347,id-550,4,野蠻鱸,粗暴寶n可夢
225612,id-23,,Ekabs,Snake Pokémon
233047,id-720,4,胡帕,頑童寶可夢
225885,id-48,7,Venonatg,Pokém0n Insecto
231684,id-583,12,多多冰,冰雪宝可梦
231686,id-584,3,배바닐라,블리자드포켓몬
231680,id-583,7,Vanillish,Pokémon Nieve Helada
229218,id-351,7,Castfom,PokémonClima
233869,id-802,6,Marshadow,Dunkelwesen-Pokémon
233866,id-802,3,마샤도,그림자살이포켓몬
233865,id-802,1,マーシャドー,かげすみポケモン
236331,rec-579-dup-0,6,Zytomega,Vermehrungs-Pokémon
236332,rec-579-dup-0,12,人造细胞卵,增幅宝可梦
227930,id-234,,Damhirplex,Vielerider
236509,rec-149-dup-0,1,カイュー,ドラゴンポケxモン
235953,rec-828-dup-1,9,Thieuj,Fox Plkémon
234683,id-883,11,ウオチルドンo,
227771,id-220,1,ウリー,いのぶたポケdモン
226118,id-69,9,Bell5prout,Flower Po1<émon
238818,rec-130-dup-0,,暴鲤d龙,凶恶宝可梦
233146,id-730,3,누리레느,솔리스트포켓몬
237955,rec-260-dup-0,,Laglsrge,
237750,rec-574-dup-1,1,ゴhチム,ぎょうしポケmモoン
225766,id-37,9,Vulp:x,Fox Pokémn
235043,rec-317-dup-1,11,マルノーwム,どくぶくろポケモンr
228178,id-257,,バシャモ,もうかポケモン
231988,id-614,5,Pooagriff,Pokémoqn Congelé
226531,id-107,4,快o拳郎,拳擊寶n可夢
237606,rec-194-dup-1,,ウー,みずうおポケモン
234607,id-876,4,愛管侍,感情寶可夢
228031,id-243,,Raijou,Pokémon Tuono
232214,id-636,,燃虫,火炬宝可梦
236673,rec-771-dup-0,,Concombaffe,Pokémon Holothune
228186,id-257,9,Blaziken,Blaze Pokémon
229362,id-364,8,Sealexo,Pokémon Rotspalla
228182,id-257,5,Braségali,Pokémon Ardent
228188,id-257,12,火焰鸡,猛火宝可梦
238125,rec-204-dup-1,,Tannaa,Beutelwurm
236510,rec-149-dup-0,9,Dragonite,Dragon Pokémon
236511,rec-149-dup-0,4,快龍,龍寶可夢
236513,rec-149-dup-0,11,カイリュー,ドラゴンポケモン
231724,id-587,12,电飞鼠,飞鼠宝可梦
231723,id-587,11,エモンガ,モモンガポケモン
231677,id-583,4,多多qx冰,冰雪寶夢
229693,id-394,9,Prinpiup,Penguin Pokémoh
239268,rec-325-dup-1,5,Spoink,Pokémon Rebond
239267,rec-325-dup-1,3,피그점프,튀다포켓몬
239266,rec-325-dup-1,12,跳跳猪,弹跳宝可梦
239265,rec-325-dup-1,7,Spoink,Pokémon Saltarín
236537,rec-86-dup-0,8,Seell,Pokémon Otarka
238536,rec-448-dup-0,,Lucqrio,Pokémon Aura
226413,id-96,,Drow2ee,Pokémon Hipnosis
232511,id-666,8,Vivillob,Pokémon Farcascaglia
227682,id-211,,千u针,气球宝可梦
236589,rec-507-dup-0,9,,Loyal Dog Pikémon
229573,id-383,,グラードン,たいりくポケモ
237336,rec-534-dup-0,8,Conkeldrr,Pokémon Forzsimmane
226830,id-134,,Aquanaa,Blubbblasen-Pokémon
225611,id-23,8,Emans,Poémon Serpent
237377,rec-34-dup-0,,Nidolcng,
225832,id-43,9,Oddi5h,Weed Pokéiiion
233622,id-777,9,Togedemaru,Roly-Poly Pokémon
231423,id-557,,イシズマeイ,いしやどポケモン
236562,rec-738-dup-0,4,鍬農炮蟲,鍬形蟲寶可夢
