tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6901,tt12540984,1,Back to OZ,US,0
6906,tt12531453,1,Сердце мира,RU,0
6908,tt0059205,8,Frankenstein vs Baragon,XWW,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6913,tt3142914,3,Ask aglatir,TR,0
6916,tt12543129,7,Supa Modo,IT,0
6920,tt0271887,1,Zivi mrtvaci,YUCS,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6923,tt0457121,3,Соловей,RU,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6930,tt12537650,6,El diablo blanco,ES,0
6935,tt3314940,1,Roar,AU,0
6940,tt12538616,6,Kwelling,BE,1
6942,tt0019035,10,Paixão Sem Freio,BR,0
6943,tt2080042,1,Peter Punk,AR,0
6952,tt12535616,5,在夜幕降臨前,TW,1
6957,tt0202181,9,Koara bôi kokkî,JP,0
6968,tt0055630,17,大鏢客,TW,0
6972,tt0203189,1,Radar,US,0
6974,tt12535121,3,Tainted in Red,XWW,1
6975,tt0387937,3,Cipriano,DE,0
6976,tt12544519,1,Naga zemsta,PL,0
6978,tt1145500,11,Puissance planète,FR,0
6980,tt0047434,5,The Runaway Bus,GB,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6983,tt12538616,1,Domanda di grazia,IT,0
6985,tt12533616,6,The Story of Kerry Josie and Diana,AU,0
6989,tt12539289,2,Létang tragique,FR,0
6991,tt12539476,3,Ensam Tillsammans,SE,0
6992,tt12544519,3,Naked Vengeance,GB,1
6993,tt12534909,2,Les bouchers verts,FR,0
6998,tt12541100,7,Yojimbo,NZ,1
7005,tt12532052,1,Sal Santen rebel,NL,0
7007,tt0090825,3,Melody of Passion,CH,0
7011,tt12539619,9,The Big Swell,US,1
7015,tt12542324,1,The Demonology of Desire,CA,0
7017,tt12540494,1,Wicked Conclusions,US,0
7019,tt12537677,13,El quinto infierno II,AR,0
7022,tt12534503,6,Mahkumlar,AZ,0
7025,tt0024542,1,Self Defense,US,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7032,tt1366332,1,Distortion,CA,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7041,tt0063241,11,Die Wölfin,XWG,0
7048,tt12534909,8,De grønne slagtere,IN,0
7057,tt12542310,5,I Am Tiger Woods,GB,1
7058,tt12538283,1,Tromos stous lofous,GR,0
7059,tt12538864,5,Impulsion,CA,1
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7068,tt0202181,1,Las aventuras del pequeño koala,MX,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7071,tt12539959,11,Crvene podvezice,XYU,0
