id1,id2
1823,9257
1828,2110
1858,9637
1866,2530
1884,9542
2139,3296
2139,4271
2187,2418
2188,8063
2252,4733
2317,4988
2366,2367
2406,7291
2427,8640
2427,10314
2571,9019
2577,2581
2619,4520
2619,6174
2707,10414
2771,5458
2781,9669
2807,7064
2819,10064
2823,4684
2890,2891
2950,8135
2957,3106
3125,4140
3185,4631
3192,7923
3222,4451
3296,4271
3356,6955
3395,4563
3395,5122
3529,4114
3670,4441
3670,7515
3670,8151
3678,4266
3678,6690
3722,6719
3722,8453
3757,6377
3793,4895
3851,6855
3931,5754
3976,6776
4108,7977
4124,6737
4124,7722
4179,4911
4266,6690
4282,7549
4291,4905
4292,8795
4297,8636
4358,6398
4384,5681
4395,8725
4441,7515
4441,8151
4481,6716
4508,9662
4520,6174
4563,5122
4586,7633
4613,6116
4676,5746
4676,8097
4709,4710
4804,10231
4843,8794
4851,7708
4959,10085
5025,9863
5052,7347
5099,11530
5185,7072
5289,11455
5324,7847
5360,8430
5392,9486
5394,5418
5426,6761
5426,7869
5426,10361
5574,7562
5664,8717
5731,8779
5746,8097
5780,5782
5830,8888
5835,9278
5921,8423
5988,8859
6102,9115
6162,10449
6272,7460
6272,8578
6316,7311
6339,7517
6382,7920
6506,6952
6547,6741
6620,7622
6620,8349
6663,6665
6719,8453
6737,7722
6740,9193
6761,7869
6761,10361
6788,7563
6798,9068
6802,7794
6802,8890
6802,9063
6858,10383
6919,8060
6922,9161
6925,6926
6948,7365
6992,7802
7008,8831
7037,7237
7061,7469
7123,9038
7134,9695
7161,8131
7192,7778
7201,8536
7211,7614
7223,9793
7341,10107
7344,8291
7346,7719
7361,7750
7367,10240
7460,8578
7515,8151
7540,7542
7540,8823
7542,8823
7581,10320
7604,7980
7604,9790
7605,9762
7622,8349
7664,10119
7671,8759
7731,9868
7794,8890
7794,9063
7859,9798
7869,10361
7980,9790
8043,8120
8043,8234
8114,8659
8120,8234
8224,8754
8265,9149
8274,8805
8306,8663
8311,8312
8344,9229
8364,8526
8559,8917
8609,9130
8640,10314
8664,10000
8668,8843
8778,9060
8890,9063
8901,11150
8919,9083
9588,9811
9614,9678
9640,10652
9713,9738
9807,10312
9838,11388
10253,10368
10578,10628
10714,10715
10785,10833
10938,11125
10983,11174
11088,11190
11423,11538
