idDBLP,idScholar
conf/sigmod/AbiteboulBCMM03,AxpQwgyRyLgJ
conf/sigmod/AbiteboulCM95,4GT0Krd9RP0J
conf/sigmod/AboulnagaC99,WWaxLMIptTMJ
conf/sigmod/AboulnagaC99,xnDzelm2t1QJ
conf/sigmod/AcharyaGPR99,5vntH4boqdgJ
conf/sigmod/AcharyaGPR99,s064OghlyIUJ
conf/sigmod/AcharyaGPR99a,C221gFS5VVoJ
conf/sigmod/AcharyaGPR99a,czJmrc_4tZ4J
conf/sigmod/AcharyaGPR99a,EpUtXEhwDaUJ
conf/sigmod/AchyutuniON96,eRSkDzxP1JcJ
conf/sigmod/AdaliBSS98,69JsZwNpla0J
conf/sigmod/AdaliBSS98,rYC-j_j4Yv0J
conf/sigmod/AdaliCPS96,_CkpzhLiR30J
conf/sigmod/AdaliSS99,7OvO0Y3IU8gJ
conf/sigmod/AdaliSS99,c2dH5RxNj6kJ
conf/sigmod/AdaliSS99,Cbwq3JSxrSAJ
conf/sigmod/Adelberg98,3hsPMPTl2msJ
conf/sigmod/Adelberg98,5I0ArBmDRcEJ
conf/sigmod/Adelberg98,lyTJMJmpo8IJ
conf/sigmod/AggarwalY00,dfSPs7YoyWsJ
conf/sigmod/AggarwalY00,OV5GSHDaYNMJ
conf/sigmod/AggarwalY00,x5jeMyauzWgJ
conf/sigmod/AggarwalY01,QkTd5WogN-AJ
conf/sigmod/AgichteinG03,url:http://portal.acm.org/citation.cfm%3Fid%3D872851
conf/sigmod/AgrawalASY97,7Of1HyK-VnkJ
conf/sigmod/AgrawalASY97,C85vtVHZmjUJ
conf/sigmod/AgrawalCN01,2Ua-pWTof_YJ
conf/sigmod/AgrawalES03,HypA8oN4PqsJ
conf/sigmod/AgrawalW00,wivJNEQEWzMJ
conf/sigmod/AmbiteABKMMMPT98,YAkpVC1qgaIJ
conf/sigmod/Amer-YahiaCLS01,DFubU20j1OIJ
conf/sigmod/AndersonBKW98,H6eMdbXATmkJ
conf/sigmod/AnnamalaiCD00,0Igfv6jL3jwJ
conf/sigmod/ArasuG03,jp9ptMpdoGwJ
conf/sigmod/Aulakh98,xFK4CkKj14EJ
conf/sigmod/AvnurHLORRRW98,bEu_llku9NMJ
conf/sigmod/BabuGR01,h_oXQ6ntHEUJ
conf/sigmod/BabuGR01,zQCRmiH6jo4J
conf/sigmod/BarbaraI94,7N0H3ra1FFsJ
conf/sigmod/BarbaraI94,bTYTn8VG5hIJ
conf/sigmod/BarbaraI94,GXhaGGajWZkJ
conf/sigmod/BarbaraI94,UI4WYndJlyIJ
conf/sigmod/BarbosaMKL02,ueKnwQCE3nIJ
conf/sigmod/BarbosaMKL02,wO-iR4jRq0UJ
conf/sigmod/BarclaySG00,6uaAB7bg6C8J
conf/sigmod/BarclaySG00,JTEJ-q3T1vsJ
conf/sigmod/BarclaySG00,tKeGALC3uFMJ
conf/sigmod/BarclaySG00,v6Rokk9Eht8J
conf/sigmod/BargaL99,hf84fEpX5agJ
conf/sigmod/BaruGLMPVC99,3SHIgRrrL5QJ
conf/sigmod/BenediktCFFR03,T5ZdpquqfJ0J
conf/sigmod/BerchtoldBK98,1tZ74y0DNLIJ
conf/sigmod/BerchtoldBK98,5bjtbk4ZdZIJ
conf/sigmod/BerchtoldBK98,hoi0T_8So4gJ
conf/sigmod/BerchtoldBK98,j46yGNUAS-IJ
conf/sigmod/BerchtoldBK98,vrlNTuVexE4J
conf/sigmod/BergstraesserBPS99,qcZ2tYThtK0J
conf/sigmod/Bernstein96,EvuLCpyVqWgJ
conf/sigmod/BersonGM95,AdvsjAZhCc8J
conf/sigmod/BersonGM95,-A4ypXVd348J
conf/sigmod/BersonGMJ94,IfRMoLIaeZ0J
conf/sigmod/BettiniWBJ95,c57d3rgd3IcJ
conf/sigmod/BettiniWBJ95,wZkNJJn90yAJ
conf/sigmod/BhargavaGI95,TXvfEP4WTD0J
conf/sigmod/Bierman03,vQcfluHWCeAJ
conf/sigmod/Blakeley96,xZxFCI120eUJ
conf/sigmod/BlakeleyD00,url:http://portal.acm.org/citation.cfm%3Fid%3D335191.335480%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/BlohsfeldKS99,PQbi3PaRh84J
conf/sigmod/BlottRS96,8J0wmqs6RfIJ
conf/sigmod/BlottRS96,jq_F3lCmTaIJ
conf/sigmod/BohannonDGKLNS03,83wqw4ciNWoJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,JntLVX4TPi0J
conf/sigmod/BorkarDS01,8fu2bhk_i9EJ
conf/sigmod/BorkarDS01,nsoA6Gcc_jsJ
conf/sigmod/BornhovdAKMPR03,4qtu0-tW0IcJ
conf/sigmod/BouguettayaBH99,siO8kr7vvLEJ
conf/sigmod/BouguettayaBH99,U-Kd4GQ_vCMJ
conf/sigmod/BratsbergT00,af50lhGnD8gJ
conf/sigmod/BratsbergT00,jVWhNoPA0CcJ
conf/sigmod/BraumandlKK99,4fjXoCHhe1kJ
conf/sigmod/BraumandlKK99,X7jjMIXx8qUJ
conf/sigmod/BressanGFJHKLMPQSS97,_1drQdYrtmsJ
conf/sigmod/BressanGFJHKLMPQSS97,1akMDtKXUFAJ
conf/sigmod/BressanGFJHKLMPQSS97,jJuSPh63bZ0J
conf/sigmod/BreunigKKS01,LxyVmHubIfUJ
conf/sigmod/BreunigKNS00,8lIwxMfoZN4J
conf/sigmod/BreunigKNS00,vezxTIGxNywJ
conf/sigmod/Brewer98,k4UNrsGeUuAJ
conf/sigmod/BrinDG95,7mNCkZ7D-R8J
conf/sigmod/BrinDG95,JsKYXyM6IaEJ
conf/sigmod/BrinMS97,41B5NuefLPsJ
conf/sigmod/BrinMS97,AXRuaD-82zEJ
conf/sigmod/BrinMS97,Innqdf1794AJ
conf/sigmod/BrinMS97,OiHYG-Al8G8J
conf/sigmod/BrinMUT97,0cOrb6RuPW0J
conf/sigmod/BrinMUT97,A7Mm5kFK3zwJ
conf/sigmod/BrinMUT97,aOBNgdooDHAJ
conf/sigmod/BrinMUT97,bjZ8SxYnrd0J
conf/sigmod/BrinMUT97,CnTgirrsL3EJ
conf/sigmod/BrinMUT97,JBB4svDpBF8J
conf/sigmod/BrinMUT97,VBB3teN9P6EJ
conf/sigmod/BrunoCG01,8KJ9XFv1ESAJ
conf/sigmod/BrunoCG01,XWF4kOtaoJkJ
conf/sigmod/BryanMCLG94,nbU-wr3ivUIJ
conf/sigmod/BuchmannDZH95,IU1cjdPVT6cJ
conf/sigmod/BumbulisB02,Ev27auQiecUJ
conf/sigmod/BunemanDHS96,AtUsoMh8rY4J
conf/sigmod/BunemanDHS96,BQltSXRqmSEJ
conf/sigmod/BunemanDHS96,Da60jinzi-IJ
conf/sigmod/BunemanDHS96,rNVPCLfguuMJ
conf/sigmod/Bussler01,UYIeOe280OwJ
conf/sigmod/Bussler02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564801%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/CallanCD99,eWVreKOw_QgJ
