tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239587,id-70,1,id-69,29,5,5,2,4,120,70,0,20,0,4,0,0,0,
239589,id-72,1,,30,2,10,7,4,190,50,0,20,0,1,0,0,0,
239591,id-74,1,,31,3,4,4,4,255,70,0,15,0,4,0,0,0,
239594,id-77,1,,32,10,8,3,4,190,50,0,20,0,2,0,0,0,
239606,id-5,1,id-4,2,8,6,4,1,45,50,0,20,0,4,0,0,0,110
239620,id-200,2,,98,4,1,1,4,45,35,0,25,0,3,0,0,0,183
239627,id-614,5,id-613,310,9,8,,4,60,50,0,20,0,2,0,0,0,105
239648,id-871,8,,454,7,,,4,75,50,0,20,0,2,0,0,0,
239653,id-874,8,,456,4,,,4,60,50,0,25,0,1,0,0,0,
239654,id-626,5,,318,3,8,,4,45,50,0,20,0,2,0,0,0,
239657,id-627,5,,319,9,9,,0,190,50,0,20,0,1,0,0,0,169
239660,id-501,5,,258,2,6,,1,45,70,0,20,0,4,0,0,0,106
239669,id-804,7,id-803,424,7,9,,-1,45,0,0,120,0,1,0,0,0,
239671,id-622,5,,316,5,12,,-1,190,50,0,25,0,2,0,0,0,
239672,id-623,5,id-622,316,5,12,,-1,90,50,0,25,0,2,0,0,0,
239674,id-489,4,,250,2,4,,-1,30,70,0,40,0,1,0,0,1,
239679,id-481,4,,242,6,6,,-1,3,140,0,80,0,1,0,1,0,
239687,id-475,4,id-281,140,9,12,,0,45,35,0,20,0,1,1,0,0,12
239689,id-378,3,,194,2,12,1,-1,3,35,0,80,0,1,0,1,0,
239690,id-379,3,,195,4,12,1,-1,3,35,0,80,0,1,0,1,0,193
239702,id-579,5,id-578,294,5,4,,4,50,50,0,20,0,4,0,0,0,
239705,id-574,5,,293,7,12,,6,200,50,0,20,0,4,0,0,0,63
239707,id-572,5,,292,4,8,,6,255,50,0,15,0,3,0,0,0,96
239717,id-259,3,id-258,132,2,6,9,1,45,50,0,20,0,4,0,0,0,
239724,id-252,3,,130,5,6,2,1,45,50,0,20,0,4,0,0,0,130
239742,id-718,6,,370,5,2,,-1,3,0,0,120,0,1,0,1,0,
239749,id-713,6,id-712,366,2,8,,4,55,50,0,20,0,2,0,0,0,
239770,id-613,5,,310,9,6,,4,120,50,0,20,0,2,0,0,0,104
239776,id-150,1,,77,7,6,5,-1,3,0,0,120,0,1,1,1,0,196
239777,id-151,1,,78,6,6,5,-1,45,100,0,120,0,4,0,0,1,
239788,id-883,8,,464,2,,,-1,45,50,0,35,0,1,0,0,0,
239794,id-841,8,id-840,442,5,,,4,45,50,0,20,0,5,0,0,0,
239795,id-846,8,,445,3,,,4,255,50,0,20,0,1,0,0,0,
239800,id-849,8,id-848,446,7,,,4,45,50,0,25,0,4,0,0,0,
239807,id-537,5,id-536,273,2,12,,4,45,50,0,20,0,4,0,0,0,
239808,id-534,5,id-533,272,3,12,,2,45,50,0,20,0,4,0,0,0,103
239815,id-436,4,,224,5,1,,-1,255,50,0,20,0,2,0,0,0,
239817,id-434,4,,223,7,8,,4,225,50,0,20,0,2,0,0,0,
239824,id-696,6,,357,3,6,,1,45,50,0,30,0,2,0,0,0,
239832,id-698,6,,358,2,8,,1,45,50,0,30,0,2,0,0,0,
239836,id-324,3,,163,3,8,4,4,90,50,0,20,0,2,0,0,0,
239848,id-283,3,,141,2,14,9,4,200,70,0,15,0,2,0,0,0,
239854,id-444,4,id-443,230,2,6,,4,45,50,0,40,1,1,0,0,0,86
239858,id-440,4,,51,6,12,,8,130,140,1,40,0,3,0,0,0,
239859,id-441,4,,228,1,9,,4,30,35,0,20,0,4,0,0,0,
239867,id-108,1,,48,6,6,3,4,45,50,0,20,0,2,0,0,0,
239870,id-87,1,id-86,37,9,3,7,4,75,70,0,20,0,2,0,0,0,
239874,id-83,1,,35,3,9,3,4,45,50,0,20,0,2,0,0,0,
239878,id-350,3,id-349,178,6,2,9,4,60,50,0,20,1,5,0,0,0,
239881,id-211,2,,106,4,3,7,4,45,50,0,20,0,2,0,0,0,
239882,id-210,2,id-209,105,7,6,8,6,75,70,0,20,0,3,0,0,0,
239898,id-66,1,,28,4,6,4,2,180,50,0,20,0,4,0,0,0,98
239901,id-16,1,,6,3,9,2,4,255,70,0,15,0,4,0,0,0,
239903,id-14,1,id-13,5,10,2,2,4,120,70,0,15,0,2,0,0,0,
239906,id-13,1,,5,3,14,2,4,255,70,0,15,0,2,0,0,0,
239913,id-19,1,,7,7,8,3,4,255,70,0,15,1,2,0,0,0,
239914,id-494,5,,255,10,12,,-1,3,100,0,120,0,1,0,0,1,
239939,id-495,5,,256,5,6,,1,45,70,0,20,0,4,0,0,0,118
239944,id-793,7,,414,9,10,,-1,45,0,0,120,0,1,0,0,0,
239955,id-369,3,,189,4,3,7,1,25,50,0,40,1,1,0,0,0,
239959,id-404,4,id-403,209,2,8,,4,120,100,0,20,1,4,0,0,0,35
239961,id-363,3,,187,2,3,7,4,255,50,0,20,0,4,0,0,0,60
239963,id-361,3,,186,4,12,1,4,190,50,0,20,0,2,0,0,0,93
239975,id-567,5,id-566,289,10,9,,1,45,50,0,30,0,2,0,0,0,
239990,id-223,2,,114,4,3,7,4,190,50,0,20,0,2,0,0,0,
239998,id-174,2,,16,6,12,3,6,170,50,1,10,0,3,0,0,0,20
240003,id-708,6,,364,3,4,,4,120,50,0,20,0,2,0,0,0,
240009,id-315,3,id-406,158,5,12,3,4,150,50,0,20,1,4,0,0,0,
240036,id-104,1,,46,3,6,4,4,190,50,0,20,0,2,0,0,0,
240040,id-142,1,,71,7,9,4,1,45,50,0,35,0,1,1,0,0,
240042,id-140,1,,70,3,14,7,1,45,50,0,30,0,2,0,0,0,
240043,id-147,1,,76,2,2,9,4,45,35,0,40,0,1,0,0,0,76
240053,id-389,4,id-388,203,5,8,,1,45,70,0,20,0,4,0,0,0,
240057,id-538,5,,274,8,12,,0,45,50,0,20,0,2,0,0,0,
240060,id-850,8,,447,8,,,4,190,50,0,20,0,2,0,0,0,
240065,id-857,8,id-856,450,6,,,8,120,50,0,20,0,1,0,0,0,
240068,id-858,8,id-857,450,6,,,8,45,50,0,20,0,1,0,0,0,
240071,id-520,5,id-519,266,4,9,,4,120,50,0,15,0,4,0,0,0,
240078,id-529,5,,270,4,6,,4,120,50,0,20,0,2,0,0,0,152
240088,id-298,3,,90,2,7,9,6,150,50,1,10,0,3,0,0,0,
240094,id-292,3,id-290,144,3,5,2,-1,45,50,0,15,0,5,0,0,0,
240097,id-297,3,id-296,146,3,12,4,2,200,70,0,20,0,6,0,0,0,
240099,id-295,3,id-294,145,2,6,1,4,45,50,0,20,0,4,0,0,0,
240102,id-595,5,,303,10,14,,4,190,50,0,20,0,2,0,0,0,147
240112,id-456,4,,237,2,3,,4,190,70,0,20,1,5,0,0,0,
240132,id-91,1,id-90,39,7,1,7,4,60,50,0,20,0,1,0,0,0,
240140,id-180,2,id-179,89,6,6,3,4,120,70,0,20,0,4,0,0,0,46
240146,id-772,7,,399,4,8,,-1,3,0,0,120,0,1,0,0,0,
240149,id-775,7,,401,2,12,,4,45,70,0,20,0,1,0,0,0,
240153,id-670,6,id-669,344,9,4,,8,120,70,0,20,0,2,0,0,0,
240157,id-674,6,,346,9,6,,4,220,50,0,25,0,2,0,0,0,
240158,id-677,6,,348,4,6,,4,190,50,0,20,0,2,0,0,0,
240190,id-782,7,,408,4,8,,4,45,50,0,40,0,1,0,0,0,
240191,id-785,7,,409,10,4,,-1,3,50,0,15,0,1,0,1,0,
240194,id-786,7,,410,6,4,,-1,3,50,0,15,0,1,0,1,0,
240209,id-809,7,,429,4,,,-1,3,0,0,120,0,1,0,0,1,
240211,id-825,8,id-824,435,10,,,4,120,50,0,15,0,2,0,0,0,
240224,id-557,5,,284,8,14,,4,190,50,0,20,0,2,0,0,0,
240229,id-231,2,,119,2,8,6,4,120,70,0,20,0,2,0,0,0,
240237,id-479,4,,240,8,1,,-1,45,50,0,20,0,2,1,0,0,
240251,id-739,7,,380,7,14,,4,225,70,0,20,0,2,0,0,0,
240253,id-309,3,,153,5,8,3,4,120,50,0,20,0,1,0,0,0,
240261,id-300,3,,148,6,8,2,6,255,70,0,15,0,3,0,0,0,
