tid,tconst,averageRating,numVotes
1,tt0374594,4.4,10
2,tt12532752,9.5,16
3,tt12543237,6.0,10
6,tt12538154,7.9,92
10,tt12534669,7.0,5
11,tt12534868,6.3,922
13,tt0040146,5.6,14
14,tt2578260,6.6,5
18,tt12540399,6.0,6
20,tt0108622,6.7,355
21,tt12532849,8.3,5
22,tt12540390,6.6,60
23,tt12531237,7.7,7
27,tt0927634,6.4,8
30,tt12540401,7.0,59
31,tt12541831,4.4,9
33,tt12533929,7.3,11
34,tt12532783,6.5,39
36,tt9035628,5.1,60
38,tt12533952,7.8,258
39,tt12539741,5.1,29
40,tt0039847,6.7,377
43,tt12533076,9.3,6
45,tt2061640,8.9,8
52,tt12543032,5.6,6
54,tt12540418,7.2,842
55,tt12538716,5.9,39
56,tt12540958,4.7,126
58,tt12541427,8.3,12
61,tt0311234,6.8,11
66,tt12536025,6.3,149
71,tt0977637,6.3,1034
75,tt12539123,4.0,-1
76,tt12544195,4.6,30
78,tt12532254,7.4,61
85,tt4708408,2.2,8
86,tt0499179,8.6,16
87,tt12535533,7.3,754
89,tt6620638,6.5,8
94,tt12542350,6.7,20
105,tt12531413,6.7,1811
109,tt12534926,6.4,126
110,tt12544497,7.2,8
111,tt3399368,5.0,290
113,tt12540297,6.1,10
114,tt12541775,6.1,18
123,tt1459073,7.4,11
124,tt12545778,7.4,55
128,tt12536078,5.3,14
136,tt12535808,6.2,28
139,tt7388830,7.7,16
140,tt12543980,5.1,17
141,tt12534020,1.5,11
145,tt12545636,7.2,439
146,tt12533448,4.5,386
153,tt0865634,8.4,52
154,tt12535270,8.0,12
156,tt12541379,4.4,1186
160,tt12531236,7.1,11
162,tt1674052,6.6,5
169,tt12532474,7.0,7
171,tt12541929,6.9,0
172,tt12531231,5.0,7
180,tt12539386,6.2,6
181,tt12544812,6.4,114
187,tt7203520,6.0,909
191,tt12535271,8.2,15
192,tt12537971,5.9,5
194,tt12531452,8.0,3124
198,tt12532677,8.1,91
201,tt12538572,6.9,30
204,tt12545482,7.8,53
211,tt12543923,5.6,15
213,tt12536970,9.3,2105
214,tt12536429,7.6,83
219,tt12543760,4.6,12
220,tt12542760,7.5,167
222,tt12534923,6.7,348
224,tt12540343,7.5,56
234,tt5815434,6.6,69
235,tt12536034,7.2,9
236,tt12537252,6.5,6
237,tt12545129,5.3,95
242,tt12538563,5.0,9
244,tt12537182,8.3,-4
245,tt12541919,7.1,28
247,tt6876646,8.5,8
251,tt12545321,7.4,5
254,tt12545611,7.1,7
255,tt12532704,1.7,26
256,tt12532279,5.4,13
257,tt12541697,8.8,18
263,tt12541068,6.0,231
265,tt2141569,7.4,15
268,tt12539664,6.1,116
273,tt0030861,6.8,24
275,tt12531863,4.6,2149
277,tt12538867,7.8,33
278,tt12543861,4.7,28
279,tt12534428,7.5,26
281,tt12535196,5.3,34
282,tt12542127,5.5,21
283,tt12542142,5.6,4
289,tt12537970,6.2,6
294,tt12545898,7.6,15
295,tt12538176,8.0,4
296,tt12534252,5.9,10
298,tt12536597,6.1,5
300,tt12541993,6.1,19
302,tt12544459,8.0,131
303,tt12534406,5.2,36
315,tt12536433,8.5,13
316,tt12536045,6.5,332
319,tt12538412,5.9,14
320,tt12541065,5.7,10
322,tt0448136,4.0,27
324,tt12537920,4.8,-3
327,tt12540460,5.8,145
330,tt0210959,7.4,7
331,tt12541325,7.2,5
335,tt12535716,7.2,9
339,tt0255901,7.6,7
342,tt12531526,5.0,835
344,tt12535285,5.9,30
348,tt12537456,7.9,504
354,tt12543216,8.7,7
357,tt0253409,6.6,36
370,tt6829094,7.4,89
381,tt1107906,5.0,6
386,tt2180561,7.6,68
387,tt12532955,6.2,86
388,tt12532727,6.2,6
390,tt0205948,7.5,11
392,tt12543975,7.1,8
402,tt2309949,4.3,7
403,tt12531574,7.9,8
405,tt12535618,5.2,125
407,tt12535725,5.5,131
408,tt11757862,6.4,15
411,tt12543380,7.3,450
412,tt12545226,7.0,17
416,tt12534909,7.2,18816
417,tt12541324,6.7,5
418,tt3554298,6.0,94
420,tt12535748,7.6,7
421,tt0050047,8.1,11
430,tt12538548,7.3,109
432,tt12539385,5.9,6
435,tt0175904,6.8,41
439,tt1807409,3.6,16
440,tt12545147,9.0,7610
443,tt2953038,8.0,9
449,tt0403877,7.7,7
451,tt0804223,5.1,17
452,tt12537042,6.0,5
457,tt12541436,5.5,12
461,tt5533118,7.7,6
463,tt0094926,4.8,79
465,tt12544496,6.9,8
466,tt0017883,5.9,10
469,tt12540074,9.1,2
477,tt12544877,6.4,527
478,tt4241804,8.8,9
482,tt12535161,7.0,76
484,tt12545749,7.3,7
490,tt12535121,8.0,7
491,tt12542382,7.2,15
492,tt12539050,5.9,10
494,tt12533504,4.3,8
495,tt12536921,8.8,15
496,tt2836540,8.5,10
497,tt12539963,6.1,206
498,tt12531801,4.7,774
501,tt12538017,7.0,15
504,tt12542273,7.7,178
505,tt0246906,6.6,256
506,tt12532647,7.0,-1
507,tt12534800,5.3,358
511,tt6488386,7.9,38
513,tt12531324,7.5,27
515,tt12535341,7.4,8
520,tt12537415,3.6,815
531,tt12542683,5.8,39
535,tt12543284,6.7,18
537,tt9032914,6.8,71
541,tt12543062,7.9,32
542,tt12538943,8.0,11
543,tt12533596,6.9,672
544,tt12538616,7.0,91
545,tt12539676,4.1,85
547,tt12543927,5.0,250
551,tt12544409,8.1,516
552,tt2390480,6.0,31
554,tt12531131,6.8,53
555,tt5937980,10.0,6
557,tt1113723,8.1,54
559,tt5950092,1.9,103
561,tt1078899,4.8,1597
563,tt12539617,7.7,2
564,tt0477575,7.5,8
565,tt0391140,5.2,5
567,tt12545460,9.0,1892
575,tt12533404,7.2,37
580,tt12542785,6.8,71
596,tt12541834,3.7,40
610,tt0249008,9.0,7602
611,tt12540201,5.5,17
612,tt12535275,3.9,-4
614,tt12545475,2.2,14
616,tt0347191,7.9,7
619,tt1934293,7.7,15
624,tt12534902,6.0,51
628,tt12537672,6.4,0
634,tt12543042,5.6,30
636,tt0019924,6.4,8
637,tt2234551,7.7,62
641,tt12534776,10.4,0
643,tt5991582,6.5,11
651,tt12543523,4.6,28
654,tt0340422,6.5,10
657,tt12544083,6.5,11
658,tt0354946,5.4,150
663,tt12533846,9.0,103
667,tt12534867,6.0,926
668,tt12531764,8.5,9
669,tt2207026,6.6,63
670,tt12541438,5.5,6
671,tt12532526,6.2,26
673,tt12531326,7.3,21
674,tt2907124,6.3,26
678,tt12535776,6.9,16
680,tt12543137,6.8,5
683,tt2613788,3.6,21
684,tt12534866,6.2,926
692,tt4213788,6.0,6
699,tt12539406,5.9,428
700,tt0441517,7.8,12
704,tt12537315,5.3,94
716,tt12535326,5.0,79
720,tt5784568,6.1,231
721,tt12541633,5.3,13
726,tt12541731,6.8,8
732,tt0204694,5.5,23
739,tt12544846,7.2,38
740,tt12544586,7.4,13
742,tt12540412,6.7,138
743,tt12536862,6.8,73
751,tt3811966,4.4,5
753,tt0483456,8.0,25
754,tt0024207,4.2,12
755,tt12532521,6.7,217
756,tt12540215,6.5,21
757,tt12536909,7.0,13
758,tt12531575,7.9,8
759,tt12538806,6.6,0
760,tt5582984,6.4,5
766,tt1213609,5.9,30
770,tt12532401,5.3,41
772,tt12537290,4.9,20
773,tt12534409,6.8,5
777,tt12544297,5.1,5
779,tt12543128,7.4,236
780,tt12544708,8.3,13
781,tt12540694,4.1,16
782,tt12533398,7.7,14
787,tt0265743,6.2,17
789,tt5441282,4.1,84
791,tt12538791,6.7,11
792,tt12535534,7.3,749
799,tt12536798,7.2,16
801,tt12533399,7.9,-3
811,tt12542249,7.2,40
816,tt12532623,4.0,182
817,tt12542786,6.8,71
822,tt12534149,6.7,10
823,tt12542472,6.5,34
826,tt12533393,4.6,12
829,tt3782864,8.1,18
831,tt12531865,4.8,2142
838,tt12532421,6.7,13
