tid,id,title,authors,venue,year
69620,conf/vldb/MoserKK95,L/MRP: A Buffer Management Strategy for Interactive Continuous Data Flows in a Multimedia DBMS,"F Moser, A Kraiss, W Klas",VLDB,1995
69627,journals/sigmod/Geller02,Data Mining: Practical Machine Learning Tools and Techniques - Book Review,J Geller,SIGMOD Record,2002
69630,conf/vldb/SrikantA95,Mining Generalized Association Rules,"R Srikant, R Agrawal",VLDB,1995
69636,journals/sigmod/Kim02,Conceptual Modeling and Specification Generation for B2B Business Process based on ebXML,H Kim,SIGMOD Record,2002
69640,journals/sigmod/CiliaB02,An Active Functionality Service for E-Business Applications,"M Cilia, A Buchmann",SIGMOD Record,2002
69647,conf/vldb/DidriksenGD95,Database De-Centralization - A Practical Approach,"T Didriksen, C Galindo-Legaria, E Dahle",VLDB,1995
69657,journals/sigmod/LuoI02,Interviewing During a Tight Job Market,,,2002
69673,conf/vldb/MogiK95,Hot Block Clustering for Disk Arrays with Dynamic Striping,"K Mogi, M Kitsuregawa",VLDB,1995
69692,journals/sigmod/SofferMC02,Report on the Mobile Search Workshop at WWW 2002,,,2002
69693,conf/vldb/Guting94,GraphDB: Modeling and Querying Graphs in Databases,R Güting,VLDB,1994
69696,conf/vldb/GutierrezPST94,Database Graph Views: A Practical Model to Manage Persistent Graphs,"A Gutiérrez, P Pucheral, H Steffen, J Thévenin",VLDB,1994
69716,journals/sigmod/FininJ02,"Agents, Turst, and Information Access on the Semantic Web","T Finin, A Joshi",SIGMOD Record,2002
69717,journals/sigmod/SureSS02,Methodology for Development and Employment of Ontology Based Knowledge Management Applications,"Y Sure, S Staab, R Studer",SIGMOD Record,2002
69722,conf/vldb/SistlaYLL95,Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,"A Sistla, C Yu, C Liu, K Liu",VLDB,1995
69725,journals/sigmod/Liu02b,Editor's Notes,L Liu,SIGMOD Record,2002
69728,journals/sigmod/Aberer02b,Book Review Column,K Aberer,SIGMOD Record,2002
69731,conf/vldb/CatozziR95,OS Support for VLDBs: Unix Enhancements for the Teradata Data Base,"J Catozzi, S Rabinovici",VLDB,1995
69736,conf/vldb/Hallmark95,The Oracle Warehouse,G Hallmark,VLDB,1995
69740,journals/sigmod/HanBP01,Wrapping Web Data into XML,"W Han, D Buttler, C Pu",SIGMOD Record,2001
69742,conf/vldb/ColletCS94,NAOS - Efficient and Modular Reactive Capabilities in an Object-Oriented Database System,"C Collet, T Coupaye, T Svensen",VLDB,1994
69746,conf/vldb/LevyMS94,Query Optimization by Predicate Move-Around,"A Levy, I Mumick, Y Sagiv",VLDB,1994
69747,journals/sigmod/Lomet01,The Evolution of Effective B-tree: Page Organization and Techniques: A Personal Account,D Lomet,SIGMOD Record,2001
69750,conf/vldb/MohaniaS94,Some Issues in Design of Distributed Deductive Databases,"M Mohania, N Sarda",VLDB,1994
69762,journals/sigmod/Bernstein01,Report on the 2001 SIGMOD and PODS Awards,,,2001
69764,conf/vldb/KilgerM94,Indexing Multiple Sets,"C Kilger, G Moerkotte",VLDB,1994
69769,journals/sigmod/BiancheriPP01,EIHA?!?: Deploying Web and WAP services using XML Technology,"C Biancheri, J Pazzaglia, G Paddeu",SIGMOD Record,2001
69773,journals/sigmod/MeltonE01,SQL Multimedia and Application Packages (SQL/MM),"J Melton, A Eisenberg",SIGMOD Record,2001
69777,journals/sigmod/LenzeriniNNS01,Report on the 8th International Workshop on Knowledge Representation Meets Databases (KRDB),,,2001
69813,conf/vldb/YanA94,Integrating a Structured-Text Retrieval System with an Object-Oriented Database System,"T Yan, J Annevelink",VLDB,1994
