idDBLP,idScholar
conf/sigmod/AbadiC02,f2Lea-RN8dsJ
conf/sigmod/AbiteboulBCMM03,AxpQwgyRyLgJ
conf/sigmod/AboulnagaC99,WWaxLMIptTMJ
conf/sigmod/AboulnagaC99,xnDzelm2t1QJ
conf/sigmod/AcharyaAFZ95,_-yXA5HLnqoJ
conf/sigmod/AcharyaAFZ95,0lAHCM-lcjIJ
conf/sigmod/AcharyaAFZ95,2fO9nM2FoGYJ
conf/sigmod/AcharyaAFZ95,GOguWgH6D_UJ
conf/sigmod/AcharyaAFZ95,rO4-yA3tlfoJ
conf/sigmod/AcharyaAFZ95,y74PIIvb_GMJ
conf/sigmod/AcharyaAFZ95,ZdWKBKSoMUQJ
conf/sigmod/AcharyaFZ97,9OEjtHuRUzsJ
conf/sigmod/AcharyaFZ97,FDPwbRQbfIAJ
conf/sigmod/AcharyaFZ97,NDzryNtTyL8J
conf/sigmod/AcharyaGPR99,a1esMNRsK_UJ
conf/sigmod/AcharyaGPR99,mOngiXbKrNkJ
conf/sigmod/AcharyaGPR99,s064OghlyIUJ
conf/sigmod/AcharyaGPR99a,ahfoveFQC2sJ
conf/sigmod/AcharyaGPR99a,czJmrc_4tZ4J
conf/sigmod/AcharyaGPR99a,EpUtXEhwDaUJ
conf/sigmod/AcharyaGPR99a,mYFf63cZ4lUJ
conf/sigmod/AcharyaGPR99a,VlVV2mEnoQ4J
conf/sigmod/AcharyaPR99,2RuI2vzDUW8J
conf/sigmod/AcharyaPR99,-k0cD5NwXnoJ
conf/sigmod/AdaliCPS96,_CkpzhLiR30J
conf/sigmod/AdaliCPS96,BpZjLfob1eIJ
conf/sigmod/AdaliCPS96,rmtEGXAXHKIJ
conf/sigmod/AdaliSS99,7OvO0Y3IU8gJ
conf/sigmod/AdaliSS99,bhWLVCoDuNQJ
conf/sigmod/AdaliSS99,c2dH5RxNj6kJ
conf/sigmod/AdaliSS99,Cbwq3JSxrSAJ
conf/sigmod/AdamY98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276350%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/AdelbergGK95,NbLabaGWoh4J
conf/sigmod/AdelbergGW97,XytbGy--8LMJ
conf/sigmod/AdelbergGW97,zZo47Z-jVX4J
conf/sigmod/AdiBEY01,url:http://portal.acm.org/citation.cfm%3Fdoid%3D375663.375759
conf/sigmod/AdyaGLM95,7YMi5qKSe2EJ
conf/sigmod/AdyaGLM95,bfcbZlt6vngJ
conf/sigmod/AdyaGLM95,EP8u32KwMe4J
conf/sigmod/AfratiLU01,U8adXFUIr3EJ
conf/sigmod/Agarwal96,ALk7huiKjWAJ
conf/sigmod/Agarwal96,Ca-BABwlsQAJ
conf/sigmod/Agarwal96,Fd0jPlSwFWcJ
conf/sigmod/Aggarwal03,qbubaA6mQawJ
conf/sigmod/AggarwalPWYP99,G3dX_RTA26MJ
conf/sigmod/AggarwalWY99,s9hhR-EdDGgJ
conf/sigmod/AggarwalY00,OV5GSHDaYNMJ
conf/sigmod/AggarwalY00,x5jeMyauzWgJ
conf/sigmod/AggarwalY01,6i8hYEhbelEJ
conf/sigmod/AggarwalY01,QkTd5WogN-AJ
conf/sigmod/AgichteinGV01,GDoFPiEzEhQJ
conf/sigmod/AgichteinGV01,z8s4kW1y7LMJ
conf/sigmod/AgrawalCD02,iABZEL2Zoz8J
conf/sigmod/AgrawalCFGHIIMMSS94,bXnzC8MN_joJ
conf/sigmod/AgrawalES03,HypA8oN4PqsJ
conf/sigmod/AgrawalES03,Wrue2IkpGyEJ
conf/sigmod/AgrawalGGR98,_LE5T2vKPUcJ
conf/sigmod/AgrawalGGR98,1rW7ao6gK-QJ
conf/sigmod/AgrawalGGR98,EQ0ys8s10vcJ
conf/sigmod/AgrawalGGR98,rSTewQ1dQkYJ
conf/sigmod/AgrawalGGR98,v9JW-UJCD-YJ
conf/sigmod/AgrawalGGR98,x8fDHaNkSUIJ
conf/sigmod/AgrawalGGR98,x92Yw8H9uH4J
conf/sigmod/AgrawalGGR98,y55xkFQJvxAJ
conf/sigmod/AgrawalS00,ufPUBsN4eg0J
conf/sigmod/AltinelABFSZ99,4m_zFz0kP7cJ
conf/sigmod/AltinelABFSZ99,ShFgK7Iev-QJ
conf/sigmod/AmbiteABKMMMPT98,iE-UE2bDGZ8J
conf/sigmod/AmbiteABKMMMPT98,L7XmLpQLXBIJ
conf/sigmod/Amer-YahiaCLS01,DFubU20j1OIJ
conf/sigmod/Amer-YahiaCLS01,VzfXEsmoyUcJ
conf/sigmod/Amer-YahiaCLS01,wGxcAPsmHgIJ
conf/sigmod/Amer-YahiaCLS01,WsCqveNDjjUJ
conf/sigmod/AndersonAF98,_EbKUPc1jYAJ
conf/sigmod/AndersonBKW98,H6eMdbXATmkJ
conf/sigmod/AndersonBKW98,j6v2b9hN-R4J
conf/sigmod/AndersonBKW98,zabWzVjkZNYJ
conf/sigmod/AnkerstBKS99,GFTU2PvKY_gJ
conf/sigmod/AnkerstBKS99,hEemQ37_mPcJ
conf/sigmod/AnkerstBKS99,Hj3vyh0TJVsJ
conf/sigmod/AnkerstBKS99,jSUcrxtXhw4J
conf/sigmod/AnkerstBKS99,K1ZdQsRoNloJ
conf/sigmod/AnkerstBKS99,rgEDmTFPFY4J
conf/sigmod/ArasuBBDIRW03,1DKKwROqEeYJ
