tid,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,genres
12687,tt12541831,movie,La kermesse érotique,La kermesse érotiqueL,0,1974,Comedy
12690,tt12540239,tvMovie,Du Mahe Shamsi,Du Mahe Shamsi,0,2025,History
12691,tt12536697,short,Terminal,TerminalB,1,1993,Short
12695,tt1358894,short,This Is This,This Is This,0,2008,Drama-Short
12698,tt12537840,movie,Kornblumenblau,Kornblumenblau,0,1982,Drama-Music
12711,tt12534707,short,BlutrauschV,Blutrausch,0,1999,Short
12728,tt12545733,movie,Distortion,Distortionl,0,2007,Horror
12729,tt12531670,video,Town Bizzness Pt 2r,Town Bizzness Pt 2,0,2022,Music-RealityTV
12744,tt3105448,movie,From Gulf to Gulf to Gulf,From Gulf to Gulf to Gulf,0,2013,Documentary-History-Music
12747,tt12536927,tvMovie,Elf Sparkle Meets Christmas the HorseY,Elf Sparkle Meets Christmas the HorseY,1,2008,Animation
12749,tt12543265,tvMovie,Glee Casting Session,Glee Casting Sessionb,1,2009,Documentary
12750,tt12532691,tvSeries,Foodography,Foodography,0,2010,RealityTV
12755,tt0862799,tvMovie,El pallasso i el Führer,El pallasso i el Führer,0,2007,Drama
12758,tt12535533,movie,The Common ManG,Dupont LajoieH,0,1973,Drama
12768,tt12532389,tvMiniSeries,Dombey and SonT,Dombey and Son,0,1969,Drama
12769,tt5950092,movie,Valentine DayZ,Valentine DayZ,0,2018,Horror
12783,tt0284537,movie,Saturday,Sábado,0,2001,Comedy
12784,tt12533515,video,Abbott  Costello Live  Hilarious,Abbott  Costello Live  Hilarious,0,1989,Comedy
12787,tt12539411,tvSeries,Busted Babysitters,Busted BabysittersQ,1,2015,Adult
12799,tt12533534,movie,State of Dogs,State of Dogs,0,1998,Documentary
12810,tt12541688,short,American Made,American Made,0,2003,Family
12820,tt12535777,movie,The Sideling Hill,The Sideling Hill,0,2019,Horror
