tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
231227,id-538,4,投摔,柔k道寶可夢
238922,rec-230-dup-0,,,
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
232259,id-641,6,Borsos,Wirbelsturm-P0kémon
229316,id-360,6,Iss0,Strahlelcind-Pokémon
233507,id-766,,投擲m猴,配合寶可夢
234753,id-890,,ムゲンナ,キョダイポケモン
235218,rec-279-dup-0,7,Peliq0per,Pokémon Av4 Agua
227246,id-172,,皮丘t,小鼠寶可夢
236707,rec-770-dup-0,,,すなのしろポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
234894,rec-118-dup-0,,Tosaksito,
233144,id-729,12,花漾海,偶像宝可b梦n
232494,id-664,,粉蝶虫j,喷粉宝可梦
233246,id-740,,q모단단게,털게포켓몬
229188,id-348,,アーマルドc,かっちゅうポケモン
227493,id-194,9,Wooper,Water Fish Pokémon
227492,id-194,8,Wooper,Pokémon Acquapesce
227490,id-194,6,Felino,Fisch-Pokémon
227494,id-194,11,ウパー,みずうおポケモン
238007,rec-438-dup-0,12,盆才,盆栽可梦s
233205,id-736,,アゴムシ,ようちゅうポケモン
232871,id-702,8,,Pikémon Antenna
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
228877,id-320,7,Waixlmer,Pokérnon Ballenabola
230007,id-423,4,海兔k獸,海兔寶可
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
229319,id-360,,Wynavyt,Bright Pokémon
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
230719,id-488,1,クレセリア,みかづきポケモン
235130,rec-96-dup-1,,スリーsプ,さいみんポケモン
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
235865,rec-563-dup-0,6,Echnato|l,Sarkophag-Pol<émon
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
234402,id-855,9,Polteagelsot,Black Tea nPokémon
230720,id-488,,Crece:a,
233997,id-815,,閃焰王牌,前鋒寶可
234668,id-882,5,Hydragini,Pokémon Fossiie
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
231587,id-574,,哥德寶,凝視寶可夢
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
234137,id-829,4,幼,花飾可夢
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
232132,id-628,,Bravsry,Valiant Pokémon
233962,id-811,,Thwackey,
232346,id-650,,도치lp마론,밤송이포켓몬
226283,id-84,,Dodu0,Twin Bird Pokémon
231183,id-533,,,きんこつポケモン
237124,rec-395-dup-1,5,,Pokémon Ernpereur
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
230189,id-439,,マネネ,マイムポケモcン
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
229681,id-393,,Piplup,Pokém9n Pinguino
237686,rec-489-dup-0,11,フィオネy,かいようポケモンc
233506,id-766,,내던숭,연계포켓몬
232568,id-672,5,Cabriolaine,Pokémon Monture
232565,id-672,1,メェークル,ライドポケモン
238688,rec-204-dup-0,4,榛果球,蓑衣蟲寶可夢
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
238684,rec-204-dup-0,3,피콘,도롱이벌레포켓몬
233651,id-780,,Dramoal,Pokémon Tuttacalma
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
229859,id-409,11,ラムパルド,ずつきポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
239487,rec-345-dup-0,4,觸手百合,海百合寶可夢
239484,rec-345-dup-0,6,Liliep,Seeanemonen-Pokémon
239481,rec-345-dup-0,7,Lileep,Pokémon Lirio de Mar
239480,rec-345-dup-0,12,触手百合,海百合宝可梦
239489,rec-345-dup-0,3,릴링,바다나리포켓몬
231778,id-593,5,Mohade,Pokémon Flottais0n
228879,id-320,9,Wallmer,Ball Whal Pokémon
236655,rec-127-dup-1,,Kaillcos,
238348,rec-397-dup-1,,Mukvb9rd,
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
225540,id-17,,피죤k,새포켓몬
225938,id-53,5,Pe5s5ian,Pokémqon Chadeville
233816,id-797,,철화구야,쏴올리기켓몬
230578,id-475,3,,검포켓n몬
239557,rec-813-dup-1,6,Hopli,Hasen-Polémon
233500,id-765,7,Orangirj,Pokékon Sabio
231296,id-545,,펜드라,메가지네포켓몬u
237333,rec-534-dup-0,,修建老,筋骨宝可梦
229187,id-348,9,Armwldo,Platd Pokémon
237311,rec-713-dup-0,6,Arktilas,Eisberg-Pokémon
237312,rec-713-dup-0,1,クレベース,ひょうざんポケモン
236887,rec-641-dup-1,8,Tornadu5,Pokémon Turh'lnio
229790,id-403,7,Shjnx,Pojémon Fla5h
238942,rec-641-dup-0,5,,Pokémon Tofnade
226569,id-110,9,Weezibg,Poison Gaz Pokémon
228217,id-260,7,,Pokémon Psz Lodo
229474,id-374,,ダンバル,てっきゅうポケモ
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
233494,id-764,12,花疗环j,摘花宝d可梦
229666,id-392,4,烈焰猴x,火焰寶可夢a
227900,id-231,9,Phanpy,Long Nose Pokémon
235678,rec-889-dup-0,11,ザマゼ,つわもbのポケモン
235126,rec-205-dup-0,1,フォレトス,みのむしポケモン
236090,rec-556-dup-1,11,マラカッtチ,サボテンポケモンx
231813,id-596,,デンュラ,でんきグモポケモン
226844,id-135,9,Jole0n,Lightnung Pokémon
231455,id-561,,シンボラvー,とりもどきポケモン
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
228032,id-243,9,Raikfou,Thunder okémon
231823,id-597,11,テシード,とげのみケモン
227985,id-239,6,E1ekid,Elektro-Pokéiiion
236906,rec-443-dup-0,,,육지상어포켓몬
239117,rec-591-dup-0,1,モロバル,きのこポケン
227245,id-172,,피츄,아기쥐포p켓몬
230258,id-446,,,
233492,id-764,9,Comfev,Posy Picier Pokémon
227288,id-176,2,Togechick,
227289,id-176,3,토게틱,행복포켓몬
230805,id-496,,ジャkノビー,くさへびポケモン
227614,id-205,9,Forretres,
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
236959,rec-72-dup-1,8,Tzentacool,Pokémon Medvsa
234299,id-845,6,Ur9l,Schlin9-Pokémon
226470,id-101,9,Eietrode,Ball P0kémon
230782,id-493,9,,Alpha Poémon
227135,id-162,3,다꼬리,긴몸통포켓몬
227136,id-162,4,大尾立,長軀幹寶可夢
233765,id-792,1,ルナアーラ,がちりんポケモン
233766,id-792,3,루나아라,월륜포켓몬
233767,id-792,4,露奈雅拉,月輪寶可夢
226427,id-97,11,スリーパー,さいみんポケモン
226420,id-97,3,슬리퍼,최면포켓몬
226423,id-97,6,Hypno,Hypnose
226422,id-97,5,Hypnomade,Pokémon Hypnose
229598,id-386,,Deoebxys,
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
236886,rec-641-dup-1,,龍捲雲,旋風寶可
233142,id-729,9,Briomne,Pop StarPokémon
238297,rec-775-dup-0,5,Dodola,Pokémon Rêvepur
232341,id-649,8,Gnesect,Pokémon Paleozoic
234231,id-838,8,Carkol,Pokémon Carbone
235284,rec-746-dup-0,11,,こざかポケモン
236475,rec-447-dup-0,,リオル,はもんポモン
228475,id-284,1,アメモース,めだまポケモン
228476,id-284,2,Amemoth,
228478,id-284,4,雨翅蛾,眼珠寶可夢
236831,rec-316-dup-1,6,Schlupepuck,
237247,rec-179-dup-1,9,Marzep,Wool Pokérnon
236254,rec-150-dup-0,,超梦d,基因宝可梦
228585,id-294,1,ドゴー,おおごえポケrモン
232967,id-712,4,冰寶,冰塊寶可夢
