tid,tconst,averageRating,numVotes
2,tt12532752,9.5,16
4,tt12537087,7.3,9
6,tt12538154,7.9,92
12,tt12541355,6.1,124
18,tt12540399,6.0,6
19,tt12542391,8.0,16
22,tt12540390,6.6,60
30,tt12540401,7.0,59
36,tt9035628,5.1,60
39,tt12539741,5.1,29
44,tt12535785,9.1,28006
48,tt12540917,5.8,432
52,tt12543032,5.6,6
53,tt0031799,6.2,128
54,tt12540418,7.2,842
55,tt12538716,5.9,39
57,tt12532968,7.0,39
59,tt12542918,7.0,14
61,tt0311234,6.8,11
63,tt12538434,8.6,21
66,tt12536025,6.3,149
67,tt12543825,4.8,24
70,tt12533245,6.5,11
74,tt12544709,8.3,19
75,tt12539123,4.0,-1
80,tt0015156,5.2,5
81,tt2083932,5.9,15
89,tt6620638,6.5,8
90,tt12535633,4.5,11
93,tt12532992,5.3,17
94,tt12542350,6.7,20
99,tt12539478,8.2,11
106,tt12532204,2.6,24
107,tt0471839,5.2,31
108,tt12535644,4.9,8
111,tt3399368,5.0,290
113,tt12540297,6.1,10
117,tt0074004,8.4,690
119,tt12545974,6.4,143
120,tt12531195,7.9,11
122,tt12535718,7.7,25
124,tt12545778,7.4,55
125,tt12543702,7.4,165
126,tt12533194,7.3,7
127,tt12541504,4.9,243
130,tt12539070,6.0,8
135,tt0494712,2.3,805
136,tt12535808,6.2,28
141,tt12534020,1.5,11
143,tt12540779,5.9,6
145,tt12545636,7.2,439
146,tt12533448,4.5,386
147,tt12543668,6.3,2400
148,tt12531194,7.5,17
149,tt12531668,10.0,15
151,tt2308048,6.6,13
152,tt12534147,6.4,7
157,tt12534827,7.4,6
159,tt0828149,8.6,12
163,tt12545536,5.1,22995
169,tt12532474,7.0,7
170,tt12544580,7.2,-4
176,tt12536968,9.1,2113
177,tt12539622,6.0,-4
178,tt0378450,8.0,23
179,tt12536033,7.1,9
182,tt12542856,8.0,22
183,tt12534312,7.9,18
187,tt7203520,6.0,909
202,tt12545683,5.4,188
203,tt1879071,5.5,10
204,tt12545482,7.8,53
206,tt12534789,6.0,22
210,tt12537038,4.0,2173
212,tt12535451,8.7,6
218,tt6083652,8.4,5
220,tt12542760,7.5,167
224,tt12540343,7.5,56
227,tt12544403,5.9,5
231,tt12532919,7.7,176
232,tt12531870,6.3,0
233,tt12535438,5.4,55
237,tt12545129,5.3,95
241,tt2513610,8.0,5
245,tt12541919,7.1,28
247,tt6876646,8.5,8
250,tt12542735,7.0,66
251,tt12545321,7.4,5
255,tt12532704,1.7,26
256,tt12532279,5.4,13
266,tt12531325,7.3,29
267,tt0493322,3.6,552
268,tt12539664,6.1,116
270,tt12544050,6.4,92
272,tt0954423,7.8,9
275,tt12531863,4.6,2149
276,tt12538615,6.5,96
277,tt12538867,7.8,33
278,tt12543861,4.7,28
279,tt12534428,7.5,26
281,tt12535196,5.3,34
282,tt12542127,5.5,21
284,tt12543389,7.1,19
288,tt12532319,8.0,13
290,tt4995922,6.0,5
295,tt12538176,8.0,4
299,tt12539619,7.7,7
303,tt12534406,5.2,36
304,tt12539679,4.3,5
307,tt12536125,6.9,163
312,tt1754315,8.8,11
315,tt12536433,8.5,13
319,tt12538412,5.9,14
320,tt12541065,5.7,10
326,tt12542380,6.8,11
330,tt0210959,7.4,7
331,tt12541325,7.2,5
336,tt0036374,7.8,44
340,tt12531232,4.7,5
341,tt12539456,7.1,30
342,tt12531526,5.0,835
344,tt12535285,5.9,30
348,tt12537456,7.9,504
350,tt9652752,7.6,13
354,tt12543216,8.7,7
355,tt1144924,6.2,23
356,tt2770480,6.9,11052
357,tt0253409,6.6,36
359,tt12545773,7.3,10
363,tt12534492,5.5,25
366,tt12541123,5.9,371
369,tt12534401,4.8,448
373,tt12535110,5.4,87
376,tt12535108,5.2,85
380,tt12533308,7.9,65
383,tt0816629,4.9,243
386,tt2180561,7.6,68
390,tt0205948,7.5,11
392,tt12543975,7.1,8
393,tt12541032,6.2,16
396,tt12535557,7.9,350
403,tt12531574,7.9,8
404,tt12540214,6.8,19
408,tt11757862,6.4,15
411,tt12543380,7.3,450
416,tt12534909,7.2,18816
417,tt12541324,6.7,5
418,tt3554298,6.0,94
424,tt12536712,8.6,15
427,tt12545335,3.2,552
430,tt12538548,7.3,109
432,tt12539385,5.9,6
433,tt12541491,6.0,5
437,tt0364182,9.0,14
441,tt12532295,6.4,404
442,tt0395657,7.0,5
443,tt2953038,8.0,9
445,tt12545092,7.2,44
446,tt3542816,9.3,14
448,tt12533348,7.6,353
450,tt12533466,9.0,7
451,tt0804223,5.1,17
457,tt12541436,5.5,12
460,tt12534972,6.4,14
464,tt12538167,6.9,573
467,tt12536414,5.6,119
472,tt12540720,4.7,79
473,tt12541583,6.4,5
475,tt12542067,7.1,2
480,tt12535340,7.4,8
483,tt12537759,7.9,88
490,tt12535121,8.0,7
492,tt12539050,5.9,10
493,tt1773466,5.6,8
495,tt12536921,8.8,15
500,tt12540764,3.6,15
503,tt7510284,7.7,175
504,tt12542273,7.7,178
508,tt12535436,5.4,64
518,tt12539678,4.3,18
525,tt12541619,7.7,18
527,tt12533525,8.8,10
531,tt12542683,5.8,39
538,tt12533122,7.5,504
549,tt12540494,7.3,17
555,tt5937980,10.0,6
557,tt1113723,8.1,54
565,tt0391140,5.2,5
572,tt12537718,7.6,8
575,tt12533404,7.2,37
576,tt12541182,9.3,17
577,tt12545835,4.2,296
578,tt12537205,7.9,6
580,tt12542785,6.8,71
586,tt12538451,6.2,13
589,tt12536910,7.1,13
595,tt12540839,5.9,900
596,tt12541834,3.7,40
598,tt12535448,6.0,94
599,tt12537279,7.8,25
601,tt12542280,6.2,128
604,tt2099698,7.3,76
606,tt5120734,6.7,91
608,tt0195054,6.4,120
611,tt12540201,5.5,17
614,tt12545475,2.2,14
620,tt12545446,8.2,71
623,tt5376904,7.4,20
624,tt12534902,6.0,51
626,tt12539958,6.1,304
628,tt12537672,6.4,0
636,tt0019924,6.4,8
637,tt2234551,7.7,62
640,tt12532622,3.6,178
646,tt4575788,6.2,5
647,tt4054468,6.6,7
649,tt3105448,6.0,10
653,tt8881102,5.8,432
654,tt0340422,6.5,10
656,tt12535724,5.5,122
657,tt12544083,6.5,11
658,tt0354946,5.4,150
662,tt12537608,6.6,6
669,tt2207026,6.6,63
671,tt12532526,6.2,26
672,tt12534709,7.5,11
678,tt12535776,6.9,16
679,tt0482220,7.4,14
683,tt2613788,3.6,21
690,tt0385541,4.8,20
691,tt2574518,7.1,12
695,tt12539057,8.2,20
700,tt0441517,7.8,12
703,tt12541764,6.0,155
705,tt12534480,7.8,19
706,tt12543673,6.0,12
707,tt12543862,5.2,31
709,tt12545911,7.2,24
713,tt12536074,3.4,9
714,tt12537875,3.4,250
715,tt12541725,6.8,22
716,tt12535326,5.0,79
720,tt5784568,6.1,231
725,tt12538659,7.8,48
728,tt12539152,7.4,66
731,tt0212651,7.2,5
734,tt0047291,6.6,101
735,tt12540400,6.0,-1
736,tt12533098,6.4,873
737,tt12537274,6.6,149
740,tt12544586,7.4,13
743,tt12536862,6.8,73
750,tt12543141,5.4,5
756,tt12540215,6.5,21
757,tt12536909,7.0,13
758,tt12531575,7.9,8
761,tt12545082,5.1,9
763,tt12541448,6.8,4
766,tt1213609,5.9,30
767,tt12535368,6.7,84
768,tt3385806,5.6,11
769,tt12538617,6.0,43
776,tt0250341,6.3,36
777,tt12544297,5.1,5
778,tt12542406,7.4,8
782,tt12533398,7.7,14
783,tt12541763,6.0,150
785,tt12534302,9.0,30
787,tt0265743,6.2,17
789,tt5441282,4.1,84
804,tt12538060,7.3,7
805,tt12545311,3.0,33
807,tt12537804,7.3,2
809,tt12534799,5.3,353
810,tt12541338,7.7,-3
812,tt12541916,4.5,299
813,tt12531848,6.6,9
816,tt12532623,4.0,182
818,tt0397843,8.2,19
821,tt12541776,6.1,18
822,tt12534149,6.7,10
823,tt12542472,6.5,34
826,tt12533393,4.6,12
827,tt12541306,5.8,22
828,tt12545340,6.9,56
832,tt12538715,6.0,25
835,tt0029768,5.8,35
838,tt12532421,6.7,13
842,tt12544565,7.7,163
846,tt12539124,3.9,7
853,tt0955242,3.6,9
854,tt12539804,3.3,225
866,tt12536900,6.8,20
876,tt12544635,8.0,987
877,tt12537671,6.4,3
880,tt0467771,8.1,13
881,tt12531365,4.2,169
882,tt12545176,7.4,5
888,tt12543527,7.0,7
889,tt12533192,7.0,7
891,tt12531460,7.3,2539
892,tt1291631,7.2,21
895,tt12536072,3.7,14
903,tt12542632,7.1,251
904,tt0081586,6.0,40
905,tt12533099,6.9,863
906,tt6766384,5.0,7
909,tt0285073,8.2,165
910,tt12532885,6.6,221
913,tt12536509,5.9,32
919,tt12532519,7.1,209
920,tt12539279,6.0,96
923,tt3399706,7.1,248
928,tt12533075,9.3,22
933,tt6002956,7.2,5
934,tt12540863,7.8,13
936,tt12538658,7.8,52
