tid,titleId,ordering,title,region,isOriginalTitle
6903,tt12538541,4,Vera,PL,0
6904,tt12541101,2,Garda personală,RO,1
6907,tt12535593,3,La princesse de Clèves,FR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6932,tt12541101,3,Yojimbo Livvakten,SE,0
6935,tt3314940,1,Roar,AU,0
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6950,tt0158117,14,Scrisoarea,RO,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6963,tt12531412,2,Пятница вечер,RU,1
6972,tt0203189,1,Radar,US,0
6973,tt12545482,3,La madre pródiga,MX,0
6975,tt0387937,3,Cipriano,DE,0
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
7001,tt0047400,7,Jarretières rouges,BE,0
7017,tt12540494,1,Wicked Conclusions,US,0
7019,tt12537677,13,El quinto infierno II,AR,0
7034,tt1613875,1,The Boy Who Saw Through,US,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7044,tt12533047,3,Ava Gardner and Frank Sinatra,FR,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7051,tt12544460,10,El Zebaq,EG,0
7057,tt12542310,5,I Am Tiger Woods,GB,1
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7088,tt12544326,3,Ein oraio n agapas,GR,0
7090,tt12538615,7,妄執の影,JP,0
7092,tt12545092,9,Il pane,IT,0
7093,tt12534504,5,Mahkumlar,AZ,0
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7101,tt0103893,24,Buffy Caçadora de Vampiros,PT,0
7102,tt0158117,11,クレーヴの奥方,JP,0
7103,tt0076210,22,Острів доктора Моро,UA,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7107,tt0035040,3,Um Marido a Preço Fixo,PT,0
7119,tt12541101,23,Yojimbo,CA,0
7136,tt12538541,8,Vera,US,1
7140,tt12541068,1,Napjainkban,HU,0
7143,tt12541101,5,Le garde du corps,FR,1
7154,tt7410352,5,Американска принцеса,BG,0
7157,tt12542785,10,Ni distintos ni diferentes Campeones,ES,1
7174,tt0076210,30,La isla infernal del Dr Moreau,MX,0
7175,tt12535593,13,La lettera,IT,0
7186,tt0074235,11,Woody Guthrie  lyckans land,SE,0
7187,tt12544326,4,Alle lieben Peter,XWG,0
7192,tt12537677,11,処刑人II,JP,0
7196,tt12537876,1,Na Linha de Fogo,BR,1
7203,tt12535744,3,Wild Things,US,0
7207,tt12541101,29,Yojimbo  O Invencível,PT,0
7210,tt3697868,2,Los Reyes del Juego,MX,0
7215,tt10097954,1,Quest for Real Immunity,US,0
7227,tt0074235,9,Dicsőségre ítélve,HU,0
7228,tt12536102,7,Ne félj a szerelemtől,HU,0
7243,tt12535245,8,Waco II the Big Lie Continues,US,1
7247,tt0457495,15,Громобой,RU,0
7252,tt2770480,4,Спомни си в неделя,BG,0
7254,tt12533122,8,Το Έπος του Biorn,GR,0
7264,tt12536338,10,Római lányok,HU,1
7269,tt12543283,1,UFOs Above and Beyond,US,0
7270,tt0047400,12,Les jarretières rouges,FR,0
7275,tt12537040,3,Молодежка,RU,1
7276,tt12531473,10,Father of Four  On the Sunny Side,XWW,1
7278,tt12538792,7,Good Luck,US,1
7288,tt0158117,3,La princesse de Clèves,FR,0
7289,tt0076210,2,Lisola del dottor Moreau,IT,0
7292,tt12538615,2,Obsession,BE,1
7301,tt12542969,5,Bichinhos de Estimação,BR,0
7304,tt12541123,11,Tripolis,AT,0
7328,tt12545482,4,The Prodigals Mother,US,0
7329,tt12544867,10,Melody of Passion,CH,0
7330,tt1024156,1,Exantas,GR,0
7336,tt0081563,14,Squilli di sangue,IT,0
7356,tt0103893,13,バッフィ ザ・バンパイア・キラー,JP,0
7358,tt0288114,4,Печать Каина,RU,0
7372,tt12541101,50,Straż przyboczna,PL,0
7374,tt5643380,6,Taekwondo,ES,0
7380,tt12533122,2,To Epos tou Biorn,GR,0
7385,tt12541953,5,Ché Guevara  Aufstieg und Fall eines großen Revolutionärs,DE,0
7386,tt12535108,1,SNAP,GB,0
7394,tt12532727,9,Brothers in Arms The Making of a Modern Western,US,1
7395,tt4839424,2,Qi che ren zong dong yuan,CN,0
7398,tt5660288,1,The Sideling Hill,US,0
7403,tt12531236,1,Transit,GB,0
7436,tt12541705,20,El médico alemán Wakolda,ES,0
7471,tt12537677,20,Angeloi timoroi 2 I ekdikisi arhizei,GR,0
7477,tt12537840,6,Kornblumenblau,DK,0
7487,tt0288114,5,To simadi tou Kain,GR,0
7490,tt0076210,3,Förvandlingens Ö,SE,0
7498,tt12541068,2,Questi giorni,IT,1
7527,tt0081563,10,Stone Cold Dead,GB,0
7534,tt12541705,6,Den tyske läkaren,SE,0
7539,tt2770480,10,Jeden Tag aufs Neue,DE,0
7544,tt2770480,7,Lamour au jour le jour,FR,0
7546,tt0295743,6,Viernes noche,ES,0
7558,tt12540773,1,Estranged,CA,0
7561,tt12533506,2,Behçet Cezayirde,TR,0
7563,tt12541101,9,Bodyguard,JP,1
7566,tt12543407,2,The Romance of a Gardener,US,0
7569,tt0158117,10,A Carta,BR,0
7570,tt0387937,2,Cipriano,BR,0
7574,tt5639338,1,Quelli dellIntervallo,IT,0
7579,tt0040146,6,Bagarres,FR,0
7583,tt0103893,23,Buffy the Vampire Slayer,GB,0
7622,tt12540082,3,Die Nachtigall,DE,0
7623,tt0173787,1,Días de tormenta,ES,0
7628,tt12533587,8,Harriet a Espiã Guerra de Blogs,BR,0
7640,tt0043680,3,Its a Big Country An American Anthology,US,0
7641,tt12544636,5,Brødrene Dal og spektralsteinene,NO,0
7659,tt0108822,1,Jimeoin,AU,0
7664,tt12532254,11,Goldfieber,AT,0
7665,tt0331289,3,Mer Matador,DK,0
7675,tt12542882,4,Walter,US,0
7676,tt12541705,5,Den tyske læge,DK,0
7699,tt4288938,1,Your Little Boy,US,0
7707,tt0103893,29,Buffy i vampirofonissa,GR,0
7716,tt12543381,1,Virdzina,HU,0
7729,tt0457495,7,Alex Rider Misja Stormbreaker,PL,0
7733,tt12100536,2,Khodahafez Dokhtar Shirazi,IR,0
7734,tt0382255,2,Against the Wall,CA,0
7737,tt12538433,1,Pavle,SI,0
7748,tt0493322,10,O Veterano,PT,0
7750,tt12532401,3,The Policy Girl,US,0
7753,tt12538865,1,Импулс,BG,0
7754,tt12537456,4,Sangre sobre los rieles,AR,0
7757,tt0050282,12,Ember a vágányon,HU,0
7760,tt12534252,1,Vaterjagd,CH,0
7761,tt12533289,5,The Season of Men,XWW,1
7765,tt0493322,5,アメリカン・ソルジャーズ2,JP,0
7773,tt0074235,2,Dieses Land ist mein Land,XWG,0
7782,tt12539430,2,Maidstone,GB,0
7796,tt12542012,10,Spy MyeongWol,XWW,0
7808,tt0074235,6,Landet der er mit,DK,0
7809,tt12544636,6,Kristallikivien salaisuus,FI,1
7823,tt12537202,6,Bad Buddha,US,0
7833,tt1157664,1,Its a Mommy Thing 2,US,0
7834,tt12541101,10,Onnensoturi,FI,0
7852,tt12542555,3,Südpol,AT,0
7856,tt12545567,1,XTension,DE,0
7860,tt7410352,3,American Princess,AU,0
7873,tt12543381,8,Virgina,US,0
7878,tt1570565,1,The Coach 40 YearOld Figure Skater,XWW,0
7892,tt12541101,4,La guardia del corpo,IT,1
7909,tt2770480,11,Como Não Esquecer,PT,0
7918,tt12531413,12,Пятница вечер,RU,0
7921,tt12536338,10,Die Mädchen vom Spanischen Platz,DDDE,1
7927,tt12535580,3,Babasının Kızı,TR,1
7937,tt0047400,3,Ligas Encarnadas,BR,0
7943,tt4875520,1,Complicada,ES,0
7948,tt12543654,3,La gatta dagli artigli doro,IT,0
7957,tt12531412,9,Friday Night,US,1
7961,tt12543879,3,Bandits of the West,US,0
7963,tt12542722,3,Who Is Dayani Cristal,GB,0
7969,tt0076210,9,A Ilha do Dr Moreau,BR,0
7970,tt12541123,5,Tripoli,SE,0
7974,tt12537456,3,Człowiek na torze,PL,1
7975,tt4875520,7,Статус стосунків усе складно,UA,0
7982,tt0457495,21,Alex Rider,VE,0
7986,tt0103893,12,Buffy tueuse de vampires,CA,0
7989,tt12543381,4,Virdzina,XYU,1
8004,tt0457495,14,Громобій,UA,0
8005,tt12541031,2,Всё наоборот,SUHH,1
8008,tt12545482,1,Ik had een zoon,BE,0
8011,tt12543877,2,Aventuras no Oeste,BR,0
8020,tt12545750,1,Marry Me,AU,0
8024,tt6000488,1,Californication Marcys Cougar Party,US,0
8029,tt4875520,3,Iliski Durumu Karisik,US,0
8042,tt12541101,10,Die Leibwache,XWG,0
8043,tt12541062,9,The Slap Maxwell Story,US,0
8044,tt12541180,9,Bad Owl and the Fox Boy,GB,0
8045,tt0457495,11,アレックス・ライダー,JP,0
8058,tt0015700,5,Lhomme du Ranch,FR,0
8087,tt12541101,3,A testőr,HU,0
8089,tt12541705,9,Saksalainen lääkäri,FI,0
8098,tt12542734,3,Dois Irmãos,BR,0
8101,tt12543522,2,Ben David Broken Sky,US,0
8107,tt12536814,2,Man vs the Universe,US,0
8112,tt0103893,30,魔法奇兵,TW,0
8125,tt0295743,3,Penktadienio vakaras,LT,0
8127,tt12532254,1,Der Ritt ins Todestal,AT,0
8128,tt0076210,17,The Island of Dr Moreau,CA,0
8129,tt12543823,1,Bazilari dayak sever,TR,1
8132,tt0043680,5,Its a Big Country,US,0
8136,tt12543718,7,Aki dalol rossz ember nem lehet,HU,0
8146,tt12537876,6,Line of Fire,US,0
8147,tt0076210,26,Insula doctorului Moreau,RO,0
8151,tt12543654,5,A Loba Solitária,PT,0
8155,tt12543877,4,Bandits of the West,US,1
8156,tt12534531,10,Creepy Campfire Stories,DE,0
8160,tt12539410,1,Busted Babysitters,US,0
8163,tt0103893,31,Buffy vanatoarea de vampiri,RO,0
8174,tt0457495,3,Stormbreaker,GB,0
8179,tt12533220,3,Goodbye Shirazi Girl,XWW,0
8187,tt12540719,4,LA Gangs Rising,US,0
8198,tt12536024,5,Ravioli,AT,0
8203,tt12541379,6,The Employer,US,0
8209,tt0052919,3,Immer die Mädchen,AT,0
8210,tt4875520,5,Stadiul relatiei complicat,RO,0
8217,tt12533448,8,Doble juego,ES,0
8220,tt12531413,7,Petek zvecer,SI,0
