1,2
rec-19-dup-1,rec-19-dup-0
id-205,rec-205-dup-0
id-45,rec-45-dup-0
id-568,rec-568-dup-0
id-573,rec-573-dup-0
id-279,rec-279-dup-0
id-614,rec-614-dup-1
rec-196-dup-0,rec-196-dup-1
rec-448-dup-0,rec-448-dup-1
rec-364-dup-1,rec-364-dup-0
id-539,rec-539-dup-0
rec-166-dup-0,rec-166-dup-1
rec-207-dup-0,rec-207-dup-1
rec-568-dup-1,rec-568-dup-0
rec-714-dup-0,rec-714-dup-1
id-101,rec-101-dup-0
id-166,rec-166-dup-0
rec-836-dup-0,rec-836-dup-1
rec-37-dup-0,rec-37-dup-1
rec-540-dup-1,rec-540-dup-0
id-547,rec-547-dup-0
id-147,rec-147-dup-0
id-813,rec-813-dup-0
rec-207-dup-1,rec-207-dup-0
rec-889-dup-0,rec-889-dup-1
id-540,rec-540-dup-0
rec-52-dup-1,rec-52-dup-0
id-557,rec-557-dup-0
rec-486-dup-1,rec-486-dup-0
rec-614-dup-1,rec-614-dup-0
id-382,rec-382-dup-1
id-142,rec-142-dup-0
id-52,rec-52-dup-0
rec-786-dup-0,rec-786-dup-1
rec-520-dup-0,rec-520-dup-1
rec-72-dup-0,rec-72-dup-1
rec-829-dup-1,rec-829-dup-0
rec-249-dup-1,rec-249-dup-0
rec-691-dup-0,rec-691-dup-1
id-486,rec-486-dup-0
id-341,rec-341-dup-0
id-889,rec-889-dup-0
id-42,rec-42-dup-0
id-166,rec-166-dup-1
id-503,rec-503-dup-1
id-37,rec-37-dup-1
rec-382-dup-1,rec-382-dup-0
id-93,rec-93-dup-0
id-614,rec-614-dup-0
rec-241-dup-1,rec-241-dup-0
rec-398-dup-1,rec-398-dup-0
rec-19-dup-0,rec-19-dup-1
id-225,rec-225-dup-0
rec-568-dup-0,rec-568-dup-1
id-149,rec-149-dup-1
id-773,rec-773-dup-1
id-326,rec-326-dup-1
id-382,rec-382-dup-0
rec-829-dup-0,rec-829-dup-1
id-256,rec-256-dup-0
rec-398-dup-0,rec-398-dup-1
rec-867-dup-1,rec-867-dup-0
id-134,rec-134-dup-1
rec-395-dup-1,rec-395-dup-0
id-282,rec-282-dup-0
id-52,rec-52-dup-1
rec-372-dup-1,rec-372-dup-0
id-621,rec-621-dup-0
rec-481-dup-1,rec-481-dup-0
id-377,rec-377-dup-0
rec-431-dup-1,rec-431-dup-0
