tid,tconst,averageRating,numVotes
5,tt12533088,5.4,138
6,tt12538154,7.9,92
7,tt12535755,6.3,150
10,tt12534669,7.0,5
11,tt12534868,6.3,922
21,tt12532849,8.3,5
22,tt12540390,6.6,60
25,tt12533523,8.5,10
28,tt12535746,7.6,-1
31,tt12541831,4.4,9
36,tt9035628,5.1,60
37,tt12531849,6.8,2
39,tt12539741,5.1,29
42,tt12534268,6.8,42
43,tt12533076,9.3,6
48,tt12540917,5.8,432
51,tt12541653,6.5,24
52,tt12543032,5.6,6
57,tt12532968,7.0,39
58,tt12541427,8.3,12
59,tt12542918,7.0,14
64,tt12541634,5.3,15
67,tt12543825,4.8,24
68,tt12543926,5.1,247
69,tt12543819,6.5,38
75,tt12539123,4.0,-1
76,tt12544195,4.6,30
85,tt4708408,2.2,8
89,tt6620638,6.5,8
90,tt12535633,4.5,11
91,tt12545654,5.5,48
92,tt12539677,4.3,15
94,tt12542350,6.7,20
97,tt12531800,5.0,755
98,tt12543138,6.5,5
99,tt12539478,8.2,11
100,tt12531600,4.9,10
103,tt12533288,6.6,247
107,tt0471839,5.2,31
110,tt12544497,7.2,8
118,tt0234528,8.6,9
125,tt12543702,7.4,165
129,tt12542733,7.5,66
130,tt12539070,6.0,8
131,tt12538966,5.0,285
136,tt12535808,6.2,28
142,tt12541380,4.4,1189
145,tt12545636,7.2,439
147,tt12543668,6.3,2400
148,tt12531194,7.5,17
149,tt12531668,10.0,15
152,tt12534147,6.4,7
153,tt0865634,8.4,52
154,tt12535270,8.0,12
157,tt12534827,7.4,6
158,tt12545148,9.0,7602
160,tt12531236,7.1,11
161,tt12536038,6.0,-4
167,tt12540137,5.6,1057
168,tt7349906,4.6,8
178,tt0378450,8.0,23
188,tt12536369,8.0,79
194,tt12531452,8.0,3124
198,tt12532677,8.1,91
199,tt10410130,9.1,8
202,tt12545683,5.4,188
207,tt12536731,6.2,-1
209,tt0350750,3.8,13
210,tt12537038,4.0,2173
213,tt12536970,9.3,2105
215,tt12535069,5.7,21
217,tt12537273,6.7,149
220,tt12542760,7.5,167
221,tt12543412,8.0,45
231,tt12532919,7.7,176
233,tt12535438,5.4,55
242,tt12538563,5.0,9
244,tt12537182,8.3,-4
245,tt12541919,7.1,28
258,tt0457121,7.4,43
260,tt12535614,6.8,13
263,tt12541068,6.0,231
265,tt2141569,7.4,15
266,tt12531325,7.3,29
271,tt12543140,5.4,-5
276,tt12538615,6.5,96
278,tt12543861,4.7,28
279,tt12534428,7.5,26
281,tt12535196,5.3,34
287,tt12544049,6.5,84
288,tt12532319,8.0,13
293,tt1096871,6.0,52
294,tt12545898,7.6,15
297,tt12533508,1.7,22
298,tt12536597,6.1,5
299,tt12539619,7.7,7
300,tt12541993,6.1,19
305,tt12532255,7.1,61
307,tt12536125,6.9,163
311,tt1672376,6.4,5
312,tt1754315,8.8,11
313,tt12532006,6.3,25
315,tt12536433,8.5,13
317,tt12534012,8.3,12
318,tt12536696,7.0,18
320,tt12541065,5.7,10
322,tt0448136,4.0,27
324,tt12537920,4.8,-3
326,tt12542380,6.8,11
328,tt7897052,8.2,11
332,tt12532813,5.3,6
334,tt12540918,5.6,426
335,tt12535716,7.2,9
342,tt12531526,5.0,835
345,tt12532225,6.2,940
350,tt9652752,7.6,13
351,tt12544011,5.6,5
356,tt2770480,6.9,11052
363,tt12534492,5.5,25
365,tt12545395,5.3,16
368,tt12539290,7.5,1483
373,tt12535110,5.4,87
375,tt0003158,6.0,12
379,tt1351264,8.6,20
382,tt12545743,7.4,6
383,tt0816629,4.9,243
384,tt12531670,9.7,6
390,tt0205948,7.5,11
391,tt12536511,6.1,32
397,tt12539278,5.9,96
400,tt12539742,5.0,29
401,tt4288938,9.2,9
410,tt7867852,6.3,6
413,tt12539448,6.0,330
416,tt12534909,7.2,18816
418,tt3554298,6.0,94
422,tt12542141,5.2,5
426,tt0366371,6.1,191
430,tt12538548,7.3,109
431,tt12540629,6.8,3
434,tt12535619,5.7,123
435,tt0175904,6.8,41
441,tt12532295,6.4,404
445,tt12545092,7.2,44
447,tt12538458,8.3,29
452,tt12537042,6.0,5
453,tt12541777,6.2,25
454,tt5742374,6.8,94405
460,tt12534972,6.4,14
461,tt5533118,7.7,6
469,tt12540074,9.1,2
472,tt12540720,4.7,79
473,tt12541583,6.4,5
479,tt12531573,7.9,8
482,tt12535161,7.0,76
483,tt12537759,7.9,88
495,tt12536921,8.8,15
497,tt12539963,6.1,206
501,tt12538017,7.0,15
504,tt12542273,7.7,178
507,tt12534800,5.3,358
508,tt12535436,5.4,64
509,tt12531853,8.7,9
515,tt12535341,7.4,8
521,tt12540773,7.5,11
527,tt12533525,8.8,10
528,tt1733527,7.3,12
529,tt0948457,7.8,32
530,tt12533085,4.0,27
534,tt12540719,4.6,71
535,tt12543284,6.7,18
536,tt12531998,5.9,13
541,tt12543062,7.9,32
542,tt12538943,8.0,11
544,tt12538616,7.0,91
546,tt10036886,7.8,25
547,tt12543927,5.0,250
550,tt12531251,7.4,4
555,tt5937980,10.0,6
558,tt12542003,6.2,13
559,tt5950092,1.9,103
566,tt12533089,5.4,138
567,tt12545460,9.0,1892
572,tt12537718,7.6,8
574,tt12536184,3.6,9
578,tt12537205,7.9,6
585,tt12540307,3.6,16
592,tt12543129,7.7,236
593,tt12535810,5.2,253
594,tt1145500,8.7,1892
595,tt12540839,5.9,900
597,tt12535538,6.9,3
603,tt0052547,5.1,56
604,tt2099698,7.3,76
605,tt12532402,4.8,33
606,tt5120734,6.7,91
610,tt0249008,9.0,7602
611,tt12540201,5.5,17
613,tt12532318,7.4,2
616,tt0347191,7.9,7
617,tt4852398,5.9,13
620,tt12545446,8.2,71
622,tt1943035,3.8,298
623,tt5376904,7.4,20
624,tt12534902,6.0,51
626,tt12539958,6.1,304
627,tt12542234,5.5,43
628,tt12537672,6.4,0
639,tt12533972,6.9,-3
640,tt12532622,3.6,178
642,tt12533048,6.8,7
643,tt5991582,6.5,11
651,tt12543523,4.6,28
654,tt0340422,6.5,10
655,tt1693592,7.9,8206
656,tt12535724,5.5,122
657,tt12544083,6.5,11
658,tt0354946,5.4,150
663,tt12533846,9.0,103
665,tt1612099,7.9,8
668,tt12531764,8.5,9
671,tt12532526,6.2,26
672,tt12534709,7.5,11
674,tt2907124,6.3,26
681,tt12537803,7.1,17
683,tt2613788,3.6,21
684,tt12534866,6.2,926
686,tt12535643,3.9,47
691,tt2574518,7.1,12
698,tt12539758,5.4,150
699,tt12539406,5.9,428
700,tt0441517,7.8,12
702,tt12543762,4.5,10
703,tt12541764,6.0,155
712,tt12531196,7.9,20
714,tt12537875,3.4,250
720,tt5784568,6.1,231
725,tt12538659,7.8,48
728,tt12539152,7.4,66
730,tt3142914,5.0,20
734,tt0047291,6.6,101
735,tt12540400,6.0,-1
739,tt12544846,7.2,38
740,tt12544586,7.4,13
749,tt12543406,5.5,26
751,tt3811966,4.4,5
753,tt0483456,8.0,25
755,tt12532521,6.7,217
758,tt12531575,7.9,8
759,tt12538806,6.6,0
763,tt12541448,6.8,4
770,tt12532401,5.3,41
782,tt12533398,7.7,14
783,tt12541763,6.0,150
791,tt12538791,6.7,11
799,tt12536798,7.2,16
803,tt12537253,6.9,6
809,tt12534799,5.3,353
813,tt12531848,6.6,9
815,tt4026034,7.1,1688
816,tt12532623,4.0,182
818,tt0397843,8.2,19
820,tt1366332,6.9,28
821,tt12541776,6.1,18
822,tt12534149,6.7,10
831,tt12531865,4.8,2142
836,tt12537405,7.8,13
838,tt12532421,6.7,13
839,tt12539808,7.7,13
841,tt12538606,8.3,45
842,tt12544565,7.7,163
846,tt12539124,3.9,7
851,tt12535208,5.5,114
859,tt12532409,8.8,10
865,tt12536015,7.8,6
869,tt12542789,6.1,11
871,tt0034251,7.1,1483
872,tt9168706,7.0,7
878,tt6272216,6.7,20
879,tt3364206,6.6,129
881,tt12531365,4.2,169
882,tt12545176,7.4,5
883,tt12541077,6.9,29
884,tt12533849,6.5,10
885,tt12543033,5.5,6
886,tt4327728,10.0,15
887,tt2104487,5.9,13
888,tt12543527,7.0,7
889,tt12533192,7.0,7
890,tt12542591,7.7,17
892,tt1291631,7.2,21
893,tt1865769,5.9,11910
895,tt12536072,3.7,14
897,tt12536992,5.8,9666
905,tt12533099,6.9,863
906,tt6766384,5.0,7
909,tt0285073,8.2,165
914,tt12538177,7.7,6
918,tt12541099,8.6,105759
920,tt12539279,6.0,96
924,tt0074294,4.7,81
928,tt12533075,9.3,22
929,tt0210824,5.7,181
931,tt12531625,6.5,10
932,tt12541835,3.4,44
937,tt12532458,6.1,13
938,tt12536517,4.6,9
942,tt12532393,6.1,36
943,tt12542143,6.2,1172
946,tt0077206,5.8,47
952,tt12542103,9.1,14
969,tt12544734,9.1,9
970,tt12536018,6.0,45
971,tt2196603,6.9,33
973,tt12542541,7.0,32
974,tt10011176,6.6,9
975,tt12536019,6.0,46
976,tt12539077,6.0,63
981,tt12100536,6.5,32
987,tt12545280,7.1,1688
990,tt12545207,6.2,524
993,tt1496903,8.1,45
996,tt12534371,5.5,7
997,tt5044186,6.4,143
999,tt12543703,7.1,164
1003,tt0303418,7.7,6
1005,tt12539178,6.8,6
1007,tt0082126,5.4,85
1008,tt1967616,5.3,6
1010,tt12537877,3.4,252
1013,tt12545734,6.7,28
1015,tt0425447,7.8,12
1017,tt12540499,6.7,10
1018,tt12543269,5.3,26
1021,tt0072308,7.0,37873
1039,tt12543653,6.0,73
1042,tt12542882,5.4,172
1044,tt12533063,7.5,110
1046,tt12545913,7.1,23
1051,tt12533515,8.8,2
1054,tt12545686,7.7,25
1058,tt12532061,8.7,14
1060,tt1849823,6.9,56
1065,tt12541275,5.9,11911
1066,tt12545792,6.4,16
1067,tt12540108,6.2,2823
1074,tt6736186,4.5,34
1078,tt12533249,6.1,228
1080,tt12534199,6.0,83
1088,tt12541687,7.2,14
1089,tt12541062,7.7,112
1091,tt1545323,4.9,10
1093,tt12537183,8.6,6
1094,tt12541305,5.9,15
1098,tt12542310,6.9,24
1102,tt12537876,3.1,250
1104,tt12534405,5.1,41
1106,tt2164682,7.7,7
1109,tt0043750,6.2,21
1111,tt0055630,8.2,105759
1114,tt1461698,5.1,94
1116,tt12540377,5.5,38
1118,tt12544907,8.5,11
1120,tt12536747,5.0,10
1129,tt0258172,3.0,33
1130,tt0227853,6.8,53
1136,tt12535858,6.9,343
1139,tt12537186,7.1,462
1144,tt1198083,7.5,1153
1145,tt12531522,7.7,6
1146,tt0264845,4.8,11
1147,tt2017708,6.4,8
1151,tt12538564,5.0,3
1153,tt12534826,7.2,6
1155,tt1636495,7.8,8
1159,tt12543528,7.1,7
1165,tt12544263,7.4,60
1166,tt12545261,3.4,34
1174,tt12538900,2.1,22
1179,tt12543654,5.7,82
1181,tt0395147,7.1,78
1190,tt0336822,6.9,41
1193,tt0165972,6.9,41
1198,tt0386470,7.9,77
1204,tt9426804,7.2,36
1208,tt12542068,6.5,10
1210,tt1505891,7.3,6
1215,tt12540975,6.8,12
1217,tt7217962,6.0,194
1223,tt12541149,6.2,13
1225,tt12542919,7.1,14
1226,tt9435488,7.1,23
1231,tt12536814,6.8,24
1232,tt12543976,7.1,14
1237,tt1846673,5.4,138
1240,tt12534491,5.5,31
1241,tt12535460,8.1,16
1242,tt12541796,7.1,28
1247,tt0202181,7.3,109
1248,tt12533087,5.4,138
1249,tt12536946,6.6,28
1253,tt12534495,6.4,87
1256,tt12545567,7.5,13
1263,tt12540395,5.1,18
1271,tt12536622,6.3,82
1272,tt12540308,3.6,21
1273,tt12534973,6.4,15
1277,tt0986338,6.6,8
1282,tt12537089,6.5,2469
1284,tt12532692,8.1,16
1287,tt12533047,7.3,15
1288,tt12531826,7.5,1153
1289,tt12531262,4.8,8
1290,tt12532983,8.5,12
1297,tt5643380,6.4,1810
1298,tt2235356,8.3,7
1306,tt1188681,4.3,6
1309,tt12541330,3.5,133
1310,tt12533309,7.9,66
1312,tt0077460,5.8,32
1317,tt12539367,7.4,19
1320,tt12536748,5.2,10
1323,tt0820083,9.0,9
1324,tt12545821,5.5,21
1328,tt9092600,2.8,24
1331,tt1255975,7.4,15
1334,tt12533818,8.0,5
1335,tt12544715,7.1,17
