tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6905,tt0285073,1,Eunice,US,0
6908,tt0059205,8,Frankenstein vs Baragon,XWW,0
6911,tt12537037,8,I kravgi tou thanatou,GR,1
6912,tt0043072,7,Tripolis,XWG,0
6916,tt12543129,7,Supa Modo,IT,0
6920,tt0271887,1,Zivi mrtvaci,YUCS,0
6923,tt0457121,3,Соловей,RU,0
6925,tt12537166,4,Un Amore Per Due,IT,1
6926,tt12532330,14,Deliciosa Mentira,BR,0
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6953,tt0354068,2,Superprodukcja,PL,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6967,tt12532884,5,Motín,AR,0
6974,tt12535121,3,Tainted in Red,XWW,1
6976,tt12544519,1,Naga zemsta,PL,0
6977,tt12539291,11,Sumpfwasser,AT,0
6978,tt1145500,11,Puissance planète,FR,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6992,tt12544519,3,Naked Vengeance,GB,1
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
7000,tt12532330,1,Een lied in de wind,BE,0
7003,tt12538662,2,6 sullautobus,IT,1
7016,tt12541592,31,Невероятният Хълк,BG,0
7017,tt12540494,1,Wicked Conclusions,US,0
7026,tt1684914,2,Mulligan,PL,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7031,tt12535644,1,Részletkérdések,HU,0
7033,tt12537037,4,Вой Банши,RU,0
7052,tt6224632,2,Isolation,XWW,0
7054,tt12536309,1,68 Kill,US,0
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7061,tt0437803,7,Alien Siege  Tod aus dem All,DE,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7071,tt12539959,11,Crvene podvezice,XYU,0
7078,tt1754567,1,Ta mig,SE,0
7093,tt12534504,5,Mahkumlar,AZ,0
7095,tt12541932,2,Roofied A Double Dose,GB,0
7096,tt12538614,8,Kwelling,BE,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7106,tt0181449,1,Death A Love Story,US,0
7123,tt12538281,4,Хиллсайдские каннибалы,RU,0
7125,tt12536597,1,Race 2 Race,US,0
7129,tt12544846,8,Directors Commentary Terror of Frankenstein,US,1
7137,tt12545835,7,Chrysalis,US,1
7145,tt12537416,4,Obca krew,PL,0
7150,tt12538614,19,Mennesker i trapez,DK,0
7152,tt12539978,4,Bruine,FR,1
7159,tt12542569,3,Tom Thumb,XWW,0
7181,tt2180561,4,Маркетинг безумия Мы сошли с ума,RU,0
7184,tt12540412,5,Überfall in der Teufelsschlucht,XWG,0
7191,tt12532138,8,Der Skandal,AT,0
7198,tt12537273,10,Eebenpuutorni,FI,1
7200,tt0074294,6,Ketjujengi,FI,0
7206,tt12541065,1,Beyond Black Mesa,GB,0
7212,tt0059205,21,Frankenstein  Der Schrecken mit dem Affengesicht,AT,0
7231,tt12540412,10,Texas Trail,US,1
7261,tt12541359,29,Sind polnud kunagi siin,EE,0
7265,tt4984864,3,Backyards,XWW,0
7268,tt12544635,4,Bröderna Dal och de mystiska spektralstenarna,SE,0
7271,tt0017883,5,指紋名探偵,JP,0
7273,tt5120734,3,Spy Myeongwol,XWW,0
7274,tt12533288,9,Männens årstid,FI,1
7286,tt12540527,12,Código do Crime,PT,0
7293,tt12535243,1,Waco II the Big Lie Continues,US,0
7299,tt12538614,12,Du sollst nicht töten,AT,0
7303,tt0086973,9,Gi Rio skylden,DK,0
7321,tt0086973,34,To cholerne Rio,PL,0
7327,tt12543268,6,999,KZ,0
7348,tt0110246,2,Kaspar Hauser  Verbrechen am Seelenleben eines Menschen,DE,0
7363,tt12540527,5,The Bletchley Circle,DE,0
7382,tt12542273,2,Balcony,GB,0
7383,tt12539278,3,Enzeva,IR,1
7385,tt12541953,5,Ché Guevara  Aufstieg und Fall eines großen Revolutionärs,DE,0
7386,tt12535108,1,SNAP,GB,0
7393,tt0977637,1,Искусство кражи,RU,0
7399,tt12541731,9,El día después,ES,1
7427,tt12536678,2,Journal dun directeur décole,FR,0
7428,tt12537231,1,Doutores Palhaços,PT,0
7432,tt12540329,4,The Jimmy Star Show with Ron Russell,FR,0
7438,tt12535725,3,In Their Room Berlin,IN,0
7439,tt12537416,7,Осада пришельцев,RU,0
7443,tt12533952,2,Breaking the Magicians Code Magics Biggest Secrets Finally Revealed 2,US,0
7452,tt12540307,1,MaDiWoDoVrijdagShow,NL,0
7460,tt12533288,6,Miesten vuodenaika,FI,0
7469,tt12535774,1,Botch,US,1
7473,tt12543923,1,Kiusaus,FI,0
7477,tt12537840,6,Kornblumenblau,DK,0
