tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239589,id-72,1,,30,2,10,7,4,190,50,0,20,0,1,0,0,0,
239591,id-74,1,,31,3,4,4,4,255,70,0,15,0,4,0,0,0,
239595,id-78,1,id-77,32,10,8,3,4,60,50,0,20,0,2,0,0,0,
239596,id-79,1,,33,6,8,9,4,190,50,0,20,0,2,0,0,0,
239597,id-748,7,id-747,385,2,10,,4,75,50,0,20,0,2,0,0,0,
239598,id-817,8,id-816,432,2,,,1,45,50,0,20,0,4,0,0,0,
239599,id-112,1,id-111,50,4,6,6,4,60,50,0,20,1,1,0,0,0,161
239600,id-64,1,id-63,27,3,6,8,2,100,50,0,20,1,4,0,0,0,128
239601,id-113,1,id-440,51,6,6,8,8,30,140,0,40,0,3,0,0,0,
239602,id-788,7,,412,7,4,,-1,3,50,0,15,0,1,0,1,0,
239604,id-115,1,,53,3,6,3,8,45,50,0,20,0,2,1,0,0,
239605,id-4,1,,2,8,6,4,1,45,50,0,20,0,4,0,0,0,109
239606,id-5,1,id-4,2,8,6,4,1,45,50,0,20,0,4,0,0,0,110
239607,id-6,1,id-5,2,8,6,4,1,45,50,0,20,0,4,1,0,0,111
239610,id-2,1,id-1,1,5,8,3,1,45,50,0,20,0,4,0,0,0,
239611,id-3,1,id-2,1,5,8,3,1,45,50,0,20,1,4,1,0,0,
239615,id-9,1,id-8,3,2,6,9,1,45,50,0,20,0,4,1,0,0,
239617,id-118,1,,55,8,3,9,4,225,50,0,20,1,2,0,0,0,
239618,id-206,2,,103,10,2,1,4,190,50,0,20,0,2,0,0,0,
239619,id-207,2,,104,7,9,4,4,60,70,0,20,1,4,0,0,0,
239622,id-202,2,id-360,100,2,5,1,4,45,50,0,20,1,2,0,0,0,
239624,id-617,5,id-616,312,8,4,,4,75,50,0,15,0,2,0,0,0,
239626,id-615,5,,311,2,1,,-1,25,50,0,25,0,2,0,0,0,
239628,id-208,2,id-95,41,4,2,1,4,25,50,0,25,1,2,1,0,0,176
239630,id-611,5,id-610,309,5,6,,4,60,35,0,40,0,1,0,0,0,145
239631,id-610,5,,309,5,6,,4,75,35,0,40,0,1,0,0,0,144
239632,id-828,8,id-827,436,3,,,4,127,50,0,15,0,3,0,0,0,
239634,id-811,8,id-810,430,5,,,1,45,50,0,20,0,4,0,0,0,
239636,id-588,5,,299,2,12,,4,200,50,0,15,0,2,0,0,0,
239637,id-810,8,,430,5,,,1,45,50,0,20,0,4,0,0,0,
239639,id-821,8,,434,2,,,4,255,50,0,15,0,4,0,0,0,
239640,id-240,2,,61,8,6,4,2,45,50,1,25,0,2,0,0,0,
239642,id-168,2,id-167,85,8,14,2,4,90,70,0,15,0,3,0,0,0,
239644,id-879,8,id-878,460,5,,,4,90,50,0,25,0,2,0,0,0,
