tid,tconst,averageRating,numVotes
1,tt0374594,4.4,10
2,tt12532752,9.5,16
41,tt12538930,7.2,32
42,tt12534268,6.8,42
51,tt12541653,6.5,24
57,tt12532968,7.0,39
59,tt12542918,7.0,14
61,tt0311234,6.8,11
67,tt12543825,4.8,24
69,tt12543819,6.5,38
76,tt12544195,4.6,30
79,tt12541733,5.2,64
81,tt2083932,5.9,15
86,tt0499179,8.6,16
97,tt12531800,5.0,755
102,tt12538281,2.5,803
104,tt12542862,7.3,15
108,tt12535644,4.9,8
110,tt12544497,7.2,8
114,tt12541775,6.1,18
124,tt12545778,7.4,55
157,tt12534827,7.4,6
188,tt12536369,8.0,79
204,tt12545482,7.8,53
207,tt12536731,6.2,-1
227,tt12544403,5.9,5
229,tt12537583,6.6,59
231,tt12532919,7.7,176
237,tt12545129,5.3,95
247,tt6876646,8.5,8
257,tt12541697,8.8,18
260,tt12535614,6.8,13
269,tt12539069,5.9,14
272,tt0954423,7.8,9
277,tt12538867,7.8,33
296,tt12534252,5.9,10
298,tt12536597,6.1,5
301,tt12542555,6.6,29
311,tt1672376,6.4,5
315,tt12536433,8.5,13
322,tt0448136,4.0,27
323,tt12535434,7.2,24
328,tt7897052,8.2,11
336,tt0036374,7.8,44
350,tt9652752,7.6,13
351,tt12544011,5.6,5
354,tt12543216,8.7,7
360,tt12542737,6.5,5
375,tt0003158,6.0,12
376,tt12535108,5.2,85
395,tt12539967,6.9,219
399,tt12545793,6.1,8
403,tt12531574,7.9,8
409,tt12543995,7.7,12
419,tt12540322,4.9,18
424,tt12536712,8.6,15
430,tt12538548,7.3,109
454,tt5742374,6.8,94405
457,tt12541436,5.5,12
461,tt5533118,7.7,6
464,tt12538167,6.9,573
473,tt12541583,6.4,5
476,tt1545097,4.7,1710
478,tt4241804,8.8,9
481,tt9409854,4.5,86
487,tt8305258,7.5,167
495,tt12536921,8.8,15
519,tt12539976,6.4,26
527,tt12533525,8.8,10
532,tt9747450,7.1,672
534,tt12540719,4.6,71
536,tt12531998,5.9,13
540,tt12534945,6.0,10
541,tt12543062,7.9,32
545,tt12539676,4.1,85
548,tt12531827,7.5,1153
551,tt12544409,8.1,516
558,tt12542003,6.2,13
576,tt12541182,9.3,17
578,tt12537205,7.9,6
585,tt12540307,3.6,16
586,tt12538451,6.2,13
589,tt12536910,7.1,13
590,tt2268019,7.4,615
592,tt12543129,7.7,236
593,tt12535810,5.2,253
594,tt1145500,8.7,1892
597,tt12535538,6.9,3
606,tt5120734,6.7,91
610,tt0249008,9.0,7602
611,tt12540201,5.5,17
623,tt5376904,7.4,20
628,tt12537672,6.4,0
629,tt7176076,9.3,20
664,tt12545361,5.8,40
668,tt12531764,8.5,9
691,tt2574518,7.1,12
703,tt12541764,6.0,155
730,tt3142914,5.0,20
734,tt0047291,6.6,101
747,tt12532410,8.9,10
753,tt0483456,8.0,25
763,tt12541448,6.8,4
772,tt12537290,4.9,20
774,tt10954426,6.3,29
783,tt12541763,6.0,150
795,tt12538663,7.6,5
797,tt12536339,7.0,184
799,tt12536798,7.2,16
823,tt12542472,6.5,34
825,tt12539095,8.1,49
833,tt0019035,7.0,83
840,tt12539054,7.0,6
841,tt12538606,8.3,45
854,tt12539804,3.3,225
856,tt12542688,5.0,12
877,tt12537671,6.4,3
884,tt12533849,6.5,10
899,tt12531765,8.3,9
905,tt12533099,6.9,863
912,tt12538565,5.0,13
914,tt12538177,7.7,6
916,tt12544531,3.5,-3
918,tt12541099,8.6,105759
921,tt12531474,4.1,88
936,tt12538658,7.8,52
938,tt12536517,4.6,9
939,tt1374943,7.6,8
944,tt12545862,7.1,615
948,tt4492840,5.9,7
952,tt12542103,9.1,14
955,tt1644575,7.8,59
958,tt12539094,8.1,46
961,tt2279927,5.6,73
964,tt2789248,8.1,16
985,tt12533071,6.4,8
986,tt12545975,6.4,141
994,tt12545397,5.2,17
997,tt5044186,6.4,143
998,tt5720152,4.6,8
1007,tt0082126,5.4,85
1012,tt0085273,5.6,435
1015,tt0425447,7.8,12
1029,tt12542685,5.8,35
1033,tt12541591,6.2,423128
1042,tt12542882,5.4,172
1065,tt12541275,5.9,11911
1067,tt12540108,6.2,2823
1080,tt12534199,6.0,83
1088,tt12541687,7.2,14
1089,tt12541062,7.7,112
1110,tt12535784,8.7,28004
1119,tt1024760,3.5,6
1124,tt12540202,5.5,16
1127,tt10097954,6.4,5
1131,tt7980288,7.0,6
1143,tt12538648,5.4,17
1145,tt12531522,7.7,6
1147,tt2017708,6.4,8
1159,tt12543528,7.1,7
1164,tt12544460,8.0,140
1167,tt12541632,5.3,8
1171,tt12542631,7.3,261
1179,tt12543654,5.7,82
1180,tt12542253,6.2,156
1183,tt12544616,6.5,33
1187,tt12540403,7.4,50
1194,tt12543661,7.1,1
1202,tt2391875,7.1,7
1206,tt12532884,6.2,221
1219,tt12545653,5.1,56
1221,tt12532967,6.7,49
1229,tt12542504,5.2,107
1230,tt12533440,5.0,483
1237,tt1846673,5.4,138
1243,tt0420389,7.0,8
1246,tt12536621,5.9,86
1268,tt12543824,4.8,20
1270,tt12539289,7.1,1489
1275,tt12541067,6.1,238
1278,tt0090825,4.7,20
1281,tt12532348,4.5,86
1282,tt12537089,6.5,2469
1294,tt12537039,5.0,313
1296,tt12534903,5.7,46
1297,tt5643380,6.4,1810
1299,tt12536103,4.2,9
1313,tt12537139,5.7,8
1328,tt9092600,2.8,24
1332,tt8594582,3.9,83
1334,tt12533818,8.0,5
1337,tt0015700,6.7,42
1344,tt8485166,7.9,14
1347,tt7144150,8.6,7
1349,tt12531394,6.0,37
1355,tt12535719,7.7,32
1357,tt12543407,5.1,22
1359,tt12543366,6.1,11
1367,tt0351716,6.5,24
1372,tt12534253,6.2,10
1379,tt12543031,5.4,6
1380,tt12532586,5.8,14
1382,tt10445464,1.5,11
1388,tt12543922,5.6,14
1389,tt12533954,7.9,258
1399,tt12536993,5.9,9662
1403,tt12532974,6.5,4
1430,tt12534722,6.9,50
1434,tt12533179,5.5,11
1440,tt12541064,5.5,14
1443,tt12545742,7.0,6
1445,tt7651698,7.0,53
1451,tt12540082,7.4,48
1459,tt5592768,6.2,13
1461,tt12534974,6.4,24
1467,tt12534758,3.8,298
1483,tt7341328,5.8,9
1488,tt12536813,6.3,17
1491,tt12535773,4.4,12
1496,tt12538237,6.9,11052
1498,tt0283478,7.7,63
1504,tt12542324,5.9,122
1512,tt12544095,7.2,872
1521,tt12538868,8.1,32
1553,tt12540325,6.6,2
1567,tt0877333,7.3,7
1576,tt12533044,5.6,27
1578,tt7712392,5.7,9
1583,tt12531192,3.3,644
1585,tt12531173,7.1,154
1587,tt12532976,6.1,13
1590,tt12535342,7.1,8
1595,tt12544404,6.4,5
1596,tt1588349,7.0,13
1598,tt12537005,7.0,8
1614,tt12535195,5.4,31
1628,tt12539948,9.3,20
1630,tt12543587,5.4,390
1639,tt12531527,5.1,835
1642,tt12535152,7.3,17
1644,tt2543828,3.6,40
1648,tt3110794,7.7,7
1650,tt0161506,5.3,18
1659,tt1216279,7.1,217
1662,tt12538699,7.8,1
1663,tt0488542,8.1,12
1669,tt12531607,6.9,20
1670,tt1329495,7.0,5
1679,tt12543283,6.9,7
1684,tt12543115,8.4,30
1693,tt12531414,6.7,1819
1697,tt12537140,5.7,9
1702,tt12532253,6.7,62
1710,tt12533905,7.1,46
1716,tt12540984,4.3,16
1721,tt4634466,7.0,6
1729,tt12538744,6.8,20
1732,tt12536024,6.3,149
1744,tt6988208,4.8,2143
1747,tt12542540,7.1,38
1750,tt12532624,3.7,178
1754,tt12545243,6.2,11
1764,tt12534345,7.8,563
1767,tt12545260,3.1,33
1771,tt3687938,6.3,82
1779,tt7633954,6.8,17
1782,tt12533899,5.5,230
1789,tt0461693,6.5,43
1797,tt12541585,6.4,5
1808,tt0110818,4.3,366
