tid,species,local_language,name,genus
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
231227,id-538,4,投摔,柔k道寶可夢
226432,id-98,4,大鉗,清水n蟹寶可夢
232066,id-622,,골비람,골렘포켓r몬
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
237563,rec-867-dup-1,,死神,怨念寶可夢
229898,id-413,5,Chniselle,Pokémon Ver Cacbé
232259,id-641,6,Borsos,Wirbelsturm-P0kémon
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
229316,id-360,6,Iss0,Strahlelcind-Pokémon
233507,id-766,,投擲m猴,配合寶可夢
238184,rec-10-dup-0,,Catepbie,
234753,id-890,,ムゲンナ,キョダイポケモン
235218,rec-279-dup-0,7,Peliq0per,Pokémon Av4 Agua
227246,id-172,,皮丘t,小鼠寶可夢
236707,rec-770-dup-0,,,すなのしろポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
228115,id-251,,,時空穿越寶可夢
229188,id-348,,アーマルドc,かっちゅうポケモン
238007,rec-438-dup-0,12,盆才,盆栽可梦s
230338,id-453,5,,Pokémom Toxique
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
230007,id-423,4,海兔k獸,海兔寶可
234488,id-864,,Corayômr,Pokémon Corail
226120,id-69,12,喇叭,花宝可f梦
229319,id-360,,Wynavyt,Bright Pokémon
226889,id-139,,オムスター,うずまきポケモ
232748,id-690,5,Venalge,Polémon Sjmulalgue
233929,id-808,6,,Mutter-Pol<émon
233542,id-769,,Sandygaat,Sand Heap Pokémon
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
234549,id-870,,Le9iors,Formations-Pokémon
235865,rec-563-dup-0,6,Echnato|l,Sarkophag-Pol<émon
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
232389,id-654,6,Rutemrna,Fucbs
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
233997,id-815,,閃焰王牌,前鋒寶可
234668,id-882,5,Hydragini,Pokémon Fossiie
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
232396,id-655,3,마폭,여우포켓x몬
232025,id-618,1,マッギョ,トラップポケモン
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
233962,id-811,,Thwackey,
226283,id-84,,Dodu0,Twin Bird Pokémon
237124,rec-395-dup-1,5,,Pokémon Ernpereur
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
231874,id-602,12,麻麻小,电鱼宝梦
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
227956,id-236,11,バルキhー,けんかポケモンl
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
233506,id-766,,내던숭,연계포켓몬
236080,rec-364-dup-1,,,滾球寶可夢
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
233651,id-780,,Dramoal,Pokémon Tuttacalma
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
231778,id-593,5,Mohade,Pokémon Flottais0n
226308,id-87,1,ジュゴン,あしかポケモン
236855,rec-621-dup-0,,Shatdragco,Höhlen-Pokémon
231002,id-515,9,Panprour,Spray Pokéon
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
230578,id-475,3,,검포켓n몬
239345,rec-241-dup-0,5,Écrémeub,Pokémon Vachalsit
239362,rec-328-dup-1,,톱,개미지옥포켓몬
233500,id-765,7,Orangirj,Pokékon Sabio
231932,id-608,9,Lanpet,Lamp Ppkémon
237333,rec-534-dup-0,,修建老,筋骨宝可梦
229187,id-348,9,Armwldo,Platd Pokémon
237311,rec-713-dup-0,6,Arktilas,Eisberg-Pokémon
237312,rec-713-dup-0,1,クレベース,ひょうざんポケモン
235812,rec-463-dup-0,9,Lickilicky,Licking Pokémon
235813,rec-463-dup-0,3,내룸벨트,핥기포켓몬
235815,rec-463-dup-0,4,大舌舔,舔舔寶可夢
235816,rec-463-dup-0,12,大舌舔,舔舔宝可梦
229790,id-403,7,Shjnx,Pojémon Fla5h
230839,id-499,6,Ferkockel,Feuerferkecl
226569,id-110,9,Weezibg,Poison Gaz Pokémon
228217,id-260,7,,Pokémon Psz Lodo
227431,id-189,,Wa5accvo,
229474,id-374,,ダンバル,てっきゅうポケモ
229666,id-392,4,烈焰猴x,火焰寶可夢a
238851,rec-166-dup-1,,レディア,いつつぼしポケモン
236486,rec-287-dup-0,4,懶,懶人寶可y夢
227900,id-231,9,Phanpy,Long Nose Pokémon
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
230332,id-452,11,ドラピオン,ばけさそりポケモン
235678,rec-889-dup-0,11,ザマゼ,つわもbのポケモン
226826,id-134,,Sbowees,
235126,rec-205-dup-0,1,フォレトス,みのむしポケモン
236800,rec-385-dup-1,4,基拉祈v,
228181,id-257,,火焰雞r,猛火寶可夢
231455,id-561,,シンボラvー,とりもどきポケモン
231823,id-597,11,テシード,とげのみケモン
236906,rec-443-dup-0,,,육지상어포켓몬
227770,id-219,12,熔岩牛,熔岩宝可c梦
227245,id-172,,피츄,아기쥐포p켓몬
227288,id-176,2,Togechick,
227289,id-176,3,토게틱,행복포켓몬
230805,id-496,,ジャkノビー,くさへびポケモン
227614,id-205,9,Forretres,
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
234556,id-871,,찌르성게,
236959,rec-72-dup-1,8,Tzentacool,Pokémon Medvsa
237224,rec-42-dup-0,,Golbat,Pokémon Pipi5trello
234299,id-845,6,Ur9l,Schlin9-Pokémon
226470,id-101,9,Eietrode,Ball P0kémon
232395,id-655,1,マフォシー,キツネcポケモン
