tid,titleId,ordering,title,region,isOriginalTitle
6902,tt12537455,10,Anthropos stis rages,GR,0
6906,tt12531453,1,Сердце мира,RU,0
6911,tt12537037,8,I kravgi tou thanatou,GR,1
6916,tt12543129,7,Supa Modo,IT,0
6919,tt0071449,8,Monsieur Dupont,XWG,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6930,tt12537650,6,El diablo blanco,ES,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6942,tt0019035,10,Paixão Sem Freio,BR,0
6944,tt6957448,1,Rampage 91,US,0
6946,tt0071449,3,The Common Man,US,0
6948,tt12538381,2,Killing Jesus,XEU,1
6969,tt0071449,14,Это случилось в праздник,SUHH,0
6970,tt12533446,6,Double Bang,US,1
6975,tt0387937,3,Cipriano,DE,0
6993,tt12534909,2,Les bouchers verts,FR,0
7007,tt0090825,3,Melody of Passion,CH,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7024,tt12538381,9,Matar a Jesús,IT,0
7028,tt0328285,3,Sarah Youngs Private Affairs Vol 7,US,0
7033,tt12537037,4,Вой Банши,RU,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7045,tt12532331,10,Der er noget i luften,DK,1
7048,tt12534909,8,De grønne slagtere,IN,0
7054,tt12536309,1,68 Kill,US,0
7064,tt4852398,4,Hopomythumb,XWW,0
7077,tt12541358,17,Tu nas jamais été vraiment là,CA,0
7086,tt12532111,3,The Fourth Reich,GB,1
7090,tt12538615,7,妄執の影,JP,0
7092,tt12545092,9,Il pane,IT,0
7094,tt1871373,1,Somewhere to Disappear,FR,0
7098,tt12532295,7,Ghost Story for Christmas The Ash Tree,GB,1
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7125,tt12536597,1,Race 2 Race,US,0
7127,tt12541356,4,WWE Vengeance,US,0
7140,tt12541068,1,Napjainkban,HU,0
7144,tt12542568,10,The Devil,HK,1
7147,tt12543668,5,Ingrop viii,RO,0
7169,tt12541360,7,Nunca Estiveste Aqui,PT,0
7179,tt12538018,9,Going Vertical,SE,0
7184,tt12540412,5,Überfall in der Teufelsschlucht,XWG,0
7190,tt12533065,7,Les rebelles du foot,FR,1
