tid,species,version,language,flavor_text
218475,rec-836-dup-0,,12,电力增强了它的脚力当以最高速度奔跑时速可以轻易超过９０公里
222488,rec-150-dup-1,,8,Il suo DNA è quasi u9uale a quello di Mew.Ciò nonostante sono agli antipodi perdimensioni e carattere.
217332,rec-846-dup-0,34,6,Seine Bewegungsfreiheit ist stark eingeschränktwenn es vollgefressen ist. So wircl es zu leichterBeute für Urgl das es im Ganzen verschlimgt.
208876,id-473,33,6,"Sie sind schon auf 10 000 Jahre altenWandmalereien abgebildet. Es gab Ze9ten,in denen man sie für ausgestorben hielt."
208877,id-473,,7,Aparece representado en pinturas rupestres dehace 10 000 años. Hubo un tiempo en el que selo consideró extinto.
220289,rec-52-dup-1,34,12,为了不弄脏额头上的金币会常常洗脸伽勒尔o的喵喵关系不好
218982,rec-691-dup-1,34,11,頭の　笠を　海面から　出し太陽の　光を　浴びることでドラゴンエネルギーを　作るのだ
210994,id-624,,4,揮舞銳利的刀刃將敵人逼向絕境。會用河灘的石頭來精心保養刀刃。
217441,rec-361-dup-0,33,12,据说半夜出现的雪w童子会带来s大雪靠吃雪和冰为生
209209,id-521,34,9,This Pokémon is intelligent and intensely proud.People will sit up ancl take notice lf you becomethe Trainer of one.
206527,id-270,34,7,El excesivo tamaño y peso de la hoja que tieneen la ca1>eza ha propiciado que viva fbtando enel agua.
204794,id-117,33,4,
212489,id-729,34,9,"On nights when the sea is calm, Broonne danc3with one another to the singing of the Primarinathat’s leading them."
220510,rec-196-dup-0,,9,By reading air currents it can predict things sucbas the weather or its foes next move.
204728,id-113,34,8,
205983,id-212,,3,몸은 가늘지만 공격력은무시무시하다. 몸의 근육도금속으로 되어 있다.
208417,id-445,,7,Habita en montañas de 9rigen volcánico. Vuelatan rápido como un avión a reacción en busca depresas.
213927,id-828,34,7,Un Pokémon ágil y de afiladas garras que sealimenta de huevos y comicla robados. LosBoltund son su enemig0 natural.
214645,id-864,34,5,
223441,id-204,,7,Le gusta engrosar su coraza añadiendo correzas deárbol. El aumento de peso no le molesta.
221942,rec-101-dup-0,23,7,Explotan a la mínima. Por eso se les tiene muchomiedo. Est0s Pokémon feciben el mote de Bomba Ball.
207188,id-330,34,8,"Viene chiamato anche “spirito del deserto”,poiché il suono del suo battoto d’alu ricordaun bellissimo canto di donna."
219061,rec-520-dup-0,34,9,
217037,rec-36-dup-0,,4,妖精的一種極少出現在人類面前一感覺到有人會立刻逃走
222567,rec-252-dup-0,,6,Es klettert blitzschnell Wände empor. Mit seinemSchwanz misst es die Luftfejchtigkeit um dasWetter am nächsten Tag vorherzusagen.
218920,rec-3-dup-1,34,5,
218924,rec-3-dup-1,34,9,A bewitching aroma wafts from its flower.The fragrance becalms those engagedin a battle.
217210,rec-79-dup-0,34,6,Tajcht es seine Rute ins Wasser strömt sie einsüßes Arorna aus. Mit diesem Köder lockt esandere Pokémon an die es dann an Land zieht.
210049,id-568,34,9,This Pokémon was born from a bag stufded withtrash. Galarian Weezing reoish the fumes belchedby Trubbish.
