tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6902,tt12537455,10,Anthropos stis rages,GR,0
6903,tt12538541,4,Vera,PL,0
6904,tt12541101,2,Garda personală,RO,1
6909,tt3089896,1,Ali AlZibaq,EG,0
6913,tt3142914,3,Ask aglatir,TR,0
6918,tt0055719,4,300 Spartanere,NO,0
6923,tt0457121,3,Соловей,RU,0
6925,tt12537166,4,Un Amore Per Due,IT,1
6926,tt12532330,14,Deliciosa Mentira,BR,0
6928,tt1863203,4,Работодатель,RU,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6931,tt12541706,10,El médico alemán,MX,0
6932,tt12541101,3,Yojimbo Livvakten,SE,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6935,tt3314940,1,Roar,AU,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6938,tt0247196,6,Antes que anochezca,PE,0
6939,tt12545484,4,The Prodigals Mother,US,0
6945,tt12534801,2,Les clichés de la haine,CM,0
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6956,tt12541654,8,The Mystery of St Pauls Hospital,XWW,0
6958,tt12535879,2,Upptäcka kon,SE,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6961,tt3399368,7,Убийствен финал,BG,0
6962,tt0085273,2,Brandende liefde,NL,0
6964,tt12533379,24,Smiertelny weekend,PL,0
6967,tt12532884,5,Motín,AR,0
6970,tt12533446,6,Double Bang,US,1
6971,tt1268161,3,21 and a WakeUp,GB,0
6972,tt0203189,1,Radar,US,0
6975,tt0387937,3,Cipriano,DE,0
6976,tt12544519,1,Naga zemsta,PL,0
6977,tt12539291,11,Sumpfwasser,AT,0
6980,tt0047434,5,The Runaway Bus,GB,0
6982,tt0075922,25,The House by the Lake,US,0
6984,tt12532883,7,Meuterei im Morgengrauen,AT,0
6986,tt12538247,2,Последний вздох,RU,0
6992,tt12544519,3,Naked Vengeance,GB,1
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6996,tt12534013,10,See Plum Run,CA,1
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
6998,tt12541100,7,Yojimbo,NZ,1
7000,tt12532330,1,Een lied in de wind,BE,0
7005,tt12532052,1,Sal Santen rebel,NL,0
7007,tt0090825,3,Melody of Passion,CH,0
7008,tt0047291,12,Du sollst nicht töten,AT,0
7011,tt12539619,9,The Big Swell,US,1
7014,tt0075922,11,Fin de semana sangriento,AR,0
7016,tt12541592,31,Невероятният Хълк,BG,0
7017,tt12540494,1,Wicked Conclusions,US,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7020,tt12542250,5,Psykos i Stockholm,SE,1
7021,tt12538282,8,Dealuri canibale,RO,0
7025,tt0024542,1,Self Defense,US,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7032,tt1366332,1,Distortion,CA,0
7034,tt1613875,1,The Boy Who Saw Through,US,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7041,tt0063241,11,Die Wölfin,XWG,0
7044,tt12533047,3,Ava Gardner and Frank Sinatra,FR,0
7046,tt1545097,5,Harriet a Espiã Guerra de Blogs,PT,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7051,tt12544460,10,El Zebaq,EG,0
7053,tt0800080,24,Неймовірний Халк,UA,0
7056,tt12531863,6,The Wiccan,US,0
7058,tt12538283,1,Tromos stous lofous,GR,0
7059,tt12538864,5,Impulsion,CA,1
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7061,tt0437803,7,Alien Siege  Tod aus dem All,DE,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7063,tt0195054,5,Härligt syndiga Miss Aggies memoarer,SE,0
7064,tt4852398,4,Hopomythumb,XWW,0
7066,tt0055719,11,De tappra 300,SE,0
7076,tt12537070,13,バッフィ ザ・バンパイア・キラー,JP,0
7077,tt12541358,17,Tu nas jamais été vraiment là,CA,0
7079,tt0395804,2,Verborgen gebreken,NL,0
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7084,tt12535856,5,Ladies Who Do,US,0
7087,tt12533429,8,Medan vi dansar,SE,0
7090,tt12538615,7,妄執の影,JP,0
7091,tt12544866,1,La chica que cayó del cielo,ES,0
7093,tt12534504,5,Mahkumlar,AZ,0
7097,tt6355698,1,The Last Astronaut,US,0
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7105,tt0264066,3,WWF Survivor Series,US,0
7107,tt0035040,3,Um Marido a Preço Fixo,PT,0
7110,tt1992126,6,Unestate in montagna,IT,0
7112,tt12542026,7,Simbad E Il Califfo Di Bagdad,IN,0
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7114,tt0052538,6,El diablo blanco,ES,0
7116,tt0247196,15,Mielőtt leszáll az éj,HU,0
7118,tt12544518,7,Naga zemsta,PL,1
7119,tt12541101,23,Yojimbo,CA,0
7120,tt12532982,1,Finding Jack Kerouac,US,0
7122,tt12533379,5,Fin de semaine infernale,CA,0
7126,tt6988208,10,Дом Ведьмы,RU,0
7127,tt12541356,4,WWE Vengeance,US,0
7129,tt12544846,8,Directors Commentary Terror of Frankenstein,US,1
7130,tt12544031,1,Fuck Sasha Grey,US,0
7131,tt0350750,1,Le czar en France  défilé des troupes,FR,0
7132,tt12545461,9,Klodens kræfter,DK,0
7133,tt12541706,17,Den tyske læge,DK,0
7134,tt4730224,3,Час до убийства,RU,0
7135,tt12532885,12,Inside the Walls of Folsom Prison,GB,0
7136,tt12538541,8,Vera,US,1
7137,tt12545835,7,Chrysalis,US,1
7140,tt12541068,1,Napjainkban,HU,0
7141,tt7089878,6,Liz und der Blaue Vogel,DE,0
7143,tt12541101,5,Le garde du corps,FR,1
