tid,tconst,averageRating,numVotes
1,tt0374594,4.4,10
2,tt12532752,9.5,16
6,tt12538154,7.9,92
14,tt2578260,6.6,5
22,tt12540390,6.6,60
23,tt12531237,7.7,7
25,tt12533523,8.5,10
26,tt1456970,5.3,13
27,tt0927634,6.4,8
31,tt12541831,4.4,9
39,tt12539741,5.1,29
41,tt12538930,7.2,32
42,tt12534268,6.8,42
43,tt12533076,9.3,6
44,tt12535785,9.1,28006
47,tt12534667,7.6,7
48,tt12540917,5.8,432
52,tt12543032,5.6,6
53,tt0031799,6.2,128
55,tt12538716,5.9,39
62,tt12537280,7.8,25
63,tt12538434,8.6,21
66,tt12536025,6.3,149
70,tt12533245,6.5,11
72,tt12545396,5.7,16
74,tt12544709,8.3,19
77,tt12544362,7.8,89
78,tt12532254,7.4,61
79,tt12541733,5.2,64
80,tt0015156,5.2,5
86,tt0499179,8.6,16
88,tt12542257,9.1,15
91,tt12545654,5.5,48
93,tt12532992,5.3,17
94,tt12542350,6.7,20
97,tt12531800,5.0,755
99,tt12539478,8.2,11
101,tt1337354,7.2,847
103,tt12533288,6.6,247
111,tt3399368,5.0,290
114,tt12541775,6.1,18
116,tt12536172,7.0,5
118,tt0234528,8.6,9
119,tt12545974,6.4,143
120,tt12531195,7.9,11
122,tt12535718,7.7,25
124,tt12545778,7.4,55
125,tt12543702,7.4,165
126,tt12533194,7.3,7
128,tt12536078,5.3,14
129,tt12542733,7.5,66
130,tt12539070,6.0,8
132,tt12532136,7.1,76
133,tt12533597,7.2,673
136,tt12535808,6.2,28
139,tt7388830,7.7,16
140,tt12543980,5.1,17
141,tt12534020,1.5,11
144,tt12539473,5.4,10
147,tt12543668,6.3,2400
148,tt12531194,7.5,17
150,tt1124107,7.3,21
151,tt2308048,6.6,13
152,tt12534147,6.4,7
153,tt0865634,8.4,52
154,tt12535270,8.0,12
157,tt12534827,7.4,6
159,tt0828149,8.6,12
164,tt5421602,8.7,28009
169,tt12532474,7.0,7
171,tt12541929,6.9,0
174,tt12544455,4.2,1
177,tt12539622,6.0,-4
178,tt0378450,8.0,23
179,tt12536033,7.1,9
181,tt12544812,6.4,114
182,tt12542856,8.0,22
183,tt12534312,7.9,18
184,tt12541915,4.4,299
186,tt12539885,7.0,6
188,tt12536369,8.0,79
190,tt12532745,6.6,7
196,tt0350037,6.3,149
201,tt12538572,6.9,30
203,tt1879071,5.5,10
208,tt1024156,9.0,111
209,tt0350750,3.8,13
211,tt12543923,5.6,15
212,tt12535451,8.7,6
215,tt12535069,5.7,21
217,tt12537273,6.7,149
218,tt6083652,8.4,5
219,tt12543760,4.6,12
220,tt12542760,7.5,167
221,tt12543412,8.0,45
222,tt12534923,6.7,348
228,tt3526322,7.2,5
232,tt12531870,6.3,0
233,tt12535438,5.4,55
234,tt5815434,6.6,69
237,tt12545129,5.3,95
238,tt12536238,7.9,17
239,tt2302511,6.8,20
240,tt12542126,5.5,15
241,tt2513610,8.0,5
243,tt12542065,7.2,17
245,tt12541919,7.1,28
248,tt12543632,5.9,8
249,tt12543415,5.0,6
250,tt12542735,7.0,66
251,tt12545321,7.4,5
253,tt12541832,4.0,11
254,tt12545611,7.1,7
255,tt12532704,1.7,26
259,tt0835031,7.0,8
260,tt12535614,6.8,13
261,tt0189439,6.9,29
267,tt0493322,3.6,552
268,tt12539664,6.1,116
270,tt12544050,6.4,92
272,tt0954423,7.8,9
275,tt12531863,4.6,2149
276,tt12538615,6.5,96
277,tt12538867,7.8,33
281,tt12535196,5.3,34
284,tt12543389,7.1,19
287,tt12544049,6.5,84
288,tt12532319,8.0,13
289,tt12537970,6.2,6
290,tt4995922,6.0,5
291,tt12537760,7.3,88
292,tt12544866,4.7,20
299,tt12539619,7.7,7
301,tt12542555,6.6,29
305,tt12532255,7.1,61
308,tt12544079,6.0,1551
311,tt1672376,6.4,5
312,tt1754315,8.8,11
316,tt12536045,6.5,332
317,tt12534012,8.3,12
318,tt12536696,7.0,18
319,tt12538412,5.9,14
320,tt12541065,5.7,10
325,tt12536682,6.7,31
326,tt12542380,6.8,11
330,tt0210959,7.4,7
332,tt12532813,5.3,6
334,tt12540918,5.6,426
340,tt12531232,4.7,5
341,tt12539456,7.1,30
342,tt12531526,5.0,835
345,tt12532225,6.2,940
346,tt12532388,7.0,14
347,tt12532954,6.5,88
350,tt9652752,7.6,13
351,tt12544011,5.6,5
353,tt7773250,4.0,5
354,tt12543216,8.7,7
355,tt1144924,6.2,23
356,tt2770480,6.9,11052
357,tt0253409,6.6,36
363,tt12534492,5.5,25
367,tt12535122,8.2,7
369,tt12534401,4.8,448
370,tt6829094,7.4,89
372,tt12541426,7.7,14
376,tt12535108,5.2,85
379,tt1351264,8.6,20
380,tt12533308,7.9,65
382,tt12545743,7.4,6
383,tt0816629,4.9,243
385,tt12539291,7.1,1475
386,tt2180561,7.6,68
388,tt12532727,6.2,6
390,tt0205948,7.5,11
391,tt12536511,6.1,32
392,tt12543975,7.1,8
393,tt12541032,6.2,16
395,tt12539967,6.9,219
398,tt0956193,7.1,30
399,tt12545793,6.1,8
400,tt12539742,5.0,29
401,tt4288938,9.2,9
403,tt12531574,7.9,8
405,tt12535618,5.2,125
406,tt12543236,5.8,6
407,tt12535725,5.5,131
408,tt11757862,6.4,15
409,tt12543995,7.7,12
411,tt12543380,7.3,450
414,tt12537090,6.2,2469
416,tt12534909,7.2,18816
418,tt3554298,6.0,94
419,tt12540322,4.9,18
422,tt12542141,5.2,5
427,tt12545335,3.2,552
429,tt0052919,6.1,11
430,tt12538548,7.3,109
432,tt12539385,5.9,6
434,tt12535619,5.7,123
436,tt12533482,8.1,5
437,tt0364182,9.0,14
442,tt0395657,7.0,5
443,tt2953038,8.0,9
446,tt3542816,9.3,14
447,tt12538458,8.3,29
448,tt12533348,7.6,353
450,tt12533466,9.0,7
453,tt12541777,6.2,25
454,tt5742374,6.8,94405
455,tt12537206,7.7,8
457,tt12541436,5.5,12
460,tt12534972,6.4,14
462,tt12545568,7.5,13
463,tt0094926,4.8,79
464,tt12538167,6.9,573
466,tt0017883,5.9,10
467,tt12536414,5.6,119
468,tt12532782,6.2,39
472,tt12540720,4.7,79
473,tt12541583,6.4,5
474,tt12542966,6.3,24
480,tt12535340,7.4,8
482,tt12535161,7.0,76
483,tt12537759,7.9,88
485,tt12531181,7.8,68
489,tt12542309,6.9,15
491,tt12542382,7.2,15
492,tt12539050,5.9,10
493,tt1773466,5.6,8
494,tt12533504,4.3,8
495,tt12536921,8.8,15
496,tt2836540,8.5,10
499,tt12537392,6.0,231
501,tt12538017,7.0,15
503,tt7510284,7.7,175
504,tt12542273,7.7,178
507,tt12534800,5.3,358
508,tt12535436,5.4,64
510,tt12542722,7.0,487
511,tt6488386,7.9,38
516,tt0181449,6.8,20
522,tt0063241,5.7,74
525,tt12541619,7.7,18
528,tt1733527,7.3,12
530,tt12533085,4.0,27
531,tt12542683,5.8,39
532,tt9747450,7.1,672
534,tt12540719,4.6,71
536,tt12531998,5.9,13
537,tt9032914,6.8,71
538,tt12533122,7.5,504
539,tt12538793,6.9,30
542,tt12538943,8.0,11
544,tt12538616,7.0,91
545,tt12539676,4.1,85
546,tt10036886,7.8,25
547,tt12543927,5.0,250
548,tt12531827,7.5,1153
549,tt12540494,7.3,17
550,tt12531251,7.4,4
554,tt12531131,6.8,53
555,tt5937980,10.0,6
557,tt1113723,8.1,54
558,tt12542003,6.2,13
559,tt5950092,1.9,103
561,tt1078899,4.8,1597
562,tt12532394,6.6,36
563,tt12539617,7.7,2
564,tt0477575,7.5,8
565,tt0391140,5.2,5
568,tt12531610,5.2,53
572,tt12537718,7.6,8
574,tt12536184,3.6,9
575,tt12533404,7.2,37
578,tt12537205,7.9,6
579,tt12533821,7.7,13
582,tt12541734,5.2,64
583,tt12543342,7.7,68
588,tt0441958,6.0,7
