tid,species,local_language,name,genus
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
234368,id-852,5,Poulaf,Pokémon Caorice
229898,id-413,5,Chniselle,Pokémon Ver Cacbé
238206,rec-865-dup-0,4,,黃嘴鴨寶可h夢
227246,id-172,,皮丘t,小鼠寶可夢
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
233144,id-729,12,花漾海,偶像宝可b梦n
233246,id-740,,q모단단게,털게포켓몬
230622,id-479,,로토무,플라스마포몬
232871,id-702,8,,Pikémon Antenna
237597,rec-226-dup-0,8,Matine,Pokémon Aqu8lone
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
232748,id-690,5,Venalge,Polémon Sjmulalgue
234549,id-870,,Le9iors,Formations-Pokémon
235865,rec-563-dup-0,6,Echnato|l,Sarkophag-Pol<émon
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
228840,id-317,3,꿀꺽몬,독봉지포켓몬
228845,id-317,8,Swalot,Pokémon Velenosacco
228846,id-317,9,Swalot,Poison Bag Pokémon
228848,id-317,12,吞食兽,毒袋宝可梦
231463,id-561,11,シンボー,とりもどきポvケモン
233997,id-815,,閃焰王牌,前鋒寶可
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
232396,id-655,3,마폭,여우포켓x몬
228767,id-310,7,Manectruc,Pokémom Decarga
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
232132,id-628,,Bravsry,Valiant Pokémon
233962,id-811,,Thwackey,
232346,id-650,,도치lp마론,밤송이포켓몬
231183,id-533,,,きんこつポケモン
233371,id-752,8,Araquanid,Pokémon Bolladacqua
227956,id-236,11,バルキhー,けんかポケモンl
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
232568,id-672,5,Cabriolaine,Pokémon Monture
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
232565,id-672,1,メェークル,ライドポケモン
238688,rec-204-dup-0,4,榛果球,蓑衣蟲寶可夢
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
238684,rec-204-dup-0,3,피콘,도롱이벌레포켓몬
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
228640,id-299,1,ノズパ,
239487,rec-345-dup-0,4,觸手百合,海百合寶可夢
239484,rec-345-dup-0,6,Liliep,Seeanemonen-Pokémon
239481,rec-345-dup-0,7,Lileep,Pokémon Lirio de Mar
239480,rec-345-dup-0,12,触手百合,海百合宝可梦
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
239489,rec-345-dup-0,3,릴링,바다나리포켓몬
231778,id-593,5,Mohade,Pokémon Flottais0n
236655,rec-127-dup-1,,Kaillcos,
226308,id-87,1,ジュゴン,あしかポケモン
231002,id-515,9,Panprour,Spray Pokéon
226702,id-122,11,バリヤーyド,バリアーポモン
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
225540,id-17,,피죤k,새포켓몬
233816,id-797,,철화구야,쏴올리기켓몬
230578,id-475,3,,검포켓n몬
239557,rec-813-dup-1,6,Hopli,Hasen-Polémon
239345,rec-241-dup-0,5,Écrémeub,Pokémon Vachalsit
237311,rec-713-dup-0,6,Arktilas,Eisberg-Pokémon
237312,rec-713-dup-0,1,クレベース,ひょうざんポケモン
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
229790,id-403,7,Shjnx,Pojémon Fla5h
228367,id-274,3,잎새코1<,꾀부리기포c켓몬
238942,rec-641-dup-0,5,,Pokémon Tofnade
226569,id-110,9,Weezibg,Poison Gaz Pokémon
227578,id-202,,Woin9enav,Gedulds-Pokémon
233494,id-764,12,花疗环j,摘花宝d可梦
235312,rec-804-dup-0,,Nagamadel,Pokémon Pin Veneno
235126,rec-205-dup-0,1,フォレトス,みのむしポケモン
231813,id-596,,デンュラ,でんきグモポケモン
228181,id-257,,火焰雞r,猛火寶可夢
231455,id-561,,シンボラvー,とりもどきポケモン
228032,id-243,9,Raikfou,Thunder okémon
231823,id-597,11,テシード,とげのみケモン
227985,id-239,6,E1ekid,Elektro-Pokéiiion
227770,id-219,12,熔岩牛,熔岩宝可c梦
227245,id-172,,피츄,아기쥐포p켓몬
232825,id-698,1,マルス,
233492,id-764,9,Comfev,Posy Picier Pokémon
226716,id-124,,Roubla,
230805,id-496,,ジャkノビー,くさへびポケモン
227280,id-175,5,Togepi,Pokémon Balle Pic
227284,id-175,9,Togepi,Spike Ball Pokémon
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
234299,id-845,6,Ur9l,Schlin9-Pokémon
232395,id-655,1,マフォシー,キツネcポケモン
228438,id-280,8,Ralrs,Pokémon Serisazione
237918,rec-42-dup-1,6,G0lba,Fledermaus-Pojémon
232122,id-627,9,,Eaglet okémon
233142,id-729,9,Briomne,Pop StarPokémon
230520,id-469,12,远古巨蜓,勾蜓宝可梦
232341,id-649,8,Gnesect,Pokémon Paleozoic
234239,id-839,6,Montecarbo,Kohle-Pokémon
235284,rec-746-dup-0,11,,こざかポケモン
235319,rec-804-dup-0,,Nsgaadel,Pokémon Velenago
236475,rec-447-dup-0,,リオル,はもんポモン
228475,id-284,1,アメモース,めだまポケモン
228476,id-284,2,Amemoth,
228478,id-284,4,雨翅蛾,眼珠寶可夢
232967,id-712,4,冰寶,冰塊寶可夢
232961,id-711,8,Gourgeist,Pokémon Zucca
232963,id-711,11,パンプジン,かぼちゃポケモン
229420,id-369,,古空棘鱼,长寿宝可
231811,id-596,8,Galvwntula,Pokémom Elettroragno
227508,id-196,,Ex'lfie,
237256,rec-400-dup-0,3,비버통,비버포켓몬
237257,rec-400-dup-0,2,Beadull,
228924,id-324,11,コータdス,
231678,id-583,,Sorboul,Pokéjon Grêle
227247,id-172,,Picu,Pokémon Minisouris
233815,id-797,,テッカグ,うちあげポケモン
237401,rec-3-dup-1,,妙蛙花,種子寶y可夢
229829,id-407,,Rosrare,
231178,id-533,5,Ouvrifier,Pokémon Costaud
