tid,tconst,averageRating,numVotes
5,tt12533088,5.4,138
12,tt12541355,6.1,124
13,tt0040146,5.6,14
18,tt12540399,6.0,6
19,tt12542391,8.0,16
20,tt0108622,6.7,355
22,tt12540390,6.6,60
24,tt12531412,6.5,1811
27,tt0927634,6.4,8
32,tt12539977,6.4,23
34,tt12532783,6.5,39
46,tt12545610,7.1,17
47,tt12534667,7.6,7
50,tt12535723,5.8,121
54,tt12540418,7.2,842
58,tt12541427,8.3,12
59,tt12542918,7.0,14
60,tt12538296,5.2,6
61,tt0311234,6.8,11
64,tt12541634,5.3,15
66,tt12536025,6.3,149
67,tt12543825,4.8,24
69,tt12543819,6.5,38
76,tt12544195,4.6,30
77,tt12544362,7.8,89
78,tt12532254,7.4,61
81,tt2083932,5.9,15
86,tt0499179,8.6,16
87,tt12535533,7.3,754
88,tt12542257,9.1,15
89,tt6620638,6.5,8
90,tt12535633,4.5,11
94,tt12542350,6.7,20
100,tt12531600,4.9,10
101,tt1337354,7.2,847
102,tt12538281,2.5,803
104,tt12542862,7.3,15
105,tt12531413,6.7,1811
108,tt12535644,4.9,8
110,tt12544497,7.2,8
113,tt12540297,6.1,10
114,tt12541775,6.1,18
117,tt0074004,8.4,690
128,tt12536078,5.3,14
130,tt12539070,6.0,8
139,tt7388830,7.7,16
140,tt12543980,5.1,17
143,tt12540779,5.9,6
145,tt12545636,7.2,439
151,tt2308048,6.6,13
152,tt12534147,6.4,7
157,tt12534827,7.4,6
164,tt5421602,8.7,28009
167,tt12540137,5.6,1057
168,tt7349906,4.6,8
170,tt12544580,7.2,-4
172,tt12531231,5.0,7
179,tt12536033,7.1,9
180,tt12539386,6.2,6
185,tt0250200,6.2,6
191,tt12535271,8.2,15
196,tt0350037,6.3,149
201,tt12538572,6.9,30
209,tt0350750,3.8,13
210,tt12537038,4.0,2173
212,tt12535451,8.7,6
214,tt12536429,7.6,83
215,tt12535069,5.7,21
216,tt12536445,7.0,256
220,tt12542760,7.5,167
228,tt3526322,7.2,5
230,tt12545128,5.8,96
231,tt12532919,7.7,176
232,tt12531870,6.3,0
236,tt12537252,6.5,6
240,tt12542126,5.5,15
242,tt12538563,5.0,9
243,tt12542065,7.2,17
246,tt12532013,6.4,7
247,tt6876646,8.5,8
261,tt0189439,6.9,29
265,tt2141569,7.4,15
266,tt12531325,7.3,29
269,tt12539069,5.9,14
271,tt12543140,5.4,-5
273,tt0030861,6.8,24
275,tt12531863,4.6,2149
276,tt12538615,6.5,96
278,tt12543861,4.7,28
282,tt12542127,5.5,21
284,tt12543389,7.1,19
289,tt12537970,6.2,6
293,tt1096871,6.0,52
294,tt12545898,7.6,15
296,tt12534252,5.9,10
298,tt12536597,6.1,5
302,tt12544459,8.0,131
309,tt12532389,7.1,17
312,tt1754315,8.8,11
314,tt12539242,7.0,6
321,tt12540368,6.7,217
324,tt12537920,4.8,-3
325,tt12536682,6.7,31
330,tt0210959,7.4,7
333,tt12532520,7.0,218
339,tt0255901,7.6,7
341,tt12539456,7.1,30
346,tt12532388,7.0,14
347,tt12532954,6.5,88
363,tt12534492,5.5,25
372,tt12541426,7.7,14
373,tt12535110,5.4,87
375,tt0003158,6.0,12
376,tt12535108,5.2,85
383,tt0816629,4.9,243
386,tt2180561,7.6,68
387,tt12532955,6.2,86
388,tt12532727,6.2,6
392,tt12543975,7.1,8
394,tt12541076,6.5,29
399,tt12545793,6.1,8
402,tt2309949,4.3,7
403,tt12531574,7.9,8
407,tt12535725,5.5,131
410,tt7867852,6.3,6
413,tt12539448,6.0,330
419,tt12540322,4.9,18
420,tt12535748,7.6,7
424,tt12536712,8.6,15
430,tt12538548,7.3,109
431,tt12540629,6.8,3
434,tt12535619,5.7,123
436,tt12533482,8.1,5
437,tt0364182,9.0,14
440,tt12545147,9.0,7610
441,tt12532295,6.4,404
445,tt12545092,7.2,44
446,tt3542816,9.3,14
448,tt12533348,7.6,353
451,tt0804223,5.1,17
452,tt12537042,6.0,5
453,tt12541777,6.2,25
461,tt5533118,7.7,6
462,tt12545568,7.5,13
463,tt0094926,4.8,79
466,tt0017883,5.9,10
469,tt12540074,9.1,2
473,tt12541583,6.4,5
479,tt12531573,7.9,8
484,tt12545749,7.3,7
486,tt12538130,6.6,63
489,tt12542309,6.9,15
491,tt12542382,7.2,15
492,tt12539050,5.9,10
493,tt1773466,5.6,8
497,tt12539963,6.1,206
503,tt7510284,7.7,175
504,tt12542273,7.7,178
505,tt0246906,6.6,256
506,tt12532647,7.0,-1
507,tt12534800,5.3,358
516,tt0181449,6.8,20
518,tt12539678,4.3,18
521,tt12540773,7.5,11
523,tt12532925,6.3,29
529,tt0948457,7.8,32
530,tt12533085,4.0,27
532,tt9747450,7.1,672
534,tt12540719,4.6,71
537,tt9032914,6.8,71
546,tt10036886,7.8,25
547,tt12543927,5.0,250
548,tt12531827,7.5,1153
550,tt12531251,7.4,4
553,tt12542568,5.8,127
555,tt5937980,10.0,6
557,tt1113723,8.1,54
562,tt12532394,6.6,36
567,tt12545460,9.0,1892
569,tt6103096,7.4,7
571,tt0796932,8.0,32
572,tt12537718,7.6,8
573,tt1961844,8.2,12
574,tt12536184,3.6,9
581,tt12539366,7.4,13
582,tt12541734,5.2,64
583,tt12543342,7.7,68
584,tt7272242,7.0,867
586,tt12538451,6.2,13
587,tt12538662,8.0,5
595,tt12540839,5.9,900
599,tt12537279,7.8,25
600,tt12538762,7.6,20
604,tt2099698,7.3,76
606,tt5120734,6.7,91
607,tt12545294,6.6,6
609,tt0023465,6.4,114
610,tt0249008,9.0,7602
611,tt12540201,5.5,17
614,tt12545475,2.2,14
620,tt12545446,8.2,71
623,tt5376904,7.4,20
625,tt12543524,4.5,28
626,tt12539958,6.1,304
628,tt12537672,6.4,0
630,tt12536518,4.3,6
631,tt12533446,4.8,390
632,tt12539188,8.6,0
635,tt7838260,7.0,27
638,tt2568154,5.4,5
647,tt4054468,6.6,7
649,tt3105448,6.0,10
653,tt8881102,5.8,432
655,tt1693592,7.9,8206
657,tt12544083,6.5,11
659,tt8155710,7.0,6
662,tt12537608,6.6,6
664,tt12545361,5.8,40
665,tt1612099,7.9,8
668,tt12531764,8.5,9
670,tt12541438,5.5,6
677,tt0212254,6.1,18
678,tt12535776,6.9,16
679,tt0482220,7.4,14
684,tt12534866,6.2,926
685,tt12542548,7.6,7
687,tt12533347,7.2,340
688,tt12539665,6.0,119
689,tt12535632,4.4,13
696,tt0046813,6.0,155
698,tt12539758,5.4,150
700,tt0441517,7.8,12
701,tt12532422,6.8,9
703,tt12541764,6.0,155
704,tt12537315,5.3,94
708,tt12535878,7.1,23
714,tt12537875,3.4,250
716,tt12535326,5.0,79
717,tt12540985,4.6,8
723,tt12531611,5.1,53
726,tt12541731,6.8,8
730,tt3142914,5.0,20
731,tt0212651,7.2,5
733,tt1010401,6.1,124
737,tt12537274,6.6,149
740,tt12544586,7.4,13
743,tt12536862,6.8,73
745,tt12544735,9.2,9
747,tt12532410,8.9,10
750,tt12543141,5.4,5
754,tt0024207,4.2,12
757,tt12536909,7.0,13
758,tt12531575,7.9,8
761,tt12545082,5.1,9
763,tt12541448,6.8,4
767,tt12535368,6.7,84
768,tt3385806,5.6,11
774,tt10954426,6.3,29
785,tt12534302,9.0,30
789,tt5441282,4.1,84
791,tt12538791,6.7,11
792,tt12535534,7.3,749
794,tt12545320,7.2,5
795,tt12538663,7.6,5
797,tt12536339,7.0,184
798,tt0307292,4.0,175
809,tt12534799,5.3,353
812,tt12541916,4.5,299
816,tt12532623,4.0,182
817,tt12542786,6.8,71
819,tt0382255,6.8,299
825,tt12539095,8.1,49
830,tt12531179,7.7,68
834,tt12541101,8.3,105759
837,tt12533505,4.4,6
838,tt12532421,6.7,13
839,tt12539808,7.7,13
841,tt12538606,8.3,45
843,tt12532309,6.1,359
847,tt0813734,8.0,742
849,tt2907394,4.3,299
851,tt12535208,5.5,114
854,tt12539804,3.3,225
856,tt12542688,5.0,12
859,tt12532409,8.8,10
861,tt12539964,6.5,204
863,tt12532975,6.1,22
864,tt3728382,5.6,21
870,tt12534604,8.5,26
871,tt0034251,7.1,1483
876,tt12544635,8.0,987
882,tt12545176,7.4,5
883,tt12541077,6.9,29
885,tt12543033,5.5,6
886,tt4327728,10.0,15
888,tt12543527,7.0,7
899,tt12531765,8.3,9
901,tt12539576,6.8,18
907,tt12542409,6.8,28
909,tt0285073,8.2,165
911,tt2173450,7.6,23
915,tt0246057,6.0,37
917,tt12540872,6.4,19
918,tt12541099,8.6,105759
920,tt12539279,6.0,96
925,tt12543648,7.4,22
927,tt12541069,6.1,231
929,tt0210824,5.7,181
932,tt12541835,3.4,44
933,tt6002956,7.2,5
934,tt12540863,7.8,13
936,tt12538658,7.8,52
938,tt12536517,4.6,9
941,tt2269908,6.9,15
942,tt12532393,6.1,36
943,tt12542143,6.2,1172
944,tt12545862,7.1,615
948,tt4492840,5.9,7
949,tt12537037,3.8,2166
959,tt12541163,7.1,128
963,tt12534721,6.9,50
969,tt12544734,9.1,9
973,tt12542541,7.0,32
978,tt12545794,6.4,8
979,tt12533509,7.4,116
991,tt12544010,5.0,5
997,tt5044186,6.4,143
999,tt12543703,7.1,164
1006,tt12545167,8.5,10
1007,tt0082126,5.4,85
1013,tt12545734,6.7,28
1014,tt12538866,8.2,32
1020,tt0393068,6.3,6
1021,tt0072308,7.0,37873
1033,tt12541591,6.2,423128
1034,tt12541762,5.9,155
1035,tt12545328,6.8,14
1036,tt12539962,6.6,213
1039,tt12543653,6.0,73
1040,tt12534045,6.2,13
1041,tt12542254,6.0,156
1042,tt12542882,5.4,172
1048,tt0288289,5.8,6
1049,tt3822730,6.5,13
1051,tt12533515,8.8,2
1054,tt12545686,7.7,25
1056,tt12531864,4.8,2141
1061,tt12536947,6.6,32
1062,tt12545312,3.0,33
1063,tt0277359,7.3,11
1064,tt12539476,8.2,10
1066,tt12545792,6.4,16
1067,tt12540108,6.2,2823
1069,tt12535244,5.3,11
1071,tt12533643,6.2,23
1072,tt12535691,7.8,13
1073,tt12533307,7.7,65
1075,tt12533077,9.3,21
1077,tt12537302,6.3,32
1080,tt12534199,6.0,83
1084,tt12534382,7.5,6
1090,tt12531339,6.6,16
1096,tt12543285,6.3,15
1100,tt0207280,5.7,9
1103,tt12531640,8.4,5
1106,tt2164682,7.7,7
1109,tt0043750,6.2,21
1113,tt12536863,7.6,76
1116,tt12540377,5.5,38
1118,tt12544907,8.5,11
1119,tt1024760,3.5,6
1121,tt1047812,6.2,122
1126,tt12531253,7.8,1
1127,tt10097954,6.4,5
1131,tt7980288,7.0,6
1134,tt12536308,6.0,4491
1138,tt12533178,5.0,6
1140,tt5014322,6.7,42
