tid,titleId,ordering,title,region,isOriginalTitle
6902,tt12537455,10,Anthropos stis rages,GR,0
6903,tt12538541,4,Vera,PL,0
6904,tt12541101,2,Garda personală,RO,1
6905,tt0285073,1,Eunice,US,0
6909,tt3089896,1,Ali AlZibaq,EG,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6911,tt12537037,8,I kravgi tou thanatou,GR,1
6913,tt3142914,3,Ask aglatir,TR,0
6914,tt1334247,2,Johnny Cash ja Folsom Prison,FI,0
6915,tt12539505,6,Se 52 milia o tromos,GR,0
6920,tt0271887,1,Zivi mrtvaci,YUCS,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6924,tt12538519,8,Frankenstein vs Baragon,XWW,0
6925,tt12537166,4,Un Amore Per Due,IT,1
6926,tt12532330,14,Deliciosa Mentira,BR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6932,tt12541101,3,Yojimbo Livvakten,SE,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6944,tt6957448,1,Rampage 91,US,0
6947,tt12543922,1,Kiusaus,FI,0
6963,tt12531412,2,Пятница вечер,RU,1
6964,tt12533379,24,Smiertelny weekend,PL,0
6965,tt12535109,2,SNAP,GB,0
6970,tt12533446,6,Double Bang,US,1
6979,tt12541067,9,Oni dani,RS,0
6980,tt0047434,5,The Runaway Bus,GB,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6985,tt12533616,6,The Story of Kerry Josie and Diana,AU,0
6991,tt12539476,3,Ensam Tillsammans,SE,0
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
7000,tt12532330,1,Een lied in de wind,BE,0
7002,tt5014322,3,1000 oczu dr Maddina,PL,0
7003,tt12538662,2,6 sullautobus,IT,1
7007,tt0090825,3,Melody of Passion,CH,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7010,tt0105597,5,Timebomb,CA,0
7013,tt0105597,22,Időzített bomba,HU,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7027,tt0108622,7,Blade of Fury,FR,0
7031,tt12535644,1,Részletkérdések,HU,0
7033,tt12537037,4,Вой Банши,RU,0
7035,tt0045540,2,Aventuras no Oeste,BR,0
7037,tt7272242,4,Killing Jesus,XEU,0
