tid,titleId,ordering,title,region,isOriginalTitle
6902,tt12537455,10,Anthropos stis rages,GR,0
6906,tt12531453,1,Сердце мира,RU,0
6909,tt3089896,1,Ali AlZibaq,EG,0
6913,tt3142914,3,Ask aglatir,TR,0
6915,tt12539505,6,Se 52 milia o tromos,GR,0
6916,tt12543129,7,Supa Modo,IT,0
6918,tt0055719,4,300 Spartanere,NO,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6927,tt12533289,7,Tempo de Espera,BR,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6930,tt12537650,6,El diablo blanco,ES,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6938,tt0247196,6,Antes que anochezca,PE,0
6939,tt12545484,4,The Prodigals Mother,US,0
6940,tt12538616,6,Kwelling,BE,1
6943,tt2080042,1,Peter Punk,AR,0
6948,tt12538381,2,Killing Jesus,XEU,1
6950,tt0158117,14,Scrisoarea,RO,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6965,tt12535109,2,SNAP,GB,0
6968,tt0055630,17,大鏢客,TW,0
6971,tt1268161,3,21 and a WakeUp,GB,0
6972,tt0203189,1,Radar,US,0
6973,tt12545482,3,La madre pródiga,MX,0
6975,tt0387937,3,Cipriano,DE,0
6977,tt12539291,11,Sumpfwasser,AT,0
6979,tt12541067,9,Oni dani,RS,0
6980,tt0047434,5,The Runaway Bus,GB,0
6982,tt0075922,25,The House by the Lake,US,0
6983,tt12538616,1,Domanda di grazia,IT,0
6984,tt12532883,7,Meuterei im Morgengrauen,AT,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
6999,tt3212614,1,Dominican,US,0
7003,tt12538662,2,6 sullautobus,IT,1
7004,tt7203520,3,Werewolf,IN,0
7007,tt0090825,3,Melody of Passion,CH,0
7008,tt0047291,12,Du sollst nicht töten,AT,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7012,tt7773250,1,Khotat Alshaitan,EG,0
7014,tt0075922,11,Fin de semana sangriento,AR,0
7016,tt12541592,31,Невероятният Хълк,BG,0
7017,tt12540494,1,Wicked Conclusions,US,0
