idDBLP,idScholar
conf/sigmod/AcharyaAFZ95,_-yXA5HLnqoJ
conf/sigmod/AcharyaFZ97,NDzryNtTyL8J
conf/sigmod/AdaliBSS98,YQ90BYSVqbsJ
conf/sigmod/AggarwalY00,dfSPs7YoyWsJ
conf/sigmod/AgrawalCD02,iABZEL2Zoz8J
conf/sigmod/BarbaraI94,7N0H3ra1FFsJ
conf/sigmod/BarbaraI94,kooQijVBMscJ
conf/sigmod/BerchtoldBK98,fTYVIbi40sAJ
conf/sigmod/BerchtoldBK98,j46yGNUAS-IJ
conf/sigmod/BerensonBGMOO95,gWmqoNZHKAAJ
conf/sigmod/BerensonBGMOO95,-lYgZoLNtioJ
conf/sigmod/BerensonBGMOO95,MOGnM6t6l3MJ
conf/sigmod/Blakeley96,37_iwO5NlgwJ
conf/sigmod/BlohsfeldKS99,PQbi3PaRh84J
conf/sigmod/BlottRS96,jq_F3lCmTaIJ
conf/sigmod/BlottRS96,pS2unAe-n_gJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,JntLVX4TPi0J
conf/sigmod/BratsbergT00,356Jyb4b6rYJ
conf/sigmod/BrinMS97,6sRWyw06gJIJ
conf/sigmod/BrinMS97,COUbnKv6QeMJ
conf/sigmod/BrinMS97,Innqdf1794AJ
conf/sigmod/BrinMS97,OiHYG-Al8G8J
conf/sigmod/BrinMUT97,CnTgirrsL3EJ
conf/sigmod/BunemanDHS96,Wo7In8pIWJ4J
conf/sigmod/CallanCD99,hqItKlvGzJIJ
conf/sigmod/CareyDFHMNSSTTWZ94,dP-pHDZ7oawJ
conf/sigmod/CareyDFHMNSSTTWZ94,vF-KpOq9TdIJ
conf/sigmod/ChakrabartiM99,Jg81WYtxtZoJ
conf/sigmod/ChanI98,63t-u0Menw4J
conf/sigmod/ChaudhuriD97,gY652XXjHB8J
conf/sigmod/ChenJDTW00,QiSf-FBUE8QJ
conf/sigmod/ChoG00,yUZCropW2lQJ
conf/sigmod/DasGR03,JaJKfzmaEBYJ
conf/sigmod/DeshpandeGR01,0Ta25VSGl7kJ
conf/sigmod/DeutschFS99,fuitKuyY3l8J
conf/sigmod/DeutschFS99,QxtGOVsCF78J
conf/sigmod/DeutschFS99,SR_yVgZnYpMJ
conf/sigmod/FaloutsosRM94,4bG39HmGrAQJ
conf/sigmod/FaloutsosRM94,5fCkUaG8A-gJ
conf/sigmod/FaloutsosRM94,AHu54TOP-eoJ
conf/sigmod/FegarasM95,ZquXPssSY_EJ
conf/sigmod/FernandezFKLS97,zjrD8FvY6TgJ
conf/sigmod/GuhaRS98,Dux-7sONElwJ
conf/sigmod/GuhaRS98,iSkco-aumngJ
conf/sigmod/GuhaRS98,nMzsE-ScW4MJ
conf/sigmod/HammerGNYBV97,ahrxo47nJtMJ
conf/sigmod/HammerGNYBV97,PziDM429oXQJ
conf/sigmod/HammerGNYBV97,W0IbuSAyBcoJ
conf/sigmod/Han96,uEbdEtnaCXMJ
conf/sigmod/HanPLJ01,H_tzR6yoJLEJ
conf/sigmod/HarinarayanRU96,ESZwkhGzOboJ
conf/sigmod/HarinarayanRU96,Fyek_kCB-qkJ
conf/sigmod/HarinarayanRU96,S-7KOPYObKcJ
conf/sigmod/ImielinskiVB94,1H_A7k3QsbQJ
conf/sigmod/ImielinskiVB94,7qv9IC8F_WQJ
conf/sigmod/JarkeQBLMS99,nSKzTBqurCwJ
conf/sigmod/KementsietsidisAM03,jCudeTapg5IJ
conf/sigmod/KementsietsidisAM03,vO7aBWspoyMJ
conf/sigmod/KornM00,N11b8vV9qIkJ
conf/sigmod/KotidisR99,qzjtGDo7OuMJ
conf/sigmod/LangS01,OubIayl1628J
conf/sigmod/LarsonG98,tPG--ikWjGcJ
conf/sigmod/LitwinS00,RQ9fpPAS2h8J
conf/sigmod/LiuFP03,5BY1upUmSTUJ
conf/sigmod/MerialdoAMMP00,Qq0WheHyVv8J
conf/sigmod/Mohan01,IGS3TtqfKUgJ
conf/sigmod/Mohan94,E2zhARKv5dsJ
conf/sigmod/MohanN94,_2hj6snS3foJ
conf/sigmod/Nori00,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335474
conf/sigmod/ParkCY95,A3XtQdi1j5UJ
conf/sigmod/ParkCY95,hLrdara3zskJ
conf/sigmod/PeiMHZ00,UyhrqiH_-MoJ
conf/sigmod/RothAHCCFSTW96,l1tbsG6UXaMJ
conf/sigmod/RothAHCCFSTW96,r3GI5ly9cuIJ
conf/sigmod/RundensteinerKRCJM96,38HoFGLnxkQJ
conf/sigmod/SagonasSW94,zOre6B5JTkoJ
conf/sigmod/SistlaW95,J3XZUbzCxjEJ
