sample,sub_sample,result_id,test_precision,test_recall,test_f1
1,1,1,0.968503937007874,0.6721311475409836,0.7935483870967742
1,2,1,0.9838709677419355,0.6684931506849315,0.7960848287112563
1,3,1,0.968503937007874,0.6721311475409836,0.7935483870967742
2,1,1,0.9763779527559056,0.7045454545454546,0.8184818481848185
2,2,1,0.9763779527559056,0.7045454545454546,0.8184818481848185
2,3,1,0.9763779527559056,0.7045454545454546,0.8184818481848185
3,1,1,0.9794520547945206,0.8148148148148148,0.8895800933125972
3,2,1,0.9794520547945206,0.8148148148148148,0.8895800933125972
3,3,1,0.9794520547945206,0.8148148148148148,0.8895800933125972
4,1,1,0.9523809523809523,0.7250755287009063,0.823327615780446
4,2,1,0.9523809523809523,0.7250755287009063,0.823327615780446
4,3,1,0.9523809523809523,0.7250755287009063,0.823327615780446
5,1,1,1.0,0.7243589743589743,0.8401486988847583
5,2,1,1.0,0.7243589743589743,0.8401486988847583
5,3,1,1.0,0.7243589743589743,0.8401486988847583
