tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6901,tt12540984,1,Back to OZ,US,0
6905,tt0285073,1,Eunice,US,0
6906,tt12531453,1,Сердце мира,RU,0
6913,tt3142914,3,Ask aglatir,TR,0
6916,tt12543129,7,Supa Modo,IT,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6923,tt0457121,3,Соловей,RU,0
6931,tt12541706,10,El médico alemán,MX,0
6940,tt12538616,6,Kwelling,BE,1
6948,tt12538381,2,Killing Jesus,XEU,1
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6957,tt0202181,9,Koara bôi kokkî,JP,0
6958,tt12535879,2,Upptäcka kon,SE,0
6966,tt5742374,4,Você Nunca Esteve Realmente Aqui,BR,0
6968,tt0055630,17,大鏢客,TW,0
6975,tt0387937,3,Cipriano,DE,0
6976,tt12544519,1,Naga zemsta,PL,0
6978,tt1145500,11,Puissance planète,FR,0
6980,tt0047434,5,The Runaway Bus,GB,0
6982,tt0075922,25,The House by the Lake,US,0
6983,tt12538616,1,Domanda di grazia,IT,0
6986,tt12538247,2,Последний вздох,RU,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6992,tt12544519,3,Naked Vengeance,GB,1
6993,tt12534909,2,Les bouchers verts,FR,0
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
6999,tt3212614,1,Dominican,US,0
7006,tt12544263,1,Inside Out,GB,0
7008,tt0047291,12,Du sollst nicht töten,AT,0
7011,tt12539619,9,The Big Swell,US,1
7014,tt0075922,11,Fin de semana sangriento,AR,0
7015,tt12542324,1,The Demonology of Desire,CA,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7021,tt12538282,8,Dealuri canibale,RO,0
7024,tt12538381,9,Matar a Jesús,IT,0
7026,tt1684914,2,Mulligan,PL,0
7032,tt1366332,1,Distortion,CA,0
7034,tt1613875,1,The Boy Who Saw Through,US,0
7035,tt0045540,2,Aventuras no Oeste,BR,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7044,tt12533047,3,Ava Gardner and Frank Sinatra,FR,0
7048,tt12534909,8,De grønne slagtere,IN,0
7055,tt1300851,21,Boondock Saints 2,FI,0
7057,tt12542310,5,I Am Tiger Woods,GB,1
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7064,tt4852398,4,Hopomythumb,XWW,0
7065,tt12532444,1,Pluto som vallhund,SE,0
7068,tt0202181,1,Las aventuras del pequeño koala,MX,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7081,tt12545834,1,Chrysalis,US,0
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
