tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
233507,id-766,,投擲m猴,配合寶可夢
227627,id-206,,土龙,地蛇宝可梦
234753,id-890,,ムゲンナ,キョダイポケモン
235218,rec-279-dup-0,7,Peliq0per,Pokémon Av4 Agua
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
234463,id-861,11,オーロwン,ビルドアッポケモン
238007,rec-438-dup-0,12,盆才,盆栽可梦s
233205,id-736,,アゴムシ,ようちゅうポケモン
230622,id-479,,로토무,플라스마포몬
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
233929,id-808,6,,Mutter-Pol<émon
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
234549,id-870,,Le9iors,Formations-Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
228840,id-317,3,꿀꺽몬,독봉지포켓몬
228845,id-317,8,Swalot,Pokémon Velenosacco
228846,id-317,9,Swalot,Poison Bag Pokémon
228848,id-317,12,吞食兽,毒袋宝可梦
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
234402,id-855,9,Polteagelsot,Black Tea nPokémon
232389,id-654,6,Rutemrna,Fucbs
233997,id-815,,閃焰王牌,前鋒寶可
231587,id-574,,哥德寶,凝視寶可夢
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
228767,id-310,7,Manectruc,Pokémom Decarga
232024,id-617,12,敏捷虫,脱壳宝可梦
232025,id-618,1,マッギョ,トラップポケモン
232020,id-617,7,Accelgor,Pokémon Sincaparazón
228477,id-284,,비나방,안구포켓
232346,id-650,,도치lp마론,밤송이포켓몬
226283,id-84,,Dodu0,Twin Bird Pokémon
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
231874,id-602,12,麻麻小,电鱼宝梦
233371,id-752,8,Araquanid,Pokémon Bolladacqua
229227,id-352,5,Keclwon,Pokémpn Multicolor
