tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
231227,id-538,4,投摔,柔k道寶可夢
226432,id-98,4,大鉗,清水n蟹寶可夢
238922,rec-230-dup-0,,,
232066,id-622,,골비람,골렘포켓r몬
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
232259,id-641,6,Borsos,Wirbelsturm-P0kémon
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
233507,id-766,,投擲m猴,配合寶可夢
238184,rec-10-dup-0,,Catepbie,
234753,id-890,,ムゲンナ,キョダイポケモン
235218,rec-279-dup-0,7,Peliq0per,Pokémon Av4 Agua
227246,id-172,,皮丘t,小鼠寶可夢
236707,rec-770-dup-0,,,すなのしろポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
234894,rec-118-dup-0,,Tosaksito,
233357,id-751,,,水泡寶可夢
233144,id-729,12,花漾海,偶像宝可b梦n
234463,id-861,11,オーロwン,ビルドアッポケモン
227169,id-165,,芭瓢蟲,五星寶m可夢
233246,id-740,,q모단단게,털게포켓몬
229188,id-348,,アーマルドc,かっちゅうポケモン
238007,rec-438-dup-0,12,盆才,盆栽可梦s
230338,id-453,5,,Pokémom Toxique
233205,id-736,,アゴムシ,ようちゅうポケモン
230622,id-479,,로토무,플라스마포몬
230056,id-427,9,Bunewry,Rabbit Poémon
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
228877,id-320,7,Waixlmer,Pokérnon Ballenabola
230007,id-423,4,海兔k獸,海兔寶可
229966,id-419,,,Pokémon Nutria Mar.
226120,id-69,12,喇叭,花宝可f梦
226889,id-139,,オムスター,うずまきポケモ
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
230719,id-488,1,クレセリア,みかづきポケモン
235130,rec-96-dup-1,,スリーsプ,さいみんポケモン
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
233929,id-808,6,,Mutter-Pol<émon
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
235865,rec-563-dup-0,6,Echnato|l,Sarkophag-Pol<émon
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
234402,id-855,9,Polteagelsot,Black Tea nPokémon
232389,id-654,6,Rutemrna,Fucbs
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
230720,id-488,,Crece:a,
225949,id-54,5,Psykol<wak,Pokémon Canarcl
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
233997,id-815,,閃焰王牌,前鋒寶可
231587,id-574,,哥德寶,凝視寶可夢
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
234137,id-829,4,幼,花飾可夢
232025,id-618,1,マッギョ,トラップポケモン
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
228477,id-284,,비나방,안구포켓
233962,id-811,,Thwackey,
226283,id-84,,Dodu0,Twin Bird Pokémon
231183,id-533,,,きんこつポケモン
237124,rec-395-dup-1,5,,Pokémon Ernpereur
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
231874,id-602,12,麻麻小,电鱼宝梦
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
233371,id-752,8,Araquanid,Pokémon Bolladacqua
230189,id-439,,マネネ,マイムポケモcン
234173,id-832,11,バイウルー,ひつじケモ
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
227956,id-236,11,バルキhー,けんかポケモンl
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
229681,id-393,,Piplup,Pokém9n Pinguino
237686,rec-489-dup-0,11,フィオネy,かいようポケモンc
233506,id-766,,내던숭,연계포켓몬
225618,id-24,4,阿柏,眼鏡蛇寶夢
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
238688,rec-204-dup-0,4,榛果球,蓑衣蟲寶可夢
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
238684,rec-204-dup-0,3,피콘,도롱이벌레포켓몬
233651,id-780,,Dramoal,Pokémon Tuttacalma
230057,id-427,11,ミミロル,うさぎポケモン
230050,id-427,3,이어롤,토끼포켓몬
229766,id-401,,Crilkzik,Pokémon Criquet
229859,id-409,11,ラムパルド,ずつきポケモン
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
228640,id-299,1,ノズパ,
239487,rec-345-dup-0,4,觸手百合,海百合寶可夢
239484,rec-345-dup-0,6,Liliep,Seeanemonen-Pokémon
239481,rec-345-dup-0,7,Lileep,Pokémon Lirio de Mar
239480,rec-345-dup-0,12,触手百合,海百合宝可梦
239489,rec-345-dup-0,3,릴링,바다나리포켓몬
231778,id-593,5,Mohade,Pokémon Flottais0n
228879,id-320,9,Wallmer,Ball Whal Pokémon
236655,rec-127-dup-1,,Kaillcos,
226308,id-87,1,ジュゴン,あしかポケモン
231002,id-515,9,Panprour,Spray Pokéon
238348,rec-397-dup-1,,Mukvb9rd,
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
226702,id-122,11,バリヤーyド,バリアーポモン
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
225540,id-17,,피죤k,새포켓몬
225938,id-53,5,Pe5s5ian,Pokémqon Chadeville
233816,id-797,,철화구야,쏴올리기켓몬
239362,rec-328-dup-1,,톱,개미지옥포켓몬
233500,id-765,7,Orangirj,Pokékon Sabio
231296,id-545,,펜드라,메가지네포켓몬u
227568,id-201,7,,Pokémon Símvolo
237333,rec-534-dup-0,,修建老,筋骨宝可梦
229187,id-348,9,Armwldo,Platd Pokémon
237311,rec-713-dup-0,6,Arktilas,Eisberg-Pokémon
237312,rec-713-dup-0,1,クレベース,ひょうざんポケモン
236887,rec-641-dup-1,8,Tornadu5,Pokémon Turh'lnio
235812,rec-463-dup-0,9,Lickilicky,Licking Pokémon
235813,rec-463-dup-0,3,내룸벨트,핥기포켓몬
235815,rec-463-dup-0,4,大舌舔,舔舔寶可夢
235816,rec-463-dup-0,12,大舌舔,舔舔宝可梦
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
232170,id-632,7,Durajmt,Pokémon Hormgacero
229790,id-403,7,Shjnx,Pojémon Fla5h
230839,id-499,6,Ferkockel,Feuerferkecl
238942,rec-641-dup-0,5,,Pokémon Tofnade
226569,id-110,9,Weezibg,Poison Gaz Pokémon
228217,id-260,7,,Pokémon Psz Lodo
229474,id-374,,ダンバル,てっきゅうポケモ
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
233494,id-764,12,花疗环j,摘花宝d可梦
229666,id-392,4,烈焰猴x,火焰寶可夢a
235312,rec-804-dup-0,,Nagamadel,Pokémon Pin Veneno
227900,id-231,9,Phanpy,Long Nose Pokémon
227904,id-232,2,Donfan,
227907,id-232,5,Donphan,Pokémon Armure
227906,id-232,4,頓甲,鎧甲寶可夢
235678,rec-889-dup-0,11,ザマゼ,つわもbのポケモン
226826,id-134,,Sbowees,
225706,id-32,,尼多a朗,毒針寶可夢
236090,rec-556-dup-1,11,マラカッtチ,サボテンポケモンx
231813,id-596,,デンュラ,でんきグモポケモン
238033,rec-800-dup-1,,ネクロズマ,プリズムポケモqン
231455,id-561,,シンボラvー,とりもどきポケモン
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
228032,id-243,9,Raikfou,Thunder okémon
234443,id-859,,ベロeバー,いじわるポケモン
236906,rec-443-dup-0,,,육지상어포켓몬
227770,id-219,12,熔岩牛,熔岩宝可c梦
227245,id-172,,피츄,아기쥐포p켓몬
230258,id-446,,,
232825,id-698,1,マルス,
233492,id-764,9,Comfev,Posy Picier Pokémon
226716,id-124,,Roubla,
227288,id-176,2,Togechick,
227289,id-176,3,토게틱,행복포켓몬
230805,id-496,,ジャkノビー,くさへびポケモン
227280,id-175,5,Togepi,Pokémon Balle Pic
227284,id-175,9,Togepi,Spike Ball Pokémon
