tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239587,id-70,1,id-69,29,5,5,2,4,120,70,0,20,0,4,0,0,0,
239588,id-71,1,id-70,29,5,5,2,4,45,70,0,20,0,4,0,0,0,
239590,id-73,1,id-72,30,2,10,7,4,60,50,0,20,0,1,0,0,0,
239591,id-74,1,,31,3,4,4,4,255,70,0,15,0,4,0,0,0,
239592,id-75,1,id-74,31,3,12,4,4,120,70,0,15,0,4,0,0,0,
239593,id-76,1,id-75,31,3,12,4,4,45,70,0,15,0,4,0,0,0,
239594,id-77,1,,32,10,8,3,4,190,50,0,20,0,2,0,0,0,
239596,id-79,1,,33,6,8,9,4,190,50,0,20,0,2,0,0,0,
239597,id-748,7,id-747,385,2,10,,4,75,50,0,20,0,2,0,0,0,
239598,id-817,8,id-816,432,2,,,1,45,50,0,20,0,4,0,0,0,
239601,id-113,1,id-440,51,6,6,8,8,30,140,0,40,0,3,0,0,0,
239602,id-788,7,,412,7,4,,-1,3,50,0,15,0,1,0,1,0,
239603,id-114,1,,52,2,7,3,4,45,50,0,20,0,2,0,0,0,
239604,id-115,1,,53,3,6,3,8,45,50,0,20,0,2,1,0,0,
239605,id-4,1,,2,8,6,4,1,45,50,0,20,0,4,0,0,0,109
239609,id-1,1,,1,5,8,3,1,45,50,0,20,0,4,0,0,0,
239611,id-3,1,id-2,1,5,8,3,1,45,50,0,20,1,4,1,0,0,
239616,id-204,2,,102,4,1,2,4,190,70,0,20,0,2,0,0,0,56
239617,id-118,1,,55,8,3,9,4,225,50,0,20,1,2,0,0,0,
239618,id-206,2,,103,10,2,1,4,190,50,0,20,0,2,0,0,0,
239619,id-207,2,,104,7,9,4,4,60,70,0,20,1,4,0,0,0,
239620,id-200,2,,98,4,1,1,4,45,35,0,25,0,3,0,0,0,183
239621,id-201,2,,99,1,1,5,-1,225,70,0,40,0,2,0,0,0,
239623,id-119,1,id-118,55,8,3,9,4,60,50,0,20,1,2,0,0,0,
239626,id-615,5,,311,2,1,,-1,25,50,0,25,0,2,0,0,0,
239627,id-614,5,id-613,310,9,8,,4,60,50,0,20,0,2,0,0,0,105
239628,id-208,2,id-95,41,4,2,1,4,25,50,0,25,1,2,1,0,0,176
239629,id-209,2,,105,6,12,8,6,190,70,0,20,0,3,0,0,0,
239630,id-611,5,id-610,309,5,6,,4,60,35,0,40,0,1,0,0,0,145
239633,id-801,7,,422,4,12,,-1,3,0,0,120,0,1,0,0,1,
239635,id-589,5,id-588,299,4,4,,4,75,50,0,15,0,2,0,0,0,
239636,id-588,5,,299,2,12,,4,200,50,0,15,0,2,0,0,0,
239640,id-240,2,,61,8,6,4,2,45,50,1,25,0,2,0,0,0,
239641,id-813,8,,431,9,,,1,45,50,0,20,0,4,0,0,0,
239642,id-168,2,id-167,85,8,14,2,4,90,70,0,15,0,3,0,0,0,
239643,id-770,7,id-769,397,3,2,,4,60,50,0,15,0,2,0,0,0,
239644,id-879,8,id-878,460,5,,,4,90,50,0,25,0,2,0,0,0,
239645,id-878,8,,460,10,,,4,190,50,0,25,0,2,0,0,0,
239647,id-872,8,,455,9,,,4,190,50,0,20,0,2,0,0,0,
239648,id-871,8,,454,7,,,4,75,50,0,20,0,2,0,0,0,
239651,id-876,8,,458,7,,,0,30,140,0,40,0,3,0,0,0,
239652,id-875,8,,457,2,,,4,60,50,0,25,0,1,0,0,0,
239655,id-509,5,,261,7,8,,4,255,50,0,20,0,2,0,0,0,
239656,id-508,5,id-507,260,4,8,,4,45,50,0,15,0,4,0,0,0,
239657,id-627,5,,319,9,9,,0,190,50,0,20,0,1,0,0,0,169
239658,id-503,5,id-502,258,2,8,,1,45,70,0,20,0,4,0,0,0,108
239659,id-502,5,id-501,258,2,6,,1,45,70,0,20,0,4,0,0,0,107
239660,id-501,5,,258,2,6,,1,45,70,0,20,0,4,0,0,0,106
239662,id-507,5,id-506,260,4,8,,4,120,50,0,15,0,4,0,0,0,
239664,id-505,5,id-504,259,3,6,,4,255,70,0,20,0,2,0,0,0,
239665,id-504,5,,259,3,8,,4,255,70,0,15,0,2,0,0,0,
239666,id-161,2,,82,3,8,3,4,255,70,0,15,0,2,0,0,0,
239667,id-625,5,id-624,317,8,12,,4,45,35,0,20,0,2,0,0,0,159
239669,id-804,7,id-803,424,7,9,,-1,45,0,0,120,0,1,0,0,0,
239679,id-481,4,,242,6,6,,-1,3,140,0,80,0,1,0,1,0,
239680,id-486,4,,247,9,12,,-1,3,0,0,120,0,1,0,1,0,
239681,id-487,4,,248,1,10,,-1,3,0,0,120,0,1,1,1,0,
239682,id-484,4,,245,7,6,,-1,3,0,0,120,0,1,0,1,0,
