tid,species,local_language,name,genus
234101,id-825,,Dotvler,Pokémon Radome
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
231227,id-538,4,投摔,柔k道寶可夢
225492,id-12,,バタフリdー,ちょうちょポケモン
226432,id-98,4,大鉗,清水n蟹寶可夢
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
237563,rec-867-dup-1,,死神,怨念寶可夢
238206,rec-865-dup-0,4,,黃嘴鴨寶可h夢
229316,id-360,6,Iss0,Strahlelcind-Pokémon
238184,rec-10-dup-0,,Catepbie,
227627,id-206,,土龙,地蛇宝可梦
227246,id-172,,皮丘t,小鼠寶可夢
236338,rec-846-dup-0,,Arrol<usa,Rush Pokémon
233357,id-751,,,水泡寶可夢
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
234463,id-861,11,オーロwン,ビルドアッポケモン
232494,id-664,,粉蝶虫j,喷粉宝可梦
227169,id-165,,芭瓢蟲,五星寶m可夢
228115,id-251,,,時空穿越寶可夢
238007,rec-438-dup-0,12,盆才,盆栽可梦s
230338,id-453,5,,Pokémom Toxique
230622,id-479,,로토무,플라스마포몬
232871,id-702,8,,Pikémon Antenna
230056,id-427,9,Bunewry,Rabbit Poémon
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
228877,id-320,7,Waixlmer,Pokérnon Ballenabola
230007,id-423,4,海兔k獸,海兔寶可
229966,id-419,,,Pokémon Nutria Mar.
229319,id-360,,Wynavyt,Bright Pokémon
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
233542,id-769,,Sandygaat,Sand Heap Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
231463,id-561,11,シンボー,とりもどきポvケモン
234402,id-855,9,Polteagelsot,Black Tea nPokémon
233997,id-815,,閃焰王牌,前鋒寶可
234668,id-882,5,Hydragini,Pokémon Fossiie
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
234137,id-829,4,幼,花飾可夢
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
232132,id-628,,Bravsry,Valiant Pokémon
237124,rec-395-dup-1,5,,Pokémon Ernpereur
230189,id-439,,マネネ,マイムポケモcン
229227,id-352,5,Keclwon,Pokémpn Multicolor
234173,id-832,11,バイウルー,ひつじケモ
227956,id-236,11,バルキhー,けんかポケモンl
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
229681,id-393,,Piplup,Pokém9n Pinguino
232568,id-672,5,Cabriolaine,Pokémon Monture
232565,id-672,1,メェークル,ライドポケモン
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
233651,id-780,,Dramoal,Pokémon Tuttacalma
230057,id-427,11,ミミロル,うさぎポケモン
230050,id-427,3,이어롤,토끼포켓몬
229766,id-401,,Crilkzik,Pokémon Criquet
229859,id-409,11,ラムパルド,ずつきポケモン
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
228879,id-320,9,Wallmer,Ball Whal Pokémon
236655,rec-127-dup-1,,Kaillcos,
231941,id-609,,Chandelure,Pokémon Artiranime
238348,rec-397-dup-1,,Mukvb9rd,
226702,id-122,11,バリヤーyド,バリアーポモン
239345,rec-241-dup-0,5,Écrémeub,Pokémon Vachalsit
239362,rec-328-dup-1,,톱,개미지옥포켓몬
231296,id-545,,펜드라,메가지네포켓몬u
227568,id-201,7,,Pokémon Símvolo
236887,rec-641-dup-1,8,Tornadu5,Pokémon Turh'lnio
235812,rec-463-dup-0,9,Lickilicky,Licking Pokémon
235813,rec-463-dup-0,3,내룸벨트,핥기포켓몬
235815,rec-463-dup-0,4,大舌舔,舔舔寶可夢
235816,rec-463-dup-0,12,大舌舔,舔舔宝可梦
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
232170,id-632,7,Durajmt,Pokémon Hormgacero
230839,id-499,6,Ferkockel,Feuerferkecl
238942,rec-641-dup-0,5,,Pokémon Tofnade
226569,id-110,9,Weezibg,Poison Gaz Pokémon
229195,id-349,,Barscbwa,Fisch-Pokémon
227431,id-189,,Wa5accvo,
229474,id-374,,ダンバル,てっきゅうポケモ
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
233494,id-764,12,花疗环j,摘花宝d可梦
238851,rec-166-dup-1,,レディア,いつつぼしポケモン
227904,id-232,2,Donfan,
227907,id-232,5,Donphan,Pokémon Armure
227906,id-232,4,頓甲,鎧甲寶可夢
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
230332,id-452,11,ドラピオン,ばけさそりポケモン
236090,rec-556-dup-1,11,マラカッtチ,サボテンポケモンx
236800,rec-385-dup-1,4,基拉祈v,
226844,id-135,9,Jole0n,Lightnung Pokémon
226757,id-127,,カイス,くわがたポケモン
238033,rec-800-dup-1,,ネクロズマ,プリズムポケモqン
231455,id-561,,シンボラvー,とりもどきポケモン
231823,id-597,11,テシード,とげのみケモン
234443,id-859,,ベロeバー,いじわるポケモン
227985,id-239,6,E1ekid,Elektro-Pokéiiion
227245,id-172,,피츄,아기쥐포p켓몬
230258,id-446,,,
232825,id-698,1,マルス,
233492,id-764,9,Comfev,Posy Picier Pokémon
226716,id-124,,Roubla,
230805,id-496,,ジャkノビー,くさへびポケモン
227280,id-175,5,Togepi,Pokémon Balle Pic
227284,id-175,9,Togepi,Spike Ball Pokémon
227614,id-205,9,Forretres,
234556,id-871,,찌르성게,
234299,id-845,6,Ur9l,Schlin9-Pokémon
226470,id-101,9,Eietrode,Ball P0kémon
227135,id-162,3,다꼬리,긴몸통포켓몬
227136,id-162,4,大尾立,長軀幹寶可夢
233764,id-791,12,索尔迦雷欧,日轮宝可梦
233765,id-792,1,ルナアーラ,がちりんポケモン
233766,id-792,3,루나아라,월륜포켓몬
233767,id-792,4,露奈雅拉,月輪寶可夢
226429,id-98,1,クラブ,さわがにポケモン
233762,id-791,9,Solgaleo,Sunne Pokémon
233763,id-791,11,ソルガレオ,にちりんポケモン
228438,id-280,8,Ralrs,Pokémon Serisazione
229598,id-386,,Deoebxys,
230841,id-499,8,P:gnitr,Pokérnon Suinfuoco
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
236886,rec-641-dup-1,,龍捲雲,旋風寶可
232122,id-627,9,,Eaglet okémon
230520,id-469,12,远古巨蜓,勾蜓宝可梦
234239,id-839,6,Montecarbo,Kohle-Pokémon
236475,rec-447-dup-0,,リオル,はもんポモン
233697,id-785,,卡璞・鳴鳴,土地神寶r可夢
237247,rec-179-dup-1,9,Marzep,Wool Pokérnon
236254,rec-150-dup-0,,超梦d,基因宝可梦
