tid,species,version,language,flavor_text
218475,rec-836-dup-0,,12,电力增强了它的脚力当以最高速度奔跑时速可以轻易超过９０公里
222488,rec-150-dup-1,,8,Il suo DNA è quasi u9uale a quello di Mew.Ciò nonostante sono agli antipodi perdimensioni e carattere.
208876,id-473,33,6,"Sie sind schon auf 10 000 Jahre altenWandmalereien abgebildet. Es gab Ze9ten,in denen man sie für ausgestorben hielt."
208877,id-473,,7,Aparece representado en pinturas rupestres dehace 10 000 años. Hubo un tiempo en el que selo consideró extinto.
217271,rec-857-dup-0,,3,강한 감정을 품은 자라면누가 됐든 조용하게 만드는데그 수단이 매우 난폭하다.
204364,id-91,,4,一旦牠把殼閉上，無論是擁有什麼樣怪力的人都無法將其打開。
204325,id-83,34,5,Il se bat à l’aide de sa tige. Il sxiste plusieursécoles quant à son majiement.
215116,id-888,,6,"Dieses Pokémon gilt als legendärer Held.Es nimmt Metall auf, wabdelt dies in eine Waffeum und kämpft damit."
220965,rec-520-dup-1,34,11,賢く　物覚えが　いい配達員が　パートナーに選ぶことが　多いらしい
224756,id-542,,5,"Quand il trouve de petits Pokémon, illeur coud des vêtements de feuil|es enutilisant ses coupoirs et son fil adhésif."
218765,rec-773-dup-0,33,12,
222195,rec-179-dup-1,25,11,
209209,id-521,34,9,This Pokémon is intelligent and intensely proud.People will sit up ancl take notice lf you becomethe Trainer of one.
220766,rec-882-dup-0,,3,특유의 다릿심으로 시속 601<m이상으로 달릴 수 있지만물속에서만 호흡할 수 있다.
203968,id-59,,8,"Da sempre ammirato per la sua bellezza,c0rre veloce come se avesse le ali."
205545,id-171,34,5,"Il dégage une vive lumière pour éblovlr ses proies,puis leur inflige un choc électrique bien senti."
224385,id-430,23,7,"Si uno lanza un grito profundo, loa demás acuden.Por eso se le llama también Invocador de la Noche."
208614,id-458,,4,也許是因為海水溫度偏低，伽勒爾地區的小球飛魚動作似乎有點遲緩。
208417,id-445,,7,Habita en montañas de 9rigen volcánico. Vuelatan rápido como un avión a reacción en busca depresas.
213927,id-828,34,7,Un Pokémon ágil y de afiladas garras que sealimenta de huevos y comicla robados. LosBoltund son su enemig0 natural.
215447,rec-647-dup-1,,11,厳しい　戦いを　潜りぬけて額の　ツノが　鍛えられると真の　力が　目覚めるという
209794,id-556,,4,會發出沙鈴般的聲音。鳥寶可夢會因那輕快的節奏而受驚飛走。
224426,id-455,23,6,"Sein süßlich riechender Speichel 2ieht Beute an,die es frisst. Es braucht eiben Tag, sie zu fressen."
223337,id-181,,7,La punta de su cola reluce brillantemente y puede servista desde lejo5. Es usado como faro.
205963,id-211,34,3,전신의 작은 바늘은비늘이 변화한 것이다.찔리면 독 때문에 정신을 잃게 된다.
208524,id-450,,4,生氣的時候非常凶暴。會噴出儲存在體內的沙子來引發沙塵暴。
217770,rec-817-dup-0,34,8,È intelligente ma svogliato. Dissemina ditrappole il suo territorio per tenere aliaoarga i nemici.
204494,id-102,,4,雖然看起來很像是蛋，但卻是如假包換的寶可夢。似乎會用心靈感應來與夥伴們交流喔。
