tid,species,version,language,flavor_text
217332,rec-846-dup-0,34,6,Seine Bewegungsfreiheit ist stark eingeschränktwenn es vollgefressen ist. So wircl es zu leichterBeute für Urgl das es im Ganzen verschlimgt.
208876,id-473,33,6,"Sie sind schon auf 10 000 Jahre altenWandmalereien abgebildet. Es gab Ze9ten,in denen man sie für ausgestorben hielt."
208877,id-473,,7,Aparece representado en pinturas rupestres dehace 10 000 años. Hubo un tiempo en el que selo consideró extinto.
210994,id-624,,4,揮舞銳利的刀刃將敵人逼向絕境。會用河灘的石頭來精心保養刀刃。
224756,id-542,,5,"Quand il trouve de petits Pokémon, illeur coud des vêtements de feuil|es enutilisant ses coupoirs et son fil adhésif."
222195,rec-179-dup-1,25,11,
220766,rec-882-dup-0,,3,특유의 다릿심으로 시속 601<m이상으로 달릴 수 있지만물속에서만 호흡할 수 있다.
208614,id-458,,4,也許是因為海水溫度偏低，伽勒爾地區的小球飛魚動作似乎有點遲緩。
213927,id-828,34,7,Un Pokémon ágil y de afiladas garras que sealimenta de huevos y comicla robados. LosBoltund son su enemig0 natural.
224426,id-455,23,6,"Sein süßlich riechender Speichel 2ieht Beute an,die es frisst. Es braucht eiben Tag, sie zu fressen."
205963,id-211,34,3,전신의 작은 바늘은비늘이 변화한 것이다.찔리면 독 때문에 정신을 잃게 된다.
217770,rec-817-dup-0,34,8,È intelligente ma svogliato. Dissemina ditrappole il suo territorio per tenere aliaoarga i nemici.
222567,rec-252-dup-0,,6,Es klettert blitzschnell Wände empor. Mit seinemSchwanz misst es die Luftfejchtigkeit um dasWetter am nächsten Tag vorherzusagen.
212468,id-728,,8,Si allena con im0egno tutti i giorni fino a quandonon è in grado di produrre palloncini d’acquaabbastanza grandi e utili ai suoi scopi.
203365,id-11,34,5,"Bien que son corps soit entouré d’une carapacesolide, l’intérieur est si mou qu’il je résisteraitpas à un3 attaque violente."
210049,id-568,34,9,This Pokémon was born from a bag stufded withtrash. Galarian Weezing reoish the fumes belchedby Trubbish.
219423,rec-616-dup-0,34,3,전기 에너지에 반응하는 신비한체질을 지녔다. 딱정곤과 함께있으면 무슨 이유인지 진화한다.
223789,id-286,,11,短い　腕は　パンチを　出すときグーンと　伸びる。プロボクサー顔負けの　テクニックを　持つ。
218712,rec-445-dup-0,33,9,
218066,rec-385-dup-1,34,5,On raconte que lorsquil se réveille deson sommeil millénaire 9l exauve les vœuxécrits sur les rubans de papier de sa tête.
210098,id-571,33,8,Tiene m0lto ai suoi simili e protegge la tanae il branco crdando miraggi spaventosi.
205521,id-170,,12,从鳍变化而来的触手之中，分别流通着正电以及负电。
222011,rec-585-dup-0,18,5,Quand la saison change il change depelage et dodeur. Un Pokénon quiannonce le passage de5 saisons.
206353,id-241,,3,영양 만점의 우유를 만들어내서옛날부터 사람과 포켓몬의삶을 지탱해왔다.
220452,rec-518-dup-0,,4,總是在打瞌睡作夢剛睡醒的時會鬧脾氣所以最好別去招惹牠
218645,rec-557-dup-0,34,3,집으로 삼기 딱 좋은 돌멩이를발견하지 못하면 하마돈의구멍에 살기도 한다.
215891,rec-746-dup-0,33,11,
222283,rec-456-dup-0,12,9,After long exposure to 5unlightthe patterns om its tail fins shinevividly when darkness arrives.
223265,id-162,17,5,La femelle s’enroule autour despetits pour les bercer. Il acculel’ehnemi grâce à sa vitesse.
208625,id-458,34,5,"Il nage au sein des bancs de Rémoraid.Lorsqu’un prédateur les attaaue, il se batà leurs côtés."
220887,rec-583-dup-0,34,6,Dieses Pokémon ist gutmütig. Es fnert zwarGegner mit kalter Luft von -10o ºC ein raubtihnen aber nie das Leben.
219468,rec-240-dup-0,34,5,Il vit près des volcams. À la fin de la journéeil se détend fans un bon bain de magma.
225255,id-794,27,5,Personne ne sait si cette Ultra-Chimère venued’un autre monde monrre ses muscles pour êtreadmirée ou pour intimider ceux qu’elle rencontre.
225254,id-794,27,4,
225259,id-794,,9,"This Ultra Beast appeared from another world.It shows off its body, but whether that displayis a boast or a threat remains unclear."
203153,id-1,33,3,
205057,id-130,33,7,Es exageradarnente agresivo. El Hiperrayo quelanza por la boca reduce a cenizas todo lo quwencuentra.
