tid,tconst,averageRating,numVotes
7,tt12535755,6.3,150
15,tt12534907,7.3,18812
18,tt12540399,6.0,6
20,tt0108622,6.7,355
24,tt12531412,6.5,1811
34,tt12532783,6.5,39
36,tt9035628,5.1,60
42,tt12534268,6.8,42
50,tt12535723,5.8,121
55,tt12538716,5.9,39
81,tt2083932,5.9,15
94,tt12542350,6.7,20
100,tt12531600,4.9,10
104,tt12542862,7.3,15
108,tt12535644,4.9,8
110,tt12544497,7.2,8
113,tt12540297,6.1,10
114,tt12541775,6.1,18
120,tt12531195,7.9,11
124,tt12545778,7.4,55
144,tt12539473,5.4,10
151,tt2308048,6.6,13
152,tt12534147,6.4,7
168,tt7349906,4.6,8
171,tt12541929,6.9,0
179,tt12536033,7.1,9
185,tt0250200,6.2,6
189,tt3073216,6.4,5
191,tt12535271,8.2,15
192,tt12537971,5.9,5
196,tt0350037,6.3,149
199,tt10410130,9.1,8
204,tt12545482,7.8,53
206,tt12534789,6.0,22
207,tt12536731,6.2,-1
212,tt12535451,8.7,6
219,tt12543760,4.6,12
227,tt12544403,5.9,5
228,tt3526322,7.2,5
232,tt12531870,6.3,0
238,tt12536238,7.9,17
240,tt12542126,5.5,15
241,tt2513610,8.0,5
260,tt12535614,6.8,13
270,tt12544050,6.4,92
271,tt12543140,5.4,-5
277,tt12538867,7.8,33
284,tt12543389,7.1,19
285,tt0314490,6.0,5
290,tt4995922,6.0,5
293,tt1096871,6.0,52
294,tt12545898,7.6,15
311,tt1672376,6.4,5
312,tt1754315,8.8,11
320,tt12541065,5.7,10
324,tt12537920,4.8,-3
337,tt12536713,8.5,8
358,tt12536026,5.8,149
359,tt12545773,7.3,10
363,tt12534492,5.5,25
377,tt12535631,4.8,5
389,tt0328285,8.4,5
390,tt0205948,7.5,11
391,tt12536511,6.1,32
423,tt12540495,7.6,12
425,tt12543416,4.5,6
431,tt12540629,6.8,3
441,tt12532295,6.4,404
449,tt0403877,7.7,7
453,tt12541777,6.2,25
466,tt0017883,5.9,10
467,tt12536414,5.6,119
469,tt12540074,9.1,2
471,tt6662506,7.3,22
475,tt12542067,7.1,2
481,tt9409854,4.5,86
484,tt12545749,7.3,7
485,tt12531181,7.8,68
504,tt12542273,7.7,178
506,tt12532647,7.0,-1
510,tt12542722,7.0,487
520,tt12537415,3.6,815
525,tt12541619,7.7,18
550,tt12531251,7.4,4
567,tt12545460,9.0,1892
585,tt12540307,3.6,16
592,tt12543129,7.7,236
597,tt12535538,6.9,3
599,tt12537279,7.8,25
602,tt12540772,7.2,7
609,tt0023465,6.4,114
615,tt12535372,5.3,7
621,tt12540328,8.4,494
625,tt12543524,4.5,28
636,tt0019924,6.4,8
638,tt2568154,5.4,5
642,tt12533048,6.8,7
648,tt12535667,6.5,39
649,tt3105448,6.0,10
669,tt2207026,6.6,63
670,tt12541438,5.5,6
677,tt0212254,6.1,18
680,tt12543137,6.8,5
693,tt0990310,5.5,28
694,tt5919848,7.6,88
704,tt12537315,5.3,94
728,tt12539152,7.4,66
729,tt12532432,6.7,6
730,tt3142914,5.0,20
737,tt12537274,6.6,149
742,tt12540412,6.7,138
743,tt12536862,6.8,73
751,tt3811966,4.4,5
754,tt0024207,4.2,12
757,tt12536909,7.0,13
766,tt1213609,5.9,30
768,tt3385806,5.6,11
771,tt12537919,4.8,5
776,tt0250341,6.3,36
787,tt0265743,6.2,17
790,tt12535744,5.7,9
797,tt12536339,7.0,184
814,tt0060746,5.7,29
822,tt12534149,6.7,10
838,tt12532421,6.7,13
839,tt12539808,7.7,13
854,tt12539804,3.3,225
856,tt12542688,5.0,12
862,tt12537160,7.9,9
874,tt1458786,7.4,17
876,tt12544635,8.0,987
877,tt12537671,6.4,3
878,tt6272216,6.7,20
879,tt3364206,6.6,129
880,tt0467771,8.1,13
881,tt12531365,4.2,169
882,tt12545176,7.4,5
896,tt0055719,6.6,6453
901,tt12539576,6.8,18
915,tt0246057,6.0,37
916,tt12544531,3.5,-3
928,tt12533075,9.3,22
929,tt0210824,5.7,181
938,tt12536517,4.6,9
943,tt12542143,6.2,1172
945,tt12542567,5.4,127
949,tt12537037,3.8,2166
952,tt12542103,9.1,14
953,tt12538614,6.9,101
957,tt0861684,7.8,51
958,tt12539094,8.1,46
962,tt12539333,7.1,68
967,tt12544944,8.0,15
972,tt12541147,8.6,7
984,tt7493294,6.1,12
986,tt12545975,6.4,141
989,tt12544185,6.7,5
993,tt1496903,8.1,45
994,tt12545397,5.2,17
997,tt5044186,6.4,143
1012,tt0085273,5.6,435
1022,tt12542026,4.2,64
1023,tt5987338,7.4,8
1024,tt12540296,6.0,10
1026,tt12539407,5.6,433
1029,tt12542685,5.8,35
1034,tt12541762,5.9,155
1040,tt12534045,6.2,13
1041,tt12542254,6.0,156
1042,tt12542882,5.4,172
1059,tt12533483,7.9,15
1075,tt12533077,9.3,21
1076,tt12543266,7.7,55
1083,tt0372046,8.2,9
1110,tt12535784,8.7,28004
1113,tt12536863,7.6,76
1114,tt1461698,5.1,94
1116,tt12540377,5.5,38
1123,tt3778126,5.3,313
1124,tt12540202,5.5,16
1129,tt0258172,3.0,33
1132,tt12545175,7.6,5
1134,tt12536308,6.0,4491
1139,tt12537186,7.1,462
1143,tt12538648,5.4,17
1144,tt1198083,7.5,1153
1146,tt0264845,4.8,11
1151,tt12538564,5.0,3
1157,tt0431579,5.4,34
1164,tt12544460,8.0,140
1165,tt12544263,7.4,60
1166,tt12545261,3.4,34
1180,tt12542253,6.2,156
1185,tt12541124,6.2,371
1194,tt12543661,7.1,1
1198,tt0386470,7.9,77
1216,tt0949506,6.0,231
1218,tt12545356,1.2,123
1220,tt12533346,7.1,349
1229,tt12542504,5.2,107
1234,tt12537840,7.0,91
1236,tt0247196,7.2,23529
1242,tt12541796,7.1,28
1249,tt12536946,6.6,28
1254,tt12537391,6.0,231
1256,tt12545567,7.5,13
1259,tt12531159,7.4,215
1261,tt2035595,7.0,6
1265,tt12531542,5.6,28
1272,tt12540308,3.6,21
1275,tt12541067,6.1,238
1278,tt0090825,4.7,20
1281,tt12532348,4.5,86
1286,tt12539430,5.3,192
1294,tt12537039,5.0,313
1308,tt12539620,6.0,6
1312,tt0077460,5.8,32
1313,tt12537139,5.7,8
1319,tt0298835,7.2,5
1332,tt8594582,3.9,83
1339,tt12540259,8.4,747
1340,tt6000488,7.7,6
1346,tt12544030,7.8,59
1356,tt12536236,5.0,58
1358,tt12536598,6.4,10
1360,tt12545777,7.2,63
1365,tt12543015,7.4,8
1372,tt12534253,6.2,10
1374,tt12545149,9.0,7593
1385,tt12532263,6.8,33
1388,tt12543922,5.6,14
1389,tt12533954,7.9,258
1397,tt12543817,6.5,38
1399,tt12536993,5.9,9662
1401,tt0328820,5.0,68
1403,tt12532974,6.5,4
1425,tt12544945,8.0,25
1437,tt12531847,6.6,9
1440,tt12541064,5.5,14
1441,tt1372681,5.0,835
1448,tt0303076,5.9,102
1451,tt12540082,7.4,48
1457,tt12544186,7.0,0
1462,tt12536338,6.7,180
1464,tt12542909,5.6,191
1466,tt1787747,7.0,575
1470,tt12541729,6.1,8
1473,tt12532014,6.4,7
1475,tt12544196,4.6,30
1482,tt12542377,2.3,103
1492,tt12539334,7.1,78
1493,tt12545461,8.7,1899
1494,tt12543408,5.2,29
1506,tt0264066,7.1,251
1511,tt12536278,6.4,94
1512,tt12544095,7.2,872
1523,tt12540309,3.4,18
1526,tt0268418,7.0,7
1555,tt12545484,7.3,46
1567,tt0877333,7.3,7
1574,tt12536519,4.6,-3
1583,tt12531192,3.3,644
1589,tt12534376,8.2,14
1592,tt3316134,7.6,5
1606,tt12532457,6.6,13
1635,tt12545603,5.7,29
1639,tt12531527,5.1,835
1640,tt0077668,3.7,178
1662,tt12538699,7.8,1
1664,tt12541931,7.4,10
1668,tt12538608,5.3,9
1672,tt6964378,8.2,11
1673,tt0412270,5.4,10
1674,tt12537161,7.3,12
1679,tt12543283,6.9,7
1680,tt12535369,6.7,90
1691,tt12540871,6.4,27
1700,tt4048584,7.4,10
1701,tt12533380,6.1,974
1705,tt12531894,5.8,8
1726,tt12532628,8.4,52
1735,tt12540430,6.6,9
1739,tt12531751,7.4,73
1741,tt12536222,7.2,6
1757,tt12543170,6.1,220
1759,tt12539153,7.7,69
1764,tt12534345,7.8,563
1769,tt12541278,5.6,16
1778,tt12532746,6.8,10
