tid,tconst,averageRating,numVotes
1,tt0374594,4.4,10
3,tt12543237,6.0,10
4,tt12537087,7.3,9
6,tt12538154,7.9,92
12,tt12541355,6.1,124
13,tt0040146,5.6,14
14,tt2578260,6.6,5
17,tt5254584,8.5,10
20,tt0108622,6.7,355
24,tt12531412,6.5,1811
25,tt12533523,8.5,10
27,tt0927634,6.4,8
31,tt12541831,4.4,9
33,tt12533929,7.3,11
37,tt12531849,6.8,2
39,tt12539741,5.1,29
41,tt12538930,7.2,32
42,tt12534268,6.8,42
43,tt12533076,9.3,6
44,tt12535785,9.1,28006
57,tt12532968,7.0,39
58,tt12541427,8.3,12
66,tt12536025,6.3,149
73,tt12531999,5.9,13
74,tt12544709,8.3,19
75,tt12539123,4.0,-1
80,tt0015156,5.2,5
81,tt2083932,5.9,15
86,tt0499179,8.6,16
90,tt12535633,4.5,11
93,tt12532992,5.3,17
95,tt0035697,7.4,8
103,tt12533288,6.6,247
106,tt12532204,2.6,24
107,tt0471839,5.2,31
112,tt12537316,6.6,7
114,tt12541775,6.1,18
116,tt12536172,7.0,5
118,tt0234528,8.6,9
120,tt12531195,7.9,11
122,tt12535718,7.7,25
123,tt1459073,7.4,11
125,tt12543702,7.4,165
127,tt12541504,4.9,243
128,tt12536078,5.3,14
129,tt12542733,7.5,66
132,tt12532136,7.1,76
133,tt12533597,7.2,673
136,tt12535808,6.2,28
139,tt7388830,7.7,16
142,tt12541380,4.4,1189
143,tt12540779,5.9,6
152,tt12534147,6.4,7
156,tt12541379,4.4,1186
163,tt12545536,5.1,22995
164,tt5421602,8.7,28009
172,tt12531231,5.0,7
173,tt8667604,8.3,12
174,tt12544455,4.2,1
175,tt12540048,7.6,9
176,tt12536968,9.1,2113
182,tt12542856,8.0,22
183,tt12534312,7.9,18
185,tt0250200,6.2,6
188,tt12536369,8.0,79
193,tt12536124,6.5,177
199,tt10410130,9.1,8
203,tt1879071,5.5,10
204,tt12545482,7.8,53
208,tt1024156,9.0,111
209,tt0350750,3.8,13
211,tt12543923,5.6,15
215,tt12535069,5.7,21
216,tt12536445,7.0,256
217,tt12537273,6.7,149
219,tt12543760,4.6,12
220,tt12542760,7.5,167
222,tt12534923,6.7,348
224,tt12540343,7.5,56
227,tt12544403,5.9,5
228,tt3526322,7.2,5
229,tt12537583,6.6,59
234,tt5815434,6.6,69
237,tt12545129,5.3,95
238,tt12536238,7.9,17
243,tt12542065,7.2,17
246,tt12532013,6.4,7
247,tt6876646,8.5,8
248,tt12543632,5.9,8
255,tt12532704,1.7,26
256,tt12532279,5.4,13
258,tt0457121,7.4,43
259,tt0835031,7.0,8
260,tt12535614,6.8,13
261,tt0189439,6.9,29
263,tt12541068,6.0,231
272,tt0954423,7.8,9
275,tt12531863,4.6,2149
277,tt12538867,7.8,33
278,tt12543861,4.7,28
279,tt12534428,7.5,26
281,tt12535196,5.3,34
282,tt12542127,5.5,21
284,tt12543389,7.1,19
288,tt12532319,8.0,13
291,tt12537760,7.3,88
295,tt12538176,8.0,4
297,tt12533508,1.7,22
299,tt12539619,7.7,7
300,tt12541993,6.1,19
301,tt12542555,6.6,29
303,tt12534406,5.2,36
310,tt12537301,6.4,36
312,tt1754315,8.8,11
315,tt12536433,8.5,13
317,tt12534012,8.3,12
320,tt12541065,5.7,10
323,tt12535434,7.2,24
325,tt12536682,6.7,31
330,tt0210959,7.4,7
336,tt0036374,7.8,44
341,tt12539456,7.1,30
344,tt12535285,5.9,30
347,tt12532954,6.5,88
348,tt12537456,7.9,504
351,tt12544011,5.6,5
353,tt7773250,4.0,5
359,tt12545773,7.3,10
361,tt1296418,6.4,5
363,tt12534492,5.5,25
365,tt12545395,5.3,16
366,tt12541123,5.9,371
368,tt12539290,7.5,1483
369,tt12534401,4.8,448
376,tt12535108,5.2,85
378,tt12533587,4.7,1710
380,tt12533308,7.9,65
383,tt0816629,4.9,243
384,tt12531670,9.7,6
385,tt12539291,7.1,1475
386,tt2180561,7.6,68
387,tt12532955,6.2,86
391,tt12536511,6.1,32
401,tt4288938,9.2,9
402,tt2309949,4.3,7
403,tt12531574,7.9,8
408,tt11757862,6.4,15
410,tt7867852,6.3,6
411,tt12543380,7.3,450
414,tt12537090,6.2,2469
417,tt12541324,6.7,5
422,tt12542141,5.2,5
424,tt12536712,8.6,15
425,tt12543416,4.5,6
429,tt0052919,6.1,11
434,tt12535619,5.7,123
438,tt12533534,7.3,137
442,tt0395657,7.0,5
443,tt2953038,8.0,9
446,tt3542816,9.3,14
447,tt12538458,8.3,29
451,tt0804223,5.1,17
455,tt12537206,7.7,8
457,tt12541436,5.5,12
459,tt0387616,8.1,516
460,tt12534972,6.4,14
462,tt12545568,7.5,13
463,tt0094926,4.8,79
464,tt12538167,6.9,573
466,tt0017883,5.9,10
468,tt12532782,6.2,39
473,tt12541583,6.4,5
474,tt12542966,6.3,24
475,tt12542067,7.1,2
476,tt1545097,4.7,1710
480,tt12535340,7.4,8
487,tt8305258,7.5,167
488,tt12541356,6.1,116
490,tt12535121,8.0,7
