idDBLP,idScholar
conf/sigmod/AcharyaFZ97,FDPwbRQbfIAJ
conf/sigmod/AdaliSS99,Cbwq3JSxrSAJ
conf/sigmod/Amer-YahiaCLS01,DFubU20j1OIJ
conf/sigmod/Amer-YahiaCLS01,WsCqveNDjjUJ
conf/sigmod/AnnamalaiCD00,0Igfv6jL3jwJ
conf/sigmod/BabcockBDM03,rnakKC_M9-kJ
conf/sigmod/BerchtoldBK98,fTYVIbi40sAJ
conf/sigmod/BerckenDS00,3IFlpeKgLlAJ
conf/sigmod/BerckenDS00,KO6M4Fc8-80J
conf/sigmod/BlottRS96,jq_F3lCmTaIJ
conf/sigmod/Bussler01,UYIeOe280OwJ
conf/sigmod/CandanLLHA01,efYVCK07AwMJ
conf/sigmod/CareyDFHMNSSTTWZ94,5wcgt7bNx7YJ
conf/sigmod/CareyDNAGS97,GmUD1o-uPvYJ
conf/sigmod/CareyDNAGS97,mt8Q1YmVRkMJ
conf/sigmod/CareyDNAGS97,Y1Z4i3_4l00J
conf/sigmod/CareyDNAGS97,Zkgpz6ZsutsJ
conf/sigmod/ChangBCLLS00,dM9iTzhspEUJ
conf/sigmod/ChaudhuriD97,4zZ7Lxt4PPIJ
conf/sigmod/ChaudhuriD97,gY652XXjHB8J
conf/sigmod/CherniackZ98,_wJZsVYdrr8J
conf/sigmod/ColeG94,Lg8yEjB8jmAJ
conf/sigmod/DarR94,TtV6gGLQ9NMJ
conf/sigmod/FernandezFKLS98,fNDX0gaFmB0J
conf/sigmod/Gerber95,Cha3zvFBfDsJ
conf/sigmod/GuptaMR95,2GUwicKtWTUJ
conf/sigmod/HanKK97,MqdtZ_cUxDEJ
conf/sigmod/HarinarayanRU96,QHUtoLECZzgJ
conf/sigmod/HarinarayanRU96,V6KNPMKdyagJ
conf/sigmod/HarinarayanRU96,-RzBfKSBxpgJ
conf/sigmod/HeC03,MNmlxFx4l-8J
conf/sigmod/Jagadish94,eH69_dCm18wJ
conf/sigmod/JajodiaSSB97,s3CWa_4OiW0J
conf/sigmod/LitwinS00,HI2KgQdo39gJ
conf/sigmod/LitwinS00,R7Z-NlUo_YUJ
conf/sigmod/LitwinS00,w9dSqojWgDAJ
conf/sigmod/LiYVGPUV98,4zDGoqCAWOoJ
conf/sigmod/LiYVGPUV98,6jeHlSgjCskJ
conf/sigmod/LiYVGPUV98,8a9NXXE4xiwJ
conf/sigmod/MumickP94,hUQBQ_9ohcgJ
conf/sigmod/NgLK98,kJVhJ4ruw6sJ
conf/sigmod/ParkCY95,8CqjZ166ScEJ
conf/sigmod/ParkCY95,x5By8kBxxpwJ
conf/sigmod/PatelYKTNBHRLEKGDN97,qe3zCXe4dHQJ
conf/sigmod/RafieiM97,N-kEDX56ek0J
conf/sigmod/RafieiM97,otOkT3t9kUQJ
conf/sigmod/RajagopalanML98,iUtn70TmoZIJ
conf/sigmod/SeshadriLR94,G4N8qaBAG4kJ
conf/sigmod/ShahC01,2wGOv6yh4yIJ
conf/sigmod/Shasha97,Q-KG8a3_BmIJ
conf/sigmod/Shasha97,r2TwyhAdYecJ
conf/sigmod/SrikantA96,KVEv4thH4CgJ
conf/sigmod/SrikantA96,WSVs3nCRe8EJ
conf/sigmod/SrikantA96,ZBuWjiVOE94J
conf/sigmod/StoltePAG03,9WTNlminW6AJ
conf/sigmod/WattezCBFF00,1SA9LhktHsUJ
conf/sigmod/WhiteCF98,tORqjZEtKvMJ
conf/sigmod/ZaianeHLCC98,VAX1F7QPNfsJ
conf/sigmod/ZhuS03,QZs7L6Y94_UJ
conf/vldb/AbiteboulBBCCDMMP03,fANcvlGA8WAJ
conf/vldb/AbiteboulBMMW02,mm3mXWb8QS0J
conf/vldb/AbiteboulBMMW02,YtqWhs8DYBUJ
conf/vldb/AgarwalADGNRS96,OMzQ1Ah1IVQJ
conf/vldb/AilamakiDHS01,gUJrOpj89tQJ
conf/vldb/AlsabtiRS97,nqOZsUydoQkJ
conf/vldb/Amer-YahiaCD98,9nmG2KCklEcJ
conf/vldb/BerchtoldKK96,_oDfC1aR4CAJ
conf/vldb/BerchtoldKK96,2EJhvKyW8AoJ
conf/vldb/BerchtoldKK96,pMqgAz_KzPgJ
conf/vldb/BerchtoldKK96,S-aEcHjpLBMJ
conf/vldb/BerckenS01,A46cpXEm-8AJ
conf/vldb/BunemanDHOW95,95LnCs7V35YJ
conf/vldb/CeriCW00,K1psyoQRPpgJ
conf/vldb/ChenDZ03,cCpHMzAXRnsJ
conf/vldb/ChristodoulakisTZ97,lojHMj5xWEwJ
conf/vldb/CosleyLP02,22ZTae8fNuIJ
conf/vldb/Draluk01,FhNjU1YhINUJ
conf/vldb/FernandezSCMS03,sn_R4N1q2SwJ
conf/vldb/FlescaFM03,LXjSnbxB7EsJ
conf/vldb/Galindo-LegariaJWW03,3fCNsAXb9RAJ
conf/vldb/GarofalakisG01,PIhBWXtNTvUJ
conf/vldb/GravanoG95,DNh5uw1WWUEJ
conf/vldb/GravanoG95,F2mmoq6cRGMJ
conf/vldb/HaasKWY97,t9e1f-xi0VsJ
conf/vldb/HaasKWY97,U09WdB3GIK4J
conf/vldb/KornSFSP96,51VkEWUxxLIJ
conf/vldb/KornSFSP96,VL_cnRotMQcJ
conf/vldb/LabioG96,nsN_2BnT_mMJ
conf/vldb/LakshmananSS96,Yuccv3uXgUQJ
conf/vldb/LakshmiZ98,QmXB6EKu-pYJ
conf/vldb/LaneEN00,0O3JgOoSdIUJ
conf/vldb/Levy96,lDTPyBMtHVwJ
conf/vldb/ManolescuFKXO00,t19PsyGam1EJ
conf/vldb/MehtaD95,7c5g0Tl1lO0J
conf/vldb/MehtaD95,lRiSWgNjNtIJ
conf/vldb/MeoPC96,O9eEu3O60FMJ
conf/vldb/MeoPC96,Opm5VlTzQTAJ
conf/vldb/Padmanabhan96,1IjlMvLBFC0J
conf/vldb/RothS97,9xWSlRBwaPIJ
conf/vldb/RothS97,HbyP8kT8KRoJ
conf/vldb/RothS97,TNLmH37TfgcJ
conf/vldb/Sacks-Davis96,GkINzG_IffAJ
conf/vldb/VelegrakisMP03,tYCCI2DndboJ
conf/vldb/Wadler01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672033
conf/vldb/YanA94,8j5i7YJQnNAJ
conf/vldb/YanA94,WG-3vX59MvIJ
conf/vldb/ZirintsisKM99,_UYteGcmBKIJ
journals/sigmod/ArenasKKKMM03,biVrK7MrU4QJ
journals/sigmod/ConradHHKRSS99,3aPleydkcIoJ
journals/sigmod/DomenigD99,S6TMGRGUq1IJ
journals/sigmod/GuptaHR97,YSgaDQ95dfEJ
journals/sigmod/Han98,2kDtSxYI5DgJ
journals/sigmod/Han98,fowjYeJoaxgJ
journals/sigmod/JukicV97,yZbJS0Cd6cAJ
journals/sigmod/Kim02,1PPb2Y8X7rAJ
journals/sigmod/KoksalAD98,c2UQ3AM5_f8J
journals/sigmod/Mani03,FgLCpqaf8C8J
journals/sigmod/MusickC99,mA4kKq9Z3tYJ
journals/sigmod/Nascimento03,cJRWis64ghgJ
journals/sigmod/Qian96,NiswbODuzhAJ
journals/sigmod/ShethMKA01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604286%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
journals/sigmod/Wade96,AYtrcxExrbkJ
journals/tods/YanG94,X7w4rQXqf70J
journals/tods/YanG94,Xh9AnV9p-REJ
journals/vldb/AtkinsonM95,N5Got4HigPgJ
journals/vldb/DanYC95,SsOLRJZrmtYJ
journals/vldb/DerrMP94,SZbsK5kMevAJ
journals/vldb/DoanMDDH03,InzqepkG0W8J
journals/vldb/GutingS95,ceBWKDUmKDAJ
journals/vldb/HjaltasonS02,Z24x2fvsNQgJ
journals/vldb/KellerB96,tVoqZpEEHv8J
journals/vldb/LometS97,o4XsUOzknMUJ
journals/vldb/MehrotraKS97,6XxswNrUSk4J
journals/vldb/SheikholeslamiCZ00,2GWXn3jT0uwJ
