tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
231227,id-538,4,投摔,柔k道寶可夢
234368,id-852,5,Poulaf,Pokémon Caorice
232066,id-622,,골비람,골렘포켓r몬
237563,rec-867-dup-1,,死神,怨念寶可夢
232259,id-641,6,Borsos,Wirbelsturm-P0kémon
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
233507,id-766,,投擲m猴,配合寶可夢
234753,id-890,,ムゲンナ,キョダイポケモン
235218,rec-279-dup-0,7,Peliq0per,Pokémon Av4 Agua
227246,id-172,,皮丘t,小鼠寶可夢
236707,rec-770-dup-0,,,すなのしろポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
236338,rec-846-dup-0,,Arrol<usa,Rush Pokémon
228115,id-251,,,時空穿越寶可夢
233205,id-736,,アゴムシ,ようちゅうポケモン
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
230007,id-423,4,海兔k獸,海兔寶可
234488,id-864,,Corayômr,Pokémon Corail
229966,id-419,,,Pokémon Nutria Mar.
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
226120,id-69,12,喇叭,花宝可f梦
226889,id-139,,オムスター,うずまきポケモ
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
235130,rec-96-dup-1,,スリーsプ,さいみんポケモン
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
232748,id-690,5,Venalge,Polémon Sjmulalgue
233542,id-769,,Sandygaat,Sand Heap Pokémon
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
234549,id-870,,Le9iors,Formations-Pokémon
235865,rec-563-dup-0,6,Echnato|l,Sarkophag-Pol<émon
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
231463,id-561,11,シンボー,とりもどきポvケモン
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
233997,id-815,,閃焰王牌,前鋒寶可
234668,id-882,5,Hydragini,Pokémon Fossiie
231587,id-574,,哥德寶,凝視寶可夢
234137,id-829,4,幼,花飾可夢
232024,id-617,12,敏捷虫,脱壳宝可梦
232025,id-618,1,マッギョ,トラップポケモン
232020,id-617,7,Accelgor,Pokémon Sincaparazón
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
226283,id-84,,Dodu0,Twin Bird Pokémon
237124,rec-395-dup-1,5,,Pokémon Ernpereur
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
231874,id-602,12,麻麻小,电鱼宝梦
229227,id-352,5,Keclwon,Pokémpn Multicolor
234173,id-832,11,バイウルー,ひつじケモ
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
233506,id-766,,내던숭,연계포켓몬
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
237884,rec-171-dup-0,1,ランターン,ライトポケモン
229859,id-409,11,ラムパルド,ずつきポケモン
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
236855,rec-621-dup-0,,Shatdragco,Höhlen-Pokémon
231002,id-515,9,Panprour,Spray Pokéon
226702,id-122,11,バリヤーyド,バリアーポモン
239345,rec-241-dup-0,5,Écrémeub,Pokémon Vachalsit
239362,rec-328-dup-1,,톱,개미지옥포켓몬
227399,id-186,3,,개구리켓몬
237333,rec-534-dup-0,,修建老,筋骨宝可梦
237311,rec-713-dup-0,6,Arktilas,Eisberg-Pokémon
237312,rec-713-dup-0,1,クレベース,ひょうざんポケモン
236887,rec-641-dup-1,8,Tornadu5,Pokémon Turh'lnio
235812,rec-463-dup-0,9,Lickilicky,Licking Pokémon
235813,rec-463-dup-0,3,내룸벨트,핥기포켓몬
235815,rec-463-dup-0,4,大舌舔,舔舔寶可夢
235816,rec-463-dup-0,12,大舌舔,舔舔宝可梦
230839,id-499,6,Ferkockel,Feuerferkecl
226569,id-110,9,Weezibg,Poison Gaz Pokémon
229195,id-349,,Barscbwa,Fisch-Pokémon
228217,id-260,7,,Pokémon Psz Lodo
229474,id-374,,ダンバル,てっきゅうポケモ
236486,rec-287-dup-0,4,懶,懶人寶可y夢
227900,id-231,9,Phanpy,Long Nose Pokémon
227904,id-232,2,Donfan,
227907,id-232,5,Donphan,Pokémon Armure
227906,id-232,4,頓甲,鎧甲寶可夢
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
230332,id-452,11,ドラピオン,ばけさそりポケモン
235678,rec-889-dup-0,11,ザマゼ,つわもbのポケモン
226826,id-134,,Sbowees,
235126,rec-205-dup-0,1,フォレトス,みのむしポケモン
236800,rec-385-dup-1,4,基拉祈v,
228181,id-257,,火焰雞r,猛火寶可夢
226757,id-127,,カイス,くわがたポケモン
231455,id-561,,シンボラvー,とりもどきポケモン
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
231823,id-597,11,テシード,とげのみケモン
236906,rec-443-dup-0,,,육지상어포켓몬
227770,id-219,12,熔岩牛,熔岩宝可c梦
239117,rec-591-dup-0,1,モロバル,きのこポケン
227245,id-172,,피츄,아기쥐포p켓몬
230258,id-446,,,
230805,id-496,,ジャkノビー,くさへびポケモン
227614,id-205,9,Forretres,
236959,rec-72-dup-1,8,Tzentacool,Pokémon Medvsa
237224,rec-42-dup-0,,Golbat,Pokémon Pipi5trello
234299,id-845,6,Ur9l,Schlin9-Pokémon
230782,id-493,9,,Alpha Poémon
227135,id-162,3,다꼬리,긴몸통포켓몬
227136,id-162,4,大尾立,長軀幹寶可夢
233764,id-791,12,索尔迦雷欧,日轮宝可梦
233762,id-791,9,Solgaleo,Sunne Pokémon
233763,id-791,11,ソルガレオ,にちりんポケモン
226427,id-97,11,スリーパー,さいみんポケモン
226420,id-97,3,슬리퍼,최면포켓몬
226423,id-97,6,Hypno,Hypnose
226422,id-97,5,Hypnomade,Pokémon Hypnose
230841,id-499,8,P:gnitr,Pokérnon Suinfuoco
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
236886,rec-641-dup-1,,龍捲雲,旋風寶可
237918,rec-42-dup-1,6,G0lba,Fledermaus-Pojémon
232122,id-627,9,,Eaglet okémon
238297,rec-775-dup-0,5,Dodola,Pokémon Rêvepur
230527,id-470,7,Leafeon,Pokémon Verdor
230526,id-470,6,Folipurba,Unreif-Pokémon
230525,id-470,5,Phyllali,Pokémon Verdoyant
230524,id-470,4,葉伊布,新綠寶可夢
230521,id-470,1,リーフィア,しんりょくポケモン
230520,id-469,12,远古巨蜓,勾蜓宝可梦
232341,id-649,8,Gnesect,Pokémon Paleozoic
230528,id-470,8,Leafeon,Pokémon Rigoglioso
234231,id-838,8,Carkol,Pokémon Carbone
235331,rec-309-dup-0,11,ラクvライ,いなずまポケモsン
236475,rec-447-dup-0,,リオル,はもんポモン
237247,rec-179-dup-1,9,Marzep,Wool Pokérnon
236254,rec-150-dup-0,,超梦d,基因宝可梦
227139,id-162,7,Furr4t,Pokémon Alargad0
225966,id-55,,,鸭宝可梦
239213,rec-889-dup-1,,ザマゼンhタ,つわものポケモン
234815,id-897,1,レイスポ,しゅんeばケモン
226073,id-65,8,Alaka2am,Polcémon Psico
231353,id-550,11,バスラ,らんぼうポcケモン
230924,id-507,,哈约克,忠f犬宝可梦
225813,id-42,,ゴルバッ,こうもりポケモン
226572,id-111,,サイホーeン,とげとげポケモン
225910,id-50,11,ディcグ,もぐらrポケモン
227374,id-183,,玛力,水鼠宝可梦
227508,id-196,,Ex'lfie,
230259,id-446,3,먹고,대식가켓몬
234354,id-850,,火蚣g,发热宝可梦
227461,id-191,11,ヒマナッツw,たねケモン
226098,id-67,,豪力,怪b力宝可梦
230080,id-429,,梦妖魔,魔法宝可
230828,id-498,,Gruikuv,Pokémon Cochon Feu
227247,id-172,,Picu,Pokémon Minisouris
237401,rec-3-dup-1,,妙蛙花,種子寶y可夢
226379,id-93,6,Alpoloo,Gas-Polcénon
229465,id-374,1,ダンバル,てっきゅうポケモン
236784,rec-343-dup-0,7,Baltoy,Pokémon Muñeca Barro
