tid,titleId,ordering,title,region,isOriginalTitle
6904,tt12541101,2,Garda personală,RO,1
6906,tt12531453,1,Сердце мира,RU,0
6908,tt0059205,8,Frankenstein vs Baragon,XWW,0
6909,tt3089896,1,Ali AlZibaq,EG,0
6911,tt12537037,8,I kravgi tou thanatou,GR,1
6912,tt0043072,7,Tripolis,XWG,0
6915,tt12539505,6,Se 52 milia o tromos,GR,0
6917,tt4213788,1,Kokhon Tomar Asbe Telephone,IN,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6932,tt12541101,3,Yojimbo Livvakten,SE,0
6935,tt3314940,1,Roar,AU,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6939,tt12545484,4,The Prodigals Mother,US,0
6940,tt12538616,6,Kwelling,BE,1
6942,tt0019035,10,Paixão Sem Freio,BR,0
6956,tt12541654,8,The Mystery of St Pauls Hospital,XWW,0
6965,tt12535109,2,SNAP,GB,0
6966,tt5742374,4,Você Nunca Esteve Realmente Aqui,BR,0
6968,tt0055630,17,大鏢客,TW,0
6974,tt12535121,3,Tainted in Red,XWW,1
6979,tt12541067,9,Oni dani,RS,0
6980,tt0047434,5,The Runaway Bus,GB,0
6983,tt12538616,1,Domanda di grazia,IT,0
6991,tt12539476,3,Ensam Tillsammans,SE,0
6993,tt12534909,2,Les bouchers verts,FR,0
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
6998,tt12541100,7,Yojimbo,NZ,1
7000,tt12532330,1,Een lied in de wind,BE,0
7007,tt0090825,3,Melody of Passion,CH,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7010,tt0105597,5,Timebomb,CA,0
7011,tt12539619,9,The Big Swell,US,1
7013,tt0105597,22,Időzített bomba,HU,0
7015,tt12542324,1,The Demonology of Desire,CA,0
7016,tt12541592,31,Невероятният Хълк,BG,0
7022,tt12534503,6,Mahkumlar,AZ,0
7028,tt0328285,3,Sarah Youngs Private Affairs Vol 7,US,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7033,tt12537037,4,Вой Банши,RU,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7041,tt0063241,11,Die Wölfin,XWG,0
7042,tt12537415,9,A Föld ostroma,HU,0
7048,tt12534909,8,De grønne slagtere,IN,0
7056,tt12531863,6,The Wiccan,US,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7064,tt4852398,4,Hopomythumb,XWW,0
7065,tt12532444,1,Pluto som vallhund,SE,0
7071,tt12539959,11,Crvene podvezice,XYU,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7078,tt1754567,1,Ta mig,SE,0
7085,tt12545807,5,21 and a WakeUp,US,1
7089,tt12533044,8,Street Fighter The New Challengers,GB,1
7093,tt12534504,5,Mahkumlar,AZ,0
7095,tt12541932,2,Roofied A Double Dose,GB,0
7096,tt12538614,8,Kwelling,BE,0
7111,tt12535784,12,Ana com A,PT,0
7114,tt0052538,6,El diablo blanco,ES,0
