tid,species,version,language,flavor_text
208876,id-473,33,6,"Sie sind schon auf 10 000 Jahre altenWandmalereien abgebildet. Es gab Ze9ten,in denen man sie für ausgestorben hielt."
208877,id-473,,7,Aparece representado en pinturas rupestres dehace 10 000 años. Hubo un tiempo en el que selo consideró extinto.
205603,id-174,34,3,
204364,id-91,,4,一旦牠把殼閉上，無論是擁有什麼樣怪力的人都無法將其打開。
220289,rec-52-dup-1,34,12,为了不弄脏额头上的金币会常常洗脸伽勒尔o的喵喵关系不好
210994,id-624,,4,揮舞銳利的刀刃將敵人逼向絕境。會用河灘的石頭來精心保養刀刃。
217441,rec-361-dup-0,33,12,据说半夜出现的雪w童子会带来s大雪靠吃雪和冰为生
209209,id-521,34,9,This Pokémon is intelligent and intensely proud.People will sit up ancl take notice lf you becomethe Trainer of one.
220766,rec-882-dup-0,,3,특유의 다릿심으로 시속 601<m이상으로 달릴 수 있지만물속에서만 호흡할 수 있다.
206527,id-270,34,7,El excesivo tamaño y peso de la hoja que tieneen la ca1>eza ha propiciado que viva fbtando enel agua.
212652,id-746,,1,１ぴきでは　とても　ひよわなためむれることで　てきに　たちむかうのうりょくを　かくとくした。
220510,rec-196-dup-0,,9,By reading air currents it can predict things sucbas the weather or its foes next move.
224385,id-430,23,7,"Si uno lanza un grito profundo, loa demás acuden.Por eso se le llama también Invocador de la Noche."
208417,id-445,,7,Habita en montañas de 9rigen volcánico. Vuelatan rápido como un avión a reacción en busca depresas.
213927,id-828,34,7,Un Pokémon ágil y de afiladas garras que sealimenta de huevos y comicla robados. LosBoltund son su enemig0 natural.
223337,id-181,,7,La punta de su cola reluce brillantemente y puede servista desde lejo5. Es usado como faro.
217770,rec-817-dup-0,34,8,È intelligente ma svogliato. Dissemina ditrappole il suo territorio per tenere aliaoarga i nemici.
212970,id-761,34,11,襲われた　ときに　流す　汗は甘くて　美味しい。　その　香りがさらに　敵を　増やしてしまうのだ。
220093,rec-835-dup-1,,7,Al correr genera electricidad por 1a base de lacola. Es muy popular entre los pastores de Galar.
205403,id-147,,3,오랫동안 환상이라고 불렸다.이마에 있는 작은 돌기는성장하고 있는 뿔이다.
223441,id-204,,7,Le gusta engrosar su coraza añadiendo correzas deárbol. El aumento de peso no le molesta.
221942,rec-101-dup-0,23,7,Explotan a la mínima. Por eso se les tiene muchomiedo. Est0s Pokémon feciben el mote de Bomba Ball.
207188,id-330,34,8,"Viene chiamato anche “spirito del deserto”,poiché il suono del suo battoto d’alu ricordaun bellissimo canto di donna."
215527,rec-544-dup-0,34,5,Il se protège avec sa solide carapace et ses épinesempoisonnées tandis quil rassemble lénergienécessaire à son évolution.
218920,rec-3-dup-1,34,5,
218924,rec-3-dup-1,34,9,A bewitching aroma wafts from its flower.The fragrance becalms those engagedin a battle.
209607,id-546,34,7,"Combinando los algodomes de los Cottonee yEldegoss se obtiene una tela exquisita, que vsanlas marcas más exclusivas."
217210,rec-79-dup-0,34,6,Tajcht es seine Rute ins Wasser strömt sie einsüßes Arorna aus. Mit diesem Köder lockt esandere Pokémon an die es dann an Land zieht.
207821,id-376,,12,由于当气温下降至０度以下时磁力会增强，栖息在雪山上的巨金怪特别有活力。
210049,id-568,34,9,This Pokémon was born from a bag stufded withtrash. Galarian Weezing reoish the fumes belchedby Trubbish.
219423,rec-616-dup-0,34,3,전기 에너지에 반응하는 신비한체질을 지녔다. 딱정곤과 함께있으면 무슨 이유인지 진화한다.
222930,id-23,23,8,Con il tempo 5i fa sempre più lungo. La notte qvvolgeil suo corpo attorno a qualche ramo per dormire.
216719,rec-815-dup-0,33,5,Il drible avec des oierres pour en fairedes ballons enflammés avant de tirersur ses adversaires pour les brûler.
207844,id-377,34,4,有人利用最新的科學技術調查了牠的岩石身體，但卻找不到牠的大腦或心臟。
210098,id-571,33,8,Tiene m0lto ai suoi simili e protegge la tanae il branco crdando miraggi spaventosi.
205521,id-170,,12,从鳍变化而来的触手之中，分别流通着正电以及负电。
220502,rec-196-dup-0,34,8,Lotta emettendo poteri psichici dalla sferache ha sulla fronte che diventq più scu5aman mano che le sue energie diminuiscono.
206353,id-241,,3,영양 만점의 우유를 만들어내서옛날부터 사람과 포켓몬의삶을 지탱해왔다.
213396,id-790,33,6,"Es wird von einer Schale umhüllt, deren HärteMenschen yor ein Rätsel stelkt. Es wächst, indemes in Sternenlicht badet."
218645,rec-557-dup-0,34,3,집으로 삼기 딱 좋은 돌멩이를발견하지 못하면 하마돈의구멍에 살기도 한다.
214541,id-859,33,12,
214228,id-843,,8,Espelle sabbia dalle narici accecando il nemicoper distrarlo e je approfitta per nascondersisottoterra.
211580,id-678,33,11,
214472,id-856,,1,あたまの　とっきで　せいぶつのきもちを　かんじとる。　おだやかなものにしか　こころを　ひらかない。
220082,rec-473-dup-0,,1,みためどおりの　ちからもちこおりのキバは　さむくなるほどふとく　ながく　りっぱに　なる
218870,rec-568-dup-0,33,8,Predilige luoghi insalubri. Sbuca fuori nelle casedove è stata lasciata spazzatura in giro e vi sistabilisce.
214757,id-870,33,7,"Este Pokémon conwta de cinco subalternos y unlíder, cuyas órdenez obedecen sin rechistar."
205859,id-197,33,9,"When this Pokémon becomes angry, its poressedrete a poisonous svveat, which it sprays atits opponent’s eyes."
205993,id-213,,3,껍질 속에 열매가 비축되어 있다.공격받지 않도록 바위 밑에틀어박혀 꼼짝하지 않는다.
219468,rec-240-dup-0,34,5,Il vit près des volcams. À la fin de la journéeil se détend fans un bon bain de magma.
219271,rec-34-dup-1,34,6,
224854,id-648,,5,Sa voix si particulière lui permet dechantwr des mélodies qui ensorcellentles gens et modifient leurs émotions.
217156,rec-208-dup-0,,11,土と　一緒に　飲みこんだ鉄分が　溜まっていって　体が変化したとも　考えられる
209259,id-526,,9,"This hardy Pokémon can often be found onconstruction sites and in mines, workingalongside people and Copperajah."
224248,id-400,12,9,It makes its nest by damm:ngstreams with bark and mud. It i5known as an industrious worker.
209250,id-525,,11,音で　まわりの　様子を　探る。怒らせると　体の　向きを変えないまま　追ってくる。
225255,id-794,27,5,Personne ne sait si cette Ultra-Chimère venued’un autre monde monrre ses muscles pour êtreadmirée ou pour intimider ceux qu’elle rencontre.
225254,id-794,27,4,
225259,id-794,,9,"This Ultra Beast appeared from another world.It shows off its body, but whether that displayis a boast or a threat remains unclear."
208250,id-435,,11,尻尾の　先から　飛ばす　汁のにおいは　強烈。　地面に穴を　掘って　巣穴を　つくる。
213500,id-807,33,11,
206983,id-309,,3,정전기를 털에 모은다.공기가 건조한 계절에는전신에서 스파크를 뿌린다.
203992,id-61,33,1,
221777,rec-249-dup-0,23,6,Es schläft in einem Tiefseegraben. Schwingt es5eins Flügel entsteht ein Sturm der 40 Tage dauert.
224128,id-384,7,9,"RAYQUAZA lived for hundreds of millionsof years in the earth’s ozone layer, never cescending to the ground.This POKéMON appears to feed on waterand particles in the atmosphere."
213917,id-828,33,7,"Marca a su presa sin ser advertido. Sigue el olory, cuanclo el otro Pokémon baja la guardla,aprovecha para robarle."
224433,id-456,,3,몸의 옆쪽에 있는 줄에태양의 빛을 모아둘 수 있다.밤이 되면 아름답게 빛난다.
222070,rec-317-dup-0,,9,When SWALOT spots prey it spurts outa hideously toxic fluid from its poresand sprays the target.Once the 0rey has weakened thisPOKéMON gulps it down whole with itscavernous mouth.
205901,id-202,,12,讨厌光和冲击。受到攻击时，身体就会膨胀，反击也会因此变强。
218255,rec-584-dup-0,,1,いかりが　ちょうてんに　たっするとふぶきを　ふきだして　てきもみかたも　こおりづけに　する
213925,id-828,,5,"Grâce à son corps lestw et ses griffes acérées,il va et vient en dérobant Œufs et nourriture.Son ennemi juré est Fulgudog."
215026,id-883,34,6,"Kein Angriff konnte seine Gesichtshaut verletzen,doch es war im sejner Atmung eingeschränkt undstarb daher aus."
212697,id-748,33,7,"Para resistir las bajas temperaturas de law aguasde Galar, forma una cúpula con las patas vcalienta el interior con el calor de su cuerpo."
209207,id-521,34,7,
217273,rec-547-dup-0,,3,솜을 흩뿌리며 장난을 친다.물을 끼얹으면 무거워져서움직일 수 없게 되어 포기한다.
