tid,titleId,ordering,title,region,isOriginalTitle
6901,tt12540984,1,Back to OZ,US,0
6902,tt12537455,10,Anthropos stis rages,GR,0
6903,tt12538541,4,Vera,PL,0
6905,tt0285073,1,Eunice,US,0
6906,tt12531453,1,Сердце мира,RU,0
6908,tt0059205,8,Frankenstein vs Baragon,XWW,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6915,tt12539505,6,Se 52 milia o tromos,GR,0
6916,tt12543129,7,Supa Modo,IT,0
6917,tt4213788,1,Kokhon Tomar Asbe Telephone,IN,0
6918,tt0055719,4,300 Spartanere,NO,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6923,tt0457121,3,Соловей,RU,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6928,tt1863203,4,Работодатель,RU,0
6931,tt12541706,10,El médico alemán,MX,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6935,tt3314940,1,Roar,AU,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6938,tt0247196,6,Antes que anochezca,PE,0
6940,tt12538616,6,Kwelling,BE,1
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6942,tt0019035,10,Paixão Sem Freio,BR,0
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6950,tt0158117,14,Scrisoarea,RO,0
6955,tt0068972,12,Smrt se osmehuje ubici,XYU,0
6958,tt12535879,2,Upptäcka kon,SE,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6961,tt3399368,7,Убийствен финал,BG,0
6962,tt0085273,2,Brandende liefde,NL,0
6968,tt0055630,17,大鏢客,TW,0
6971,tt1268161,3,21 and a WakeUp,GB,0
6973,tt12545482,3,La madre pródiga,MX,0
6974,tt12535121,3,Tainted in Red,XWW,1
6977,tt12539291,11,Sumpfwasser,AT,0
6978,tt1145500,11,Puissance planète,FR,0
6983,tt12538616,1,Domanda di grazia,IT,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6988,tt12537617,13,De fordømtes øy,NO,0
6989,tt12539289,2,Létang tragique,FR,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6993,tt12534909,2,Les bouchers verts,FR,0
6998,tt12541100,7,Yojimbo,NZ,1
7000,tt12532330,1,Een lied in de wind,BE,0
7001,tt0047400,7,Jarretières rouges,BE,0
7003,tt12538662,2,6 sullautobus,IT,1
7004,tt7203520,3,Werewolf,IN,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7010,tt0105597,5,Timebomb,CA,0
7011,tt12539619,9,The Big Swell,US,1
7013,tt0105597,22,Időzített bomba,HU,0
7015,tt12542324,1,The Demonology of Desire,CA,0
7017,tt12540494,1,Wicked Conclusions,US,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7021,tt12538282,8,Dealuri canibale,RO,0
7022,tt12534503,6,Mahkumlar,AZ,0
7026,tt1684914,2,Mulligan,PL,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7034,tt1613875,1,The Boy Who Saw Through,US,0
7035,tt0045540,2,Aventuras no Oeste,BR,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7041,tt0063241,11,Die Wölfin,XWG,0
7042,tt12537415,9,A Föld ostroma,HU,0
7044,tt12533047,3,Ava Gardner and Frank Sinatra,FR,0
7047,tt12544455,3,Living Legacy,DE,0
7048,tt12534909,8,De grønne slagtere,IN,0
7058,tt12538283,1,Tromos stous lofous,GR,0
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7065,tt12532444,1,Pluto som vallhund,SE,0
7066,tt0055719,11,De tappra 300,SE,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7069,tt8881102,1,Sweethearts,US,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7071,tt12539959,11,Crvene podvezice,XYU,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7073,tt0077946,3,Montreal Main,GB,0
7075,tt8181336,2,Tim,IN,0
7076,tt12537070,13,バッフィ ザ・バンパイア・キラー,JP,0
7077,tt12541358,17,Tu nas jamais été vraiment là,CA,0
7078,tt1754567,1,Ta mig,SE,0
7080,tt8485166,3,Un Entretien,FR,0
7086,tt12532111,3,The Fourth Reich,GB,1
7088,tt12544326,3,Ein oraio n agapas,GR,0
7090,tt12538615,7,妄執の影,JP,0
7091,tt12544866,1,La chica que cayó del cielo,ES,0
7092,tt12545092,9,Il pane,IT,0
7096,tt12538614,8,Kwelling,BE,0
7097,tt6355698,1,The Last Astronaut,US,0
7098,tt12532295,7,Ghost Story for Christmas The Ash Tree,GB,1
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7101,tt0103893,24,Buffy Caçadora de Vampiros,PT,0
7102,tt0158117,11,クレーヴの奥方,JP,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7105,tt0264066,3,WWF Survivor Series,US,0
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7116,tt0247196,15,Mielőtt leszáll az éj,HU,0
7118,tt12544518,7,Naga zemsta,PL,1
7121,tt12533534,5,ステイト・オブ・ドッグス,JP,0
7125,tt12536597,1,Race 2 Race,US,0
7127,tt12541356,4,WWE Vengeance,US,0
7129,tt12544846,8,Directors Commentary Terror of Frankenstein,US,1
7130,tt12544031,1,Fuck Sasha Grey,US,0
7133,tt12541706,17,Den tyske læge,DK,0
7135,tt12532885,12,Inside the Walls of Folsom Prison,GB,0
7136,tt12538541,8,Vera,US,1
7137,tt12545835,7,Chrysalis,US,1
7138,tt0051755,10,I Bury the Living,AU,0
