id1,id2
74,80
74,96
74,97
74,98
80,96
80,97
80,98
96,97
96,98
97,98
107,110
107,113
107,116
107,123
107,142
110,113
110,116
110,123
110,142
113,116
113,123
113,142
116,123
116,142
123,142
162,163
162,178
162,182
163,178
163,182
178,182
195,199
195,202
195,207
195,210
195,211
195,212
195,214
195,218
195,241
199,202
199,207
199,210
199,211
199,212
199,214
199,218
199,241
202,207
202,210
202,211
202,212
202,214
202,218
202,241
207,210
207,211
207,212
207,214
207,218
207,241
210,211
210,212
210,214
210,218
210,241
211,212
211,214
211,218
211,241
212,214
212,218
212,241
214,218
214,241
218,241
257,258
257,263
257,268
257,276
257,281
257,284
257,287
257,288
257,294
257,298
257,309
257,310
257,311
257,313
257,314
257,328
257,340
257,347
257,352
257,386
257,387
257,395
258,263
258,268
258,276
258,281
258,284
258,287
258,288
258,294
258,298
258,309
258,310
258,311
258,313
258,314
258,328
258,340
258,347
258,352
258,386
258,387
258,395
263,268
263,276
263,281
263,284
263,287
263,288
263,294
263,298
263,309
263,310
263,311
263,313
263,314
263,328
263,340
263,347
263,352
263,386
263,387
263,395
268,276
268,281
268,284
268,287
268,288
268,294
268,298
268,309
268,310
268,311
268,313
268,314
268,328
268,340
268,347
268,352
268,386
268,387
268,395
276,281
276,284
276,287
276,288
276,294
276,298
276,309
276,310
276,311
276,313
276,314
276,328
276,340
276,347
276,352
276,386
276,387
276,395
281,284
281,287
281,288
281,294
281,298
281,309
281,310
281,311
281,313
281,314
281,328
281,340
281,347
281,352
281,386
281,387
281,395
284,287
284,288
284,294
284,298
284,309
284,310
284,311
284,313
284,314
284,328
284,340
284,347
284,352
284,386
284,387
284,395
287,288
287,294
287,298
287,309
287,310
287,311
287,313
287,314
287,328
287,340
287,347
287,352
287,386
287,387
287,395
288,294
288,298
288,309
288,310
288,311
288,313
288,314
288,328
288,340
288,347
288,352
288,386
288,387
288,395
294,298
294,309
294,310
294,311
294,313
294,314
294,328
294,340
294,347
294,352
294,386
294,387
294,395
298,309
298,310
298,311
298,313
298,314
298,328
298,340
298,347
298,352
298,386
298,387
298,395
309,310
309,311
309,313
309,314
309,328
309,340
309,347
309,352
309,386
309,387
309,395
310,311
310,313
310,314
310,328
310,340
310,347
310,352
310,386
310,387
310,395
311,313
311,314
311,328
311,340
311,347
311,352
311,386
311,387
311,395
313,314
313,328
313,340
313,347
313,352
313,386
313,387
313,395
314,328
