tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239591,id-74,1,,31,3,4,4,4,255,70,0,15,0,4,0,0,0,
239592,id-75,1,id-74,31,3,12,4,4,120,70,0,15,0,4,0,0,0,
239595,id-78,1,id-77,32,10,8,3,4,60,50,0,20,0,2,0,0,0,
239599,id-112,1,id-111,50,4,6,6,4,60,50,0,20,1,1,0,0,0,161
239600,id-64,1,id-63,27,3,6,8,2,100,50,0,20,1,4,0,0,0,128
239603,id-114,1,,52,2,7,3,4,45,50,0,20,0,2,0,0,0,
239604,id-115,1,,53,3,6,3,8,45,50,0,20,0,2,1,0,0,
239605,id-4,1,,2,8,6,4,1,45,50,0,20,0,4,0,0,0,109
239611,id-3,1,id-2,1,5,8,3,1,45,50,0,20,1,4,1,0,0,
239612,id-816,8,,432,2,,,1,45,50,0,20,0,4,0,0,0,
239614,id-8,1,id-7,3,2,6,9,1,45,50,0,20,0,4,0,0,0,
239615,id-9,1,id-8,3,2,6,9,1,45,50,0,20,0,4,1,0,0,
239617,id-118,1,,55,8,3,9,4,225,50,0,20,1,2,0,0,0,
239621,id-201,2,,99,1,1,5,-1,225,70,0,40,0,2,0,0,0,
239625,id-616,5,,312,8,1,,4,200,50,0,15,0,2,0,0,0,
239626,id-615,5,,311,2,1,,-1,25,50,0,25,0,2,0,0,0,
239630,id-611,5,id-610,309,5,6,,4,60,35,0,40,0,1,0,0,0,145
239632,id-828,8,id-827,436,3,,,4,127,50,0,15,0,3,0,0,0,
239633,id-801,7,,422,4,12,,-1,3,0,0,120,0,1,0,0,1,
239638,id-820,8,id-819,433,3,,,4,90,50,0,20,0,2,0,0,0,
239639,id-821,8,,434,2,,,4,255,50,0,15,0,4,0,0,0,
239640,id-240,2,,61,8,6,4,2,45,50,1,25,0,2,0,0,0,
239641,id-813,8,,431,9,,,1,45,50,0,20,0,4,0,0,0,
239644,id-879,8,id-878,460,5,,,4,90,50,0,25,0,2,0,0,0,
239647,id-872,8,,455,9,,,4,190,50,0,20,0,2,0,0,0,
239656,id-508,5,id-507,260,4,8,,4,45,50,0,15,0,4,0,0,0,
239662,id-507,5,id-506,260,4,8,,4,120,50,0,15,0,4,0,0,0,
239664,id-505,5,id-504,259,3,6,,4,255,70,0,20,0,2,0,0,0,
239669,id-804,7,id-803,424,7,9,,-1,45,0,0,120,0,1,0,0,0,
239672,id-623,5,id-622,316,5,12,,-1,90,50,0,25,0,2,0,0,0,
239680,id-486,4,,247,9,12,,-1,3,0,0,120,0,1,0,1,0,
239681,id-487,4,,248,1,10,,-1,3,0,0,120,0,1,1,1,0,
239682,id-484,4,,245,7,6,,-1,3,0,0,120,0,1,0,1,0,
